game,2011,11,20111120,201111200mia,buf,"Buffalo Bills",8,mia,"Miami Dolphins",35
player,201111200mia,mia,SpitAu99,def_int_td,0,,,,,
player,201111200mia,mia,SpitAu99,def_int_long,0,,,,,
player,201111200mia,mia,SpitAu99,pass_defended,0,,,,,
player,201111200mia,mia,SpitAu99,sacks,0.0,,,,,
player,201111200mia,mia,SpitAu99,tackles_combined,3,,,,,
player,201111200mia,mia,SpitAu99,tackles_solo,3,,,,,
player,201111200mia,mia,SpitAu99,tackles_assists,0,,,,,
player,201111200mia,mia,SpitAu99,tackles_loss,0,,,,,
player,201111200mia,mia,SpitAu99,qb_hits,0,,,,,
player,201111200mia,mia,SpitAu99,fumbles_rec,0,,,,,
player,201111200mia,mia,SpitAu99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,SpitAu99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,SpitAu99,fumbles_forced,0,,,,,
player,201111200mia,mia,LangKe98,def_int,0,,,,,
player,201111200mia,mia,LangKe98,def_int_yds,0,,,,,
player,201111200mia,mia,LangKe98,def_int_td,0,,,,,
player,201111200mia,mia,LangKe98,def_int_long,0,,,,,
player,201111200mia,mia,LangKe98,pass_defended,1,,,,,
player,201111200mia,mia,LangKe98,sacks,0.0,,,,,
player,201111200mia,mia,LangKe98,tackles_combined,2,,,,,
player,201111200mia,mia,LangKe98,tackles_solo,2,,,,,
player,201111200mia,mia,LangKe98,tackles_assists,0,,,,,
player,201111200mia,mia,LangKe98,tackles_loss,0,,,,,
player,201111200mia,mia,LangKe98,qb_hits,0,,,,,
player,201111200mia,mia,LangKe98,fumbles_rec,0,,,,,
player,201111200mia,mia,LangKe98,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,LangKe98,fumbles_rec_td,0,,,,,
player,201111200mia,mia,LangKe98,fumbles_forced,0,,,,,
player,201111200mia,mia,MitcMa99,def_int,0,,,,,
player,201111200mia,mia,MitcMa99,def_int_yds,0,,,,,
player,201111200mia,mia,MitcMa99,def_int_td,0,,,,,
player,201111200mia,mia,MitcMa99,def_int_long,0,,,,,
player,201111200mia,mia,MitcMa99,pass_defended,0,,,,,
player,201111200mia,mia,MitcMa99,sacks,0.0,,,,,
player,201111200mia,mia,MitcMa99,tackles_combined,2,,,,,
player,201111200mia,mia,MitcMa99,tackles_solo,2,,,,,
player,201111200mia,mia,MitcMa99,tackles_assists,0,,,,,
player,201111200mia,mia,MitcMa99,tackles_loss,0,,,,,
player,201111200mia,mia,MitcMa99,qb_hits,0,,,,,
player,201111200mia,mia,MitcMa99,fumbles_rec,0,,,,,
player,201111200mia,mia,MitcMa99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,MitcMa99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,MitcMa99,fumbles_forced,0,,,,,
player,201111200mia,mia,TrusJa99,def_int,0,,,,,
player,201111200mia,mia,TrusJa99,def_int_yds,0,,,,,
player,201111200mia,mia,TrusJa99,def_int_td,0,,,,,
player,201111200mia,mia,TrusJa99,def_int_long,0,,,,,
player,201111200mia,mia,TrusJa99,pass_defended,0,,,,,
player,201111200mia,mia,TrusJa99,sacks,0.0,,,,,
player,201111200mia,mia,TrusJa99,tackles_combined,2,,,,,
player,201111200mia,mia,TrusJa99,tackles_solo,2,,,,,
player,201111200mia,mia,TrusJa99,tackles_assists,0,,,,,
player,201111200mia,mia,TrusJa99,tackles_loss,0,,,,,
player,201111200mia,mia,TrusJa99,qb_hits,0,,,,,
player,201111200mia,mia,TrusJa99,fumbles_rec,0,,,,,
player,201111200mia,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,TrusJa99,fumbles_forced,0,,,,,
player,201111200mia,mia,HartBr00,def_int,0,,,,,
player,201111200mia,mia,HartBr00,def_int_yds,0,,,,,
player,201111200mia,mia,HartBr00,def_int_td,0,,,,,
player,201111200mia,mia,HartBr00,def_int_long,0,,,,,
player,201111200mia,mia,HartBr00,pass_defended,0,,,,,
player,201111200mia,mia,HartBr00,sacks,0.0,,,,,
player,201111200mia,mia,HartBr00,tackles_combined,1,,,,,
player,201111200mia,mia,HartBr00,tackles_solo,1,,,,,
player,201111200mia,mia,HartBr00,tackles_assists,0,,,,,
player,201111200mia,mia,HartBr00,tackles_loss,0,,,,,
player,201111200mia,mia,HartBr00,qb_hits,0,,,,,
player,201111200mia,mia,HartBr00,fumbles_rec,0,,,,,
player,201111200mia,mia,HartBr00,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,HartBr00,fumbles_rec_td,0,,,,,
player,201111200mia,mia,HartBr00,fumbles_forced,0,,,,,
player,201111200mia,mia,MerlPh99,def_int,0,,,,,
player,201111200mia,mia,MerlPh99,def_int_yds,0,,,,,
player,201111200mia,mia,MerlPh99,def_int_td,0,,,,,
player,201111200mia,mia,MerlPh99,def_int_long,0,,,,,
player,201111200mia,mia,MerlPh99,pass_defended,0,,,,,
player,201111200mia,mia,MerlPh99,sacks,0.0,,,,,
player,201111200mia,mia,MerlPh99,tackles_combined,1,,,,,
player,201111200mia,mia,MerlPh99,tackles_solo,1,,,,,
player,201111200mia,mia,MerlPh99,tackles_assists,0,,,,,
player,201111200mia,mia,MerlPh99,tackles_loss,0,,,,,
player,201111200mia,mia,MerlPh99,qb_hits,0,,,,,
player,201111200mia,mia,MerlPh99,fumbles_rec,0,,,,,
player,201111200mia,mia,MerlPh99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,MerlPh99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,MerlPh99,fumbles_forced,0,,,,,
player,201111200mia,mia,MisiKo99,def_int,0,,,,,
player,201111200mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201111200mia,mia,MisiKo99,def_int_td,0,,,,,
player,201111200mia,mia,MisiKo99,def_int_long,0,,,,,
player,201111200mia,mia,MisiKo99,pass_defended,0,,,,,
player,201111200mia,mia,MisiKo99,sacks,0.0,,,,,
player,201111200mia,mia,MisiKo99,tackles_combined,1,,,,,
player,201111200mia,mia,MisiKo99,tackles_solo,1,,,,,
player,201111200mia,mia,MisiKo99,tackles_assists,0,,,,,
player,201111200mia,mia,MisiKo99,tackles_loss,0,,,,,
player,201111200mia,mia,MisiKo99,qb_hits,0,,,,,
player,201111200mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201111200mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201111200mia,mia,OlshIg20,def_int,0,,,,,
player,201111200mia,mia,OlshIg20,def_int_yds,0,,,,,
player,201111200mia,mia,OlshIg20,def_int_td,0,,,,,
player,201111200mia,mia,OlshIg20,def_int_long,0,,,,,
player,201111200mia,mia,OlshIg20,pass_defended,0,,,,,
player,201111200mia,mia,OlshIg20,sacks,0.0,,,,,
player,201111200mia,mia,OlshIg20,tackles_combined,1,,,,,
player,201111200mia,mia,OlshIg20,tackles_solo,1,,,,,
player,201111200mia,mia,OlshIg20,tackles_assists,0,,,,,
player,201111200mia,mia,OlshIg20,tackles_loss,0,,,,,
player,201111200mia,mia,OlshIg20,qb_hits,0,,,,,
player,201111200mia,mia,OlshIg20,fumbles_rec,0,,,,,
player,201111200mia,mia,OlshIg20,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,OlshIg20,fumbles_rec_td,0,,,,,
player,201111200mia,mia,OlshIg20,fumbles_forced,0,,,,,
player,201111200mia,mia,PruiJu00,def_int,0,,,,,
player,201111200mia,mia,PruiJu00,def_int_yds,0,,,,,
player,201111200mia,mia,PruiJu00,def_int_td,0,,,,,
player,201111200mia,mia,PruiJu00,def_int_long,0,,,,,
player,201111200mia,mia,PruiJu00,pass_defended,0,,,,,
player,201111200mia,mia,PruiJu00,sacks,0.0,,,,,
player,201111200mia,mia,PruiJu00,tackles_combined,1,,,,,
player,201111200mia,mia,PruiJu00,tackles_solo,0,,,,,
player,201111200mia,mia,PruiJu00,tackles_assists,1,,,,,
player,201111200mia,mia,PruiJu00,tackles_loss,0,,,,,
player,201111200mia,mia,PruiJu00,qb_hits,0,,,,,
player,201111200mia,mia,PruiJu00,fumbles_rec,0,,,,,
player,201111200mia,mia,PruiJu00,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,PruiJu00,fumbles_rec_td,0,,,,,
player,201111200mia,mia,PruiJu00,fumbles_forced,0,,,,,
player,201111200mia,mia,SoliPa99,def_int,0,,,,,
player,201111200mia,mia,SoliPa99,def_int_yds,0,,,,,
player,201111200mia,mia,SoliPa99,def_int_td,0,,,,,
player,201111200mia,mia,SoliPa99,def_int_long,0,,,,,
player,201111200mia,mia,SoliPa99,pass_defended,0,,,,,
player,201111200mia,mia,SoliPa99,sacks,0.0,,,,,
player,201111200mia,mia,SoliPa99,tackles_combined,1,,,,,
player,201111200mia,mia,SoliPa99,tackles_solo,1,,,,,
player,201111200mia,mia,SoliPa99,tackles_assists,0,,,,,
player,201111200mia,mia,SoliPa99,tackles_loss,0,,,,,
player,201111200mia,mia,SoliPa99,qb_hits,0,,,,,
player,201111200mia,mia,SoliPa99,fumbles_rec,0,,,,,
player,201111200mia,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201111200mia,mia,SoliPa99,fumbles_forced,0,,,,,
player,201111200mia,mia,StarRa20,def_int,0,,,,,
player,201111200mia,mia,StarRa20,def_int_yds,0,,,,,
player,201111200mia,mia,StarRa20,def_int_td,0,,,,,
player,201111200mia,mia,StarRa20,def_int_long,0,,,,,
player,201111200mia,mia,StarRa20,pass_defended,0,,,,,
player,201111200mia,mia,StarRa20,sacks,0.0,,,,,
player,201111200mia,mia,StarRa20,tackles_combined,1,,,,,
player,201111200mia,mia,StarRa20,tackles_solo,1,,,,,
player,201111200mia,mia,StarRa20,tackles_assists,0,,,,,
player,201111200mia,mia,StarRa20,tackles_loss,0,,,,,
player,201111200mia,mia,StarRa20,qb_hits,0,,,,,
player,201111200mia,mia,StarRa20,fumbles_rec,0,,,,,
player,201111200mia,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201111200mia,mia,StarRa20,fumbles_forced,0,,,,,
player,201111200mia,mia,WakeCa00,def_int,0,,,,,
player,201111200mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201111200mia,mia,WakeCa00,def_int_td,0,,,,,
player,201111200mia,mia,WakeCa00,def_int_long,0,,,,,
player,201111200mia,mia,WakeCa00,pass_defended,0,,,,,
player,201111200mia,mia,WakeCa00,sacks,0.0,,,,,
player,201111200mia,mia,WakeCa00,tackles_combined,1,,,,,
player,201111200mia,mia,WakeCa00,tackles_solo,1,,,,,
player,201111200mia,mia,WakeCa00,tackles_assists,0,,,,,
player,201111200mia,mia,WakeCa00,tackles_loss,0,,,,,
player,201111200mia,mia,WakeCa00,qb_hits,1,,,,,
player,201111200mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201111200mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201111200mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201111200mia,mia,BessDa00,def_int,0,,,,,
player,201111200mia,mia,BessDa00,def_int_yds,0,,,,,
player,201111200mia,mia,BessDa00,def_int_td,0,,,,,
player,201111200mia,mia,BessDa00,def_int_long,0,,,,,
player,201111200mia,mia,BessDa00,pass_defended,0,,,,,
player,201111200mia,mia,BessDa00,sacks,0.0,,,,,
player,201111200mia,mia,BessDa00,tackles_combined,0,,,,,
player,201111200mia,mia,BessDa00,tackles_solo,0,,,,,
player,201111200mia,mia,BessDa00,tackles_assists,0,,,,,
player,201111200mia,mia,BessDa00,tackles_loss,0,,,,,
player,201111200mia,mia,BessDa00,qb_hits,0,,,,,
player,201111200mia,mia,BessDa00,fumbles_rec,1,,,,,
player,201111200mia,mia,BessDa00,fumbles_rec_yds,0,,,,,
player,201111200mia,mia,BessDa00,fumbles_rec_td,0,,,,,
player,201111200mia,mia,BessDa00,fumbles_forced,0,,,,,
player,201111200mia,buf,SpilC.00,kick_ret,3,,,,,
player,201111200mia,buf,SpilC.00,kick_ret_yds,66,,,,,
player,201111200mia,buf,SpilC.00,kick_ret_yds_per_ret,22.0,,,,,
player,201111200mia,buf,SpilC.00,kick_ret_td,0,,,,,
player,201111200mia,buf,SpilC.00,kick_ret_long,28,,,,,
player,201111200mia,buf,SpilC.00,punt_ret,4,,,,,
player,201111200mia,buf,SpilC.00,punt_ret_yds,60,,,,,
player,201111200mia,buf,SpilC.00,punt_ret_yds_per_ret,15.0,,,,,
player,201111200mia,buf,SpilC.00,punt_ret_td,0,,,,,
player,201111200mia,buf,SpilC.00,punt_ret_long,45,,,,,
player,201111200mia,buf,SmitBr01,kick_ret,4,,,,,
player,201111200mia,buf,SmitBr01,kick_ret_yds,75,,,,,
player,201111200mia,buf,SmitBr01,kick_ret_yds_per_ret,18.8,,,,,
player,201111200mia,buf,SmitBr01,kick_ret_td,0,,,,,
player,201111200mia,buf,SmitBr01,kick_ret_long,23,,,,,
player,201111200mia,buf,SmitBr01,punt_ret,0,,,,,
player,201111200mia,buf,SmitBr01,punt_ret_yds,0,,,,,
player,201111200mia,buf,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201111200mia,buf,SmitBr01,punt_ret_td,0,,,,,
player,201111200mia,buf,SmitBr01,punt_ret_long,0,,,,,
player,201111200mia,mia,BessDa00,kick_ret,0,,,,,
player,201111200mia,mia,BessDa00,kick_ret_yds,0,,,,,
player,201111200mia,mia,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201111200mia,mia,BessDa00,kick_ret_td,0,,,,,
player,201111200mia,mia,BessDa00,kick_ret_long,0,,,,,
player,201111200mia,mia,BessDa00,punt_ret,6,,,,,
player,201111200mia,mia,BessDa00,punt_ret_yds,53,,,,,
player,201111200mia,mia,BessDa00,punt_ret_yds_per_ret,8.8,,,,,
player,201111200mia,mia,BessDa00,punt_ret_td,0,,,,,
player,201111200mia,mia,BessDa00,punt_ret_long,20,,,,,
player,201111200mia,mia,GateCl00,kick_ret,1,,,,,
player,201111200mia,mia,GateCl00,kick_ret_yds,18,,,,,
player,201111200mia,mia,GateCl00,kick_ret_yds_per_ret,18.0,,,,,
player,201111200mia,mia,GateCl00,kick_ret_td,0,,,,,
player,201111200mia,mia,GateCl00,kick_ret_long,18,,,,,
player,201111200mia,mia,GateCl00,punt_ret,0,,,,,
player,201111200mia,mia,GateCl00,punt_ret_yds,0,,,,,
player,201111200mia,mia,GateCl00,punt_ret_yds_per_ret,,,,,,
player,201111200mia,mia,GateCl00,punt_ret_td,0,,,,,
player,201111200mia,mia,GateCl00,punt_ret_long,0,,,,,
player,201111200mia,buf,MoorBr24,xpm,,,,,,
player,201111200mia,buf,MoorBr24,xpa,,,,,,
player,201111200mia,buf,MoorBr24,fgm,,,,,,
player,201111200mia,buf,MoorBr24,fga,,,,,,
player,201111200mia,buf,MoorBr24,punt,6,,,,,
player,201111200mia,buf,MoorBr24,punt_yds,295,,,,,
player,201111200mia,buf,MoorBr24,punt_yds_per_punt,49.2,,,,,
player,201111200mia,buf,MoorBr24,punt_long,56,,,,,
player,201111200mia,buf,raynedav01,xpm,,,,,,
player,201111200mia,buf,raynedav01,xpa,,,,,,
player,201111200mia,buf,raynedav01,fgm,2,,,,,
player,201111200mia,buf,raynedav01,fga,2,,,,,
player,201111200mia,buf,raynedav01,punt,0,,,,,
player,201111200mia,buf,raynedav01,punt_yds,0,,,,,
player,201111200mia,buf,raynedav01,punt_yds_per_punt,,,,,,
player,201111200mia,buf,raynedav01,punt_long,0,,,,,
player,201111200mia,mia,grahasha01,xpm,5,,,,,
player,201111200mia,mia,grahasha01,xpa,5,,,,,
player,201111200mia,mia,grahasha01,fgm,,,,,,
player,201111200mia,mia,grahasha01,fga,,,,,,
player,201111200mia,mia,grahasha01,punt,0,,,,,
player,201111200mia,mia,grahasha01,punt_yds,0,,,,,
player,201111200mia,mia,grahasha01,punt_yds_per_punt,,,,,,
player,201111200mia,mia,grahasha01,punt_long,0,,,,,
player,201111200mia,mia,FielBr20,xpm,,,,,,
player,201111200mia,mia,FielBr20,xpa,,,,,,
player,201111200mia,mia,FielBr20,fgm,,,,,,
player,201111200mia,mia,FielBr20,fga,,,,,,
player,201111200mia,mia,FielBr20,punt,7,,,,,
player,201111200mia,mia,FielBr20,punt_yds,337,,,,,
player,201111200mia,mia,FielBr20,punt_yds_per_punt,48.1,,,,,
player,201111200mia,mia,FielBr20,punt_long,64,,,,,
