game,2011,12,20111127,201111270clt,car,"Carolina Panthers",27,clt,"Indianapolis Colts",19
player,201111270clt,clt,MoalFi99,tackles_loss,0,,,,,
player,201111270clt,clt,MoalFi99,qb_hits,0,,,,,
player,201111270clt,clt,MoalFi99,fumbles_rec,0,,,,,
player,201111270clt,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,MoalFi99,fumbles_forced,0,,,,,
player,201111270clt,clt,EddsA.99,def_int,0,,,,,
player,201111270clt,clt,EddsA.99,def_int_yds,0,,,,,
player,201111270clt,clt,EddsA.99,def_int_td,0,,,,,
player,201111270clt,clt,EddsA.99,def_int_long,0,,,,,
player,201111270clt,clt,EddsA.99,pass_defended,0,,,,,
player,201111270clt,clt,EddsA.99,sacks,0.0,,,,,
player,201111270clt,clt,EddsA.99,tackles_combined,1,,,,,
player,201111270clt,clt,EddsA.99,tackles_solo,1,,,,,
player,201111270clt,clt,EddsA.99,tackles_assists,0,,,,,
player,201111270clt,clt,EddsA.99,tackles_loss,0,,,,,
player,201111270clt,clt,EddsA.99,qb_hits,0,,,,,
player,201111270clt,clt,EddsA.99,fumbles_rec,0,,,,,
player,201111270clt,clt,EddsA.99,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,EddsA.99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,EddsA.99,fumbles_forced,0,,,,,
player,201111270clt,clt,JohnAn03,def_int,0,,,,,
player,201111270clt,clt,JohnAn03,def_int_yds,0,,,,,
player,201111270clt,clt,JohnAn03,def_int_td,0,,,,,
player,201111270clt,clt,JohnAn03,def_int_long,0,,,,,
player,201111270clt,clt,JohnAn03,pass_defended,0,,,,,
player,201111270clt,clt,JohnAn03,sacks,0.0,,,,,
player,201111270clt,clt,JohnAn03,tackles_combined,1,,,,,
player,201111270clt,clt,JohnAn03,tackles_solo,0,,,,,
player,201111270clt,clt,JohnAn03,tackles_assists,1,,,,,
player,201111270clt,clt,JohnAn03,tackles_loss,0,,,,,
player,201111270clt,clt,JohnAn03,qb_hits,0,,,,,
player,201111270clt,clt,JohnAn03,fumbles_rec,0,,,,,
player,201111270clt,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201111270clt,clt,JohnAn03,fumbles_forced,0,,,,,
player,201111270clt,clt,MathRi99,def_int,0,,,,,
player,201111270clt,clt,MathRi99,def_int_yds,0,,,,,
player,201111270clt,clt,MathRi99,def_int_td,0,,,,,
player,201111270clt,clt,MathRi99,def_int_long,0,,,,,
player,201111270clt,clt,MathRi99,pass_defended,0,,,,,
player,201111270clt,clt,MathRi99,sacks,0.0,,,,,
player,201111270clt,clt,MathRi99,tackles_combined,1,,,,,
player,201111270clt,clt,MathRi99,tackles_solo,0,,,,,
player,201111270clt,clt,MathRi99,tackles_assists,1,,,,,
player,201111270clt,clt,MathRi99,tackles_loss,0,,,,,
player,201111270clt,clt,MathRi99,qb_hits,0,,,,,
player,201111270clt,clt,MathRi99,fumbles_rec,0,,,,,
player,201111270clt,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201111270clt,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201111270clt,clt,MathRi99,fumbles_forced,0,,,,,
player,201111270clt,car,EdwaAr00,kick_ret,0,,,,,
player,201111270clt,car,EdwaAr00,kick_ret_yds,0,,,,,
player,201111270clt,car,EdwaAr00,kick_ret_yds_per_ret,,,,,,
player,201111270clt,car,EdwaAr00,kick_ret_td,0,,,,,
player,201111270clt,car,EdwaAr00,kick_ret_long,0,,,,,
player,201111270clt,car,EdwaAr00,punt_ret,4,,,,,
player,201111270clt,car,EdwaAr00,punt_ret_yds,23,,,,,
player,201111270clt,car,EdwaAr00,punt_ret_yds_per_ret,5.8,,,,,
player,201111270clt,car,EdwaAr00,punt_ret_td,0,,,,,
player,201111270clt,car,EdwaAr00,punt_ret_long,17,,,,,
player,201111270clt,car,PilaKe00,kick_ret,2,,,,,
player,201111270clt,car,PilaKe00,kick_ret_yds,100,,,,,
player,201111270clt,car,PilaKe00,kick_ret_yds_per_ret,50.0,,,,,
player,201111270clt,car,PilaKe00,kick_ret_td,0,,,,,
player,201111270clt,car,PilaKe00,kick_ret_long,76,,,,,
player,201111270clt,car,PilaKe00,punt_ret,0,,,,,
player,201111270clt,car,PilaKe00,punt_ret_yds,0,,,,,
player,201111270clt,car,PilaKe00,punt_ret_yds_per_ret,,,,,,
player,201111270clt,car,PilaKe00,punt_ret_td,0,,,,,
player,201111270clt,car,PilaKe00,punt_ret_long,0,,,,,
player,201111270clt,clt,GarcPi00,kick_ret,0,,,,,
player,201111270clt,clt,GarcPi00,kick_ret_yds,0,,,,,
player,201111270clt,clt,GarcPi00,kick_ret_yds_per_ret,,,,,,
player,201111270clt,clt,GarcPi00,kick_ret_td,0,,,,,
player,201111270clt,clt,GarcPi00,kick_ret_long,0,,,,,
player,201111270clt,clt,GarcPi00,punt_ret,2,,,,,
player,201111270clt,clt,GarcPi00,punt_ret_yds,-7,,,,,
player,201111270clt,clt,GarcPi00,punt_ret_yds_per_ret,-3.5,,,,,
player,201111270clt,clt,GarcPi00,punt_ret_td,0,,,,,
player,201111270clt,clt,GarcPi00,punt_ret_long,0,,,,,
player,201111270clt,clt,LefeJo00,kick_ret,0,,,,,
player,201111270clt,clt,LefeJo00,kick_ret_yds,0,,,,,
player,201111270clt,clt,LefeJo00,kick_ret_yds_per_ret,,,,,,
player,201111270clt,clt,LefeJo00,kick_ret_td,0,,,,,
player,201111270clt,clt,LefeJo00,kick_ret_long,0,,,,,
player,201111270clt,clt,LefeJo00,punt_ret,1,,,,,
player,201111270clt,clt,LefeJo00,punt_ret_yds,4,,,,,
player,201111270clt,clt,LefeJo00,punt_ret_yds_per_ret,4.0,,,,,
player,201111270clt,clt,LefeJo00,punt_ret_td,0,,,,,
player,201111270clt,clt,LefeJo00,punt_ret_long,4,,,,,
player,201111270clt,car,marexoli01,xpm,3,,,,,
player,201111270clt,car,marexoli01,xpa,3,,,,,
player,201111270clt,car,marexoli01,fgm,2,,,,,
player,201111270clt,car,marexoli01,fga,3,,,,,
player,201111270clt,car,marexoli01,punt,0,,,,,
player,201111270clt,car,marexoli01,punt_yds,0,,,,,
player,201111270clt,car,marexoli01,punt_yds_per_punt,,,,,,
player,201111270clt,car,marexoli01,punt_long,0,,,,,
player,201111270clt,car,BakeJa20,xpm,,,,,,
player,201111270clt,car,BakeJa20,xpa,,,,,,
player,201111270clt,car,BakeJa20,fgm,,,,,,
player,201111270clt,car,BakeJa20,fga,,,,,,
player,201111270clt,car,BakeJa20,punt,4,,,,,
player,201111270clt,car,BakeJa20,punt_yds,181,,,,,
player,201111270clt,car,BakeJa20,punt_yds_per_punt,45.3,,,,,
player,201111270clt,car,BakeJa20,punt_long,52,,,,,
player,201111270clt,clt,vinatada01,xpm,1,,,,,
player,201111270clt,clt,vinatada01,xpa,1,,,,,
player,201111270clt,clt,vinatada01,fgm,2,,,,,
player,201111270clt,clt,vinatada01,fga,2,,,,,
player,201111270clt,clt,vinatada01,punt,0,,,,,
player,201111270clt,clt,vinatada01,punt_yds,0,,,,,
player,201111270clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201111270clt,clt,vinatada01,punt_long,0,,,,,
player,201111270clt,clt,McAfPa44,xpm,,,,,,
player,201111270clt,clt,McAfPa44,xpa,,,,,,
player,201111270clt,clt,McAfPa44,fgm,,,,,,
player,201111270clt,clt,McAfPa44,fga,,,,,,
player,201111270clt,clt,McAfPa44,punt,5,,,,,
player,201111270clt,clt,McAfPa44,punt_yds,228,,,,,
player,201111270clt,clt,McAfPa44,punt_yds_per_punt,45.6,,,,,
player,201111270clt,clt,McAfPa44,punt_long,54,,,,,
