game,2011,14,20111211,201112110jax,tam,"Tampa Bay Buccaneers",14,jax,"Jacksonville Jaguars",41
player,201112110jax,jax,LandDa21,tackles_assists,2,,,,,
player,201112110jax,jax,LandDa21,tackles_loss,0,,,,,
player,201112110jax,jax,LandDa21,qb_hits,0,,,,,
player,201112110jax,jax,LandDa21,fumbles_rec,0,,,,,
player,201112110jax,jax,LandDa21,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,LandDa21,fumbles_rec_td,0,,,,,
player,201112110jax,jax,LandDa21,fumbles_forced,0,,,,,
player,201112110jax,jax,MincJe99,def_int,0,,,,,
player,201112110jax,jax,MincJe99,def_int_yds,0,,,,,
player,201112110jax,jax,MincJe99,def_int_td,0,,,,,
player,201112110jax,jax,MincJe99,def_int_long,0,,,,,
player,201112110jax,jax,MincJe99,pass_defended,0,,,,,
player,201112110jax,jax,MincJe99,sacks,0.0,,,,,
player,201112110jax,jax,MincJe99,tackles_combined,4,,,,,
player,201112110jax,jax,MincJe99,tackles_solo,1,,,,,
player,201112110jax,jax,MincJe99,tackles_assists,3,,,,,
player,201112110jax,jax,MincJe99,tackles_loss,1,,,,,
player,201112110jax,jax,MincJe99,qb_hits,0,,,,,
player,201112110jax,jax,MincJe99,fumbles_rec,1,,,,,
player,201112110jax,jax,MincJe99,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,MincJe99,fumbles_rec_td,0,,,,,
player,201112110jax,jax,MincJe99,fumbles_forced,0,,,,,
player,201112110jax,jax,ProsCh00,def_int,0,,,,,
player,201112110jax,jax,ProsCh00,def_int_yds,0,,,,,
player,201112110jax,jax,ProsCh00,def_int_td,0,,,,,
player,201112110jax,jax,ProsCh00,def_int_long,0,,,,,
player,201112110jax,jax,ProsCh00,pass_defended,0,,,,,
player,201112110jax,jax,ProsCh00,sacks,0.0,,,,,
player,201112110jax,jax,ProsCh00,tackles_combined,4,,,,,
player,201112110jax,jax,ProsCh00,tackles_solo,4,,,,,
player,201112110jax,jax,ProsCh00,tackles_assists,0,,,,,
player,201112110jax,jax,ProsCh00,tackles_loss,0,,,,,
player,201112110jax,jax,ProsCh00,qb_hits,0,,,,,
player,201112110jax,jax,ProsCh00,fumbles_rec,0,,,,,
player,201112110jax,jax,ProsCh00,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,ProsCh00,fumbles_rec_td,0,,,,,
player,201112110jax,jax,ProsCh00,fumbles_forced,0,,,,,
player,201112110jax,jax,MoslC.20,def_int,0,,,,,
player,201112110jax,jax,MoslC.20,def_int_yds,0,,,,,
player,201112110jax,jax,MoslC.20,def_int_td,0,,,,,
player,201112110jax,jax,MoslC.20,def_int_long,0,,,,,
player,201112110jax,jax,MoslC.20,pass_defended,0,,,,,
player,201112110jax,jax,MoslC.20,sacks,0.0,,,,,
player,201112110jax,jax,MoslC.20,tackles_combined,2,,,,,
player,201112110jax,jax,MoslC.20,tackles_solo,0,,,,,
player,201112110jax,jax,MoslC.20,tackles_assists,2,,,,,
player,201112110jax,jax,MoslC.20,tackles_loss,0,,,,,
player,201112110jax,jax,MoslC.20,qb_hits,0,,,,,
player,201112110jax,jax,MoslC.20,fumbles_rec,0,,,,,
player,201112110jax,jax,MoslC.20,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,MoslC.20,fumbles_rec_td,0,,,,,
player,201112110jax,jax,MoslC.20,fumbles_forced,0,,,,,
player,201112110jax,jax,OwenMo01,def_int,0,,,,,
player,201112110jax,jax,OwenMo01,def_int_yds,0,,,,,
player,201112110jax,jax,OwenMo01,def_int_td,0,,,,,
player,201112110jax,jax,OwenMo01,def_int_long,0,,,,,
player,201112110jax,jax,OwenMo01,pass_defended,0,,,,,
player,201112110jax,jax,OwenMo01,sacks,0.0,,,,,
player,201112110jax,jax,OwenMo01,tackles_combined,2,,,,,
player,201112110jax,jax,OwenMo01,tackles_solo,2,,,,,
player,201112110jax,jax,OwenMo01,tackles_assists,0,,,,,
player,201112110jax,jax,OwenMo01,tackles_loss,0,,,,,
player,201112110jax,jax,OwenMo01,qb_hits,0,,,,,
player,201112110jax,jax,OwenMo01,fumbles_rec,0,,,,,
player,201112110jax,jax,OwenMo01,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,OwenMo01,fumbles_rec_td,0,,,,,
player,201112110jax,jax,OwenMo01,fumbles_forced,2,,,,,
player,201112110jax,jax,BoleBr00,def_int,0,,,,,
player,201112110jax,jax,BoleBr00,def_int_yds,0,,,,,
player,201112110jax,jax,BoleBr00,def_int_td,0,,,,,
player,201112110jax,jax,BoleBr00,def_int_long,0,,,,,
player,201112110jax,jax,BoleBr00,pass_defended,0,,,,,
player,201112110jax,jax,BoleBr00,sacks,0.0,,,,,
player,201112110jax,jax,BoleBr00,tackles_combined,1,,,,,
player,201112110jax,jax,BoleBr00,tackles_solo,1,,,,,
player,201112110jax,jax,BoleBr00,tackles_assists,0,,,,,
player,201112110jax,jax,BoleBr00,tackles_loss,0,,,,,
player,201112110jax,jax,BoleBr00,qb_hits,0,,,,,
player,201112110jax,jax,BoleBr00,fumbles_rec,0,,,,,
player,201112110jax,jax,BoleBr00,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,BoleBr00,fumbles_rec_td,0,,,,,
player,201112110jax,jax,BoleBr00,fumbles_forced,0,,,,,
player,201112110jax,jax,JoneGr01,def_int,0,,,,,
player,201112110jax,jax,JoneGr01,def_int_yds,0,,,,,
player,201112110jax,jax,JoneGr01,def_int_td,0,,,,,
player,201112110jax,jax,JoneGr01,def_int_long,0,,,,,
player,201112110jax,jax,JoneGr01,pass_defended,0,,,,,
player,201112110jax,jax,JoneGr01,sacks,0.0,,,,,
player,201112110jax,jax,JoneGr01,tackles_combined,1,,,,,
player,201112110jax,jax,JoneGr01,tackles_solo,1,,,,,
player,201112110jax,jax,JoneGr01,tackles_assists,0,,,,,
player,201112110jax,jax,JoneGr01,tackles_loss,0,,,,,
player,201112110jax,jax,JoneGr01,qb_hits,0,,,,,
player,201112110jax,jax,JoneGr01,fumbles_rec,0,,,,,
player,201112110jax,jax,JoneGr01,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,JoneGr01,fumbles_rec_td,0,,,,,
player,201112110jax,jax,JoneGr01,fumbles_forced,0,,,,,
player,201112110jax,jax,KnigTe99,def_int,0,,,,,
player,201112110jax,jax,KnigTe99,def_int_yds,0,,,,,
player,201112110jax,jax,KnigTe99,def_int_td,0,,,,,
player,201112110jax,jax,KnigTe99,def_int_long,0,,,,,
player,201112110jax,jax,KnigTe99,pass_defended,0,,,,,
player,201112110jax,jax,KnigTe99,sacks,0.0,,,,,
player,201112110jax,jax,KnigTe99,tackles_combined,1,,,,,
player,201112110jax,jax,KnigTe99,tackles_solo,0,,,,,
player,201112110jax,jax,KnigTe99,tackles_assists,1,,,,,
player,201112110jax,jax,KnigTe99,tackles_loss,0,,,,,
player,201112110jax,jax,KnigTe99,qb_hits,0,,,,,
player,201112110jax,jax,KnigTe99,fumbles_rec,0,,,,,
player,201112110jax,jax,KnigTe99,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,KnigTe99,fumbles_rec_td,0,,,,,
player,201112110jax,jax,KnigTe99,fumbles_forced,0,,,,,
player,201112110jax,jax,ClohCo00,def_int,0,,,,,
player,201112110jax,jax,ClohCo00,def_int_yds,0,,,,,
player,201112110jax,jax,ClohCo00,def_int_td,0,,,,,
player,201112110jax,jax,ClohCo00,def_int_long,0,,,,,
player,201112110jax,jax,ClohCo00,pass_defended,0,,,,,
player,201112110jax,jax,ClohCo00,sacks,0.0,,,,,
player,201112110jax,jax,ClohCo00,tackles_combined,0,,,,,
player,201112110jax,jax,ClohCo00,tackles_solo,0,,,,,
player,201112110jax,jax,ClohCo00,tackles_assists,0,,,,,
player,201112110jax,jax,ClohCo00,tackles_loss,0,,,,,
player,201112110jax,jax,ClohCo00,qb_hits,0,,,,,
player,201112110jax,jax,ClohCo00,fumbles_rec,1,,,,,
player,201112110jax,jax,ClohCo00,fumbles_rec_yds,8,,,,,
player,201112110jax,jax,ClohCo00,fumbles_rec_td,1,,,,,
player,201112110jax,jax,ClohCo00,fumbles_forced,0,,,,,
player,201112110jax,jax,CollNa20,def_int,0,,,,,
player,201112110jax,jax,CollNa20,def_int_yds,0,,,,,
player,201112110jax,jax,CollNa20,def_int_td,0,,,,,
player,201112110jax,jax,CollNa20,def_int_long,0,,,,,
player,201112110jax,jax,CollNa20,pass_defended,0,,,,,
player,201112110jax,jax,CollNa20,sacks,0.0,,,,,
player,201112110jax,jax,CollNa20,tackles_combined,0,,,,,
player,201112110jax,jax,CollNa20,tackles_solo,0,,,,,
player,201112110jax,jax,CollNa20,tackles_assists,0,,,,,
player,201112110jax,jax,CollNa20,tackles_loss,0,,,,,
player,201112110jax,jax,CollNa20,qb_hits,0,,,,,
player,201112110jax,jax,CollNa20,fumbles_rec,1,,,,,
player,201112110jax,jax,CollNa20,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,CollNa20,fumbles_rec_td,1,,,,,
player,201112110jax,jax,CollNa20,fumbles_forced,0,,,,,
player,201112110jax,jax,TrenMo99,def_int,0,,,,,
player,201112110jax,jax,TrenMo99,def_int_yds,0,,,,,
player,201112110jax,jax,TrenMo99,def_int_td,0,,,,,
player,201112110jax,jax,TrenMo99,def_int_long,0,,,,,
player,201112110jax,jax,TrenMo99,pass_defended,0,,,,,
player,201112110jax,jax,TrenMo99,sacks,0.0,,,,,
player,201112110jax,jax,TrenMo99,tackles_combined,0,,,,,
player,201112110jax,jax,TrenMo99,tackles_solo,0,,,,,
player,201112110jax,jax,TrenMo99,tackles_assists,0,,,,,
player,201112110jax,jax,TrenMo99,tackles_loss,0,,,,,
player,201112110jax,jax,TrenMo99,qb_hits,0,,,,,
player,201112110jax,jax,TrenMo99,fumbles_rec,1,,,,,
player,201112110jax,jax,TrenMo99,fumbles_rec_yds,0,,,,,
player,201112110jax,jax,TrenMo99,fumbles_rec_td,0,,,,,
player,201112110jax,jax,TrenMo99,fumbles_forced,0,,,,,
player,201112110jax,tam,ParkPr00,kick_ret,0,,,,,
player,201112110jax,tam,ParkPr00,kick_ret_yds,0,,,,,
player,201112110jax,tam,ParkPr00,kick_ret_yds_per_ret,,,,,,
player,201112110jax,tam,ParkPr00,kick_ret_td,0,,,,,
player,201112110jax,tam,ParkPr00,kick_ret_long,0,,,,,
player,201112110jax,tam,ParkPr00,punt_ret,3,,,,,
player,201112110jax,tam,ParkPr00,punt_ret_yds,-3,,,,,
player,201112110jax,tam,ParkPr00,punt_ret_yds_per_ret,-1.0,,,,,
player,201112110jax,tam,ParkPr00,punt_ret_td,0,,,,,
player,201112110jax,tam,ParkPr00,punt_ret_long,8,,,,,
player,201112110jax,tam,SpurMi00,kick_ret,0,,,,,
player,201112110jax,tam,SpurMi00,kick_ret_yds,0,,,,,
player,201112110jax,tam,SpurMi00,kick_ret_yds_per_ret,,,,,,
player,201112110jax,tam,SpurMi00,kick_ret_td,0,,,,,
player,201112110jax,tam,SpurMi00,kick_ret_long,0,,,,,
player,201112110jax,tam,SpurMi00,punt_ret,1,,,,,
player,201112110jax,tam,SpurMi00,punt_ret_yds,1,,,,,
player,201112110jax,tam,SpurMi00,punt_ret_yds_per_ret,1.0,,,,,
player,201112110jax,tam,SpurMi00,punt_ret_td,0,,,,,
player,201112110jax,tam,SpurMi00,punt_ret_long,1,,,,,
player,201112110jax,tam,MaduMo00,kick_ret,1,,,,,
player,201112110jax,tam,MaduMo00,kick_ret_yds,0,,,,,
player,201112110jax,tam,MaduMo00,kick_ret_yds_per_ret,0.0,,,,,
player,201112110jax,tam,MaduMo00,kick_ret_td,0,,,,,
player,201112110jax,tam,MaduMo00,kick_ret_long,0,,,,,
player,201112110jax,tam,MaduMo00,punt_ret,0,,,,,
player,201112110jax,tam,MaduMo00,punt_ret_yds,0,,,,,
player,201112110jax,tam,MaduMo00,punt_ret_yds_per_ret,,,,,,
player,201112110jax,tam,MaduMo00,punt_ret_td,0,,,,,
player,201112110jax,tam,MaduMo00,punt_ret_long,0,,,,,
player,201112110jax,jax,DillJa00,kick_ret,0,,,,,
player,201112110jax,jax,DillJa00,kick_ret_yds,0,,,,,
player,201112110jax,jax,DillJa00,kick_ret_yds_per_ret,,,,,,
player,201112110jax,jax,DillJa00,kick_ret_td,0,,,,,
player,201112110jax,jax,DillJa00,kick_ret_long,0,,,,,
player,201112110jax,jax,DillJa00,punt_ret,1,,,,,
player,201112110jax,jax,DillJa00,punt_ret_yds,5,,,,,
player,201112110jax,jax,DillJa00,punt_ret_yds_per_ret,5.0,,,,,
player,201112110jax,jax,DillJa00,punt_ret_td,0,,,,,
player,201112110jax,jax,DillJa00,punt_ret_long,5,,,,,
player,201112110jax,jax,ShorCe00,kick_ret,1,,,,,
player,201112110jax,jax,ShorCe00,kick_ret_yds,19,,,,,
player,201112110jax,jax,ShorCe00,kick_ret_yds_per_ret,19.0,,,,,
player,201112110jax,jax,ShorCe00,kick_ret_td,0,,,,,
player,201112110jax,jax,ShorCe00,kick_ret_long,19,,,,,
player,201112110jax,jax,ShorCe00,punt_ret,0,,,,,
player,201112110jax,jax,ShorCe00,punt_ret_yds,0,,,,,
player,201112110jax,jax,ShorCe00,punt_ret_yds_per_ret,,,,,,
player,201112110jax,jax,ShorCe00,punt_ret_td,0,,,,,
player,201112110jax,jax,ShorCe00,punt_ret_long,0,,,,,
player,201112110jax,tam,barthco01,xpm,2,,,,,
player,201112110jax,tam,barthco01,xpa,2,,,,,
player,201112110jax,tam,barthco01,fgm,,,,,,
player,201112110jax,tam,barthco01,fga,,,,,,
player,201112110jax,tam,barthco01,punt,0,,,,,
player,201112110jax,tam,barthco01,punt_yds,0,,,,,
player,201112110jax,tam,barthco01,punt_yds_per_punt,,,,,,
player,201112110jax,tam,barthco01,punt_long,0,,,,,
player,201112110jax,tam,koenemic01,xpm,,,,,,
player,201112110jax,tam,koenemic01,xpa,,,,,,
player,201112110jax,tam,koenemic01,fgm,,,,,,
player,201112110jax,tam,koenemic01,fga,,,,,,
player,201112110jax,tam,koenemic01,punt,5,,,,,
player,201112110jax,tam,koenemic01,punt_yds,189,,,,,
player,201112110jax,tam,koenemic01,punt_yds_per_punt,37.8,,,,,
player,201112110jax,tam,koenemic01,punt_long,51,,,,,
player,201112110jax,jax,scobejos01,xpm,5,,,,,
player,201112110jax,jax,scobejos01,xpa,5,,,,,
player,201112110jax,jax,scobejos01,fgm,,,,,,
player,201112110jax,jax,scobejos01,fga,,,,,,
player,201112110jax,jax,scobejos01,punt,0,,,,,
player,201112110jax,jax,scobejos01,punt_yds,0,,,,,
player,201112110jax,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201112110jax,jax,scobejos01,punt_long,0,,,,,
player,201112110jax,jax,HarrNi20,xpm,,,,,,
player,201112110jax,jax,HarrNi20,xpa,,,,,,
player,201112110jax,jax,HarrNi20,fgm,,,,,,
player,201112110jax,jax,HarrNi20,fga,,,,,,
player,201112110jax,jax,HarrNi20,punt,7,,,,,
player,201112110jax,jax,HarrNi20,punt_yds,290,,,,,
player,201112110jax,jax,HarrNi20,punt_yds_per_punt,41.4,,,,,
player,201112110jax,jax,HarrNi20,punt_long,46,,,,,
