game,2011,9,20111106,201111060kan,mia,"Miami Dolphins",31,kan,"Kansas City Chiefs",3
player,201111060kan,kan,GordAm20,fumbles_rec,0,,,,,
player,201111060kan,kan,GordAm20,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,GordAm20,fumbles_rec_td,0,,,,,
player,201111060kan,kan,GordAm20,fumbles_forced,0,,,,,
player,201111060kan,kan,JackTy98,def_int,0,,,,,
player,201111060kan,kan,JackTy98,def_int_yds,0,,,,,
player,201111060kan,kan,JackTy98,def_int_td,0,,,,,
player,201111060kan,kan,JackTy98,def_int_long,0,,,,,
player,201111060kan,kan,JackTy98,pass_defended,0,,,,,
player,201111060kan,kan,JackTy98,sacks,0.0,,,,,
player,201111060kan,kan,JackTy98,tackles_combined,1,,,,,
player,201111060kan,kan,JackTy98,tackles_solo,1,,,,,
player,201111060kan,kan,JackTy98,tackles_assists,0,,,,,
player,201111060kan,kan,JackTy98,tackles_loss,0,,,,,
player,201111060kan,kan,JackTy98,qb_hits,0,,,,,
player,201111060kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201111060kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201111060kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201111060kan,kan,PiscSa99,def_int,0,,,,,
player,201111060kan,kan,PiscSa99,def_int_yds,0,,,,,
player,201111060kan,kan,PiscSa99,def_int_td,0,,,,,
player,201111060kan,kan,PiscSa99,def_int_long,0,,,,,
player,201111060kan,kan,PiscSa99,pass_defended,0,,,,,
player,201111060kan,kan,PiscSa99,sacks,0.0,,,,,
player,201111060kan,kan,PiscSa99,tackles_combined,1,,,,,
player,201111060kan,kan,PiscSa99,tackles_solo,1,,,,,
player,201111060kan,kan,PiscSa99,tackles_assists,0,,,,,
player,201111060kan,kan,PiscSa99,tackles_loss,0,,,,,
player,201111060kan,kan,PiscSa99,qb_hits,0,,,,,
player,201111060kan,kan,PiscSa99,fumbles_rec,0,,,,,
player,201111060kan,kan,PiscSa99,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,PiscSa99,fumbles_rec_td,0,,,,,
player,201111060kan,kan,PiscSa99,fumbles_forced,0,,,,,
player,201111060kan,kan,BailAl00,def_int,0,,,,,
player,201111060kan,kan,BailAl00,def_int_yds,0,,,,,
player,201111060kan,kan,BailAl00,def_int_td,0,,,,,
player,201111060kan,kan,BailAl00,def_int_long,0,,,,,
player,201111060kan,kan,BailAl00,pass_defended,1,,,,,
player,201111060kan,kan,BailAl00,sacks,0.0,,,,,
player,201111060kan,kan,BailAl00,tackles_combined,0,,,,,
player,201111060kan,kan,BailAl00,tackles_solo,0,,,,,
player,201111060kan,kan,BailAl00,tackles_assists,0,,,,,
player,201111060kan,kan,BailAl00,tackles_loss,0,,,,,
player,201111060kan,kan,BailAl00,qb_hits,0,,,,,
player,201111060kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201111060kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201111060kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201111060kan,kan,OConJa00,def_int,0,,,,,
player,201111060kan,kan,OConJa00,def_int_yds,0,,,,,
player,201111060kan,kan,OConJa00,def_int_td,0,,,,,
player,201111060kan,kan,OConJa00,def_int_long,0,,,,,
player,201111060kan,kan,OConJa00,pass_defended,0,,,,,
player,201111060kan,kan,OConJa00,sacks,0.0,,,,,
player,201111060kan,kan,OConJa00,tackles_combined,0,,,,,
player,201111060kan,kan,OConJa00,tackles_solo,0,,,,,
player,201111060kan,kan,OConJa00,tackles_assists,0,,,,,
player,201111060kan,kan,OConJa00,tackles_loss,,,,,,
player,201111060kan,kan,OConJa00,qb_hits,,,,,,
player,201111060kan,kan,OConJa00,fumbles_rec,1,,,,,
player,201111060kan,kan,OConJa00,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,OConJa00,fumbles_rec_td,0,,,,,
player,201111060kan,kan,OConJa00,fumbles_forced,0,,,,,
player,201111060kan,kan,WashDo98,def_int,0,,,,,
player,201111060kan,kan,WashDo98,def_int_yds,0,,,,,
player,201111060kan,kan,WashDo98,def_int_td,0,,,,,
player,201111060kan,kan,WashDo98,def_int_long,0,,,,,
player,201111060kan,kan,WashDo98,pass_defended,1,,,,,
player,201111060kan,kan,WashDo98,sacks,0.0,,,,,
player,201111060kan,kan,WashDo98,tackles_combined,0,,,,,
player,201111060kan,kan,WashDo98,tackles_solo,0,,,,,
player,201111060kan,kan,WashDo98,tackles_assists,0,,,,,
player,201111060kan,kan,WashDo98,tackles_loss,0,,,,,
player,201111060kan,kan,WashDo98,qb_hits,0,,,,,
player,201111060kan,kan,WashDo98,fumbles_rec,0,,,,,
player,201111060kan,kan,WashDo98,fumbles_rec_yds,0,,,,,
player,201111060kan,kan,WashDo98,fumbles_rec_td,0,,,,,
player,201111060kan,kan,WashDo98,fumbles_forced,0,,,,,
player,201111060kan,kan,GilbWa00,def_int,,,,,,
player,201111060kan,kan,GilbWa00,def_int_yds,,,,,,
player,201111060kan,kan,GilbWa00,def_int_td,,,,,,
player,201111060kan,kan,GilbWa00,def_int_long,,,,,,
player,201111060kan,kan,GilbWa00,pass_defended,0,,,,,
player,201111060kan,kan,GilbWa00,sacks,0.0,,,,,
player,201111060kan,kan,GilbWa00,tackles_combined,0,,,,,
player,201111060kan,kan,GilbWa00,tackles_solo,0,,,,,
player,201111060kan,kan,GilbWa00,tackles_assists,0,,,,,
player,201111060kan,kan,GilbWa00,tackles_loss,0,,,,,
player,201111060kan,kan,GilbWa00,qb_hits,1,,,,,
player,201111060kan,kan,GilbWa00,fumbles_rec,0,,,,,
player,201111060kan,kan,GilbWa00,fumbles_rec_yds,,,,,,
player,201111060kan,kan,GilbWa00,fumbles_rec_td,,,,,,
player,201111060kan,kan,GilbWa00,fumbles_forced,0,,,,,
player,201111060kan,mia,BessDa00,kick_ret,0,,,,,
player,201111060kan,mia,BessDa00,kick_ret_yds,0,,,,,
player,201111060kan,mia,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201111060kan,mia,BessDa00,kick_ret_td,0,,,,,
player,201111060kan,mia,BessDa00,kick_ret_long,0,,,,,
player,201111060kan,mia,BessDa00,punt_ret,4,,,,,
player,201111060kan,mia,BessDa00,punt_ret_yds,51,,,,,
player,201111060kan,mia,BessDa00,punt_ret_yds_per_ret,12.8,,,,,
player,201111060kan,mia,BessDa00,punt_ret_td,0,,,,,
player,201111060kan,mia,BessDa00,punt_ret_long,15,,,,,
player,201111060kan,kan,McClDe00,kick_ret,3,,,,,
player,201111060kan,kan,McClDe00,kick_ret_yds,53,,,,,
player,201111060kan,kan,McClDe00,kick_ret_yds_per_ret,17.7,,,,,
player,201111060kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201111060kan,kan,McClDe00,kick_ret_long,21,,,,,
player,201111060kan,kan,McClDe00,punt_ret,2,,,,,
player,201111060kan,kan,McClDe00,punt_ret_yds,30,,,,,
player,201111060kan,kan,McClDe00,punt_ret_yds_per_ret,15.0,,,,,
player,201111060kan,kan,McClDe00,punt_ret_td,0,,,,,
player,201111060kan,kan,McClDe00,punt_ret_long,22,,,,,
player,201111060kan,kan,CoppTe00,kick_ret,1,,,,,
player,201111060kan,kan,CoppTe00,kick_ret_yds,12,,,,,
player,201111060kan,kan,CoppTe00,kick_ret_yds_per_ret,12.0,,,,,
player,201111060kan,kan,CoppTe00,kick_ret_td,0,,,,,
player,201111060kan,kan,CoppTe00,kick_ret_long,12,,,,,
player,201111060kan,kan,CoppTe00,punt_ret,0,,,,,
player,201111060kan,kan,CoppTe00,punt_ret_yds,0,,,,,
player,201111060kan,kan,CoppTe00,punt_ret_yds_per_ret,,,,,,
player,201111060kan,kan,CoppTe00,punt_ret_td,0,,,,,
player,201111060kan,kan,CoppTe00,punt_ret_long,0,,,,,
player,201111060kan,mia,CarpDa44,xpm,4,,,,,
player,201111060kan,mia,CarpDa44,xpa,4,,,,,
player,201111060kan,mia,CarpDa44,fgm,1,,,,,
player,201111060kan,mia,CarpDa44,fga,1,,,,,
player,201111060kan,mia,CarpDa44,punt,0,,,,,
player,201111060kan,mia,CarpDa44,punt_yds,0,,,,,
player,201111060kan,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201111060kan,mia,CarpDa44,punt_long,0,,,,,
player,201111060kan,mia,FielBr20,xpm,,,,,,
player,201111060kan,mia,FielBr20,xpa,,,,,,
player,201111060kan,mia,FielBr20,fgm,,,,,,
player,201111060kan,mia,FielBr20,fga,,,,,,
player,201111060kan,mia,FielBr20,punt,5,,,,,
player,201111060kan,mia,FielBr20,punt_yds,221,,,,,
player,201111060kan,mia,FielBr20,punt_yds_per_punt,44.2,,,,,
player,201111060kan,mia,FielBr20,punt_long,55,,,,,
player,201111060kan,kan,ColqDu20,xpm,,,,,,
player,201111060kan,kan,ColqDu20,xpa,,,,,,
player,201111060kan,kan,ColqDu20,fgm,,,,,,
player,201111060kan,kan,ColqDu20,fga,,,,,,
player,201111060kan,kan,ColqDu20,punt,5,,,,,
player,201111060kan,kan,ColqDu20,punt_yds,229,,,,,
player,201111060kan,kan,ColqDu20,punt_yds_per_punt,45.8,,,,,
player,201111060kan,kan,ColqDu20,punt_long,57,,,,,
player,201111060kan,kan,SuccRy44,xpm,,,,,,
player,201111060kan,kan,SuccRy44,xpa,,,,,,
player,201111060kan,kan,SuccRy44,fgm,1,,,,,
player,201111060kan,kan,SuccRy44,fga,1,,,,,
player,201111060kan,kan,SuccRy44,punt,0,,,,,
player,201111060kan,kan,SuccRy44,punt_yds,0,,,,,
player,201111060kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201111060kan,kan,SuccRy44,punt_long,0,,,,,
