game,2011,10,20111113,201111130cin,pit,"Pittsburgh Steelers",24,cin,"Cincinnati Bengals",17
player,201111130cin,cin,WilsGi20,def_int_yds,0,,,,,
player,201111130cin,cin,WilsGi20,def_int_td,0,,,,,
player,201111130cin,cin,WilsGi20,def_int_long,0,,,,,
player,201111130cin,cin,WilsGi20,pass_defended,0,,,,,
player,201111130cin,cin,WilsGi20,sacks,0.0,,,,,
player,201111130cin,cin,WilsGi20,tackles_combined,5,,,,,
player,201111130cin,cin,WilsGi20,tackles_solo,2,,,,,
player,201111130cin,cin,WilsGi20,tackles_assists,3,,,,,
player,201111130cin,cin,WilsGi20,tackles_loss,0,,,,,
player,201111130cin,cin,WilsGi20,qb_hits,0,,,,,
player,201111130cin,cin,WilsGi20,fumbles_rec,0,,,,,
player,201111130cin,cin,WilsGi20,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,WilsGi20,fumbles_rec_td,0,,,,,
player,201111130cin,cin,WilsGi20,fumbles_forced,0,,,,,
player,201111130cin,cin,HowaTh20,def_int,0,,,,,
player,201111130cin,cin,HowaTh20,def_int_yds,0,,,,,
player,201111130cin,cin,HowaTh20,def_int_td,0,,,,,
player,201111130cin,cin,HowaTh20,def_int_long,0,,,,,
player,201111130cin,cin,HowaTh20,pass_defended,0,,,,,
player,201111130cin,cin,HowaTh20,sacks,0.0,,,,,
player,201111130cin,cin,HowaTh20,tackles_combined,4,,,,,
player,201111130cin,cin,HowaTh20,tackles_solo,3,,,,,
player,201111130cin,cin,HowaTh20,tackles_assists,1,,,,,
player,201111130cin,cin,HowaTh20,tackles_loss,0,,,,,
player,201111130cin,cin,HowaTh20,qb_hits,0,,,,,
player,201111130cin,cin,HowaTh20,fumbles_rec,0,,,,,
player,201111130cin,cin,HowaTh20,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,HowaTh20,fumbles_rec_td,0,,,,,
player,201111130cin,cin,HowaTh20,fumbles_forced,0,,,,,
player,201111130cin,cin,ClemNa99,def_int,0,,,,,
player,201111130cin,cin,ClemNa99,def_int_yds,0,,,,,
player,201111130cin,cin,ClemNa99,def_int_td,0,,,,,
player,201111130cin,cin,ClemNa99,def_int_long,0,,,,,
player,201111130cin,cin,ClemNa99,pass_defended,0,,,,,
player,201111130cin,cin,ClemNa99,sacks,0.0,,,,,
player,201111130cin,cin,ClemNa99,tackles_combined,3,,,,,
player,201111130cin,cin,ClemNa99,tackles_solo,3,,,,,
player,201111130cin,cin,ClemNa99,tackles_assists,0,,,,,
player,201111130cin,cin,ClemNa99,tackles_loss,0,,,,,
player,201111130cin,cin,ClemNa99,qb_hits,0,,,,,
player,201111130cin,cin,ClemNa99,fumbles_rec,0,,,,,
player,201111130cin,cin,ClemNa99,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,ClemNa99,fumbles_rec_td,0,,,,,
player,201111130cin,cin,ClemNa99,fumbles_forced,0,,,,,
player,201111130cin,cin,JennKe20,def_int,0,,,,,
player,201111130cin,cin,JennKe20,def_int_yds,0,,,,,
player,201111130cin,cin,JennKe20,def_int_td,0,,,,,
player,201111130cin,cin,JennKe20,def_int_long,0,,,,,
player,201111130cin,cin,JennKe20,pass_defended,0,,,,,
player,201111130cin,cin,JennKe20,sacks,0.0,,,,,
player,201111130cin,cin,JennKe20,tackles_combined,3,,,,,
player,201111130cin,cin,JennKe20,tackles_solo,2,,,,,
player,201111130cin,cin,JennKe20,tackles_assists,1,,,,,
player,201111130cin,cin,JennKe20,tackles_loss,0,,,,,
player,201111130cin,cin,JennKe20,qb_hits,0,,,,,
player,201111130cin,cin,JennKe20,fumbles_rec,0,,,,,
player,201111130cin,cin,JennKe20,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,JennKe20,fumbles_rec_td,0,,,,,
player,201111130cin,cin,JennKe20,fumbles_forced,0,,,,,
player,201111130cin,cin,PeerCe00,def_int,0,,,,,
player,201111130cin,cin,PeerCe00,def_int_yds,0,,,,,
player,201111130cin,cin,PeerCe00,def_int_td,0,,,,,
player,201111130cin,cin,PeerCe00,def_int_long,0,,,,,
player,201111130cin,cin,PeerCe00,pass_defended,0,,,,,
player,201111130cin,cin,PeerCe00,sacks,0.0,,,,,
player,201111130cin,cin,PeerCe00,tackles_combined,3,,,,,
player,201111130cin,cin,PeerCe00,tackles_solo,3,,,,,
player,201111130cin,cin,PeerCe00,tackles_assists,0,,,,,
player,201111130cin,cin,PeerCe00,tackles_loss,0,,,,,
player,201111130cin,cin,PeerCe00,qb_hits,0,,,,,
player,201111130cin,cin,PeerCe00,fumbles_rec,0,,,,,
player,201111130cin,cin,PeerCe00,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,PeerCe00,fumbles_rec_td,0,,,,,
player,201111130cin,cin,PeerCe00,fumbles_forced,0,,,,,
player,201111130cin,cin,SkutDa00,def_int,0,,,,,
player,201111130cin,cin,SkutDa00,def_int_yds,0,,,,,
player,201111130cin,cin,SkutDa00,def_int_td,0,,,,,
player,201111130cin,cin,SkutDa00,def_int_long,0,,,,,
player,201111130cin,cin,SkutDa00,pass_defended,0,,,,,
player,201111130cin,cin,SkutDa00,sacks,0.0,,,,,
player,201111130cin,cin,SkutDa00,tackles_combined,2,,,,,
player,201111130cin,cin,SkutDa00,tackles_solo,1,,,,,
player,201111130cin,cin,SkutDa00,tackles_assists,1,,,,,
player,201111130cin,cin,SkutDa00,tackles_loss,0,,,,,
player,201111130cin,cin,SkutDa00,qb_hits,0,,,,,
player,201111130cin,cin,SkutDa00,fumbles_rec,0,,,,,
player,201111130cin,cin,SkutDa00,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,SkutDa00,fumbles_rec_td,0,,,,,
player,201111130cin,cin,SkutDa00,fumbles_forced,0,,,,,
player,201111130cin,cin,FaneJo20,def_int,0,,,,,
player,201111130cin,cin,FaneJo20,def_int_yds,0,,,,,
player,201111130cin,cin,FaneJo20,def_int_td,0,,,,,
player,201111130cin,cin,FaneJo20,def_int_long,0,,,,,
player,201111130cin,cin,FaneJo20,pass_defended,0,,,,,
player,201111130cin,cin,FaneJo20,sacks,0.0,,,,,
player,201111130cin,cin,FaneJo20,tackles_combined,1,,,,,
player,201111130cin,cin,FaneJo20,tackles_solo,0,,,,,
player,201111130cin,cin,FaneJo20,tackles_assists,1,,,,,
player,201111130cin,cin,FaneJo20,tackles_loss,0,,,,,
player,201111130cin,cin,FaneJo20,qb_hits,0,,,,,
player,201111130cin,cin,FaneJo20,fumbles_rec,0,,,,,
player,201111130cin,cin,FaneJo20,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,FaneJo20,fumbles_rec_td,0,,,,,
player,201111130cin,cin,FaneJo20,fumbles_forced,0,,,,,
player,201111130cin,cin,JohnBr20,def_int,0,,,,,
player,201111130cin,cin,JohnBr20,def_int_yds,0,,,,,
player,201111130cin,cin,JohnBr20,def_int_td,0,,,,,
player,201111130cin,cin,JohnBr20,def_int_long,0,,,,,
player,201111130cin,cin,JohnBr20,pass_defended,0,,,,,
player,201111130cin,cin,JohnBr20,sacks,0.0,,,,,
player,201111130cin,cin,JohnBr20,tackles_combined,1,,,,,
player,201111130cin,cin,JohnBr20,tackles_solo,1,,,,,
player,201111130cin,cin,JohnBr20,tackles_assists,0,,,,,
player,201111130cin,cin,JohnBr20,tackles_loss,0,,,,,
player,201111130cin,cin,JohnBr20,qb_hits,0,,,,,
player,201111130cin,cin,JohnBr20,fumbles_rec,0,,,,,
player,201111130cin,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201111130cin,cin,JohnBr20,fumbles_forced,0,,,,,
player,201111130cin,cin,LeonBr00,def_int,0,,,,,
player,201111130cin,cin,LeonBr00,def_int_yds,0,,,,,
player,201111130cin,cin,LeonBr00,def_int_td,0,,,,,
player,201111130cin,cin,LeonBr00,def_int_long,0,,,,,
player,201111130cin,cin,LeonBr00,pass_defended,0,,,,,
player,201111130cin,cin,LeonBr00,sacks,0.0,,,,,
player,201111130cin,cin,LeonBr00,tackles_combined,1,,,,,
player,201111130cin,cin,LeonBr00,tackles_solo,1,,,,,
player,201111130cin,cin,LeonBr00,tackles_assists,0,,,,,
player,201111130cin,cin,LeonBr00,tackles_loss,0,,,,,
player,201111130cin,cin,LeonBr00,qb_hits,0,,,,,
player,201111130cin,cin,LeonBr00,fumbles_rec,0,,,,,
player,201111130cin,cin,LeonBr00,fumbles_rec_yds,0,,,,,
player,201111130cin,cin,LeonBr00,fumbles_rec_td,0,,,,,
player,201111130cin,cin,LeonBr00,fumbles_forced,0,,,,,
player,201111130cin,pit,BrowAn04,kick_ret,3,,,,,
player,201111130cin,pit,BrowAn04,kick_ret_yds,69,,,,,
player,201111130cin,pit,BrowAn04,kick_ret_yds_per_ret,23.0,,,,,
player,201111130cin,pit,BrowAn04,kick_ret_td,0,,,,,
player,201111130cin,pit,BrowAn04,kick_ret_long,26,,,,,
player,201111130cin,pit,BrowAn04,punt_ret,3,,,,,
player,201111130cin,pit,BrowAn04,punt_ret_yds,15,,,,,
player,201111130cin,pit,BrowAn04,punt_ret_yds_per_ret,5.0,,,,,
player,201111130cin,pit,BrowAn04,punt_ret_td,0,,,,,
player,201111130cin,pit,BrowAn04,punt_ret_long,7,,,,,
player,201111130cin,cin,TateBr00,kick_ret,2,,,,,
player,201111130cin,cin,TateBr00,kick_ret_yds,56,,,,,
player,201111130cin,cin,TateBr00,kick_ret_yds_per_ret,28.0,,,,,
player,201111130cin,cin,TateBr00,kick_ret_td,0,,,,,
player,201111130cin,cin,TateBr00,kick_ret_long,32,,,,,
player,201111130cin,cin,TateBr00,punt_ret,4,,,,,
player,201111130cin,cin,TateBr00,punt_ret_yds,48,,,,,
player,201111130cin,cin,TateBr00,punt_ret_yds_per_ret,12.0,,,,,
player,201111130cin,cin,TateBr00,punt_ret_td,0,,,,,
player,201111130cin,cin,TateBr00,punt_ret_long,20,,,,,
player,201111130cin,pit,suishsha01,xpm,3,,,,,
player,201111130cin,pit,suishsha01,xpa,3,,,,,
player,201111130cin,pit,suishsha01,fgm,1,,,,,
player,201111130cin,pit,suishsha01,fga,1,,,,,
player,201111130cin,pit,suishsha01,punt,0,,,,,
player,201111130cin,pit,suishsha01,punt_yds,0,,,,,
player,201111130cin,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201111130cin,pit,suishsha01,punt_long,0,,,,,
player,201111130cin,pit,KapiJe20,xpm,,,,,,
player,201111130cin,pit,KapiJe20,xpa,,,,,,
player,201111130cin,pit,KapiJe20,fgm,,,,,,
player,201111130cin,pit,KapiJe20,fga,,,,,,
player,201111130cin,pit,KapiJe20,punt,5,,,,,
player,201111130cin,pit,KapiJe20,punt_yds,257,,,,,
player,201111130cin,pit,KapiJe20,punt_yds_per_punt,51.4,,,,,
player,201111130cin,pit,KapiJe20,punt_long,57,,,,,
player,201111130cin,cin,nugenmik01,xpm,2,,,,,
player,201111130cin,cin,nugenmik01,xpa,2,,,,,
player,201111130cin,cin,nugenmik01,fgm,1,,,,,
player,201111130cin,cin,nugenmik01,fga,1,,,,,
player,201111130cin,cin,nugenmik01,punt,0,,,,,
player,201111130cin,cin,nugenmik01,punt_yds,0,,,,,
player,201111130cin,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201111130cin,cin,nugenmik01,punt_long,0,,,,,
player,201111130cin,cin,HubeKe20,xpm,,,,,,
player,201111130cin,cin,HubeKe20,xpa,,,,,,
player,201111130cin,cin,HubeKe20,fgm,,,,,,
player,201111130cin,cin,HubeKe20,fga,,,,,,
player,201111130cin,cin,HubeKe20,punt,6,,,,,
player,201111130cin,cin,HubeKe20,punt_yds,276,,,,,
player,201111130cin,cin,HubeKe20,punt_yds_per_punt,46.0,,,,,
player,201111130cin,cin,HubeKe20,punt_long,59,,,,,
