game,2011,6,20111016,201110160pit,jax,"Jacksonville Jaguars",13,pit,"Pittsburgh Steelers",17
player,201110160pit,pit,EsseTr20,sacks,0.0,,,,,
player,201110160pit,pit,EsseTr20,tackles_combined,0,,,,,
player,201110160pit,pit,EsseTr20,tackles_solo,0,,,,,
player,201110160pit,pit,EsseTr20,tackles_assists,0,,,,,
player,201110160pit,pit,EsseTr20,tackles_loss,,,,,,
player,201110160pit,pit,EsseTr20,qb_hits,,,,,,
player,201110160pit,pit,EsseTr20,fumbles_rec,1,,,,,
player,201110160pit,pit,EsseTr20,fumbles_rec_yds,0,,,,,
player,201110160pit,pit,EsseTr20,fumbles_rec_td,0,,,,,
player,201110160pit,pit,EsseTr20,fumbles_forced,0,,,,,
player,201110160pit,jax,ShorCe00,kick_ret,0,,,,,
player,201110160pit,jax,ShorCe00,kick_ret_yds,0,,,,,
player,201110160pit,jax,ShorCe00,kick_ret_yds_per_ret,,,,,,
player,201110160pit,jax,ShorCe00,kick_ret_td,0,,,,,
player,201110160pit,jax,ShorCe00,kick_ret_long,0,,,,,
player,201110160pit,jax,ShorCe00,punt_ret,1,,,,,
player,201110160pit,jax,ShorCe00,punt_ret_yds,7,,,,,
player,201110160pit,jax,ShorCe00,punt_ret_yds_per_ret,7.0,,,,,
player,201110160pit,jax,ShorCe00,punt_ret_td,0,,,,,
player,201110160pit,jax,ShorCe00,punt_ret_long,7,,,,,
player,201110160pit,jax,KariDe00,kick_ret,3,,,,,
player,201110160pit,jax,KariDe00,kick_ret_yds,87,,,,,
player,201110160pit,jax,KariDe00,kick_ret_yds_per_ret,29.0,,,,,
player,201110160pit,jax,KariDe00,kick_ret_td,0,,,,,
player,201110160pit,jax,KariDe00,kick_ret_long,33,,,,,
player,201110160pit,jax,KariDe00,punt_ret,0,,,,,
player,201110160pit,jax,KariDe00,punt_ret_yds,0,,,,,
player,201110160pit,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201110160pit,jax,KariDe00,punt_ret_td,0,,,,,
player,201110160pit,jax,KariDe00,punt_ret_long,0,,,,,
player,201110160pit,pit,BrowAn04,kick_ret,1,,,,,
player,201110160pit,pit,BrowAn04,kick_ret_yds,34,,,,,
player,201110160pit,pit,BrowAn04,kick_ret_yds_per_ret,34.0,,,,,
player,201110160pit,pit,BrowAn04,kick_ret_td,0,,,,,
player,201110160pit,pit,BrowAn04,kick_ret_long,34,,,,,
player,201110160pit,pit,BrowAn04,punt_ret,4,,,,,
player,201110160pit,pit,BrowAn04,punt_ret_yds,9,,,,,
player,201110160pit,pit,BrowAn04,punt_ret_yds_per_ret,2.3,,,,,
player,201110160pit,pit,BrowAn04,punt_ret_td,0,,,,,
player,201110160pit,pit,BrowAn04,punt_ret_long,14,,,,,
player,201110160pit,pit,SandEm00,kick_ret,0,,,,,
player,201110160pit,pit,SandEm00,kick_ret_yds,0,,,,,
player,201110160pit,pit,SandEm00,kick_ret_yds_per_ret,,,,,,
player,201110160pit,pit,SandEm00,kick_ret_td,0,,,,,
player,201110160pit,pit,SandEm00,kick_ret_long,0,,,,,
player,201110160pit,pit,SandEm00,punt_ret,0,,,,,
player,201110160pit,pit,SandEm00,punt_ret_yds,4,,,,,
player,201110160pit,pit,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201110160pit,pit,SandEm00,punt_ret_td,0,,,,,
player,201110160pit,pit,SandEm00,punt_ret_long,4,,,,,
player,201110160pit,jax,scobejos01,xpm,1,,,,,
player,201110160pit,jax,scobejos01,xpa,1,,,,,
player,201110160pit,jax,scobejos01,fgm,2,,,,,
player,201110160pit,jax,scobejos01,fga,2,,,,,
player,201110160pit,jax,scobejos01,punt,0,,,,,
player,201110160pit,jax,scobejos01,punt_yds,0,,,,,
player,201110160pit,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201110160pit,jax,scobejos01,punt_long,0,,,,,
player,201110160pit,jax,HarrNi20,xpm,,,,,,
player,201110160pit,jax,HarrNi20,xpa,,,,,,
player,201110160pit,jax,HarrNi20,fgm,,,,,,
player,201110160pit,jax,HarrNi20,fga,,,,,,
player,201110160pit,jax,HarrNi20,punt,7,,,,,
player,201110160pit,jax,HarrNi20,punt_yds,296,,,,,
player,201110160pit,jax,HarrNi20,punt_yds_per_punt,42.3,,,,,
player,201110160pit,jax,HarrNi20,punt_long,47,,,,,
player,201110160pit,pit,suishsha01,xpm,2,,,,,
player,201110160pit,pit,suishsha01,xpa,2,,,,,
player,201110160pit,pit,suishsha01,fgm,1,,,,,
player,201110160pit,pit,suishsha01,fga,2,,,,,
player,201110160pit,pit,suishsha01,punt,0,,,,,
player,201110160pit,pit,suishsha01,punt_yds,0,,,,,
player,201110160pit,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201110160pit,pit,suishsha01,punt_long,0,,,,,
player,201110160pit,pit,SepuDa20,xpm,,,,,,
player,201110160pit,pit,SepuDa20,xpa,,,,,,
player,201110160pit,pit,SepuDa20,fgm,,,,,,
player,201110160pit,pit,SepuDa20,fga,,,,,,
player,201110160pit,pit,SepuDa20,punt,6,,,,,
player,201110160pit,pit,SepuDa20,punt_yds,256,,,,,
player,201110160pit,pit,SepuDa20,punt_yds_per_punt,42.7,,,,,
player,201110160pit,pit,SepuDa20,punt_long,55,,,,,
