game,2011,13,20111204,201112040pit,cin,"Cincinnati Bengals",7,pit,"Pittsburgh Steelers",35
player,201112040pit,pit,PolaTr99,tackles_loss,0,,,,,
player,201112040pit,pit,PolaTr99,qb_hits,0,,,,,
player,201112040pit,pit,PolaTr99,fumbles_rec,0,,,,,
player,201112040pit,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201112040pit,pit,PolaTr99,fumbles_forced,0,,,,,
player,201112040pit,pit,BrowCu01,def_int,0,,,,,
player,201112040pit,pit,BrowCu01,def_int_yds,0,,,,,
player,201112040pit,pit,BrowCu01,def_int_td,0,,,,,
player,201112040pit,pit,BrowCu01,def_int_long,0,,,,,
player,201112040pit,pit,BrowCu01,pass_defended,0,,,,,
player,201112040pit,pit,BrowCu01,sacks,0.0,,,,,
player,201112040pit,pit,BrowCu01,tackles_combined,3,,,,,
player,201112040pit,pit,BrowCu01,tackles_solo,2,,,,,
player,201112040pit,pit,BrowCu01,tackles_assists,1,,,,,
player,201112040pit,pit,BrowCu01,tackles_loss,0,,,,,
player,201112040pit,pit,BrowCu01,qb_hits,0,,,,,
player,201112040pit,pit,BrowCu01,fumbles_rec,0,,,,,
player,201112040pit,pit,BrowCu01,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,BrowCu01,fumbles_rec_td,0,,,,,
player,201112040pit,pit,BrowCu01,fumbles_forced,0,,,,,
player,201112040pit,pit,HampCa00,def_int,0,,,,,
player,201112040pit,pit,HampCa00,def_int_yds,0,,,,,
player,201112040pit,pit,HampCa00,def_int_td,0,,,,,
player,201112040pit,pit,HampCa00,def_int_long,0,,,,,
player,201112040pit,pit,HampCa00,pass_defended,0,,,,,
player,201112040pit,pit,HampCa00,sacks,0.0,,,,,
player,201112040pit,pit,HampCa00,tackles_combined,2,,,,,
player,201112040pit,pit,HampCa00,tackles_solo,1,,,,,
player,201112040pit,pit,HampCa00,tackles_assists,1,,,,,
player,201112040pit,pit,HampCa00,tackles_loss,0,,,,,
player,201112040pit,pit,HampCa00,qb_hits,0,,,,,
player,201112040pit,pit,HampCa00,fumbles_rec,0,,,,,
player,201112040pit,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201112040pit,pit,HampCa00,fumbles_forced,0,,,,,
player,201112040pit,pit,WoriJa99,def_int,0,,,,,
player,201112040pit,pit,WoriJa99,def_int_yds,0,,,,,
player,201112040pit,pit,WoriJa99,def_int_td,0,,,,,
player,201112040pit,pit,WoriJa99,def_int_long,0,,,,,
player,201112040pit,pit,WoriJa99,pass_defended,0,,,,,
player,201112040pit,pit,WoriJa99,sacks,0.0,,,,,
player,201112040pit,pit,WoriJa99,tackles_combined,2,,,,,
player,201112040pit,pit,WoriJa99,tackles_solo,1,,,,,
player,201112040pit,pit,WoriJa99,tackles_assists,1,,,,,
player,201112040pit,pit,WoriJa99,tackles_loss,0,,,,,
player,201112040pit,pit,WoriJa99,qb_hits,0,,,,,
player,201112040pit,pit,WoriJa99,fumbles_rec,0,,,,,
player,201112040pit,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201112040pit,pit,WoriJa99,fumbles_forced,0,,,,,
player,201112040pit,pit,AlleCo00,def_int,0,,,,,
player,201112040pit,pit,AlleCo00,def_int_yds,0,,,,,
player,201112040pit,pit,AlleCo00,def_int_td,0,,,,,
player,201112040pit,pit,AlleCo00,def_int_long,0,,,,,
player,201112040pit,pit,AlleCo00,pass_defended,0,,,,,
player,201112040pit,pit,AlleCo00,sacks,0.0,,,,,
player,201112040pit,pit,AlleCo00,tackles_combined,1,,,,,
player,201112040pit,pit,AlleCo00,tackles_solo,1,,,,,
player,201112040pit,pit,AlleCo00,tackles_assists,0,,,,,
player,201112040pit,pit,AlleCo00,tackles_loss,0,,,,,
player,201112040pit,pit,AlleCo00,qb_hits,0,,,,,
player,201112040pit,pit,AlleCo00,fumbles_rec,0,,,,,
player,201112040pit,pit,AlleCo00,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,AlleCo00,fumbles_rec_td,0,,,,,
player,201112040pit,pit,AlleCo00,fumbles_forced,0,,,,,
player,201112040pit,pit,GayxWi99,def_int,0,,,,,
player,201112040pit,pit,GayxWi99,def_int_yds,0,,,,,
player,201112040pit,pit,GayxWi99,def_int_td,0,,,,,
player,201112040pit,pit,GayxWi99,def_int_long,0,,,,,
player,201112040pit,pit,GayxWi99,pass_defended,0,,,,,
player,201112040pit,pit,GayxWi99,sacks,0.0,,,,,
player,201112040pit,pit,GayxWi99,tackles_combined,1,,,,,
player,201112040pit,pit,GayxWi99,tackles_solo,1,,,,,
player,201112040pit,pit,GayxWi99,tackles_assists,0,,,,,
player,201112040pit,pit,GayxWi99,tackles_loss,0,,,,,
player,201112040pit,pit,GayxWi99,qb_hits,0,,,,,
player,201112040pit,pit,GayxWi99,fumbles_rec,0,,,,,
player,201112040pit,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201112040pit,pit,GayxWi99,fumbles_forced,0,,,,,
player,201112040pit,pit,HeywCa01,def_int,0,,,,,
player,201112040pit,pit,HeywCa01,def_int_yds,0,,,,,
player,201112040pit,pit,HeywCa01,def_int_td,0,,,,,
player,201112040pit,pit,HeywCa01,def_int_long,0,,,,,
player,201112040pit,pit,HeywCa01,pass_defended,0,,,,,
player,201112040pit,pit,HeywCa01,sacks,0.0,,,,,
player,201112040pit,pit,HeywCa01,tackles_combined,1,,,,,
player,201112040pit,pit,HeywCa01,tackles_solo,0,,,,,
player,201112040pit,pit,HeywCa01,tackles_assists,1,,,,,
player,201112040pit,pit,HeywCa01,tackles_loss,0,,,,,
player,201112040pit,pit,HeywCa01,qb_hits,0,,,,,
player,201112040pit,pit,HeywCa01,fumbles_rec,0,,,,,
player,201112040pit,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201112040pit,pit,HeywCa01,fumbles_forced,0,,,,,
player,201112040pit,pit,McFaBr20,def_int,0,,,,,
player,201112040pit,pit,McFaBr20,def_int_yds,0,,,,,
player,201112040pit,pit,McFaBr20,def_int_td,0,,,,,
player,201112040pit,pit,McFaBr20,def_int_long,0,,,,,
player,201112040pit,pit,McFaBr20,pass_defended,0,,,,,
player,201112040pit,pit,McFaBr20,sacks,0.0,,,,,
player,201112040pit,pit,McFaBr20,tackles_combined,1,,,,,
player,201112040pit,pit,McFaBr20,tackles_solo,0,,,,,
player,201112040pit,pit,McFaBr20,tackles_assists,1,,,,,
player,201112040pit,pit,McFaBr20,tackles_loss,0,,,,,
player,201112040pit,pit,McFaBr20,qb_hits,0,,,,,
player,201112040pit,pit,McFaBr20,fumbles_rec,0,,,,,
player,201112040pit,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201112040pit,pit,McFaBr20,fumbles_forced,0,,,,,
player,201112040pit,pit,MoorMe00,def_int,0,,,,,
player,201112040pit,pit,MoorMe00,def_int_yds,0,,,,,
player,201112040pit,pit,MoorMe00,def_int_td,0,,,,,
player,201112040pit,pit,MoorMe00,def_int_long,0,,,,,
player,201112040pit,pit,MoorMe00,pass_defended,0,,,,,
player,201112040pit,pit,MoorMe00,sacks,0.0,,,,,
player,201112040pit,pit,MoorMe00,tackles_combined,1,,,,,
player,201112040pit,pit,MoorMe00,tackles_solo,1,,,,,
player,201112040pit,pit,MoorMe00,tackles_assists,0,,,,,
player,201112040pit,pit,MoorMe00,tackles_loss,0,,,,,
player,201112040pit,pit,MoorMe00,qb_hits,0,,,,,
player,201112040pit,pit,MoorMe00,fumbles_rec,0,,,,,
player,201112040pit,pit,MoorMe00,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,MoorMe00,fumbles_rec_td,0,,,,,
player,201112040pit,pit,MoorMe00,fumbles_forced,0,,,,,
player,201112040pit,pit,RedmIs20,def_int,0,,,,,
player,201112040pit,pit,RedmIs20,def_int_yds,0,,,,,
player,201112040pit,pit,RedmIs20,def_int_td,0,,,,,
player,201112040pit,pit,RedmIs20,def_int_long,0,,,,,
player,201112040pit,pit,RedmIs20,pass_defended,0,,,,,
player,201112040pit,pit,RedmIs20,sacks,0.0,,,,,
player,201112040pit,pit,RedmIs20,tackles_combined,1,,,,,
player,201112040pit,pit,RedmIs20,tackles_solo,1,,,,,
player,201112040pit,pit,RedmIs20,tackles_assists,0,,,,,
player,201112040pit,pit,RedmIs20,tackles_loss,0,,,,,
player,201112040pit,pit,RedmIs20,qb_hits,0,,,,,
player,201112040pit,pit,RedmIs20,fumbles_rec,0,,,,,
player,201112040pit,pit,RedmIs20,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,RedmIs20,fumbles_rec_td,0,,,,,
player,201112040pit,pit,RedmIs20,fumbles_forced,0,,,,,
player,201112040pit,pit,SaunWe00,def_int,0,,,,,
player,201112040pit,pit,SaunWe00,def_int_yds,0,,,,,
player,201112040pit,pit,SaunWe00,def_int_td,0,,,,,
player,201112040pit,pit,SaunWe00,def_int_long,0,,,,,
player,201112040pit,pit,SaunWe00,pass_defended,0,,,,,
player,201112040pit,pit,SaunWe00,sacks,0.0,,,,,
player,201112040pit,pit,SaunWe00,tackles_combined,1,,,,,
player,201112040pit,pit,SaunWe00,tackles_solo,1,,,,,
player,201112040pit,pit,SaunWe00,tackles_assists,0,,,,,
player,201112040pit,pit,SaunWe00,tackles_loss,0,,,,,
player,201112040pit,pit,SaunWe00,qb_hits,0,,,,,
player,201112040pit,pit,SaunWe00,fumbles_rec,0,,,,,
player,201112040pit,pit,SaunWe00,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,SaunWe00,fumbles_rec_td,0,,,,,
player,201112040pit,pit,SaunWe00,fumbles_forced,0,,,,,
player,201112040pit,pit,SylvSt99,def_int,0,,,,,
player,201112040pit,pit,SylvSt99,def_int_yds,0,,,,,
player,201112040pit,pit,SylvSt99,def_int_td,0,,,,,
player,201112040pit,pit,SylvSt99,def_int_long,0,,,,,
player,201112040pit,pit,SylvSt99,pass_defended,0,,,,,
player,201112040pit,pit,SylvSt99,sacks,0.0,,,,,
player,201112040pit,pit,SylvSt99,tackles_combined,1,,,,,
player,201112040pit,pit,SylvSt99,tackles_solo,1,,,,,
player,201112040pit,pit,SylvSt99,tackles_assists,0,,,,,
player,201112040pit,pit,SylvSt99,tackles_loss,0,,,,,
player,201112040pit,pit,SylvSt99,qb_hits,0,,,,,
player,201112040pit,pit,SylvSt99,fumbles_rec,0,,,,,
player,201112040pit,pit,SylvSt99,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,SylvSt99,fumbles_rec_td,0,,,,,
player,201112040pit,pit,SylvSt99,fumbles_forced,1,,,,,
player,201112040pit,pit,WoodLa99,def_int,0,,,,,
player,201112040pit,pit,WoodLa99,def_int_yds,0,,,,,
player,201112040pit,pit,WoodLa99,def_int_td,0,,,,,
player,201112040pit,pit,WoodLa99,def_int_long,0,,,,,
player,201112040pit,pit,WoodLa99,pass_defended,0,,,,,
player,201112040pit,pit,WoodLa99,sacks,0.0,,,,,
player,201112040pit,pit,WoodLa99,tackles_combined,1,,,,,
player,201112040pit,pit,WoodLa99,tackles_solo,0,,,,,
player,201112040pit,pit,WoodLa99,tackles_assists,1,,,,,
player,201112040pit,pit,WoodLa99,tackles_loss,0,,,,,
player,201112040pit,pit,WoodLa99,qb_hits,0,,,,,
player,201112040pit,pit,WoodLa99,fumbles_rec,0,,,,,
player,201112040pit,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201112040pit,pit,WoodLa99,fumbles_forced,0,,,,,
player,201112040pit,pit,SandEm00,def_int,0,,,,,
player,201112040pit,pit,SandEm00,def_int_yds,0,,,,,
player,201112040pit,pit,SandEm00,def_int_td,0,,,,,
player,201112040pit,pit,SandEm00,def_int_long,0,,,,,
player,201112040pit,pit,SandEm00,pass_defended,0,,,,,
player,201112040pit,pit,SandEm00,sacks,0.0,,,,,
player,201112040pit,pit,SandEm00,tackles_combined,0,,,,,
player,201112040pit,pit,SandEm00,tackles_solo,0,,,,,
player,201112040pit,pit,SandEm00,tackles_assists,0,,,,,
player,201112040pit,pit,SandEm00,tackles_loss,0,,,,,
player,201112040pit,pit,SandEm00,qb_hits,0,,,,,
player,201112040pit,pit,SandEm00,fumbles_rec,1,,,,,
player,201112040pit,pit,SandEm00,fumbles_rec_yds,0,,,,,
player,201112040pit,pit,SandEm00,fumbles_rec_td,0,,,,,
player,201112040pit,pit,SandEm00,fumbles_forced,0,,,,,
player,201112040pit,cin,TateBr00,kick_ret,4,,,,,
player,201112040pit,cin,TateBr00,kick_ret_yds,103,,,,,
player,201112040pit,cin,TateBr00,kick_ret_yds_per_ret,25.8,,,,,
player,201112040pit,cin,TateBr00,kick_ret_td,0,,,,,
player,201112040pit,cin,TateBr00,kick_ret_long,30,,,,,
player,201112040pit,cin,TateBr00,punt_ret,5,,,,,
player,201112040pit,cin,TateBr00,punt_ret_yds,54,,,,,
player,201112040pit,cin,TateBr00,punt_ret_yds_per_ret,10.8,,,,,
player,201112040pit,cin,TateBr00,punt_ret_td,0,,,,,
player,201112040pit,cin,TateBr00,punt_ret_long,17,,,,,
player,201112040pit,pit,BrowAn04,kick_ret,0,,,,,
player,201112040pit,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201112040pit,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201112040pit,pit,BrowAn04,kick_ret_td,0,,,,,
player,201112040pit,pit,BrowAn04,kick_ret_long,0,,,,,
player,201112040pit,pit,BrowAn04,punt_ret,3,,,,,
player,201112040pit,pit,BrowAn04,punt_ret_yds,65,,,,,
player,201112040pit,pit,BrowAn04,punt_ret_yds_per_ret,21.7,,,,,
player,201112040pit,pit,BrowAn04,punt_ret_td,1,,,,,
player,201112040pit,pit,BrowAn04,punt_ret_long,60,,,,,
player,201112040pit,pit,SandEm00,kick_ret,1,,,,,
player,201112040pit,pit,SandEm00,kick_ret_yds,16,,,,,
player,201112040pit,pit,SandEm00,kick_ret_yds_per_ret,16.0,,,,,
player,201112040pit,pit,SandEm00,kick_ret_td,0,,,,,
player,201112040pit,pit,SandEm00,kick_ret_long,16,,,,,
player,201112040pit,pit,SandEm00,punt_ret,0,,,,,
player,201112040pit,pit,SandEm00,punt_ret_yds,0,,,,,
player,201112040pit,pit,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201112040pit,pit,SandEm00,punt_ret_td,0,,,,,
player,201112040pit,pit,SandEm00,punt_ret_long,0,,,,,
player,201112040pit,cin,nugenmik01,xpm,1,,,,,
player,201112040pit,cin,nugenmik01,xpa,1,,,,,
player,201112040pit,cin,nugenmik01,fgm,,,,,,
player,201112040pit,cin,nugenmik01,fga,1,,,,,
player,201112040pit,cin,nugenmik01,punt,0,,,,,
player,201112040pit,cin,nugenmik01,punt_yds,0,,,,,
player,201112040pit,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201112040pit,cin,nugenmik01,punt_long,0,,,,,
player,201112040pit,cin,HubeKe20,xpm,,,,,,
player,201112040pit,cin,HubeKe20,xpa,,,,,,
player,201112040pit,cin,HubeKe20,fgm,,,,,,
player,201112040pit,cin,HubeKe20,fga,,,,,,
player,201112040pit,cin,HubeKe20,punt,7,,,,,
player,201112040pit,cin,HubeKe20,punt_yds,317,,,,,
player,201112040pit,cin,HubeKe20,punt_yds_per_punt,45.3,,,,,
player,201112040pit,cin,HubeKe20,punt_long,53,,,,,
player,201112040pit,pit,suishsha01,xpm,5,,,,,
player,201112040pit,pit,suishsha01,xpa,5,,,,,
player,201112040pit,pit,suishsha01,fgm,,,,,,
player,201112040pit,pit,suishsha01,fga,1,,,,,
player,201112040pit,pit,suishsha01,punt,0,,,,,
player,201112040pit,pit,suishsha01,punt_yds,0,,,,,
player,201112040pit,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201112040pit,pit,suishsha01,punt_long,0,,,,,
player,201112040pit,pit,KapiJe20,xpm,,,,,,
player,201112040pit,pit,KapiJe20,xpa,,,,,,
player,201112040pit,pit,KapiJe20,fgm,,,,,,
player,201112040pit,pit,KapiJe20,fga,,,,,,
player,201112040pit,pit,KapiJe20,punt,5,,,,,
player,201112040pit,pit,KapiJe20,punt_yds,271,,,,,
player,201112040pit,pit,KapiJe20,punt_yds_per_punt,54.2,,,,,
player,201112040pit,pit,KapiJe20,punt_long,59,,,,,
