game,2011,3,20110925,201109250clt,pit,"Pittsburgh Steelers",23,clt,"Indianapolis Colts",20
player,201109250clt,clt,SnowJu00,tackles_loss,0,,,,,
player,201109250clt,clt,SnowJu00,qb_hits,0,,,,,
player,201109250clt,clt,SnowJu00,fumbles_rec,0,,,,,
player,201109250clt,clt,SnowJu00,fumbles_rec_yds,0,,,,,
player,201109250clt,clt,SnowJu00,fumbles_rec_td,0,,,,,
player,201109250clt,clt,SnowJu00,fumbles_forced,0,,,,,
player,201109250clt,clt,TryoJu99,def_int,0,,,,,
player,201109250clt,clt,TryoJu99,def_int_yds,0,,,,,
player,201109250clt,clt,TryoJu99,def_int_td,0,,,,,
player,201109250clt,clt,TryoJu99,def_int_long,0,,,,,
player,201109250clt,clt,TryoJu99,pass_defended,0,,,,,
player,201109250clt,clt,TryoJu99,sacks,0.0,,,,,
player,201109250clt,clt,TryoJu99,tackles_combined,1,,,,,
player,201109250clt,clt,TryoJu99,tackles_solo,1,,,,,
player,201109250clt,clt,TryoJu99,tackles_assists,0,,,,,
player,201109250clt,clt,TryoJu99,tackles_loss,0,,,,,
player,201109250clt,clt,TryoJu99,qb_hits,0,,,,,
player,201109250clt,clt,TryoJu99,fumbles_rec,0,,,,,
player,201109250clt,clt,TryoJu99,fumbles_rec_yds,0,,,,,
player,201109250clt,clt,TryoJu99,fumbles_rec_td,0,,,,,
player,201109250clt,clt,TryoJu99,fumbles_forced,0,,,,,
player,201109250clt,clt,AndeJa98,def_int,0,,,,,
player,201109250clt,clt,AndeJa98,def_int_yds,0,,,,,
player,201109250clt,clt,AndeJa98,def_int_td,0,,,,,
player,201109250clt,clt,AndeJa98,def_int_long,0,,,,,
player,201109250clt,clt,AndeJa98,pass_defended,0,,,,,
player,201109250clt,clt,AndeJa98,sacks,0.0,,,,,
player,201109250clt,clt,AndeJa98,tackles_combined,0,,,,,
player,201109250clt,clt,AndeJa98,tackles_solo,0,,,,,
player,201109250clt,clt,AndeJa98,tackles_assists,0,,,,,
player,201109250clt,clt,AndeJa98,tackles_loss,0,,,,,
player,201109250clt,clt,AndeJa98,qb_hits,0,,,,,
player,201109250clt,clt,AndeJa98,fumbles_rec,1,,,,,
player,201109250clt,clt,AndeJa98,fumbles_rec_yds,47,,,,,
player,201109250clt,clt,AndeJa98,fumbles_rec_td,1,,,,,
player,201109250clt,clt,AndeJa98,fumbles_forced,0,,,,,
player,201109250clt,pit,BrowAn04,kick_ret,0,,,,,
player,201109250clt,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201109250clt,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201109250clt,pit,BrowAn04,kick_ret_td,0,,,,,
player,201109250clt,pit,BrowAn04,kick_ret_long,0,,,,,
player,201109250clt,pit,BrowAn04,punt_ret,4,,,,,
player,201109250clt,pit,BrowAn04,punt_ret_yds,65,,,,,
player,201109250clt,pit,BrowAn04,punt_ret_yds_per_ret,16.3,,,,,
player,201109250clt,pit,BrowAn04,punt_ret_td,0,,,,,
player,201109250clt,pit,BrowAn04,punt_ret_long,37,,,,,
player,201109250clt,clt,WhitBl00,kick_ret,0,,,,,
player,201109250clt,clt,WhitBl00,kick_ret_yds,0,,,,,
player,201109250clt,clt,WhitBl00,kick_ret_yds_per_ret,,,,,,
player,201109250clt,clt,WhitBl00,kick_ret_td,0,,,,,
player,201109250clt,clt,WhitBl00,kick_ret_long,0,,,,,
player,201109250clt,clt,WhitBl00,punt_ret,1,,,,,
player,201109250clt,clt,WhitBl00,punt_ret_yds,2,,,,,
player,201109250clt,clt,WhitBl00,punt_ret_yds_per_ret,2.0,,,,,
player,201109250clt,clt,WhitBl00,punt_ret_td,0,,,,,
player,201109250clt,clt,WhitBl00,punt_ret_long,2,,,,,
player,201109250clt,clt,LefeJo00,kick_ret,3,,,,,
player,201109250clt,clt,LefeJo00,kick_ret_yds,75,,,,,
player,201109250clt,clt,LefeJo00,kick_ret_yds_per_ret,25.0,,,,,
player,201109250clt,clt,LefeJo00,kick_ret_td,0,,,,,
player,201109250clt,clt,LefeJo00,kick_ret_long,28,,,,,
player,201109250clt,clt,LefeJo00,punt_ret,0,,,,,
player,201109250clt,clt,LefeJo00,punt_ret_yds,0,,,,,
player,201109250clt,clt,LefeJo00,punt_ret_yds_per_ret,,,,,,
player,201109250clt,clt,LefeJo00,punt_ret_td,0,,,,,
player,201109250clt,clt,LefeJo00,punt_ret_long,0,,,,,
player,201109250clt,pit,suishsha01,xpm,2,,,,,
player,201109250clt,pit,suishsha01,xpa,2,,,,,
player,201109250clt,pit,suishsha01,fgm,3,,,,,
player,201109250clt,pit,suishsha01,fga,4,,,,,
player,201109250clt,pit,suishsha01,punt,0,,,,,
player,201109250clt,pit,suishsha01,punt_yds,0,,,,,
player,201109250clt,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201109250clt,pit,suishsha01,punt_long,0,,,,,
player,201109250clt,pit,SepuDa20,xpm,,,,,,
player,201109250clt,pit,SepuDa20,xpa,,,,,,
player,201109250clt,pit,SepuDa20,fgm,,,,,,
player,201109250clt,pit,SepuDa20,fga,,,,,,
player,201109250clt,pit,SepuDa20,punt,3,,,,,
player,201109250clt,pit,SepuDa20,punt_yds,112,,,,,
player,201109250clt,pit,SepuDa20,punt_yds_per_punt,37.3,,,,,
player,201109250clt,pit,SepuDa20,punt_long,45,,,,,
player,201109250clt,clt,vinatada01,xpm,2,,,,,
player,201109250clt,clt,vinatada01,xpa,2,,,,,
player,201109250clt,clt,vinatada01,fgm,2,,,,,
player,201109250clt,clt,vinatada01,fga,2,,,,,
player,201109250clt,clt,vinatada01,punt,0,,,,,
player,201109250clt,clt,vinatada01,punt_yds,0,,,,,
player,201109250clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201109250clt,clt,vinatada01,punt_long,0,,,,,
player,201109250clt,clt,McAfPa44,xpm,,,,,,
player,201109250clt,clt,McAfPa44,xpa,,,,,,
player,201109250clt,clt,McAfPa44,fgm,,,,,,
player,201109250clt,clt,McAfPa44,fga,,,,,,
player,201109250clt,clt,McAfPa44,punt,7,,,,,
player,201109250clt,clt,McAfPa44,punt_yds,311,,,,,
player,201109250clt,clt,McAfPa44,punt_yds_per_punt,44.4,,,,,
player,201109250clt,clt,McAfPa44,punt_long,55,,,,,
