game,2010,16,20101228,201012280phi,min,"Minnesota Vikings",24,phi,"Philadelphia Eagles",14
player,201012280phi,phi,HallCh00,kick_ret,3,,,,,
player,201012280phi,phi,HallCh00,kick_ret_yds,44,,,,,
player,201012280phi,phi,HallCh00,kick_ret_yds_per_ret,14.7,,,,,
player,201012280phi,phi,HallCh00,kick_ret_td,0,,,,,
player,201012280phi,phi,HallCh00,kick_ret_long,16,,,,,
player,201012280phi,phi,HallCh00,punt_ret,0,,,,,
player,201012280phi,phi,HallCh00,punt_ret_yds,0,,,,,
player,201012280phi,phi,HallCh00,punt_ret_yds_per_ret,,,,,,
player,201012280phi,phi,HallCh00,punt_ret_td,0,,,,,
player,201012280phi,phi,HallCh00,punt_ret_long,0,,,,,
player,201012280phi,min,longwrya01,xpm,3,,,,,
player,201012280phi,min,longwrya01,xpa,3,,,,,
player,201012280phi,min,longwrya01,fgm,1,,,,,
player,201012280phi,min,longwrya01,fga,1,,,,,
player,201012280phi,min,longwrya01,punt,0,,,,,
player,201012280phi,min,longwrya01,punt_yds,0,,,,,
player,201012280phi,min,longwrya01,punt_yds_per_punt,,,,,,
player,201012280phi,min,longwrya01,punt_long,0,,,,,
player,201012280phi,min,KluwCh20,xpm,,,,,,
player,201012280phi,min,KluwCh20,xpa,,,,,,
player,201012280phi,min,KluwCh20,fgm,,,,,,
player,201012280phi,min,KluwCh20,fga,,,,,,
player,201012280phi,min,KluwCh20,punt,6,,,,,
player,201012280phi,min,KluwCh20,punt_yds,232,,,,,
player,201012280phi,min,KluwCh20,punt_yds_per_punt,38.7,,,,,
player,201012280phi,min,KluwCh20,punt_long,46,,,,,
player,201012280phi,phi,akersdav01,xpm,2,,,,,
player,201012280phi,phi,akersdav01,xpa,2,,,,,
player,201012280phi,phi,akersdav01,fgm,,,,,,
player,201012280phi,phi,akersdav01,fga,1,,,,,
player,201012280phi,phi,akersdav01,punt,0,,,,,
player,201012280phi,phi,akersdav01,punt_yds,0,,,,,
player,201012280phi,phi,akersdav01,punt_yds_per_punt,,,,,,
player,201012280phi,phi,akersdav01,punt_long,0,,,,,
player,201012280phi,phi,RoccSa20,xpm,,,,,,
player,201012280phi,phi,RoccSa20,xpa,,,,,,
player,201012280phi,phi,RoccSa20,fgm,,,,,,
player,201012280phi,phi,RoccSa20,fga,,,,,,
player,201012280phi,phi,RoccSa20,punt,5,,,,,
player,201012280phi,phi,RoccSa20,punt_yds,214,,,,,
player,201012280phi,phi,RoccSa20,punt_yds_per_punt,42.8,,,,,
player,201012280phi,phi,RoccSa20,punt_long,54,,,,,
