game,2010,3,20100926,201009260tam,pit,"Pittsburgh Steelers",38,tam,"Tampa Bay Buccaneers",13
player,201009260tam,tam,BiggE.99,tackles_solo,1,,,,,
player,201009260tam,tam,BiggE.99,tackles_assists,0,,,,,
player,201009260tam,tam,BiggE.99,tackles_loss,0,,,,,
player,201009260tam,tam,BiggE.99,qb_hits,0,,,,,
player,201009260tam,tam,BiggE.99,fumbles_rec,0,,,,,
player,201009260tam,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201009260tam,tam,BiggE.99,fumbles_forced,0,,,,,
player,201009260tam,tam,CrowTi99,def_int,0,,,,,
player,201009260tam,tam,CrowTi99,def_int_yds,0,,,,,
player,201009260tam,tam,CrowTi99,def_int_td,0,,,,,
player,201009260tam,tam,CrowTi99,def_int_long,0,,,,,
player,201009260tam,tam,CrowTi99,pass_defended,0,,,,,
player,201009260tam,tam,CrowTi99,sacks,0.0,,,,,
player,201009260tam,tam,CrowTi99,tackles_combined,1,,,,,
player,201009260tam,tam,CrowTi99,tackles_solo,1,,,,,
player,201009260tam,tam,CrowTi99,tackles_assists,0,,,,,
player,201009260tam,tam,CrowTi99,tackles_loss,0,,,,,
player,201009260tam,tam,CrowTi99,qb_hits,0,,,,,
player,201009260tam,tam,CrowTi99,fumbles_rec,0,,,,,
player,201009260tam,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201009260tam,tam,CrowTi99,fumbles_forced,0,,,,,
player,201009260tam,tam,MillRo99,def_int,0,,,,,
player,201009260tam,tam,MillRo99,def_int_yds,0,,,,,
player,201009260tam,tam,MillRo99,def_int_td,0,,,,,
player,201009260tam,tam,MillRo99,def_int_long,0,,,,,
player,201009260tam,tam,MillRo99,pass_defended,0,,,,,
player,201009260tam,tam,MillRo99,sacks,0.0,,,,,
player,201009260tam,tam,MillRo99,tackles_combined,1,,,,,
player,201009260tam,tam,MillRo99,tackles_solo,1,,,,,
player,201009260tam,tam,MillRo99,tackles_assists,0,,,,,
player,201009260tam,tam,MillRo99,tackles_loss,0,,,,,
player,201009260tam,tam,MillRo99,qb_hits,0,,,,,
player,201009260tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201009260tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201009260tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201009260tam,tam,MoorKy99,def_int,0,,,,,
player,201009260tam,tam,MoorKy99,def_int_yds,0,,,,,
player,201009260tam,tam,MoorKy99,def_int_td,0,,,,,
player,201009260tam,tam,MoorKy99,def_int_long,0,,,,,
player,201009260tam,tam,MoorKy99,pass_defended,0,,,,,
player,201009260tam,tam,MoorKy99,sacks,0.0,,,,,
player,201009260tam,tam,MoorKy99,tackles_combined,1,,,,,
player,201009260tam,tam,MoorKy99,tackles_solo,0,,,,,
player,201009260tam,tam,MoorKy99,tackles_assists,1,,,,,
player,201009260tam,tam,MoorKy99,tackles_loss,0,,,,,
player,201009260tam,tam,MoorKy99,qb_hits,1,,,,,
player,201009260tam,tam,MoorKy99,fumbles_rec,0,,,,,
player,201009260tam,tam,MoorKy99,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,MoorKy99,fumbles_rec_td,0,,,,,
player,201009260tam,tam,MoorKy99,fumbles_forced,0,,,,,
player,201009260tam,tam,ParkPr00,def_int,0,,,,,
player,201009260tam,tam,ParkPr00,def_int_yds,0,,,,,
player,201009260tam,tam,ParkPr00,def_int_td,0,,,,,
player,201009260tam,tam,ParkPr00,def_int_long,0,,,,,
player,201009260tam,tam,ParkPr00,pass_defended,0,,,,,
player,201009260tam,tam,ParkPr00,sacks,0.0,,,,,
player,201009260tam,tam,ParkPr00,tackles_combined,1,,,,,
player,201009260tam,tam,ParkPr00,tackles_solo,1,,,,,
player,201009260tam,tam,ParkPr00,tackles_assists,0,,,,,
player,201009260tam,tam,ParkPr00,tackles_loss,0,,,,,
player,201009260tam,tam,ParkPr00,qb_hits,0,,,,,
player,201009260tam,tam,ParkPr00,fumbles_rec,0,,,,,
player,201009260tam,tam,ParkPr00,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,ParkPr00,fumbles_rec_td,0,,,,,
player,201009260tam,tam,ParkPr00,fumbles_forced,0,,,,,
player,201009260tam,tam,SimsRy20,def_int,0,,,,,
player,201009260tam,tam,SimsRy20,def_int_yds,0,,,,,
player,201009260tam,tam,SimsRy20,def_int_td,0,,,,,
player,201009260tam,tam,SimsRy20,def_int_long,0,,,,,
player,201009260tam,tam,SimsRy20,pass_defended,0,,,,,
player,201009260tam,tam,SimsRy20,sacks,0.0,,,,,
player,201009260tam,tam,SimsRy20,tackles_combined,1,,,,,
player,201009260tam,tam,SimsRy20,tackles_solo,1,,,,,
player,201009260tam,tam,SimsRy20,tackles_assists,0,,,,,
player,201009260tam,tam,SimsRy20,tackles_loss,0,,,,,
player,201009260tam,tam,SimsRy20,qb_hits,0,,,,,
player,201009260tam,tam,SimsRy20,fumbles_rec,0,,,,,
player,201009260tam,tam,SimsRy20,fumbles_rec_yds,0,,,,,
player,201009260tam,tam,SimsRy20,fumbles_rec_td,0,,,,,
player,201009260tam,tam,SimsRy20,fumbles_forced,0,,,,,
player,201009260tam,pit,RandAn00,kick_ret,0,,,,,
player,201009260tam,pit,RandAn00,kick_ret_yds,0,,,,,
player,201009260tam,pit,RandAn00,kick_ret_yds_per_ret,,,,,,
player,201009260tam,pit,RandAn00,kick_ret_td,0,,,,,
player,201009260tam,pit,RandAn00,kick_ret_long,0,,,,,
player,201009260tam,pit,RandAn00,punt_ret,1,,,,,
player,201009260tam,pit,RandAn00,punt_ret_yds,8,,,,,
player,201009260tam,pit,RandAn00,punt_ret_yds_per_ret,8.0,,,,,
player,201009260tam,pit,RandAn00,punt_ret_td,0,,,,,
player,201009260tam,pit,RandAn00,punt_ret_long,8,,,,,
player,201009260tam,pit,BrowAn04,kick_ret,3,,,,,
player,201009260tam,pit,BrowAn04,kick_ret_yds,67,,,,,
player,201009260tam,pit,BrowAn04,kick_ret_yds_per_ret,22.3,,,,,
player,201009260tam,pit,BrowAn04,kick_ret_td,0,,,,,
player,201009260tam,pit,BrowAn04,kick_ret_long,25,,,,,
player,201009260tam,pit,BrowAn04,punt_ret,0,,,,,
player,201009260tam,pit,BrowAn04,punt_ret_yds,0,,,,,
player,201009260tam,pit,BrowAn04,punt_ret_yds_per_ret,,,,,,
player,201009260tam,pit,BrowAn04,punt_ret_td,0,,,,,
player,201009260tam,pit,BrowAn04,punt_ret_long,0,,,,,
player,201009260tam,pit,MoorMe00,kick_ret,1,,,,,
player,201009260tam,pit,MoorMe00,kick_ret_yds,17,,,,,
player,201009260tam,pit,MoorMe00,kick_ret_yds_per_ret,17.0,,,,,
player,201009260tam,pit,MoorMe00,kick_ret_td,0,,,,,
player,201009260tam,pit,MoorMe00,kick_ret_long,17,,,,,
player,201009260tam,pit,MoorMe00,punt_ret,0,,,,,
player,201009260tam,pit,MoorMe00,punt_ret_yds,0,,,,,
player,201009260tam,pit,MoorMe00,punt_ret_yds_per_ret,,,,,,
player,201009260tam,pit,MoorMe00,punt_ret_td,0,,,,,
player,201009260tam,pit,MoorMe00,punt_ret_long,0,,,,,
player,201009260tam,tam,SpurMi00,kick_ret,4,,,,,
player,201009260tam,tam,SpurMi00,kick_ret_yds,81,,,,,
player,201009260tam,tam,SpurMi00,kick_ret_yds_per_ret,20.3,,,,,
player,201009260tam,tam,SpurMi00,kick_ret_td,0,,,,,
player,201009260tam,tam,SpurMi00,kick_ret_long,21,,,,,
player,201009260tam,tam,SpurMi00,punt_ret,0,,,,,
player,201009260tam,tam,SpurMi00,punt_ret_yds,0,,,,,
player,201009260tam,tam,SpurMi00,punt_ret_yds_per_ret,,,,,,
player,201009260tam,tam,SpurMi00,punt_ret_td,0,,,,,
player,201009260tam,tam,SpurMi00,punt_ret_long,0,,,,,
player,201009260tam,tam,ParkPr00,kick_ret,2,,,,,
player,201009260tam,tam,ParkPr00,kick_ret_yds,52,,,,,
player,201009260tam,tam,ParkPr00,kick_ret_yds_per_ret,26.0,,,,,
player,201009260tam,tam,ParkPr00,kick_ret_td,0,,,,,
player,201009260tam,tam,ParkPr00,kick_ret_long,37,,,,,
player,201009260tam,tam,ParkPr00,punt_ret,0,,,,,
player,201009260tam,tam,ParkPr00,punt_ret_yds,0,,,,,
player,201009260tam,tam,ParkPr00,punt_ret_yds_per_ret,,,,,,
player,201009260tam,tam,ParkPr00,punt_ret_td,0,,,,,
player,201009260tam,tam,ParkPr00,punt_ret_long,0,,,,,
player,201009260tam,pit,reedxjef01,xpm,5,,,,,
player,201009260tam,pit,reedxjef01,xpa,5,,,,,
player,201009260tam,pit,reedxjef01,fgm,1,,,,,
player,201009260tam,pit,reedxjef01,fga,1,,,,,
player,201009260tam,pit,reedxjef01,punt,0,,,,,
player,201009260tam,pit,reedxjef01,punt_yds,0,,,,,
player,201009260tam,pit,reedxjef01,punt_yds_per_punt,,,,,,
player,201009260tam,pit,reedxjef01,punt_long,0,,,,,
player,201009260tam,pit,SepuDa20,xpm,,,,,,
player,201009260tam,pit,SepuDa20,xpa,,,,,,
player,201009260tam,pit,SepuDa20,fgm,,,,,,
player,201009260tam,pit,SepuDa20,fga,,,,,,
player,201009260tam,pit,SepuDa20,punt,1,,,,,
player,201009260tam,pit,SepuDa20,punt_yds,62,,,,,
player,201009260tam,pit,SepuDa20,punt_yds_per_punt,62.0,,,,,
player,201009260tam,pit,SepuDa20,punt_long,62,,,,,
player,201009260tam,tam,barthco01,xpm,1,,,,,
player,201009260tam,tam,barthco01,xpa,1,,,,,
player,201009260tam,tam,barthco01,fgm,2,,,,,
player,201009260tam,tam,barthco01,fga,2,,,,,
player,201009260tam,tam,barthco01,punt,0,,,,,
player,201009260tam,tam,barthco01,punt_yds,0,,,,,
player,201009260tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201009260tam,tam,barthco01,punt_long,0,,,,,
player,201009260tam,tam,BryaCh01,xpm,,,,,,
player,201009260tam,tam,BryaCh01,xpa,,,,,,
player,201009260tam,tam,BryaCh01,fgm,,,,,,
player,201009260tam,tam,BryaCh01,fga,,,,,,
player,201009260tam,tam,BryaCh01,punt,5,,,,,
player,201009260tam,tam,BryaCh01,punt_yds,155,,,,,
player,201009260tam,tam,BryaCh01,punt_yds_per_punt,31.0,,,,,
player,201009260tam,tam,BryaCh01,punt_long,38,,,,,
