game,2010,11,20101121,201011210ram,atl,"Atlanta Falcons",34,ram,"St. Louis Rams",17
player,201011210ram,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201011210ram,ram,HallJa21,fumbles_forced,0,,,,,
player,201011210ram,ram,LongCh99,def_int,0,,,,,
player,201011210ram,ram,LongCh99,def_int_yds,0,,,,,
player,201011210ram,ram,LongCh99,def_int_td,0,,,,,
player,201011210ram,ram,LongCh99,def_int_long,0,,,,,
player,201011210ram,ram,LongCh99,pass_defended,0,,,,,
player,201011210ram,ram,LongCh99,sacks,0.0,,,,,
player,201011210ram,ram,LongCh99,tackles_combined,2,,,,,
player,201011210ram,ram,LongCh99,tackles_solo,2,,,,,
player,201011210ram,ram,LongCh99,tackles_assists,0,,,,,
player,201011210ram,ram,LongCh99,tackles_loss,0,,,,,
player,201011210ram,ram,LongCh99,qb_hits,0,,,,,
player,201011210ram,ram,LongCh99,fumbles_rec,0,,,,,
player,201011210ram,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,LongCh99,fumbles_forced,0,,,,,
player,201011210ram,ram,MillBr01,def_int,0,,,,,
player,201011210ram,ram,MillBr01,def_int_yds,0,,,,,
player,201011210ram,ram,MillBr01,def_int_td,0,,,,,
player,201011210ram,ram,MillBr01,def_int_long,0,,,,,
player,201011210ram,ram,MillBr01,pass_defended,0,,,,,
player,201011210ram,ram,MillBr01,sacks,0.0,,,,,
player,201011210ram,ram,MillBr01,tackles_combined,2,,,,,
player,201011210ram,ram,MillBr01,tackles_solo,1,,,,,
player,201011210ram,ram,MillBr01,tackles_assists,1,,,,,
player,201011210ram,ram,MillBr01,tackles_loss,0,,,,,
player,201011210ram,ram,MillBr01,qb_hits,0,,,,,
player,201011210ram,ram,MillBr01,fumbles_rec,0,,,,,
player,201011210ram,ram,MillBr01,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,MillBr01,fumbles_rec_td,0,,,,,
player,201011210ram,ram,MillBr01,fumbles_forced,0,,,,,
player,201011210ram,ram,RobbFr20,def_int,0,,,,,
player,201011210ram,ram,RobbFr20,def_int_yds,0,,,,,
player,201011210ram,ram,RobbFr20,def_int_td,0,,,,,
player,201011210ram,ram,RobbFr20,def_int_long,0,,,,,
player,201011210ram,ram,RobbFr20,pass_defended,1,,,,,
player,201011210ram,ram,RobbFr20,sacks,0.0,,,,,
player,201011210ram,ram,RobbFr20,tackles_combined,2,,,,,
player,201011210ram,ram,RobbFr20,tackles_solo,2,,,,,
player,201011210ram,ram,RobbFr20,tackles_assists,0,,,,,
player,201011210ram,ram,RobbFr20,tackles_loss,0,,,,,
player,201011210ram,ram,RobbFr20,qb_hits,1,,,,,
player,201011210ram,ram,RobbFr20,fumbles_rec,0,,,,,
player,201011210ram,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201011210ram,ram,RobbFr20,fumbles_forced,0,,,,,
player,201011210ram,ram,LewiMi99,def_int,0,,,,,
player,201011210ram,ram,LewiMi99,def_int_yds,0,,,,,
player,201011210ram,ram,LewiMi99,def_int_td,0,,,,,
player,201011210ram,ram,LewiMi99,def_int_long,0,,,,,
player,201011210ram,ram,LewiMi99,pass_defended,0,,,,,
player,201011210ram,ram,LewiMi99,sacks,0.0,,,,,
player,201011210ram,ram,LewiMi99,tackles_combined,1,,,,,
player,201011210ram,ram,LewiMi99,tackles_solo,1,,,,,
player,201011210ram,ram,LewiMi99,tackles_assists,0,,,,,
player,201011210ram,ram,LewiMi99,tackles_loss,0,,,,,
player,201011210ram,ram,LewiMi99,qb_hits,0,,,,,
player,201011210ram,ram,LewiMi99,fumbles_rec,0,,,,,
player,201011210ram,ram,LewiMi99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,LewiMi99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,LewiMi99,fumbles_forced,0,,,,,
player,201011210ram,ram,SelvGe99,def_int,0,,,,,
player,201011210ram,ram,SelvGe99,def_int_yds,0,,,,,
player,201011210ram,ram,SelvGe99,def_int_td,0,,,,,
player,201011210ram,ram,SelvGe99,def_int_long,0,,,,,
player,201011210ram,ram,SelvGe99,pass_defended,0,,,,,
player,201011210ram,ram,SelvGe99,sacks,0.0,,,,,
player,201011210ram,ram,SelvGe99,tackles_combined,1,,,,,
player,201011210ram,ram,SelvGe99,tackles_solo,1,,,,,
player,201011210ram,ram,SelvGe99,tackles_assists,0,,,,,
player,201011210ram,ram,SelvGe99,tackles_loss,1,,,,,
player,201011210ram,ram,SelvGe99,qb_hits,1,,,,,
player,201011210ram,ram,SelvGe99,fumbles_rec,0,,,,,
player,201011210ram,ram,SelvGe99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,SelvGe99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,SelvGe99,fumbles_forced,0,,,,,
player,201011210ram,ram,KehlBr99,def_int,,,,,,
player,201011210ram,ram,KehlBr99,def_int_yds,,,,,,
player,201011210ram,ram,KehlBr99,def_int_td,,,,,,
player,201011210ram,ram,KehlBr99,def_int_long,,,,,,
player,201011210ram,ram,KehlBr99,pass_defended,,,,,,
player,201011210ram,ram,KehlBr99,sacks,0.0,,,,,
player,201011210ram,ram,KehlBr99,tackles_combined,,,,,,
player,201011210ram,ram,KehlBr99,tackles_solo,,,,,,
player,201011210ram,ram,KehlBr99,tackles_assists,,,,,,
player,201011210ram,ram,KehlBr99,tackles_loss,0,,,,,
player,201011210ram,ram,KehlBr99,qb_hits,1,,,,,
player,201011210ram,ram,KehlBr99,fumbles_rec,,,,,,
player,201011210ram,ram,KehlBr99,fumbles_rec_yds,,,,,,
player,201011210ram,ram,KehlBr99,fumbles_rec_td,,,,,,
player,201011210ram,ram,KehlBr99,fumbles_forced,,,,,,
player,201011210ram,atl,WeemEr00,kick_ret,4,,,,,
player,201011210ram,atl,WeemEr00,kick_ret_yds,120,,,,,
player,201011210ram,atl,WeemEr00,kick_ret_yds_per_ret,30.0,,,,,
player,201011210ram,atl,WeemEr00,kick_ret_td,0,,,,,
player,201011210ram,atl,WeemEr00,kick_ret_long,55,,,,,
player,201011210ram,atl,WeemEr00,punt_ret,1,,,,,
player,201011210ram,atl,WeemEr00,punt_ret_yds,11,,,,,
player,201011210ram,atl,WeemEr00,punt_ret_yds_per_ret,11.0,,,,,
player,201011210ram,atl,WeemEr00,punt_ret_td,0,,,,,
player,201011210ram,atl,WeemEr00,punt_ret_long,11,,,,,
player,201011210ram,ram,AmenDa00,kick_ret,7,,,,,
player,201011210ram,ram,AmenDa00,kick_ret_yds,127,,,,,
player,201011210ram,ram,AmenDa00,kick_ret_yds_per_ret,18.1,,,,,
player,201011210ram,ram,AmenDa00,kick_ret_td,0,,,,,
player,201011210ram,ram,AmenDa00,kick_ret_long,24,,,,,
player,201011210ram,ram,AmenDa00,punt_ret,3,,,,,
player,201011210ram,ram,AmenDa00,punt_ret_yds,43,,,,,
player,201011210ram,ram,AmenDa00,punt_ret_yds_per_ret,14.3,,,,,
player,201011210ram,ram,AmenDa00,punt_ret_td,0,,,,,
player,201011210ram,ram,AmenDa00,punt_ret_long,33,,,,,
player,201011210ram,atl,bryanmat01,xpm,2,,,,,
player,201011210ram,atl,bryanmat01,xpa,2,,,,,
player,201011210ram,atl,bryanmat01,fgm,4,,,,,
player,201011210ram,atl,bryanmat01,fga,4,,,,,
player,201011210ram,atl,bryanmat01,punt,0,,,,,
player,201011210ram,atl,bryanmat01,punt_yds,0,,,,,
player,201011210ram,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201011210ram,atl,bryanmat01,punt_long,0,,,,,
player,201011210ram,atl,koenemic01,xpm,,,,,,
player,201011210ram,atl,koenemic01,xpa,,,,,,
player,201011210ram,atl,koenemic01,fgm,,,,,,
player,201011210ram,atl,koenemic01,fga,,,,,,
player,201011210ram,atl,koenemic01,punt,4,,,,,
player,201011210ram,atl,koenemic01,punt_yds,180,,,,,
player,201011210ram,atl,koenemic01,punt_yds_per_punt,45.0,,,,,
player,201011210ram,atl,koenemic01,punt_long,51,,,,,
player,201011210ram,ram,brownjos01,xpm,2,,,,,
player,201011210ram,ram,brownjos01,xpa,2,,,,,
player,201011210ram,ram,brownjos01,fgm,1,,,,,
player,201011210ram,ram,brownjos01,fga,1,,,,,
player,201011210ram,ram,brownjos01,punt,0,,,,,
player,201011210ram,ram,brownjos01,punt_yds,0,,,,,
player,201011210ram,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201011210ram,ram,brownjos01,punt_long,0,,,,,
player,201011210ram,ram,JoneDo21,xpm,,,,,,
player,201011210ram,ram,JoneDo21,xpa,,,,,,
player,201011210ram,ram,JoneDo21,fgm,,,,,,
player,201011210ram,ram,JoneDo21,fga,,,,,,
player,201011210ram,ram,JoneDo21,punt,5,,,,,
player,201011210ram,ram,JoneDo21,punt_yds,234,,,,,
player,201011210ram,ram,JoneDo21,punt_yds_per_punt,46.8,,,,,
player,201011210ram,ram,JoneDo21,punt_long,52,,,,,
