game,2010,8,20101031,201010310det,was,"Washington Redskins",25,det,"Detroit Lions",37
player,201010310det,det,WendJo99,fumbles_forced,0,,,,,
player,201010310det,det,WillCo21,def_int,0,,,,,
player,201010310det,det,WillCo21,def_int_yds,0,,,,,
player,201010310det,det,WillCo21,def_int_td,0,,,,,
player,201010310det,det,WillCo21,def_int_long,0,,,,,
player,201010310det,det,WillCo21,pass_defended,0,,,,,
player,201010310det,det,WillCo21,sacks,0.0,,,,,
player,201010310det,det,WillCo21,tackles_combined,2,,,,,
player,201010310det,det,WillCo21,tackles_solo,2,,,,,
player,201010310det,det,WillCo21,tackles_assists,0,,,,,
player,201010310det,det,WillCo21,tackles_loss,0,,,,,
player,201010310det,det,WillCo21,qb_hits,0,,,,,
player,201010310det,det,WillCo21,fumbles_rec,0,,,,,
player,201010310det,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201010310det,det,WillCo21,fumbles_rec_td,0,,,,,
player,201010310det,det,WillCo21,fumbles_forced,0,,,,,
player,201010310det,det,CiurVi20,def_int,0,,,,,
player,201010310det,det,CiurVi20,def_int_yds,0,,,,,
player,201010310det,det,CiurVi20,def_int_td,0,,,,,
player,201010310det,det,CiurVi20,def_int_long,0,,,,,
player,201010310det,det,CiurVi20,pass_defended,0,,,,,
player,201010310det,det,CiurVi20,sacks,0.0,,,,,
player,201010310det,det,CiurVi20,tackles_combined,1,,,,,
player,201010310det,det,CiurVi20,tackles_solo,1,,,,,
player,201010310det,det,CiurVi20,tackles_assists,0,,,,,
player,201010310det,det,CiurVi20,tackles_loss,0,,,,,
player,201010310det,det,CiurVi20,qb_hits,0,,,,,
player,201010310det,det,CiurVi20,fumbles_rec,0,,,,,
player,201010310det,det,CiurVi20,fumbles_rec_yds,0,,,,,
player,201010310det,det,CiurVi20,fumbles_rec_td,0,,,,,
player,201010310det,det,CiurVi20,fumbles_forced,0,,,,,
player,201010310det,det,hansojas01,def_int,0,,,,,
player,201010310det,det,hansojas01,def_int_yds,0,,,,,
player,201010310det,det,hansojas01,def_int_td,0,,,,,
player,201010310det,det,hansojas01,def_int_long,0,,,,,
player,201010310det,det,hansojas01,pass_defended,0,,,,,
player,201010310det,det,hansojas01,sacks,0.0,,,,,
player,201010310det,det,hansojas01,tackles_combined,1,,,,,
player,201010310det,det,hansojas01,tackles_solo,0,,,,,
player,201010310det,det,hansojas01,tackles_assists,1,,,,,
player,201010310det,det,hansojas01,tackles_loss,0,,,,,
player,201010310det,det,hansojas01,qb_hits,0,,,,,
player,201010310det,det,hansojas01,fumbles_rec,0,,,,,
player,201010310det,det,hansojas01,fumbles_rec_yds,0,,,,,
player,201010310det,det,hansojas01,fumbles_rec_td,0,,,,,
player,201010310det,det,hansojas01,fumbles_forced,0,,,,,
player,201010310det,det,HarrNi20,def_int,0,,,,,
player,201010310det,det,HarrNi20,def_int_yds,0,,,,,
player,201010310det,det,HarrNi20,def_int_td,0,,,,,
player,201010310det,det,HarrNi20,def_int_long,0,,,,,
player,201010310det,det,HarrNi20,pass_defended,0,,,,,
player,201010310det,det,HarrNi20,sacks,0.0,,,,,
player,201010310det,det,HarrNi20,tackles_combined,1,,,,,
player,201010310det,det,HarrNi20,tackles_solo,1,,,,,
player,201010310det,det,HarrNi20,tackles_assists,0,,,,,
player,201010310det,det,HarrNi20,tackles_loss,0,,,,,
player,201010310det,det,HarrNi20,qb_hits,0,,,,,
player,201010310det,det,HarrNi20,fumbles_rec,0,,,,,
player,201010310det,det,HarrNi20,fumbles_rec_yds,0,,,,,
player,201010310det,det,HarrNi20,fumbles_rec_td,0,,,,,
player,201010310det,det,HarrNi20,fumbles_forced,0,,,,,
player,201010310det,det,HillSh00,def_int,0,,,,,
player,201010310det,det,HillSh00,def_int_yds,0,,,,,
player,201010310det,det,HillSh00,def_int_td,0,,,,,
player,201010310det,det,HillSh00,def_int_long,0,,,,,
player,201010310det,det,HillSh00,pass_defended,0,,,,,
player,201010310det,det,HillSh00,sacks,0.0,,,,,
player,201010310det,det,HillSh00,tackles_combined,1,,,,,
player,201010310det,det,HillSh00,tackles_solo,1,,,,,
player,201010310det,det,HillSh00,tackles_assists,0,,,,,
player,201010310det,det,HillSh00,tackles_loss,,,,,,
player,201010310det,det,HillSh00,qb_hits,,,,,,
player,201010310det,det,HillSh00,fumbles_rec,0,,,,,
player,201010310det,det,HillSh00,fumbles_rec_yds,0,,,,,
player,201010310det,det,HillSh00,fumbles_rec_td,0,,,,,
player,201010310det,det,HillSh00,fumbles_forced,0,,,,,
player,201010310det,det,JohnLa20,def_int,0,,,,,
player,201010310det,det,JohnLa20,def_int_yds,0,,,,,
player,201010310det,det,JohnLa20,def_int_td,0,,,,,
player,201010310det,det,JohnLa20,def_int_long,0,,,,,
player,201010310det,det,JohnLa20,pass_defended,0,,,,,
player,201010310det,det,JohnLa20,sacks,0.0,,,,,
player,201010310det,det,JohnLa20,tackles_combined,1,,,,,
player,201010310det,det,JohnLa20,tackles_solo,1,,,,,
player,201010310det,det,JohnLa20,tackles_assists,0,,,,,
player,201010310det,det,JohnLa20,tackles_loss,0,,,,,
player,201010310det,det,JohnLa20,qb_hits,0,,,,,
player,201010310det,det,JohnLa20,fumbles_rec,0,,,,,
player,201010310det,det,JohnLa20,fumbles_rec_yds,0,,,,,
player,201010310det,det,JohnLa20,fumbles_rec_td,0,,,,,
player,201010310det,det,JohnLa20,fumbles_forced,0,,,,,
player,201010310det,det,MorrMa00,def_int,0,,,,,
player,201010310det,det,MorrMa00,def_int_yds,0,,,,,
player,201010310det,det,MorrMa00,def_int_td,0,,,,,
player,201010310det,det,MorrMa00,def_int_long,0,,,,,
player,201010310det,det,MorrMa00,pass_defended,0,,,,,
player,201010310det,det,MorrMa00,sacks,0.0,,,,,
player,201010310det,det,MorrMa00,tackles_combined,1,,,,,
player,201010310det,det,MorrMa00,tackles_solo,1,,,,,
player,201010310det,det,MorrMa00,tackles_assists,0,,,,,
player,201010310det,det,MorrMa00,tackles_loss,0,,,,,
player,201010310det,det,MorrMa00,qb_hits,0,,,,,
player,201010310det,det,MorrMa00,fumbles_rec,0,,,,,
player,201010310det,det,MorrMa00,fumbles_rec_yds,0,,,,,
player,201010310det,det,MorrMa00,fumbles_rec_td,0,,,,,
player,201010310det,det,MorrMa00,fumbles_forced,0,,,,,
player,201010310det,det,FlueAn99,def_int,0,,,,,
player,201010310det,det,FlueAn99,def_int_yds,0,,,,,
player,201010310det,det,FlueAn99,def_int_td,0,,,,,
player,201010310det,det,FlueAn99,def_int_long,0,,,,,
player,201010310det,det,FlueAn99,pass_defended,0,,,,,
player,201010310det,det,FlueAn99,sacks,0.0,,,,,
player,201010310det,det,FlueAn99,tackles_combined,0,,,,,
player,201010310det,det,FlueAn99,tackles_solo,0,,,,,
player,201010310det,det,FlueAn99,tackles_assists,0,,,,,
player,201010310det,det,FlueAn99,tackles_loss,0,,,,,
player,201010310det,det,FlueAn99,qb_hits,1,,,,,
player,201010310det,det,FlueAn99,fumbles_rec,0,,,,,
player,201010310det,det,FlueAn99,fumbles_rec_yds,0,,,,,
player,201010310det,det,FlueAn99,fumbles_rec_td,0,,,,,
player,201010310det,det,FlueAn99,fumbles_forced,0,,,,,
player,201010310det,det,CarpBo20,def_int,,,,,,
player,201010310det,det,CarpBo20,def_int_yds,,,,,,
player,201010310det,det,CarpBo20,def_int_td,,,,,,
player,201010310det,det,CarpBo20,def_int_long,,,,,,
player,201010310det,det,CarpBo20,pass_defended,,,,,,
player,201010310det,det,CarpBo20,sacks,0.0,,,,,
player,201010310det,det,CarpBo20,tackles_combined,,,,,,
player,201010310det,det,CarpBo20,tackles_solo,,,,,,
player,201010310det,det,CarpBo20,tackles_assists,,,,,,
player,201010310det,det,CarpBo20,tackles_loss,1,,,,,
player,201010310det,det,CarpBo20,qb_hits,1,,,,,
player,201010310det,det,CarpBo20,fumbles_rec,,,,,,
player,201010310det,det,CarpBo20,fumbles_rec_yds,,,,,,
player,201010310det,det,CarpBo20,fumbles_rec_td,,,,,,
player,201010310det,det,CarpBo20,fumbles_forced,,,,,,
player,201010310det,det,VashNa99,def_int,,,,,,
player,201010310det,det,VashNa99,def_int_yds,,,,,,
player,201010310det,det,VashNa99,def_int_td,,,,,,
player,201010310det,det,VashNa99,def_int_long,,,,,,
player,201010310det,det,VashNa99,pass_defended,,,,,,
player,201010310det,det,VashNa99,sacks,0.0,,,,,
player,201010310det,det,VashNa99,tackles_combined,,,,,,
player,201010310det,det,VashNa99,tackles_solo,,,,,,
player,201010310det,det,VashNa99,tackles_assists,,,,,,
player,201010310det,det,VashNa99,tackles_loss,0,,,,,
player,201010310det,det,VashNa99,qb_hits,1,,,,,
player,201010310det,det,VashNa99,fumbles_rec,,,,,,
player,201010310det,det,VashNa99,fumbles_rec_yds,,,,,,
player,201010310det,det,VashNa99,fumbles_rec_td,,,,,,
player,201010310det,det,VashNa99,fumbles_forced,,,,,,
player,201010310det,was,BankBr00,kick_ret,6,,,,,
player,201010310det,was,BankBr00,kick_ret_yds,213,,,,,
player,201010310det,was,BankBr00,kick_ret_yds_per_ret,35.5,,,,,
player,201010310det,was,BankBr00,kick_ret_td,1,,,,,
player,201010310det,was,BankBr00,kick_ret_long,96,,,,,
player,201010310det,was,BankBr00,punt_ret,5,,,,,
player,201010310det,was,BankBr00,punt_ret_yds,58,,,,,
player,201010310det,was,BankBr00,punt_ret_yds_per_ret,11.6,,,,,
player,201010310det,was,BankBr00,punt_ret_td,0,,,,,
player,201010310det,was,BankBr00,punt_ret_long,35,,,,,
player,201010310det,was,SellMi00,kick_ret,1,,,,,
player,201010310det,was,SellMi00,kick_ret_yds,4,,,,,
player,201010310det,was,SellMi00,kick_ret_yds_per_ret,4.0,,,,,
player,201010310det,was,SellMi00,kick_ret_td,0,,,,,
player,201010310det,was,SellMi00,kick_ret_long,4,,,,,
player,201010310det,was,SellMi00,punt_ret,0,,,,,
player,201010310det,was,SellMi00,punt_ret_yds,0,,,,,
player,201010310det,was,SellMi00,punt_ret_yds_per_ret,,,,,,
player,201010310det,was,SellMi00,punt_ret_td,0,,,,,
player,201010310det,was,SellMi00,punt_ret_long,0,,,,,
player,201010310det,det,LogaSt00,kick_ret,3,,,,,
player,201010310det,det,LogaSt00,kick_ret_yds,74,,,,,
player,201010310det,det,LogaSt00,kick_ret_yds_per_ret,24.7,,,,,
player,201010310det,det,LogaSt00,kick_ret_td,0,,,,,
player,201010310det,det,LogaSt00,kick_ret_long,28,,,,,
player,201010310det,det,LogaSt00,punt_ret,3,,,,,
player,201010310det,det,LogaSt00,punt_ret_yds,79,,,,,
player,201010310det,det,LogaSt00,punt_ret_yds_per_ret,26.3,,,,,
player,201010310det,det,LogaSt00,punt_ret_td,0,,,,,
player,201010310det,det,LogaSt00,punt_ret_long,71,,,,,
player,201010310det,det,FeltJe00,kick_ret,1,,,,,
player,201010310det,det,FeltJe00,kick_ret_yds,37,,,,,
player,201010310det,det,FeltJe00,kick_ret_yds_per_ret,37.0,,,,,
player,201010310det,det,FeltJe00,kick_ret_td,0,,,,,
player,201010310det,det,FeltJe00,kick_ret_long,37,,,,,
player,201010310det,det,FeltJe00,punt_ret,0,,,,,
player,201010310det,det,FeltJe00,punt_ret_yds,0,,,,,
player,201010310det,det,FeltJe00,punt_ret_yds_per_ret,,,,,,
player,201010310det,det,FeltJe00,punt_ret_td,0,,,,,
player,201010310det,det,FeltJe00,punt_ret_long,0,,,,,
player,201010310det,was,GanoGr44,xpm,1,,,,,
player,201010310det,was,GanoGr44,xpa,1,,,,,
player,201010310det,was,GanoGr44,fgm,2,,,,,
player,201010310det,was,GanoGr44,fga,2,,,,,
player,201010310det,was,GanoGr44,punt,0,,,,,
player,201010310det,was,GanoGr44,punt_yds,0,,,,,
player,201010310det,was,GanoGr44,punt_yds_per_punt,,,,,,
player,201010310det,was,GanoGr44,punt_long,0,,,,,
player,201010310det,was,SmitHu21,xpm,,,,,,
player,201010310det,was,SmitHu21,xpa,,,,,,
player,201010310det,was,SmitHu21,fgm,,,,,,
player,201010310det,was,SmitHu21,fga,,,,,,
player,201010310det,was,SmitHu21,punt,9,,,,,
player,201010310det,was,SmitHu21,punt_yds,361,,,,,
player,201010310det,was,SmitHu21,punt_yds_per_punt,40.1,,,,,
player,201010310det,was,SmitHu21,punt_long,55,,,,,
player,201010310det,det,hansojas01,xpm,2,,,,,
player,201010310det,det,hansojas01,xpa,2,,,,,
player,201010310det,det,hansojas01,fgm,1,,,,,
player,201010310det,det,hansojas01,fga,1,,,,,
player,201010310det,det,hansojas01,punt,0,,,,,
player,201010310det,det,hansojas01,punt_yds,0,,,,,
player,201010310det,det,hansojas01,punt_yds_per_punt,,,,,,
player,201010310det,det,hansojas01,punt_long,0,,,,,
player,201010310det,det,HarrNi20,xpm,,,,,,
player,201010310det,det,HarrNi20,xpa,,,,,,
player,201010310det,det,HarrNi20,fgm,,,,,,
player,201010310det,det,HarrNi20,fga,,,,,,
player,201010310det,det,HarrNi20,punt,9,,,,,
player,201010310det,det,HarrNi20,punt_yds,418,,,,,
player,201010310det,det,HarrNi20,punt_yds_per_punt,46.4,,,,,
player,201010310det,det,HarrNi20,punt_long,56,,,,,
