game,2010,8,20101031,201010310nor,pit,"Pittsburgh Steelers",10,nor,"New Orleans Saints",20
player,201010310nor,nor,MitcMa99,qb_hits,0,,,,,
player,201010310nor,nor,MitcMa99,fumbles_rec,0,,,,,
player,201010310nor,nor,MitcMa99,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,MitcMa99,fumbles_rec_td,0,,,,,
player,201010310nor,nor,MitcMa99,fumbles_forced,1,,,,,
player,201010310nor,nor,RobyCo00,def_int,0,,,,,
player,201010310nor,nor,RobyCo00,def_int_yds,0,,,,,
player,201010310nor,nor,RobyCo00,def_int_td,0,,,,,
player,201010310nor,nor,RobyCo00,def_int_long,0,,,,,
player,201010310nor,nor,RobyCo00,pass_defended,0,,,,,
player,201010310nor,nor,RobyCo00,sacks,0.0,,,,,
player,201010310nor,nor,RobyCo00,tackles_combined,2,,,,,
player,201010310nor,nor,RobyCo00,tackles_solo,2,,,,,
player,201010310nor,nor,RobyCo00,tackles_assists,0,,,,,
player,201010310nor,nor,RobyCo00,tackles_loss,0,,,,,
player,201010310nor,nor,RobyCo00,qb_hits,0,,,,,
player,201010310nor,nor,RobyCo00,fumbles_rec,0,,,,,
player,201010310nor,nor,RobyCo00,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,RobyCo00,fumbles_rec_td,0,,,,,
player,201010310nor,nor,RobyCo00,fumbles_forced,0,,,,,
player,201010310nor,nor,YounUs99,def_int,0,,,,,
player,201010310nor,nor,YounUs99,def_int_yds,0,,,,,
player,201010310nor,nor,YounUs99,def_int_td,0,,,,,
player,201010310nor,nor,YounUs99,def_int_long,0,,,,,
player,201010310nor,nor,YounUs99,pass_defended,0,,,,,
player,201010310nor,nor,YounUs99,sacks,0.0,,,,,
player,201010310nor,nor,YounUs99,tackles_combined,2,,,,,
player,201010310nor,nor,YounUs99,tackles_solo,2,,,,,
player,201010310nor,nor,YounUs99,tackles_assists,0,,,,,
player,201010310nor,nor,YounUs99,tackles_loss,0,,,,,
player,201010310nor,nor,YounUs99,qb_hits,0,,,,,
player,201010310nor,nor,YounUs99,fumbles_rec,0,,,,,
player,201010310nor,nor,YounUs99,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,YounUs99,fumbles_rec_td,0,,,,,
player,201010310nor,nor,YounUs99,fumbles_forced,0,,,,,
player,201010310nor,nor,BrowAl20,def_int,0,,,,,
player,201010310nor,nor,BrowAl20,def_int_yds,0,,,,,
player,201010310nor,nor,BrowAl20,def_int_td,0,,,,,
player,201010310nor,nor,BrowAl20,def_int_long,0,,,,,
player,201010310nor,nor,BrowAl20,pass_defended,0,,,,,
player,201010310nor,nor,BrowAl20,sacks,0.0,,,,,
player,201010310nor,nor,BrowAl20,tackles_combined,1,,,,,
player,201010310nor,nor,BrowAl20,tackles_solo,1,,,,,
player,201010310nor,nor,BrowAl20,tackles_assists,0,,,,,
player,201010310nor,nor,BrowAl20,tackles_loss,0,,,,,
player,201010310nor,nor,BrowAl20,qb_hits,1,,,,,
player,201010310nor,nor,BrowAl20,fumbles_rec,0,,,,,
player,201010310nor,nor,BrowAl20,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,BrowAl20,fumbles_rec_td,0,,,,,
player,201010310nor,nor,BrowAl20,fumbles_forced,0,,,,,
player,201010310nor,nor,CharJe99,def_int,0,,,,,
player,201010310nor,nor,CharJe99,def_int_yds,0,,,,,
player,201010310nor,nor,CharJe99,def_int_td,0,,,,,
player,201010310nor,nor,CharJe99,def_int_long,0,,,,,
player,201010310nor,nor,CharJe99,pass_defended,0,,,,,
player,201010310nor,nor,CharJe99,sacks,0.0,,,,,
player,201010310nor,nor,CharJe99,tackles_combined,1,,,,,
player,201010310nor,nor,CharJe99,tackles_solo,1,,,,,
player,201010310nor,nor,CharJe99,tackles_assists,0,,,,,
player,201010310nor,nor,CharJe99,tackles_loss,0,,,,,
player,201010310nor,nor,CharJe99,qb_hits,0,,,,,
player,201010310nor,nor,CharJe99,fumbles_rec,0,,,,,
player,201010310nor,nor,CharJe99,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,CharJe99,fumbles_rec_td,0,,,,,
player,201010310nor,nor,CharJe99,fumbles_forced,0,,,,,
player,201010310nor,nor,DaniCh00,def_int,0,,,,,
player,201010310nor,nor,DaniCh00,def_int_yds,0,,,,,
player,201010310nor,nor,DaniCh00,def_int_td,0,,,,,
player,201010310nor,nor,DaniCh00,def_int_long,0,,,,,
player,201010310nor,nor,DaniCh00,pass_defended,0,,,,,
player,201010310nor,nor,DaniCh00,sacks,0.0,,,,,
player,201010310nor,nor,DaniCh00,tackles_combined,1,,,,,
player,201010310nor,nor,DaniCh00,tackles_solo,0,,,,,
player,201010310nor,nor,DaniCh00,tackles_assists,1,,,,,
player,201010310nor,nor,DaniCh00,tackles_loss,,,,,,
player,201010310nor,nor,DaniCh00,qb_hits,,,,,,
player,201010310nor,nor,DaniCh00,fumbles_rec,0,,,,,
player,201010310nor,nor,DaniCh00,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,DaniCh00,fumbles_rec_td,0,,,,,
player,201010310nor,nor,DaniCh00,fumbles_forced,0,,,,,
player,201010310nor,nor,HargAn20,def_int,0,,,,,
player,201010310nor,nor,HargAn20,def_int_yds,0,,,,,
player,201010310nor,nor,HargAn20,def_int_td,0,,,,,
player,201010310nor,nor,HargAn20,def_int_long,0,,,,,
player,201010310nor,nor,HargAn20,pass_defended,0,,,,,
player,201010310nor,nor,HargAn20,sacks,0.0,,,,,
player,201010310nor,nor,HargAn20,tackles_combined,1,,,,,
player,201010310nor,nor,HargAn20,tackles_solo,1,,,,,
player,201010310nor,nor,HargAn20,tackles_assists,0,,,,,
player,201010310nor,nor,HargAn20,tackles_loss,,,,,,
player,201010310nor,nor,HargAn20,qb_hits,,,,,,
player,201010310nor,nor,HargAn20,fumbles_rec,0,,,,,
player,201010310nor,nor,HargAn20,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,HargAn20,fumbles_rec_td,0,,,,,
player,201010310nor,nor,HargAn20,fumbles_forced,1,,,,,
player,201010310nor,nor,HartGa00,def_int,0,,,,,
player,201010310nor,nor,HartGa00,def_int_yds,0,,,,,
player,201010310nor,nor,HartGa00,def_int_td,0,,,,,
player,201010310nor,nor,HartGa00,def_int_long,0,,,,,
player,201010310nor,nor,HartGa00,pass_defended,0,,,,,
player,201010310nor,nor,HartGa00,sacks,0.0,,,,,
player,201010310nor,nor,HartGa00,tackles_combined,1,,,,,
player,201010310nor,nor,HartGa00,tackles_solo,1,,,,,
player,201010310nor,nor,HartGa00,tackles_assists,0,,,,,
player,201010310nor,nor,HartGa00,tackles_loss,0,,,,,
player,201010310nor,nor,HartGa00,qb_hits,0,,,,,
player,201010310nor,nor,HartGa00,fumbles_rec,0,,,,,
player,201010310nor,nor,HartGa00,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,HartGa00,fumbles_rec_td,0,,,,,
player,201010310nor,nor,HartGa00,fumbles_forced,0,,,,,
player,201010310nor,nor,SharDa00,def_int,0,,,,,
player,201010310nor,nor,SharDa00,def_int_yds,0,,,,,
player,201010310nor,nor,SharDa00,def_int_td,0,,,,,
player,201010310nor,nor,SharDa00,def_int_long,0,,,,,
player,201010310nor,nor,SharDa00,pass_defended,0,,,,,
player,201010310nor,nor,SharDa00,sacks,0.0,,,,,
player,201010310nor,nor,SharDa00,tackles_combined,1,,,,,
player,201010310nor,nor,SharDa00,tackles_solo,0,,,,,
player,201010310nor,nor,SharDa00,tackles_assists,1,,,,,
player,201010310nor,nor,SharDa00,tackles_loss,0,,,,,
player,201010310nor,nor,SharDa00,qb_hits,0,,,,,
player,201010310nor,nor,SharDa00,fumbles_rec,1,,,,,
player,201010310nor,nor,SharDa00,fumbles_rec_yds,11,,,,,
player,201010310nor,nor,SharDa00,fumbles_rec_td,0,,,,,
player,201010310nor,nor,SharDa00,fumbles_forced,0,,,,,
player,201010310nor,nor,RobiPa99,def_int,,,,,,
player,201010310nor,nor,RobiPa99,def_int_yds,,,,,,
player,201010310nor,nor,RobiPa99,def_int_td,,,,,,
player,201010310nor,nor,RobiPa99,def_int_long,,,,,,
player,201010310nor,nor,RobiPa99,pass_defended,,,,,,
player,201010310nor,nor,RobiPa99,sacks,0.0,,,,,
player,201010310nor,nor,RobiPa99,tackles_combined,,,,,,
player,201010310nor,nor,RobiPa99,tackles_solo,,,,,,
player,201010310nor,nor,RobiPa99,tackles_assists,,,,,,
player,201010310nor,nor,RobiPa99,tackles_loss,0,,,,,
player,201010310nor,nor,RobiPa99,qb_hits,1,,,,,
player,201010310nor,nor,RobiPa99,fumbles_rec,,,,,,
player,201010310nor,nor,RobiPa99,fumbles_rec_yds,,,,,,
player,201010310nor,nor,RobiPa99,fumbles_rec_td,,,,,,
player,201010310nor,nor,RobiPa99,fumbles_forced,,,,,,
player,201010310nor,pit,SandEm00,kick_ret,3,,,,,
player,201010310nor,pit,SandEm00,kick_ret_yds,98,,,,,
player,201010310nor,pit,SandEm00,kick_ret_yds_per_ret,32.7,,,,,
player,201010310nor,pit,SandEm00,kick_ret_td,0,,,,,
player,201010310nor,pit,SandEm00,kick_ret_long,41,,,,,
player,201010310nor,pit,SandEm00,punt_ret,1,,,,,
player,201010310nor,pit,SandEm00,punt_ret_yds,38,,,,,
player,201010310nor,pit,SandEm00,punt_ret_yds_per_ret,38.0,,,,,
player,201010310nor,pit,SandEm00,punt_ret_td,0,,,,,
player,201010310nor,pit,SandEm00,punt_ret_long,38,,,,,
player,201010310nor,pit,RedmIs20,kick_ret,1,,,,,
player,201010310nor,pit,RedmIs20,kick_ret_yds,20,,,,,
player,201010310nor,pit,RedmIs20,kick_ret_yds_per_ret,20.0,,,,,
player,201010310nor,pit,RedmIs20,kick_ret_td,0,,,,,
player,201010310nor,pit,RedmIs20,kick_ret_long,20,,,,,
player,201010310nor,pit,RedmIs20,punt_ret,0,,,,,
player,201010310nor,pit,RedmIs20,punt_ret_yds,0,,,,,
player,201010310nor,pit,RedmIs20,punt_ret_yds_per_ret,,,,,,
player,201010310nor,pit,RedmIs20,punt_ret_td,0,,,,,
player,201010310nor,pit,RedmIs20,punt_ret_long,0,,,,,
player,201010310nor,nor,MoorLa00,kick_ret,0,,,,,
player,201010310nor,nor,MoorLa00,kick_ret_yds,0,,,,,
player,201010310nor,nor,MoorLa00,kick_ret_yds_per_ret,,,,,,
player,201010310nor,nor,MoorLa00,kick_ret_td,0,,,,,
player,201010310nor,nor,MoorLa00,kick_ret_long,0,,,,,
player,201010310nor,nor,MoorLa00,punt_ret,1,,,,,
player,201010310nor,nor,MoorLa00,punt_ret_yds,17,,,,,
player,201010310nor,nor,MoorLa00,punt_ret_yds_per_ret,17.0,,,,,
player,201010310nor,nor,MoorLa00,punt_ret_td,0,,,,,
player,201010310nor,nor,MoorLa00,punt_ret_long,17,,,,,
player,201010310nor,nor,RobyCo00,kick_ret,3,,,,,
player,201010310nor,nor,RobyCo00,kick_ret_yds,83,,,,,
player,201010310nor,nor,RobyCo00,kick_ret_yds_per_ret,27.7,,,,,
player,201010310nor,nor,RobyCo00,kick_ret_td,0,,,,,
player,201010310nor,nor,RobyCo00,kick_ret_long,39,,,,,
player,201010310nor,nor,RobyCo00,punt_ret,0,,,,,
player,201010310nor,nor,RobyCo00,punt_ret_yds,0,,,,,
player,201010310nor,nor,RobyCo00,punt_ret_yds_per_ret,,,,,,
player,201010310nor,nor,RobyCo00,punt_ret_td,0,,,,,
player,201010310nor,nor,RobyCo00,punt_ret_long,0,,,,,
player,201010310nor,pit,reedxjef01,xpm,1,,,,,
player,201010310nor,pit,reedxjef01,xpa,1,,,,,
player,201010310nor,pit,reedxjef01,fgm,1,,,,,
player,201010310nor,pit,reedxjef01,fga,2,,,,,
player,201010310nor,pit,reedxjef01,punt,0,,,,,
player,201010310nor,pit,reedxjef01,punt_yds,0,,,,,
player,201010310nor,pit,reedxjef01,punt_yds_per_punt,,,,,,
player,201010310nor,pit,reedxjef01,punt_long,0,,,,,
player,201010310nor,pit,SepuDa20,xpm,,,,,,
player,201010310nor,pit,SepuDa20,xpa,,,,,,
player,201010310nor,pit,SepuDa20,fgm,,,,,,
player,201010310nor,pit,SepuDa20,fga,,,,,,
player,201010310nor,pit,SepuDa20,punt,4,,,,,
player,201010310nor,pit,SepuDa20,punt_yds,192,,,,,
player,201010310nor,pit,SepuDa20,punt_yds_per_punt,48.0,,,,,
player,201010310nor,pit,SepuDa20,punt_long,54,,,,,
player,201010310nor,nor,HartGa00,xpm,2,,,,,
player,201010310nor,nor,HartGa00,xpa,2,,,,,
player,201010310nor,nor,HartGa00,fgm,2,,,,,
player,201010310nor,nor,HartGa00,fga,2,,,,,
player,201010310nor,nor,HartGa00,punt,0,,,,,
player,201010310nor,nor,HartGa00,punt_yds,0,,,,,
player,201010310nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201010310nor,nor,HartGa00,punt_long,0,,,,,
player,201010310nor,nor,MorsTh00,xpm,,,,,,
player,201010310nor,nor,MorsTh00,xpa,,,,,,
player,201010310nor,nor,MorsTh00,fgm,,,,,,
player,201010310nor,nor,MorsTh00,fga,,,,,,
player,201010310nor,nor,MorsTh00,punt,4,,,,,
player,201010310nor,nor,MorsTh00,punt_yds,175,,,,,
player,201010310nor,nor,MorsTh00,punt_yds_per_punt,43.8,,,,,
player,201010310nor,nor,MorsTh00,punt_long,55,,,,,
