game,2010,3,20100926,201009260den,clt,"Indianapolis Colts",27,den,"Denver Broncos",13
player,201009260den,clt,PoweJe99,kick_ret_yds,0,,,,,
player,201009260den,clt,PoweJe99,kick_ret_yds_per_ret,,,,,,
player,201009260den,clt,PoweJe99,kick_ret_td,0,,,,,
player,201009260den,clt,PoweJe99,kick_ret_long,0,,,,,
player,201009260den,clt,PoweJe99,punt_ret,1,,,,,
player,201009260den,clt,PoweJe99,punt_ret_yds,4,,,,,
player,201009260den,clt,PoweJe99,punt_ret_yds_per_ret,4.0,,,,,
player,201009260den,clt,PoweJe99,punt_ret_td,0,,,,,
player,201009260den,clt,PoweJe99,punt_ret_long,4,,,,,
player,201009260den,clt,MoorDe01,kick_ret,1,,,,,
player,201009260den,clt,MoorDe01,kick_ret_yds,16,,,,,
player,201009260den,clt,MoorDe01,kick_ret_yds_per_ret,16.0,,,,,
player,201009260den,clt,MoorDe01,kick_ret_td,0,,,,,
player,201009260den,clt,MoorDe01,kick_ret_long,16,,,,,
player,201009260den,clt,MoorDe01,punt_ret,0,,,,,
player,201009260den,clt,MoorDe01,punt_ret_yds,0,,,,,
player,201009260den,clt,MoorDe01,punt_ret_yds_per_ret,,,,,,
player,201009260den,clt,MoorDe01,punt_ret_td,0,,,,,
player,201009260den,clt,MoorDe01,punt_ret_long,0,,,,,
player,201009260den,den,RoyaEd00,kick_ret,0,,,,,
player,201009260den,den,RoyaEd00,kick_ret_yds,0,,,,,
player,201009260den,den,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201009260den,den,RoyaEd00,kick_ret_td,0,,,,,
player,201009260den,den,RoyaEd00,kick_ret_long,0,,,,,
player,201009260den,den,RoyaEd00,punt_ret,4,,,,,
player,201009260den,den,RoyaEd00,punt_ret_yds,57,,,,,
player,201009260den,den,RoyaEd00,punt_ret_yds_per_ret,14.3,,,,,
player,201009260den,den,RoyaEd00,punt_ret_td,0,,,,,
player,201009260den,den,RoyaEd00,punt_ret_long,28,,,,,
player,201009260den,den,CoxxPe99,kick_ret,0,,,,,
player,201009260den,den,CoxxPe99,kick_ret_yds,0,,,,,
player,201009260den,den,CoxxPe99,kick_ret_yds_per_ret,,,,,,
player,201009260den,den,CoxxPe99,kick_ret_td,0,,,,,
player,201009260den,den,CoxxPe99,kick_ret_long,0,,,,,
player,201009260den,den,CoxxPe99,punt_ret,1,,,,,
player,201009260den,den,CoxxPe99,punt_ret_yds,0,,,,,
player,201009260den,den,CoxxPe99,punt_ret_yds_per_ret,0.0,,,,,
player,201009260den,den,CoxxPe99,punt_ret_td,0,,,,,
player,201009260den,den,CoxxPe99,punt_ret_long,0,,,,,
player,201009260den,clt,vinatada01,xpm,3,,,,,
player,201009260den,clt,vinatada01,xpa,3,,,,,
player,201009260den,clt,vinatada01,fgm,2,,,,,
player,201009260den,clt,vinatada01,fga,2,,,,,
player,201009260den,clt,vinatada01,punt,0,,,,,
player,201009260den,clt,vinatada01,punt_yds,0,,,,,
player,201009260den,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201009260den,clt,vinatada01,punt_long,0,,,,,
player,201009260den,clt,McAfPa44,xpm,,,,,,
player,201009260den,clt,McAfPa44,xpa,,,,,,
player,201009260den,clt,McAfPa44,fgm,,,,,,
player,201009260den,clt,McAfPa44,fga,,,,,,
player,201009260den,clt,McAfPa44,punt,6,,,,,
player,201009260den,clt,McAfPa44,punt_yds,287,,,,,
player,201009260den,clt,McAfPa44,punt_yds_per_punt,47.8,,,,,
player,201009260den,clt,McAfPa44,punt_long,61,,,,,
player,201009260den,den,PratMa20,xpm,1,,,,,
player,201009260den,den,PratMa20,xpa,1,,,,,
player,201009260den,den,PratMa20,fgm,2,,,,,
player,201009260den,den,PratMa20,fga,2,,,,,
player,201009260den,den,PratMa20,punt,0,,,,,
player,201009260den,den,PratMa20,punt_yds,0,,,,,
player,201009260den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201009260den,den,PratMa20,punt_long,0,,,,,
player,201009260den,den,ColqBr00,xpm,,,,,,
player,201009260den,den,ColqBr00,xpa,,,,,,
player,201009260den,den,ColqBr00,fgm,,,,,,
player,201009260den,den,ColqBr00,fga,,,,,,
player,201009260den,den,ColqBr00,punt,3,,,,,
player,201009260den,den,ColqBr00,punt_yds,143,,,,,
player,201009260den,den,ColqBr00,punt_yds_per_punt,47.7,,,,,
player,201009260den,den,ColqBr00,punt_long,55,,,,,
