game,2010,1,20100912,201009120phi,gnb,"Green Bay Packers",27,phi,"Philadelphia Eagles",20
player,201009120phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201009120phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201009120phi,phi,ColeKu99,fumbles_forced,0,,,,,
player,201009120phi,phi,FokoMo99,def_int,0,,,,,
player,201009120phi,phi,FokoMo99,def_int_yds,0,,,,,
player,201009120phi,phi,FokoMo99,def_int_td,0,,,,,
player,201009120phi,phi,FokoMo99,def_int_long,0,,,,,
player,201009120phi,phi,FokoMo99,pass_defended,0,,,,,
player,201009120phi,phi,FokoMo99,sacks,0.0,,,,,
player,201009120phi,phi,FokoMo99,tackles_combined,2,,,,,
player,201009120phi,phi,FokoMo99,tackles_solo,2,,,,,
player,201009120phi,phi,FokoMo99,tackles_assists,0,,,,,
player,201009120phi,phi,FokoMo99,tackles_loss,0,,,,,
player,201009120phi,phi,FokoMo99,qb_hits,0,,,,,
player,201009120phi,phi,FokoMo99,fumbles_rec,0,,,,,
player,201009120phi,phi,FokoMo99,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,FokoMo99,fumbles_rec_td,0,,,,,
player,201009120phi,phi,FokoMo99,fumbles_forced,0,,,,,
player,201009120phi,phi,BradSt99,def_int,0,,,,,
player,201009120phi,phi,BradSt99,def_int_yds,0,,,,,
player,201009120phi,phi,BradSt99,def_int_td,0,,,,,
player,201009120phi,phi,BradSt99,def_int_long,0,,,,,
player,201009120phi,phi,BradSt99,pass_defended,0,,,,,
player,201009120phi,phi,BradSt99,sacks,0.0,,,,,
player,201009120phi,phi,BradSt99,tackles_combined,1,,,,,
player,201009120phi,phi,BradSt99,tackles_solo,1,,,,,
player,201009120phi,phi,BradSt99,tackles_assists,0,,,,,
player,201009120phi,phi,BradSt99,tackles_loss,0,,,,,
player,201009120phi,phi,BradSt99,qb_hits,0,,,,,
player,201009120phi,phi,BradSt99,fumbles_rec,0,,,,,
player,201009120phi,phi,BradSt99,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,BradSt99,fumbles_rec_td,0,,,,,
player,201009120phi,phi,BradSt99,fumbles_forced,0,,,,,
player,201009120phi,phi,JordAk99,def_int,0,,,,,
player,201009120phi,phi,JordAk99,def_int_yds,0,,,,,
player,201009120phi,phi,JordAk99,def_int_td,0,,,,,
player,201009120phi,phi,JordAk99,def_int_long,0,,,,,
player,201009120phi,phi,JordAk99,pass_defended,0,,,,,
player,201009120phi,phi,JordAk99,sacks,0.0,,,,,
player,201009120phi,phi,JordAk99,tackles_combined,1,,,,,
player,201009120phi,phi,JordAk99,tackles_solo,1,,,,,
player,201009120phi,phi,JordAk99,tackles_assists,0,,,,,
player,201009120phi,phi,JordAk99,tackles_loss,0,,,,,
player,201009120phi,phi,JordAk99,qb_hits,0,,,,,
player,201009120phi,phi,JordAk99,fumbles_rec,0,,,,,
player,201009120phi,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201009120phi,phi,JordAk99,fumbles_forced,0,,,,,
player,201009120phi,gnb,WillTr99,kick_ret,0,,,,,
player,201009120phi,gnb,WillTr99,kick_ret_yds,0,,,,,
player,201009120phi,gnb,WillTr99,kick_ret_yds_per_ret,,,,,,
player,201009120phi,gnb,WillTr99,kick_ret_td,0,,,,,
player,201009120phi,gnb,WillTr99,kick_ret_long,0,,,,,
player,201009120phi,gnb,WillTr99,punt_ret,1,,,,,
player,201009120phi,gnb,WillTr99,punt_ret_yds,10,,,,,
player,201009120phi,gnb,WillTr99,punt_ret_yds_per_ret,10.0,,,,,
player,201009120phi,gnb,WillTr99,punt_ret_td,0,,,,,
player,201009120phi,gnb,WillTr99,punt_ret_long,10,,,,,
player,201009120phi,gnb,NelsJo00,kick_ret,5,,,,,
player,201009120phi,gnb,NelsJo00,kick_ret_yds,156,,,,,
player,201009120phi,gnb,NelsJo00,kick_ret_yds_per_ret,31.2,,,,,
player,201009120phi,gnb,NelsJo00,kick_ret_td,0,,,,,
player,201009120phi,gnb,NelsJo00,kick_ret_long,51,,,,,
player,201009120phi,gnb,NelsJo00,punt_ret,0,,,,,
player,201009120phi,gnb,NelsJo00,punt_ret_yds,0,,,,,
player,201009120phi,gnb,NelsJo00,punt_ret_yds_per_ret,,,,,,
player,201009120phi,gnb,NelsJo00,punt_ret_td,0,,,,,
player,201009120phi,gnb,NelsJo00,punt_ret_long,0,,,,,
player,201009120phi,phi,JackDe00,kick_ret,0,,,,,
player,201009120phi,phi,JackDe00,kick_ret_yds,0,,,,,
player,201009120phi,phi,JackDe00,kick_ret_yds_per_ret,,,,,,
player,201009120phi,phi,JackDe00,kick_ret_td,0,,,,,
player,201009120phi,phi,JackDe00,kick_ret_long,0,,,,,
player,201009120phi,phi,JackDe00,punt_ret,2,,,,,
player,201009120phi,phi,JackDe00,punt_ret_yds,14,,,,,
player,201009120phi,phi,JackDe00,punt_ret_yds_per_ret,7.0,,,,,
player,201009120phi,phi,JackDe00,punt_ret_td,0,,,,,
player,201009120phi,phi,JackDe00,punt_ret_long,10,,,,,
player,201009120phi,phi,HobbEl20,kick_ret,4,,,,,
player,201009120phi,phi,HobbEl20,kick_ret_yds,93,,,,,
player,201009120phi,phi,HobbEl20,kick_ret_yds_per_ret,23.3,,,,,
player,201009120phi,phi,HobbEl20,kick_ret_td,0,,,,,
player,201009120phi,phi,HobbEl20,kick_ret_long,33,,,,,
player,201009120phi,phi,HobbEl20,punt_ret,0,,,,,
player,201009120phi,phi,HobbEl20,punt_ret_yds,0,,,,,
player,201009120phi,phi,HobbEl20,punt_ret_yds_per_ret,,,,,,
player,201009120phi,phi,HobbEl20,punt_ret_td,0,,,,,
player,201009120phi,phi,HobbEl20,punt_ret_long,0,,,,,
player,201009120phi,gnb,CrosMa20,xpm,3,,,,,
player,201009120phi,gnb,CrosMa20,xpa,3,,,,,
player,201009120phi,gnb,CrosMa20,fgm,2,,,,,
player,201009120phi,gnb,CrosMa20,fga,2,,,,,
player,201009120phi,gnb,CrosMa20,punt,0,,,,,
player,201009120phi,gnb,CrosMa20,punt_yds,0,,,,,
player,201009120phi,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201009120phi,gnb,CrosMa20,punt_long,0,,,,,
player,201009120phi,gnb,MastTi99,xpm,,,,,,
player,201009120phi,gnb,MastTi99,xpa,,,,,,
player,201009120phi,gnb,MastTi99,fgm,,,,,,
player,201009120phi,gnb,MastTi99,fga,,,,,,
player,201009120phi,gnb,MastTi99,punt,4,,,,,
player,201009120phi,gnb,MastTi99,punt_yds,166,,,,,
player,201009120phi,gnb,MastTi99,punt_yds_per_punt,41.5,,,,,
player,201009120phi,gnb,MastTi99,punt_long,48,,,,,
player,201009120phi,phi,akersdav01,xpm,2,,,,,
player,201009120phi,phi,akersdav01,xpa,2,,,,,
player,201009120phi,phi,akersdav01,fgm,2,,,,,
player,201009120phi,phi,akersdav01,fga,2,,,,,
player,201009120phi,phi,akersdav01,punt,0,,,,,
player,201009120phi,phi,akersdav01,punt_yds,0,,,,,
player,201009120phi,phi,akersdav01,punt_yds_per_punt,,,,,,
player,201009120phi,phi,akersdav01,punt_long,0,,,,,
player,201009120phi,phi,RoccSa20,xpm,,,,,,
player,201009120phi,phi,RoccSa20,xpa,,,,,,
player,201009120phi,phi,RoccSa20,fgm,,,,,,
player,201009120phi,phi,RoccSa20,fga,,,,,,
player,201009120phi,phi,RoccSa20,punt,5,,,,,
player,201009120phi,phi,RoccSa20,punt_yds,249,,,,,
player,201009120phi,phi,RoccSa20,punt_yds_per_punt,49.8,,,,,
player,201009120phi,phi,RoccSa20,punt_long,58,,,,,
