game,2010,9,20101108,201011080cin,pit,"Pittsburgh Steelers",27,cin,"Cincinnati Bengals",21
player,201011080cin,cin,GheeBr99,tackles_assists,0,,,,,
player,201011080cin,cin,GheeBr99,tackles_loss,0,,,,,
player,201011080cin,cin,GheeBr99,qb_hits,0,,,,,
player,201011080cin,cin,GheeBr99,fumbles_rec,0,,,,,
player,201011080cin,cin,GheeBr99,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,GheeBr99,fumbles_rec_td,0,,,,,
player,201011080cin,cin,GheeBr99,fumbles_forced,0,,,,,
player,201011080cin,cin,KellRe00,def_int,0,,,,,
player,201011080cin,cin,KellRe00,def_int_yds,0,,,,,
player,201011080cin,cin,KellRe00,def_int_td,0,,,,,
player,201011080cin,cin,KellRe00,def_int_long,0,,,,,
player,201011080cin,cin,KellRe00,pass_defended,0,,,,,
player,201011080cin,cin,KellRe00,sacks,0.0,,,,,
player,201011080cin,cin,KellRe00,tackles_combined,1,,,,,
player,201011080cin,cin,KellRe00,tackles_solo,1,,,,,
player,201011080cin,cin,KellRe00,tackles_assists,0,,,,,
player,201011080cin,cin,KellRe00,tackles_loss,0,,,,,
player,201011080cin,cin,KellRe00,qb_hits,0,,,,,
player,201011080cin,cin,KellRe00,fumbles_rec,0,,,,,
player,201011080cin,cin,KellRe00,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,KellRe00,fumbles_rec_td,0,,,,,
player,201011080cin,cin,KellRe00,fumbles_forced,0,,,,,
player,201011080cin,cin,nugenmik01,def_int,0,,,,,
player,201011080cin,cin,nugenmik01,def_int_yds,0,,,,,
player,201011080cin,cin,nugenmik01,def_int_td,0,,,,,
player,201011080cin,cin,nugenmik01,def_int_long,0,,,,,
player,201011080cin,cin,nugenmik01,pass_defended,0,,,,,
player,201011080cin,cin,nugenmik01,sacks,0.0,,,,,
player,201011080cin,cin,nugenmik01,tackles_combined,1,,,,,
player,201011080cin,cin,nugenmik01,tackles_solo,1,,,,,
player,201011080cin,cin,nugenmik01,tackles_assists,0,,,,,
player,201011080cin,cin,nugenmik01,tackles_loss,0,,,,,
player,201011080cin,cin,nugenmik01,qb_hits,0,,,,,
player,201011080cin,cin,nugenmik01,fumbles_rec,0,,,,,
player,201011080cin,cin,nugenmik01,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,nugenmik01,fumbles_rec_td,0,,,,,
player,201011080cin,cin,nugenmik01,fumbles_forced,0,,,,,
player,201011080cin,pit,SandEm00,kick_ret,4,,,,,
player,201011080cin,pit,SandEm00,kick_ret_yds,88,,,,,
player,201011080cin,pit,SandEm00,kick_ret_yds_per_ret,22.0,,,,,
player,201011080cin,pit,SandEm00,kick_ret_td,0,,,,,
player,201011080cin,pit,SandEm00,kick_ret_long,30,,,,,
player,201011080cin,pit,SandEm00,punt_ret,1,,,,,
player,201011080cin,pit,SandEm00,punt_ret_yds,0,,,,,
player,201011080cin,pit,SandEm00,punt_ret_yds_per_ret,0.0,,,,,
player,201011080cin,pit,SandEm00,punt_ret_td,0,,,,,
player,201011080cin,pit,SandEm00,punt_ret_long,0,,,,,
player,201011080cin,cin,CosbQu00,kick_ret,0,,,,,
player,201011080cin,cin,CosbQu00,kick_ret_yds,0,,,,,
player,201011080cin,cin,CosbQu00,kick_ret_yds_per_ret,,,,,,
player,201011080cin,cin,CosbQu00,kick_ret_td,0,,,,,
player,201011080cin,cin,CosbQu00,kick_ret_long,0,,,,,
player,201011080cin,cin,CosbQu00,punt_ret,3,,,,,
player,201011080cin,cin,CosbQu00,punt_ret_yds,9,,,,,
player,201011080cin,cin,CosbQu00,punt_ret_yds_per_ret,3.0,,,,,
player,201011080cin,cin,CosbQu00,punt_ret_td,0,,,,,
player,201011080cin,cin,CosbQu00,punt_ret_long,8,,,,,
player,201011080cin,cin,ScotBe00,kick_ret,6,,,,,
player,201011080cin,cin,ScotBe00,kick_ret_yds,132,,,,,
player,201011080cin,cin,ScotBe00,kick_ret_yds_per_ret,22.0,,,,,
player,201011080cin,cin,ScotBe00,kick_ret_td,0,,,,,
player,201011080cin,cin,ScotBe00,kick_ret_long,46,,,,,
player,201011080cin,cin,ScotBe00,punt_ret,0,,,,,
player,201011080cin,cin,ScotBe00,punt_ret_yds,0,,,,,
player,201011080cin,cin,ScotBe00,punt_ret_yds_per_ret,,,,,,
player,201011080cin,cin,ScotBe00,punt_ret_td,0,,,,,
player,201011080cin,cin,ScotBe00,punt_ret_long,0,,,,,
player,201011080cin,pit,reedxjef01,xpm,3,,,,,
player,201011080cin,pit,reedxjef01,xpa,3,,,,,
player,201011080cin,pit,reedxjef01,fgm,2,,,,,
player,201011080cin,pit,reedxjef01,fga,3,,,,,
player,201011080cin,pit,reedxjef01,punt,0,,,,,
player,201011080cin,pit,reedxjef01,punt_yds,0,,,,,
player,201011080cin,pit,reedxjef01,punt_yds_per_punt,,,,,,
player,201011080cin,pit,reedxjef01,punt_long,0,,,,,
player,201011080cin,pit,SepuDa20,xpm,,,,,,
player,201011080cin,pit,SepuDa20,xpa,,,,,,
player,201011080cin,pit,SepuDa20,fgm,,,,,,
player,201011080cin,pit,SepuDa20,fga,,,,,,
player,201011080cin,pit,SepuDa20,punt,5,,,,,
player,201011080cin,pit,SepuDa20,punt_yds,203,,,,,
player,201011080cin,pit,SepuDa20,punt_yds_per_punt,40.6,,,,,
player,201011080cin,pit,SepuDa20,punt_long,48,,,,,
player,201011080cin,cin,nugenmik01,xpm,3,,,,,
player,201011080cin,cin,nugenmik01,xpa,3,,,,,
player,201011080cin,cin,nugenmik01,fgm,,,,,,
player,201011080cin,cin,nugenmik01,fga,2,,,,,
player,201011080cin,cin,nugenmik01,punt,0,,,,,
player,201011080cin,cin,nugenmik01,punt_yds,0,,,,,
player,201011080cin,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201011080cin,cin,nugenmik01,punt_long,0,,,,,
player,201011080cin,cin,HubeKe20,xpm,,,,,,
player,201011080cin,cin,HubeKe20,xpa,,,,,,
player,201011080cin,cin,HubeKe20,fgm,,,,,,
player,201011080cin,cin,HubeKe20,fga,,,,,,
player,201011080cin,cin,HubeKe20,punt,4,,,,,
player,201011080cin,cin,HubeKe20,punt_yds,166,,,,,
player,201011080cin,cin,HubeKe20,punt_yds_per_punt,41.5,,,,,
player,201011080cin,cin,HubeKe20,punt_long,50,,,,,
