game,2010,6,20101017,201010170sfo,rai,"Oakland Raiders",9,sfo,"San Francisco 49ers",17
player,201010170sfo,sfo,EvanDe20,pass_defended,1,,,,,
player,201010170sfo,sfo,EvanDe20,sacks,0.0,,,,,
player,201010170sfo,sfo,EvanDe20,tackles_combined,2,,,,,
player,201010170sfo,sfo,EvanDe20,tackles_solo,2,,,,,
player,201010170sfo,sfo,EvanDe20,tackles_assists,0,,,,,
player,201010170sfo,sfo,EvanDe20,tackles_loss,1,,,,,
player,201010170sfo,sfo,EvanDe20,qb_hits,0,,,,,
player,201010170sfo,sfo,EvanDe20,fumbles_rec,0,,,,,
player,201010170sfo,sfo,EvanDe20,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,EvanDe20,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,EvanDe20,fumbles_forced,0,,,,,
player,201010170sfo,sfo,GoldDa99,def_int,0,,,,,
player,201010170sfo,sfo,GoldDa99,def_int_yds,0,,,,,
player,201010170sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201010170sfo,sfo,GoldDa99,def_int_long,0,,,,,
player,201010170sfo,sfo,GoldDa99,pass_defended,0,,,,,
player,201010170sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201010170sfo,sfo,GoldDa99,tackles_combined,2,,,,,
player,201010170sfo,sfo,GoldDa99,tackles_solo,1,,,,,
player,201010170sfo,sfo,GoldDa99,tackles_assists,1,,,,,
player,201010170sfo,sfo,GoldDa99,tackles_loss,0,,,,,
player,201010170sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201010170sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201010170sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201010170sfo,sfo,MaysTa99,def_int,0,,,,,
player,201010170sfo,sfo,MaysTa99,def_int_yds,0,,,,,
player,201010170sfo,sfo,MaysTa99,def_int_td,0,,,,,
player,201010170sfo,sfo,MaysTa99,def_int_long,0,,,,,
player,201010170sfo,sfo,MaysTa99,pass_defended,1,,,,,
player,201010170sfo,sfo,MaysTa99,sacks,0.0,,,,,
player,201010170sfo,sfo,MaysTa99,tackles_combined,2,,,,,
player,201010170sfo,sfo,MaysTa99,tackles_solo,2,,,,,
player,201010170sfo,sfo,MaysTa99,tackles_assists,0,,,,,
player,201010170sfo,sfo,MaysTa99,tackles_loss,0,,,,,
player,201010170sfo,sfo,MaysTa99,qb_hits,0,,,,,
player,201010170sfo,sfo,MaysTa99,fumbles_rec,0,,,,,
player,201010170sfo,sfo,MaysTa99,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,MaysTa99,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,MaysTa99,fumbles_forced,0,,,,,
player,201010170sfo,sfo,PeteWi20,def_int,0,,,,,
player,201010170sfo,sfo,PeteWi20,def_int_yds,0,,,,,
player,201010170sfo,sfo,PeteWi20,def_int_td,0,,,,,
player,201010170sfo,sfo,PeteWi20,def_int_long,0,,,,,
player,201010170sfo,sfo,PeteWi20,pass_defended,0,,,,,
player,201010170sfo,sfo,PeteWi20,sacks,0.0,,,,,
player,201010170sfo,sfo,PeteWi20,tackles_combined,2,,,,,
player,201010170sfo,sfo,PeteWi20,tackles_solo,2,,,,,
player,201010170sfo,sfo,PeteWi20,tackles_assists,0,,,,,
player,201010170sfo,sfo,PeteWi20,tackles_loss,,,,,,
player,201010170sfo,sfo,PeteWi20,qb_hits,,,,,,
player,201010170sfo,sfo,PeteWi20,fumbles_rec,0,,,,,
player,201010170sfo,sfo,PeteWi20,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,PeteWi20,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,PeteWi20,fumbles_forced,0,,,,,
player,201010170sfo,sfo,SopoIs20,def_int,0,,,,,
player,201010170sfo,sfo,SopoIs20,def_int_yds,0,,,,,
player,201010170sfo,sfo,SopoIs20,def_int_td,0,,,,,
player,201010170sfo,sfo,SopoIs20,def_int_long,0,,,,,
player,201010170sfo,sfo,SopoIs20,pass_defended,0,,,,,
player,201010170sfo,sfo,SopoIs20,sacks,0.0,,,,,
player,201010170sfo,sfo,SopoIs20,tackles_combined,2,,,,,
player,201010170sfo,sfo,SopoIs20,tackles_solo,2,,,,,
player,201010170sfo,sfo,SopoIs20,tackles_assists,0,,,,,
player,201010170sfo,sfo,SopoIs20,tackles_loss,0,,,,,
player,201010170sfo,sfo,SopoIs20,qb_hits,0,,,,,
player,201010170sfo,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201010170sfo,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201010170sfo,sfo,SpenSh20,def_int,0,,,,,
player,201010170sfo,sfo,SpenSh20,def_int_yds,0,,,,,
player,201010170sfo,sfo,SpenSh20,def_int_td,0,,,,,
player,201010170sfo,sfo,SpenSh20,def_int_long,0,,,,,
player,201010170sfo,sfo,SpenSh20,pass_defended,1,,,,,
player,201010170sfo,sfo,SpenSh20,sacks,0.0,,,,,
player,201010170sfo,sfo,SpenSh20,tackles_combined,2,,,,,
player,201010170sfo,sfo,SpenSh20,tackles_solo,2,,,,,
player,201010170sfo,sfo,SpenSh20,tackles_assists,0,,,,,
player,201010170sfo,sfo,SpenSh20,tackles_loss,0,,,,,
player,201010170sfo,sfo,SpenSh20,qb_hits,0,,,,,
player,201010170sfo,sfo,SpenSh20,fumbles_rec,0,,,,,
player,201010170sfo,sfo,SpenSh20,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,SpenSh20,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,SpenSh20,fumbles_forced,0,,,,,
player,201010170sfo,sfo,SpilCJ99,def_int,0,,,,,
player,201010170sfo,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201010170sfo,sfo,SpilCJ99,def_int_td,0,,,,,
player,201010170sfo,sfo,SpilCJ99,def_int_long,0,,,,,
player,201010170sfo,sfo,SpilCJ99,pass_defended,0,,,,,
player,201010170sfo,sfo,SpilCJ99,sacks,0.0,,,,,
player,201010170sfo,sfo,SpilCJ99,tackles_combined,2,,,,,
player,201010170sfo,sfo,SpilCJ99,tackles_solo,2,,,,,
player,201010170sfo,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201010170sfo,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201010170sfo,sfo,SpilCJ99,qb_hits,0,,,,,
player,201010170sfo,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201010170sfo,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201010170sfo,sfo,AdamPh00,def_int,0,,,,,
player,201010170sfo,sfo,AdamPh00,def_int_yds,0,,,,,
player,201010170sfo,sfo,AdamPh00,def_int_td,0,,,,,
player,201010170sfo,sfo,AdamPh00,def_int_long,0,,,,,
player,201010170sfo,sfo,AdamPh00,pass_defended,0,,,,,
player,201010170sfo,sfo,AdamPh00,sacks,0.0,,,,,
player,201010170sfo,sfo,AdamPh00,tackles_combined,1,,,,,
player,201010170sfo,sfo,AdamPh00,tackles_solo,0,,,,,
player,201010170sfo,sfo,AdamPh00,tackles_assists,1,,,,,
player,201010170sfo,sfo,AdamPh00,tackles_loss,0,,,,,
player,201010170sfo,sfo,AdamPh00,qb_hits,0,,,,,
player,201010170sfo,sfo,AdamPh00,fumbles_rec,0,,,,,
player,201010170sfo,sfo,AdamPh00,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,AdamPh00,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,AdamPh00,fumbles_forced,0,,,,,
player,201010170sfo,sfo,BowmNa99,def_int,0,,,,,
player,201010170sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201010170sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201010170sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201010170sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201010170sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201010170sfo,sfo,BowmNa99,tackles_combined,1,,,,,
player,201010170sfo,sfo,BowmNa99,tackles_solo,1,,,,,
player,201010170sfo,sfo,BowmNa99,tackles_assists,0,,,,,
player,201010170sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201010170sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201010170sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201010170sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201010170sfo,sfo,LaBoTr20,def_int,0,,,,,
player,201010170sfo,sfo,LaBoTr20,def_int_yds,0,,,,,
player,201010170sfo,sfo,LaBoTr20,def_int_td,0,,,,,
player,201010170sfo,sfo,LaBoTr20,def_int_long,0,,,,,
player,201010170sfo,sfo,LaBoTr20,pass_defended,0,,,,,
player,201010170sfo,sfo,LaBoTr20,sacks,0.0,,,,,
player,201010170sfo,sfo,LaBoTr20,tackles_combined,1,,,,,
player,201010170sfo,sfo,LaBoTr20,tackles_solo,1,,,,,
player,201010170sfo,sfo,LaBoTr20,tackles_assists,0,,,,,
player,201010170sfo,sfo,LaBoTr20,tackles_loss,0,,,,,
player,201010170sfo,sfo,LaBoTr20,qb_hits,0,,,,,
player,201010170sfo,sfo,LaBoTr20,fumbles_rec,0,,,,,
player,201010170sfo,sfo,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,LaBoTr20,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,LaBoTr20,fumbles_forced,0,,,,,
player,201010170sfo,sfo,McDoRa99,def_int,0,,,,,
player,201010170sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201010170sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201010170sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201010170sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201010170sfo,sfo,McDoRa99,sacks,0.0,,,,,
player,201010170sfo,sfo,McDoRa99,tackles_combined,1,,,,,
player,201010170sfo,sfo,McDoRa99,tackles_solo,0,,,,,
player,201010170sfo,sfo,McDoRa99,tackles_assists,1,,,,,
player,201010170sfo,sfo,McDoRa99,tackles_loss,0,,,,,
player,201010170sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201010170sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201010170sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201010170sfo,sfo,SmitRe99,def_int,0,,,,,
player,201010170sfo,sfo,SmitRe99,def_int_yds,0,,,,,
player,201010170sfo,sfo,SmitRe99,def_int_td,0,,,,,
player,201010170sfo,sfo,SmitRe99,def_int_long,0,,,,,
player,201010170sfo,sfo,SmitRe99,pass_defended,0,,,,,
player,201010170sfo,sfo,SmitRe99,sacks,0.0,,,,,
player,201010170sfo,sfo,SmitRe99,tackles_combined,1,,,,,
player,201010170sfo,sfo,SmitRe99,tackles_solo,1,,,,,
player,201010170sfo,sfo,SmitRe99,tackles_assists,0,,,,,
player,201010170sfo,sfo,SmitRe99,tackles_loss,0,,,,,
player,201010170sfo,sfo,SmitRe99,qb_hits,0,,,,,
player,201010170sfo,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201010170sfo,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201010170sfo,rai,MillNi00,kick_ret,0,,,,,
player,201010170sfo,rai,MillNi00,kick_ret_yds,0,,,,,
player,201010170sfo,rai,MillNi00,kick_ret_yds_per_ret,,,,,,
player,201010170sfo,rai,MillNi00,kick_ret_td,0,,,,,
player,201010170sfo,rai,MillNi00,kick_ret_long,0,,,,,
player,201010170sfo,rai,MillNi00,punt_ret,4,,,,,
player,201010170sfo,rai,MillNi00,punt_ret_yds,25,,,,,
player,201010170sfo,rai,MillNi00,punt_ret_yds_per_ret,6.3,,,,,
player,201010170sfo,rai,MillNi00,punt_ret_td,0,,,,,
player,201010170sfo,rai,MillNi00,punt_ret_long,13,,,,,
player,201010170sfo,rai,FordJa01,kick_ret,3,,,,,
player,201010170sfo,rai,FordJa01,kick_ret_yds,40,,,,,
player,201010170sfo,rai,FordJa01,kick_ret_yds_per_ret,13.3,,,,,
player,201010170sfo,rai,FordJa01,kick_ret_td,0,,,,,
player,201010170sfo,rai,FordJa01,kick_ret_long,21,,,,,
player,201010170sfo,rai,FordJa01,punt_ret,0,,,,,
player,201010170sfo,rai,FordJa01,punt_ret_yds,0,,,,,
player,201010170sfo,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201010170sfo,rai,FordJa01,punt_ret_td,0,,,,,
player,201010170sfo,rai,FordJa01,punt_ret_long,0,,,,,
player,201010170sfo,rai,HuffMi20,kick_ret,1,,,,,
player,201010170sfo,rai,HuffMi20,kick_ret_yds,0,,,,,
player,201010170sfo,rai,HuffMi20,kick_ret_yds_per_ret,0.0,,,,,
player,201010170sfo,rai,HuffMi20,kick_ret_td,0,,,,,
player,201010170sfo,rai,HuffMi20,kick_ret_long,0,,,,,
player,201010170sfo,rai,HuffMi20,punt_ret,0,,,,,
player,201010170sfo,rai,HuffMi20,punt_ret_yds,0,,,,,
player,201010170sfo,rai,HuffMi20,punt_ret_yds_per_ret,,,,,,
player,201010170sfo,rai,HuffMi20,punt_ret_td,0,,,,,
player,201010170sfo,rai,HuffMi20,punt_ret_long,0,,,,,
player,201010170sfo,sfo,GinnTe00,kick_ret,2,,,,,
player,201010170sfo,sfo,GinnTe00,kick_ret_yds,48,,,,,
player,201010170sfo,sfo,GinnTe00,kick_ret_yds_per_ret,24.0,,,,,
player,201010170sfo,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201010170sfo,sfo,GinnTe00,kick_ret_long,27,,,,,
player,201010170sfo,sfo,GinnTe00,punt_ret,4,,,,,
player,201010170sfo,sfo,GinnTe00,punt_ret_yds,37,,,,,
player,201010170sfo,sfo,GinnTe00,punt_ret_yds_per_ret,9.3,,,,,
player,201010170sfo,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201010170sfo,sfo,GinnTe00,punt_ret_long,20,,,,,
player,201010170sfo,rai,LechSh20,xpm,,,,,,
player,201010170sfo,rai,LechSh20,xpa,,,,,,
player,201010170sfo,rai,LechSh20,fgm,,,,,,
player,201010170sfo,rai,LechSh20,fga,,,,,,
player,201010170sfo,rai,LechSh20,punt,6,,,,,
player,201010170sfo,rai,LechSh20,punt_yds,321,,,,,
player,201010170sfo,rai,LechSh20,punt_yds_per_punt,53.5,,,,,
player,201010170sfo,rai,LechSh20,punt_long,61,,,,,
player,201010170sfo,rai,janikseb01,xpm,,,,,,
player,201010170sfo,rai,janikseb01,xpa,,,,,,
player,201010170sfo,rai,janikseb01,fgm,3,,,,,
player,201010170sfo,rai,janikseb01,fga,3,,,,,
player,201010170sfo,rai,janikseb01,punt,0,,,,,
player,201010170sfo,rai,janikseb01,punt_yds,0,,,,,
player,201010170sfo,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201010170sfo,rai,janikseb01,punt_long,0,,,,,
player,201010170sfo,sfo,nednejoe01,xpm,2,,,,,
player,201010170sfo,sfo,nednejoe01,xpa,2,,,,,
player,201010170sfo,sfo,nednejoe01,fgm,1,,,,,
player,201010170sfo,sfo,nednejoe01,fga,1,,,,,
player,201010170sfo,sfo,nednejoe01,punt,0,,,,,
player,201010170sfo,sfo,nednejoe01,punt_yds,0,,,,,
player,201010170sfo,sfo,nednejoe01,punt_yds_per_punt,,,,,,
player,201010170sfo,sfo,nednejoe01,punt_long,0,,,,,
player,201010170sfo,sfo,LeexAn20,xpm,,,,,,
player,201010170sfo,sfo,LeexAn20,xpa,,,,,,
player,201010170sfo,sfo,LeexAn20,fgm,,,,,,
player,201010170sfo,sfo,LeexAn20,fga,,,,,,
player,201010170sfo,sfo,LeexAn20,punt,8,,,,,
player,201010170sfo,sfo,LeexAn20,punt_yds,346,,,,,
player,201010170sfo,sfo,LeexAn20,punt_yds_per_punt,43.3,,,,,
player,201010170sfo,sfo,LeexAn20,punt_long,55,,,,,
