game,2010,16,20101226,201012260rai,clt,"Indianapolis Colts",31,rai,"Oakland Raiders",26
player,201012260rai,clt,RhodDo00,punt_ret_yds_per_ret,,,,,,
player,201012260rai,clt,RhodDo00,punt_ret_td,0,,,,,
player,201012260rai,clt,RhodDo00,punt_ret_long,0,,,,,
player,201012260rai,rai,MillNi00,kick_ret,0,,,,,
player,201012260rai,rai,MillNi00,kick_ret_yds,0,,,,,
player,201012260rai,rai,MillNi00,kick_ret_yds_per_ret,,,,,,
player,201012260rai,rai,MillNi00,kick_ret_td,0,,,,,
player,201012260rai,rai,MillNi00,kick_ret_long,0,,,,,
player,201012260rai,rai,MillNi00,punt_ret,1,,,,,
player,201012260rai,rai,MillNi00,punt_ret_yds,12,,,,,
player,201012260rai,rai,MillNi00,punt_ret_yds_per_ret,12.0,,,,,
player,201012260rai,rai,MillNi00,punt_ret_td,0,,,,,
player,201012260rai,rai,MillNi00,punt_ret_long,12,,,,,
player,201012260rai,rai,FordJa01,kick_ret,5,,,,,
player,201012260rai,rai,FordJa01,kick_ret_yds,188,,,,,
player,201012260rai,rai,FordJa01,kick_ret_yds_per_ret,37.6,,,,,
player,201012260rai,rai,FordJa01,kick_ret_td,1,,,,,
player,201012260rai,rai,FordJa01,kick_ret_long,99,,,,,
player,201012260rai,rai,FordJa01,punt_ret,0,,,,,
player,201012260rai,rai,FordJa01,punt_ret_yds,0,,,,,
player,201012260rai,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201012260rai,rai,FordJa01,punt_ret_td,0,,,,,
player,201012260rai,rai,FordJa01,punt_ret_long,0,,,,,
player,201012260rai,clt,vinatada01,xpm,4,,,,,
player,201012260rai,clt,vinatada01,xpa,4,,,,,
player,201012260rai,clt,vinatada01,fgm,1,,,,,
player,201012260rai,clt,vinatada01,fga,1,,,,,
player,201012260rai,clt,vinatada01,punt,0,,,,,
player,201012260rai,clt,vinatada01,punt_yds,0,,,,,
player,201012260rai,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201012260rai,clt,vinatada01,punt_long,0,,,,,
player,201012260rai,clt,McAfPa44,xpm,,,,,,
player,201012260rai,clt,McAfPa44,xpa,,,,,,
player,201012260rai,clt,McAfPa44,fgm,,,,,,
player,201012260rai,clt,McAfPa44,fga,,,,,,
player,201012260rai,clt,McAfPa44,punt,6,,,,,
player,201012260rai,clt,McAfPa44,punt_yds,257,,,,,
player,201012260rai,clt,McAfPa44,punt_yds_per_punt,42.8,,,,,
player,201012260rai,clt,McAfPa44,punt_long,49,,,,,
player,201012260rai,rai,janikseb01,xpm,2,,,,,
player,201012260rai,rai,janikseb01,xpa,2,,,,,
player,201012260rai,rai,janikseb01,fgm,4,,,,,
player,201012260rai,rai,janikseb01,fga,5,,,,,
player,201012260rai,rai,janikseb01,punt,0,,,,,
player,201012260rai,rai,janikseb01,punt_yds,0,,,,,
player,201012260rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201012260rai,rai,janikseb01,punt_long,0,,,,,
player,201012260rai,rai,LechSh20,xpm,,,,,,
player,201012260rai,rai,LechSh20,xpa,,,,,,
player,201012260rai,rai,LechSh20,fgm,,,,,,
player,201012260rai,rai,LechSh20,fga,,,,,,
player,201012260rai,rai,LechSh20,punt,6,,,,,
player,201012260rai,rai,LechSh20,punt_yds,281,,,,,
player,201012260rai,rai,LechSh20,punt_yds_per_punt,46.8,,,,,
player,201012260rai,rai,LechSh20,punt_long,63,,,,,
