game,2010,3,20100926,201009260jax,phi,"Philadelphia Eagles",28,jax,"Jacksonville Jaguars",3
player,201009260jax,jax,MiddWi98,tackles_assists,0,,,,,
player,201009260jax,jax,MiddWi98,tackles_loss,0,,,,,
player,201009260jax,jax,MiddWi98,qb_hits,0,,,,,
player,201009260jax,jax,MiddWi98,fumbles_rec,0,,,,,
player,201009260jax,jax,MiddWi98,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,MiddWi98,fumbles_rec_td,0,,,,,
player,201009260jax,jax,MiddWi98,fumbles_forced,0,,,,,
player,201009260jax,jax,BracTy99,def_int,0,,,,,
player,201009260jax,jax,BracTy99,def_int_yds,0,,,,,
player,201009260jax,jax,BracTy99,def_int_td,0,,,,,
player,201009260jax,jax,BracTy99,def_int_long,0,,,,,
player,201009260jax,jax,BracTy99,pass_defended,0,,,,,
player,201009260jax,jax,BracTy99,sacks,0.0,,,,,
player,201009260jax,jax,BracTy99,tackles_combined,1,,,,,
player,201009260jax,jax,BracTy99,tackles_solo,1,,,,,
player,201009260jax,jax,BracTy99,tackles_assists,0,,,,,
player,201009260jax,jax,BracTy99,tackles_loss,0,,,,,
player,201009260jax,jax,BracTy99,qb_hits,0,,,,,
player,201009260jax,jax,BracTy99,fumbles_rec,0,,,,,
player,201009260jax,jax,BracTy99,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,BracTy99,fumbles_rec_td,0,,,,,
player,201009260jax,jax,BracTy99,fumbles_forced,0,,,,,
player,201009260jax,jax,CainJe20,def_int,0,,,,,
player,201009260jax,jax,CainJe20,def_int_yds,0,,,,,
player,201009260jax,jax,CainJe20,def_int_td,0,,,,,
player,201009260jax,jax,CainJe20,def_int_long,0,,,,,
player,201009260jax,jax,CainJe20,pass_defended,0,,,,,
player,201009260jax,jax,CainJe20,sacks,0.0,,,,,
player,201009260jax,jax,CainJe20,tackles_combined,1,,,,,
player,201009260jax,jax,CainJe20,tackles_solo,1,,,,,
player,201009260jax,jax,CainJe20,tackles_assists,0,,,,,
player,201009260jax,jax,CainJe20,tackles_loss,0,,,,,
player,201009260jax,jax,CainJe20,qb_hits,0,,,,,
player,201009260jax,jax,CainJe20,fumbles_rec,0,,,,,
player,201009260jax,jax,CainJe20,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,CainJe20,fumbles_rec_td,0,,,,,
player,201009260jax,jax,CainJe20,fumbles_forced,0,,,,,
player,201009260jax,jax,CareDo00,def_int,0,,,,,
player,201009260jax,jax,CareDo00,def_int_yds,0,,,,,
player,201009260jax,jax,CareDo00,def_int_td,0,,,,,
player,201009260jax,jax,CareDo00,def_int_long,0,,,,,
player,201009260jax,jax,CareDo00,pass_defended,0,,,,,
player,201009260jax,jax,CareDo00,sacks,0.0,,,,,
player,201009260jax,jax,CareDo00,tackles_combined,1,,,,,
player,201009260jax,jax,CareDo00,tackles_solo,1,,,,,
player,201009260jax,jax,CareDo00,tackles_assists,0,,,,,
player,201009260jax,jax,CareDo00,tackles_loss,0,,,,,
player,201009260jax,jax,CareDo00,qb_hits,0,,,,,
player,201009260jax,jax,CareDo00,fumbles_rec,0,,,,,
player,201009260jax,jax,CareDo00,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,CareDo00,fumbles_rec_td,0,,,,,
player,201009260jax,jax,CareDo00,fumbles_forced,0,,,,,
player,201009260jax,jax,CutrJa00,def_int,0,,,,,
player,201009260jax,jax,CutrJa00,def_int_yds,0,,,,,
player,201009260jax,jax,CutrJa00,def_int_td,0,,,,,
player,201009260jax,jax,CutrJa00,def_int_long,0,,,,,
player,201009260jax,jax,CutrJa00,pass_defended,0,,,,,
player,201009260jax,jax,CutrJa00,sacks,0.0,,,,,
player,201009260jax,jax,CutrJa00,tackles_combined,1,,,,,
player,201009260jax,jax,CutrJa00,tackles_solo,1,,,,,
player,201009260jax,jax,CutrJa00,tackles_assists,0,,,,,
player,201009260jax,jax,CutrJa00,tackles_loss,0,,,,,
player,201009260jax,jax,CutrJa00,qb_hits,0,,,,,
player,201009260jax,jax,CutrJa00,fumbles_rec,0,,,,,
player,201009260jax,jax,CutrJa00,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,CutrJa00,fumbles_rec_td,0,,,,,
player,201009260jax,jax,CutrJa00,fumbles_forced,0,,,,,
player,201009260jax,jax,HarvDe99,def_int,0,,,,,
player,201009260jax,jax,HarvDe99,def_int_yds,0,,,,,
player,201009260jax,jax,HarvDe99,def_int_td,0,,,,,
player,201009260jax,jax,HarvDe99,def_int_long,0,,,,,
player,201009260jax,jax,HarvDe99,pass_defended,0,,,,,
player,201009260jax,jax,HarvDe99,sacks,0.0,,,,,
player,201009260jax,jax,HarvDe99,tackles_combined,1,,,,,
player,201009260jax,jax,HarvDe99,tackles_solo,1,,,,,
player,201009260jax,jax,HarvDe99,tackles_assists,0,,,,,
player,201009260jax,jax,HarvDe99,tackles_loss,0,,,,,
player,201009260jax,jax,HarvDe99,qb_hits,0,,,,,
player,201009260jax,jax,HarvDe99,fumbles_rec,0,,,,,
player,201009260jax,jax,HarvDe99,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,HarvDe99,fumbles_rec_td,0,,,,,
player,201009260jax,jax,HarvDe99,fumbles_forced,0,,,,,
player,201009260jax,jax,KampAa99,def_int,0,,,,,
player,201009260jax,jax,KampAa99,def_int_yds,0,,,,,
player,201009260jax,jax,KampAa99,def_int_td,0,,,,,
player,201009260jax,jax,KampAa99,def_int_long,0,,,,,
player,201009260jax,jax,KampAa99,pass_defended,1,,,,,
player,201009260jax,jax,KampAa99,sacks,0.0,,,,,
player,201009260jax,jax,KampAa99,tackles_combined,1,,,,,
player,201009260jax,jax,KampAa99,tackles_solo,1,,,,,
player,201009260jax,jax,KampAa99,tackles_assists,0,,,,,
player,201009260jax,jax,KampAa99,tackles_loss,0,,,,,
player,201009260jax,jax,KampAa99,qb_hits,2,,,,,
player,201009260jax,jax,KampAa99,fumbles_rec,0,,,,,
player,201009260jax,jax,KampAa99,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,KampAa99,fumbles_rec_td,0,,,,,
player,201009260jax,jax,KampAa99,fumbles_forced,0,,,,,
player,201009260jax,jax,HartLa99,def_int,0,,,,,
player,201009260jax,jax,HartLa99,def_int_yds,0,,,,,
player,201009260jax,jax,HartLa99,def_int_td,0,,,,,
player,201009260jax,jax,HartLa99,def_int_long,0,,,,,
player,201009260jax,jax,HartLa99,pass_defended,1,,,,,
player,201009260jax,jax,HartLa99,sacks,0.0,,,,,
player,201009260jax,jax,HartLa99,tackles_combined,0,,,,,
player,201009260jax,jax,HartLa99,tackles_solo,0,,,,,
player,201009260jax,jax,HartLa99,tackles_assists,0,,,,,
player,201009260jax,jax,HartLa99,tackles_loss,0,,,,,
player,201009260jax,jax,HartLa99,qb_hits,0,,,,,
player,201009260jax,jax,HartLa99,fumbles_rec,0,,,,,
player,201009260jax,jax,HartLa99,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,HartLa99,fumbles_rec_td,0,,,,,
player,201009260jax,jax,HartLa99,fumbles_forced,0,,,,,
player,201009260jax,jax,MorgAa00,def_int,0,,,,,
player,201009260jax,jax,MorgAa00,def_int_yds,0,,,,,
player,201009260jax,jax,MorgAa00,def_int_td,0,,,,,
player,201009260jax,jax,MorgAa00,def_int_long,0,,,,,
player,201009260jax,jax,MorgAa00,pass_defended,0,,,,,
player,201009260jax,jax,MorgAa00,sacks,0.0,,,,,
player,201009260jax,jax,MorgAa00,tackles_combined,0,,,,,
player,201009260jax,jax,MorgAa00,tackles_solo,0,,,,,
player,201009260jax,jax,MorgAa00,tackles_assists,0,,,,,
player,201009260jax,jax,MorgAa00,tackles_loss,0,,,,,
player,201009260jax,jax,MorgAa00,qb_hits,1,,,,,
player,201009260jax,jax,MorgAa00,fumbles_rec,0,,,,,
player,201009260jax,jax,MorgAa00,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,MorgAa00,fumbles_rec_td,0,,,,,
player,201009260jax,jax,MorgAa00,fumbles_forced,0,,,,,
player,201009260jax,phi,CalvJo99,kick_ret,1,,,,,
player,201009260jax,phi,CalvJo99,kick_ret_yds,13,,,,,
player,201009260jax,phi,CalvJo99,kick_ret_yds_per_ret,13.0,,,,,
player,201009260jax,phi,CalvJo99,kick_ret_td,0,,,,,
player,201009260jax,phi,CalvJo99,kick_ret_long,13,,,,,
player,201009260jax,phi,CalvJo99,punt_ret,3,,,,,
player,201009260jax,phi,CalvJo99,punt_ret_yds,31,,,,,
player,201009260jax,phi,CalvJo99,punt_ret_yds_per_ret,10.3,,,,,
player,201009260jax,phi,CalvJo99,punt_ret_td,0,,,,,
player,201009260jax,phi,CalvJo99,punt_ret_long,12,,,,,
player,201009260jax,phi,HobbEl20,kick_ret,1,,,,,
player,201009260jax,phi,HobbEl20,kick_ret_yds,46,,,,,
player,201009260jax,phi,HobbEl20,kick_ret_yds_per_ret,46.0,,,,,
player,201009260jax,phi,HobbEl20,kick_ret_td,0,,,,,
player,201009260jax,phi,HobbEl20,kick_ret_long,46,,,,,
player,201009260jax,phi,HobbEl20,punt_ret,0,,,,,
player,201009260jax,phi,HobbEl20,punt_ret_yds,0,,,,,
player,201009260jax,phi,HobbEl20,punt_ret_yds_per_ret,,,,,,
player,201009260jax,phi,HobbEl20,punt_ret_td,0,,,,,
player,201009260jax,phi,HobbEl20,punt_ret_long,0,,,,,
player,201009260jax,jax,ThomMi01,kick_ret,0,,,,,
player,201009260jax,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201009260jax,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201009260jax,jax,ThomMi01,kick_ret_td,0,,,,,
player,201009260jax,jax,ThomMi01,kick_ret_long,0,,,,,
player,201009260jax,jax,ThomMi01,punt_ret,5,,,,,
player,201009260jax,jax,ThomMi01,punt_ret_yds,62,,,,,
player,201009260jax,jax,ThomMi01,punt_ret_yds_per_ret,12.4,,,,,
player,201009260jax,jax,ThomMi01,punt_ret_td,0,,,,,
player,201009260jax,jax,ThomMi01,punt_ret_long,41,,,,,
player,201009260jax,jax,UndeTi00,kick_ret,3,,,,,
player,201009260jax,jax,UndeTi00,kick_ret_yds,67,,,,,
player,201009260jax,jax,UndeTi00,kick_ret_yds_per_ret,22.3,,,,,
player,201009260jax,jax,UndeTi00,kick_ret_td,0,,,,,
player,201009260jax,jax,UndeTi00,kick_ret_long,25,,,,,
player,201009260jax,jax,UndeTi00,punt_ret,0,,,,,
player,201009260jax,jax,UndeTi00,punt_ret_yds,0,,,,,
player,201009260jax,jax,UndeTi00,punt_ret_yds_per_ret,,,,,,
player,201009260jax,jax,UndeTi00,punt_ret_td,0,,,,,
player,201009260jax,jax,UndeTi00,punt_ret_long,0,,,,,
player,201009260jax,jax,WilfEr00,kick_ret,1,,,,,
player,201009260jax,jax,WilfEr00,kick_ret_yds,0,,,,,
player,201009260jax,jax,WilfEr00,kick_ret_yds_per_ret,0.0,,,,,
player,201009260jax,jax,WilfEr00,kick_ret_td,0,,,,,
player,201009260jax,jax,WilfEr00,kick_ret_long,0,,,,,
player,201009260jax,jax,WilfEr00,punt_ret,0,,,,,
player,201009260jax,jax,WilfEr00,punt_ret_yds,0,,,,,
player,201009260jax,jax,WilfEr00,punt_ret_yds_per_ret,,,,,,
player,201009260jax,jax,WilfEr00,punt_ret_td,0,,,,,
player,201009260jax,jax,WilfEr00,punt_ret_long,0,,,,,
player,201009260jax,phi,akersdav01,xpm,4,,,,,
player,201009260jax,phi,akersdav01,xpa,4,,,,,
player,201009260jax,phi,akersdav01,fgm,,,,,,
player,201009260jax,phi,akersdav01,fga,,,,,,
player,201009260jax,phi,akersdav01,punt,0,,,,,
player,201009260jax,phi,akersdav01,punt_yds,0,,,,,
player,201009260jax,phi,akersdav01,punt_yds_per_punt,,,,,,
player,201009260jax,phi,akersdav01,punt_long,0,,,,,
player,201009260jax,phi,RoccSa20,xpm,,,,,,
player,201009260jax,phi,RoccSa20,xpa,,,,,,
player,201009260jax,phi,RoccSa20,fgm,,,,,,
player,201009260jax,phi,RoccSa20,fga,,,,,,
player,201009260jax,phi,RoccSa20,punt,7,,,,,
player,201009260jax,phi,RoccSa20,punt_yds,316,,,,,
player,201009260jax,phi,RoccSa20,punt_yds_per_punt,45.1,,,,,
player,201009260jax,phi,RoccSa20,punt_long,56,,,,,
player,201009260jax,jax,PodlAd20,xpm,,,,,,
player,201009260jax,jax,PodlAd20,xpa,,,,,,
player,201009260jax,jax,PodlAd20,fgm,,,,,,
player,201009260jax,jax,PodlAd20,fga,,,,,,
player,201009260jax,jax,PodlAd20,punt,8,,,,,
player,201009260jax,jax,PodlAd20,punt_yds,384,,,,,
player,201009260jax,jax,PodlAd20,punt_yds_per_punt,48.0,,,,,
player,201009260jax,jax,PodlAd20,punt_long,63,,,,,
player,201009260jax,jax,scobejos01,xpm,,,,,,
player,201009260jax,jax,scobejos01,xpa,,,,,,
player,201009260jax,jax,scobejos01,fgm,1,,,,,
player,201009260jax,jax,scobejos01,fga,1,,,,,
player,201009260jax,jax,scobejos01,punt,0,,,,,
player,201009260jax,jax,scobejos01,punt_yds,0,,,,,
player,201009260jax,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201009260jax,jax,scobejos01,punt_long,0,,,,,
