game,2010,5,20101010,201010100car,chi,"Chicago Bears",23,car,"Carolina Panthers",6
player,201010100car,car,HudsMa20,sacks,0.0,,,,,
player,201010100car,car,HudsMa20,tackles_combined,2,,,,,
player,201010100car,car,HudsMa20,tackles_solo,1,,,,,
player,201010100car,car,HudsMa20,tackles_assists,1,,,,,
player,201010100car,car,HudsMa20,tackles_loss,0,,,,,
player,201010100car,car,HudsMa20,qb_hits,0,,,,,
player,201010100car,car,HudsMa20,fumbles_rec,0,,,,,
player,201010100car,car,HudsMa20,fumbles_rec_yds,0,,,,,
player,201010100car,car,HudsMa20,fumbles_rec_td,0,,,,,
player,201010100car,car,HudsMa20,fumbles_forced,0,,,,,
player,201010100car,car,GambCh20,def_int,0,,,,,
player,201010100car,car,GambCh20,def_int_yds,0,,,,,
player,201010100car,car,GambCh20,def_int_td,0,,,,,
player,201010100car,car,GambCh20,def_int_long,0,,,,,
player,201010100car,car,GambCh20,pass_defended,0,,,,,
player,201010100car,car,GambCh20,sacks,0.0,,,,,
player,201010100car,car,GambCh20,tackles_combined,1,,,,,
player,201010100car,car,GambCh20,tackles_solo,0,,,,,
player,201010100car,car,GambCh20,tackles_assists,1,,,,,
player,201010100car,car,GambCh20,tackles_loss,0,,,,,
player,201010100car,car,GambCh20,qb_hits,0,,,,,
player,201010100car,car,GambCh20,fumbles_rec,0,,,,,
player,201010100car,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201010100car,car,GambCh20,fumbles_rec_td,0,,,,,
player,201010100car,car,GambCh20,fumbles_forced,0,,,,,
player,201010100car,car,GoodMi00,def_int,0,,,,,
player,201010100car,car,GoodMi00,def_int_yds,0,,,,,
player,201010100car,car,GoodMi00,def_int_td,0,,,,,
player,201010100car,car,GoodMi00,def_int_long,0,,,,,
player,201010100car,car,GoodMi00,pass_defended,0,,,,,
player,201010100car,car,GoodMi00,sacks,0.0,,,,,
player,201010100car,car,GoodMi00,tackles_combined,1,,,,,
player,201010100car,car,GoodMi00,tackles_solo,1,,,,,
player,201010100car,car,GoodMi00,tackles_assists,0,,,,,
player,201010100car,car,GoodMi00,tackles_loss,0,,,,,
player,201010100car,car,GoodMi00,qb_hits,0,,,,,
player,201010100car,car,GoodMi00,fumbles_rec,0,,,,,
player,201010100car,car,GoodMi00,fumbles_rec_yds,0,,,,,
player,201010100car,car,GoodMi00,fumbles_rec_td,0,,,,,
player,201010100car,car,GoodMi00,fumbles_forced,0,,,,,
player,201010100car,car,NorwEr99,def_int,0,,,,,
player,201010100car,car,NorwEr99,def_int_yds,0,,,,,
player,201010100car,car,NorwEr99,def_int_td,0,,,,,
player,201010100car,car,NorwEr99,def_int_long,0,,,,,
player,201010100car,car,NorwEr99,pass_defended,0,,,,,
player,201010100car,car,NorwEr99,sacks,0.0,,,,,
player,201010100car,car,NorwEr99,tackles_combined,1,,,,,
player,201010100car,car,NorwEr99,tackles_solo,1,,,,,
player,201010100car,car,NorwEr99,tackles_assists,0,,,,,
player,201010100car,car,NorwEr99,tackles_loss,0,,,,,
player,201010100car,car,NorwEr99,qb_hits,0,,,,,
player,201010100car,car,NorwEr99,fumbles_rec,0,,,,,
player,201010100car,car,NorwEr99,fumbles_rec_yds,0,,,,,
player,201010100car,car,NorwEr99,fumbles_rec_td,0,,,,,
player,201010100car,car,NorwEr99,fumbles_forced,0,,,,,
player,201010100car,car,MunnCa99,def_int,0,,,,,
player,201010100car,car,MunnCa99,def_int_yds,0,,,,,
player,201010100car,car,MunnCa99,def_int_td,0,,,,,
player,201010100car,car,MunnCa99,def_int_long,0,,,,,
player,201010100car,car,MunnCa99,pass_defended,1,,,,,
player,201010100car,car,MunnCa99,sacks,0.0,,,,,
player,201010100car,car,MunnCa99,tackles_combined,0,,,,,
player,201010100car,car,MunnCa99,tackles_solo,0,,,,,
player,201010100car,car,MunnCa99,tackles_assists,0,,,,,
player,201010100car,car,MunnCa99,tackles_loss,0,,,,,
player,201010100car,car,MunnCa99,qb_hits,0,,,,,
player,201010100car,car,MunnCa99,fumbles_rec,1,,,,,
player,201010100car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201010100car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201010100car,car,MunnCa99,fumbles_forced,0,,,,,
player,201010100car,car,BrayTy20,def_int,,,,,,
player,201010100car,car,BrayTy20,def_int_yds,,,,,,
player,201010100car,car,BrayTy20,def_int_td,,,,,,
player,201010100car,car,BrayTy20,def_int_long,,,,,,
player,201010100car,car,BrayTy20,pass_defended,0,,,,,
player,201010100car,car,BrayTy20,sacks,0.0,,,,,
player,201010100car,car,BrayTy20,tackles_combined,0,,,,,
player,201010100car,car,BrayTy20,tackles_solo,0,,,,,
player,201010100car,car,BrayTy20,tackles_assists,0,,,,,
player,201010100car,car,BrayTy20,tackles_loss,0,,,,,
player,201010100car,car,BrayTy20,qb_hits,1,,,,,
player,201010100car,car,BrayTy20,fumbles_rec,0,,,,,
player,201010100car,car,BrayTy20,fumbles_rec_yds,,,,,,
player,201010100car,car,BrayTy20,fumbles_rec_td,,,,,,
player,201010100car,car,BrayTy20,fumbles_forced,0,,,,,
player,201010100car,chi,HestDe99,kick_ret,0,,,,,
player,201010100car,chi,HestDe99,kick_ret_yds,0,,,,,
player,201010100car,chi,HestDe99,kick_ret_yds_per_ret,,,,,,
player,201010100car,chi,HestDe99,kick_ret_td,0,,,,,
player,201010100car,chi,HestDe99,kick_ret_long,0,,,,,
player,201010100car,chi,HestDe99,punt_ret,3,,,,,
player,201010100car,chi,HestDe99,punt_ret_yds,68,,,,,
player,201010100car,chi,HestDe99,punt_ret_yds_per_ret,22.7,,,,,
player,201010100car,chi,HestDe99,punt_ret_td,0,,,,,
player,201010100car,chi,HestDe99,punt_ret_long,50,,,,,
player,201010100car,chi,MannDa21,kick_ret,3,,,,,
player,201010100car,chi,MannDa21,kick_ret_yds,133,,,,,
player,201010100car,chi,MannDa21,kick_ret_yds_per_ret,44.3,,,,,
player,201010100car,chi,MannDa21,kick_ret_td,0,,,,,
player,201010100car,chi,MannDa21,kick_ret_long,62,,,,,
player,201010100car,chi,MannDa21,punt_ret,0,,,,,
player,201010100car,chi,MannDa21,punt_ret_yds,0,,,,,
player,201010100car,chi,MannDa21,punt_ret_yds_per_ret,,,,,,
player,201010100car,chi,MannDa21,punt_ret_td,0,,,,,
player,201010100car,chi,MannDa21,punt_ret_long,0,,,,,
player,201010100car,car,MunnCa99,kick_ret,0,,,,,
player,201010100car,car,MunnCa99,kick_ret_yds,0,,,,,
player,201010100car,car,MunnCa99,kick_ret_yds_per_ret,,,,,,
player,201010100car,car,MunnCa99,kick_ret_td,0,,,,,
player,201010100car,car,MunnCa99,kick_ret_long,0,,,,,
player,201010100car,car,MunnCa99,punt_ret,3,,,,,
player,201010100car,car,MunnCa99,punt_ret_yds,9,,,,,
player,201010100car,car,MunnCa99,punt_ret_yds_per_ret,3.0,,,,,
player,201010100car,car,MunnCa99,punt_ret_td,0,,,,,
player,201010100car,car,MunnCa99,punt_ret_long,4,,,,,
player,201010100car,car,GoodMi00,kick_ret,2,,,,,
player,201010100car,car,GoodMi00,kick_ret_yds,62,,,,,
player,201010100car,car,GoodMi00,kick_ret_yds_per_ret,31.0,,,,,
player,201010100car,car,GoodMi00,kick_ret_td,0,,,,,
player,201010100car,car,GoodMi00,kick_ret_long,32,,,,,
player,201010100car,car,GoodMi00,punt_ret,0,,,,,
player,201010100car,car,GoodMi00,punt_ret_yds,0,,,,,
player,201010100car,car,GoodMi00,punt_ret_yds_per_ret,,,,,,
player,201010100car,car,GoodMi00,punt_ret_td,0,,,,,
player,201010100car,car,GoodMi00,punt_ret_long,0,,,,,
player,201010100car,car,NorwEr99,kick_ret,1,,,,,
player,201010100car,car,NorwEr99,kick_ret_yds,17,,,,,
player,201010100car,car,NorwEr99,kick_ret_yds_per_ret,17.0,,,,,
player,201010100car,car,NorwEr99,kick_ret_td,0,,,,,
player,201010100car,car,NorwEr99,kick_ret_long,17,,,,,
player,201010100car,car,NorwEr99,punt_ret,0,,,,,
player,201010100car,car,NorwEr99,punt_ret_yds,0,,,,,
player,201010100car,car,NorwEr99,punt_ret_yds_per_ret,,,,,,
player,201010100car,car,NorwEr99,punt_ret_td,0,,,,,
player,201010100car,car,NorwEr99,punt_ret_long,0,,,,,
player,201010100car,chi,gouldrob01,xpm,2,,,,,
player,201010100car,chi,gouldrob01,xpa,2,,,,,
player,201010100car,chi,gouldrob01,fgm,3,,,,,
player,201010100car,chi,gouldrob01,fga,3,,,,,
player,201010100car,chi,gouldrob01,punt,0,,,,,
player,201010100car,chi,gouldrob01,punt_yds,0,,,,,
player,201010100car,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201010100car,chi,gouldrob01,punt_long,0,,,,,
player,201010100car,chi,MaynBr20,xpm,,,,,,
player,201010100car,chi,MaynBr20,xpa,,,,,,
player,201010100car,chi,MaynBr20,fgm,,,,,,
player,201010100car,chi,MaynBr20,fga,,,,,,
player,201010100car,chi,MaynBr20,punt,6,,,,,
player,201010100car,chi,MaynBr20,punt_yds,234,,,,,
player,201010100car,chi,MaynBr20,punt_yds_per_punt,39.0,,,,,
player,201010100car,chi,MaynBr20,punt_long,44,,,,,
player,201010100car,car,BakeJa20,xpm,,,,,,
player,201010100car,car,BakeJa20,xpa,,,,,,
player,201010100car,car,BakeJa20,fgm,,,,,,
player,201010100car,car,BakeJa20,fga,,,,,,
player,201010100car,car,BakeJa20,punt,9,,,,,
player,201010100car,car,BakeJa20,punt_yds,403,,,,,
player,201010100car,car,BakeJa20,punt_yds_per_punt,44.8,,,,,
player,201010100car,car,BakeJa20,punt_long,51,,,,,
player,201010100car,car,kasayjoh01,xpm,,,,,,
player,201010100car,car,kasayjoh01,xpa,,,,,,
player,201010100car,car,kasayjoh01,fgm,2,,,,,
player,201010100car,car,kasayjoh01,fga,3,,,,,
player,201010100car,car,kasayjoh01,punt,0,,,,,
player,201010100car,car,kasayjoh01,punt_yds,0,,,,,
player,201010100car,car,kasayjoh01,punt_yds_per_punt,,,,,,
player,201010100car,car,kasayjoh01,punt_long,0,,,,,
