game,2010,12,20101128,201011280buf,pit,"Pittsburgh Steelers",19,buf,"Buffalo Bills",16
player,201011280buf,buf,MaybAa99,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,MaybAa99,fumbles_rec_td,0,,,,,
player,201011280buf,buf,MaybAa99,fumbles_forced,0,,,,,
player,201011280buf,buf,SanbGa00,def_int,0,,,,,
player,201011280buf,buf,SanbGa00,def_int_yds,0,,,,,
player,201011280buf,buf,SanbGa00,def_int_td,0,,,,,
player,201011280buf,buf,SanbGa00,def_int_long,0,,,,,
player,201011280buf,buf,SanbGa00,pass_defended,0,,,,,
player,201011280buf,buf,SanbGa00,sacks,0.0,,,,,
player,201011280buf,buf,SanbGa00,tackles_combined,1,,,,,
player,201011280buf,buf,SanbGa00,tackles_solo,0,,,,,
player,201011280buf,buf,SanbGa00,tackles_assists,1,,,,,
player,201011280buf,buf,SanbGa00,tackles_loss,0,,,,,
player,201011280buf,buf,SanbGa00,qb_hits,0,,,,,
player,201011280buf,buf,SanbGa00,fumbles_rec,0,,,,,
player,201011280buf,buf,SanbGa00,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,SanbGa00,fumbles_rec_td,0,,,,,
player,201011280buf,buf,SanbGa00,fumbles_forced,0,,,,,
player,201011280buf,buf,EdwaDw20,def_int,0,,,,,
player,201011280buf,buf,EdwaDw20,def_int_yds,0,,,,,
player,201011280buf,buf,EdwaDw20,def_int_td,0,,,,,
player,201011280buf,buf,EdwaDw20,def_int_long,0,,,,,
player,201011280buf,buf,EdwaDw20,pass_defended,0,,,,,
player,201011280buf,buf,EdwaDw20,sacks,0.0,,,,,
player,201011280buf,buf,EdwaDw20,tackles_combined,0,,,,,
player,201011280buf,buf,EdwaDw20,tackles_solo,0,,,,,
player,201011280buf,buf,EdwaDw20,tackles_assists,0,,,,,
player,201011280buf,buf,EdwaDw20,tackles_loss,0,,,,,
player,201011280buf,buf,EdwaDw20,qb_hits,1,,,,,
player,201011280buf,buf,EdwaDw20,fumbles_rec,0,,,,,
player,201011280buf,buf,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,EdwaDw20,fumbles_rec_td,0,,,,,
player,201011280buf,buf,EdwaDw20,fumbles_forced,0,,,,,
player,201011280buf,pit,RandAn00,kick_ret,0,,,,,
player,201011280buf,pit,RandAn00,kick_ret_yds,0,,,,,
player,201011280buf,pit,RandAn00,kick_ret_yds_per_ret,,,,,,
player,201011280buf,pit,RandAn00,kick_ret_td,0,,,,,
player,201011280buf,pit,RandAn00,kick_ret_long,0,,,,,
player,201011280buf,pit,RandAn00,punt_ret,1,,,,,
player,201011280buf,pit,RandAn00,punt_ret_yds,15,,,,,
player,201011280buf,pit,RandAn00,punt_ret_yds_per_ret,15.0,,,,,
player,201011280buf,pit,RandAn00,punt_ret_td,0,,,,,
player,201011280buf,pit,RandAn00,punt_ret_long,15,,,,,
player,201011280buf,pit,SandEm00,kick_ret,4,,,,,
player,201011280buf,pit,SandEm00,kick_ret_yds,81,,,,,
player,201011280buf,pit,SandEm00,kick_ret_yds_per_ret,20.3,,,,,
player,201011280buf,pit,SandEm00,kick_ret_td,0,,,,,
player,201011280buf,pit,SandEm00,kick_ret_long,25,,,,,
player,201011280buf,pit,SandEm00,punt_ret,0,,,,,
player,201011280buf,pit,SandEm00,punt_ret_yds,0,,,,,
player,201011280buf,pit,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201011280buf,pit,SandEm00,punt_ret_td,0,,,,,
player,201011280buf,pit,SandEm00,punt_ret_long,0,,,,,
player,201011280buf,pit,MoorMe00,kick_ret,1,,,,,
player,201011280buf,pit,MoorMe00,kick_ret_yds,7,,,,,
player,201011280buf,pit,MoorMe00,kick_ret_yds_per_ret,7.0,,,,,
player,201011280buf,pit,MoorMe00,kick_ret_td,0,,,,,
player,201011280buf,pit,MoorMe00,kick_ret_long,7,,,,,
player,201011280buf,pit,MoorMe00,punt_ret,0,,,,,
player,201011280buf,pit,MoorMe00,punt_ret_yds,0,,,,,
player,201011280buf,pit,MoorMe00,punt_ret_yds_per_ret,,,,,,
player,201011280buf,pit,MoorMe00,punt_ret_td,0,,,,,
player,201011280buf,pit,MoorMe00,punt_ret_long,0,,,,,
player,201011280buf,buf,McKeLe99,kick_ret,5,,,,,
player,201011280buf,buf,McKeLe99,kick_ret_yds,131,,,,,
player,201011280buf,buf,McKeLe99,kick_ret_yds_per_ret,26.2,,,,,
player,201011280buf,buf,McKeLe99,kick_ret_td,0,,,,,
player,201011280buf,buf,McKeLe99,kick_ret_long,49,,,,,
player,201011280buf,buf,McKeLe99,punt_ret,2,,,,,
player,201011280buf,buf,McKeLe99,punt_ret_yds,-1,,,,,
player,201011280buf,buf,McKeLe99,punt_ret_yds_per_ret,-0.5,,,,,
player,201011280buf,buf,McKeLe99,punt_ret_td,0,,,,,
player,201011280buf,buf,McKeLe99,punt_ret_long,9,,,,,
player,201011280buf,pit,suishsha01,xpm,1,,,,,
player,201011280buf,pit,suishsha01,xpa,1,,,,,
player,201011280buf,pit,suishsha01,fgm,4,,,,,
player,201011280buf,pit,suishsha01,fga,4,,,,,
player,201011280buf,pit,suishsha01,punt,0,,,,,
player,201011280buf,pit,suishsha01,punt_yds,0,,,,,
player,201011280buf,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201011280buf,pit,suishsha01,punt_long,0,,,,,
player,201011280buf,pit,SepuDa20,xpm,,,,,,
player,201011280buf,pit,SepuDa20,xpa,,,,,,
player,201011280buf,pit,SepuDa20,fgm,,,,,,
player,201011280buf,pit,SepuDa20,fga,,,,,,
player,201011280buf,pit,SepuDa20,punt,4,,,,,
player,201011280buf,pit,SepuDa20,punt_yds,171,,,,,
player,201011280buf,pit,SepuDa20,punt_yds_per_punt,42.8,,,,,
player,201011280buf,pit,SepuDa20,punt_long,55,,,,,
player,201011280buf,pit,RoetBe00,xpm,,,,,,
player,201011280buf,pit,RoetBe00,xpa,,,,,,
player,201011280buf,pit,RoetBe00,fgm,,,,,,
player,201011280buf,pit,RoetBe00,fga,,,,,,
player,201011280buf,pit,RoetBe00,punt,1,,,,,
player,201011280buf,pit,RoetBe00,punt_yds,35,,,,,
player,201011280buf,pit,RoetBe00,punt_yds_per_punt,35.0,,,,,
player,201011280buf,pit,RoetBe00,punt_long,35,,,,,
player,201011280buf,buf,linderia01,xpm,1,,,,,
player,201011280buf,buf,linderia01,xpa,1,,,,,
player,201011280buf,buf,linderia01,fgm,3,,,,,
player,201011280buf,buf,linderia01,fga,3,,,,,
player,201011280buf,buf,linderia01,punt,0,,,,,
player,201011280buf,buf,linderia01,punt_yds,0,,,,,
player,201011280buf,buf,linderia01,punt_yds_per_punt,,,,,,
player,201011280buf,buf,linderia01,punt_long,0,,,,,
player,201011280buf,buf,MoorBr24,xpm,,,,,,
player,201011280buf,buf,MoorBr24,xpa,,,,,,
player,201011280buf,buf,MoorBr24,fgm,,,,,,
player,201011280buf,buf,MoorBr24,fga,,,,,,
player,201011280buf,buf,MoorBr24,punt,5,,,,,
player,201011280buf,buf,MoorBr24,punt_yds,182,,,,,
player,201011280buf,buf,MoorBr24,punt_yds_per_punt,36.4,,,,,
player,201011280buf,buf,MoorBr24,punt_long,47,,,,,
