game,2010,12,20101128,201011280rav,tam,"Tampa Bay Buccaneers",10,rav,"Baltimore Ravens",17
player,201011280rav,rav,PhilJa99,pass_defended,0,,,,,
player,201011280rav,rav,PhilJa99,sacks,0.0,,,,,
player,201011280rav,rav,PhilJa99,tackles_combined,1,,,,,
player,201011280rav,rav,PhilJa99,tackles_solo,1,,,,,
player,201011280rav,rav,PhilJa99,tackles_assists,0,,,,,
player,201011280rav,rav,PhilJa99,tackles_loss,0,,,,,
player,201011280rav,rav,PhilJa99,qb_hits,0,,,,,
player,201011280rav,rav,PhilJa99,fumbles_rec,0,,,,,
player,201011280rav,rav,PhilJa99,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,PhilJa99,fumbles_rec_td,0,,,,,
player,201011280rav,rav,PhilJa99,fumbles_forced,0,,,,,
player,201011280rav,rav,ReedDa00,def_int,0,,,,,
player,201011280rav,rav,ReedDa00,def_int_yds,0,,,,,
player,201011280rav,rav,ReedDa00,def_int_td,0,,,,,
player,201011280rav,rav,ReedDa00,def_int_long,0,,,,,
player,201011280rav,rav,ReedDa00,pass_defended,0,,,,,
player,201011280rav,rav,ReedDa00,sacks,0.0,,,,,
player,201011280rav,rav,ReedDa00,tackles_combined,1,,,,,
player,201011280rav,rav,ReedDa00,tackles_solo,1,,,,,
player,201011280rav,rav,ReedDa00,tackles_assists,0,,,,,
player,201011280rav,rav,ReedDa00,tackles_loss,0,,,,,
player,201011280rav,rav,ReedDa00,qb_hits,0,,,,,
player,201011280rav,rav,ReedDa00,fumbles_rec,0,,,,,
player,201011280rav,rav,ReedDa00,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,ReedDa00,fumbles_rec_td,0,,,,,
player,201011280rav,rav,ReedDa00,fumbles_forced,0,,,,,
player,201011280rav,rav,ReedEd00,def_int,0,,,,,
player,201011280rav,rav,ReedEd00,def_int_yds,0,,,,,
player,201011280rav,rav,ReedEd00,def_int_td,0,,,,,
player,201011280rav,rav,ReedEd00,def_int_long,0,,,,,
player,201011280rav,rav,ReedEd00,pass_defended,5,,,,,
player,201011280rav,rav,ReedEd00,sacks,0.0,,,,,
player,201011280rav,rav,ReedEd00,tackles_combined,0,,,,,
player,201011280rav,rav,ReedEd00,tackles_solo,0,,,,,
player,201011280rav,rav,ReedEd00,tackles_assists,0,,,,,
player,201011280rav,rav,ReedEd00,tackles_loss,0,,,,,
player,201011280rav,rav,ReedEd00,qb_hits,0,,,,,
player,201011280rav,rav,ReedEd00,fumbles_rec,1,,,,,
player,201011280rav,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201011280rav,rav,ReedEd00,fumbles_forced,0,,,,,
player,201011280rav,tam,SpurMi00,kick_ret,2,,,,,
player,201011280rav,tam,SpurMi00,kick_ret_yds,60,,,,,
player,201011280rav,tam,SpurMi00,kick_ret_yds_per_ret,30.0,,,,,
player,201011280rav,tam,SpurMi00,kick_ret_td,0,,,,,
player,201011280rav,tam,SpurMi00,kick_ret_long,37,,,,,
player,201011280rav,tam,SpurMi00,punt_ret,3,,,,,
player,201011280rav,tam,SpurMi00,punt_ret_yds,15,,,,,
player,201011280rav,tam,SpurMi00,punt_ret_yds_per_ret,5.0,,,,,
player,201011280rav,tam,SpurMi00,punt_ret_td,0,,,,,
player,201011280rav,tam,SpurMi00,punt_ret_long,9,,,,,
player,201011280rav,rav,WebbLa99,kick_ret,0,,,,,
player,201011280rav,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201011280rav,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201011280rav,rav,WebbLa99,kick_ret_td,0,,,,,
player,201011280rav,rav,WebbLa99,kick_ret_long,0,,,,,
player,201011280rav,rav,WebbLa99,punt_ret,3,,,,,
player,201011280rav,rav,WebbLa99,punt_ret_yds,20,,,,,
player,201011280rav,rav,WebbLa99,punt_ret_yds_per_ret,6.7,,,,,
player,201011280rav,rav,WebbLa99,punt_ret_td,0,,,,,
player,201011280rav,rav,WebbLa99,punt_ret_long,15,,,,,
player,201011280rav,rav,ReedEd00,kick_ret,0,,,,,
player,201011280rav,rav,ReedEd00,kick_ret_yds,0,,,,,
player,201011280rav,rav,ReedEd00,kick_ret_yds_per_ret,,,,,,
player,201011280rav,rav,ReedEd00,kick_ret_td,0,,,,,
player,201011280rav,rav,ReedEd00,kick_ret_long,0,,,,,
player,201011280rav,rav,ReedEd00,punt_ret,1,,,,,
player,201011280rav,rav,ReedEd00,punt_ret_yds,0,,,,,
player,201011280rav,rav,ReedEd00,punt_ret_yds_per_ret,0.0,,,,,
player,201011280rav,rav,ReedEd00,punt_ret_td,0,,,,,
player,201011280rav,rav,ReedEd00,punt_ret_long,0,,,,,
player,201011280rav,rav,ReedDa00,kick_ret,2,,,,,
player,201011280rav,rav,ReedDa00,kick_ret_yds,50,,,,,
player,201011280rav,rav,ReedDa00,kick_ret_yds_per_ret,25.0,,,,,
player,201011280rav,rav,ReedDa00,kick_ret_td,0,,,,,
player,201011280rav,rav,ReedDa00,kick_ret_long,30,,,,,
player,201011280rav,rav,ReedDa00,punt_ret,0,,,,,
player,201011280rav,rav,ReedDa00,punt_ret_yds,0,,,,,
player,201011280rav,rav,ReedDa00,punt_ret_yds_per_ret,,,,,,
player,201011280rav,rav,ReedDa00,punt_ret_td,0,,,,,
player,201011280rav,rav,ReedDa00,punt_ret_long,0,,,,,
player,201011280rav,rav,CarrCh22,kick_ret,1,,,,,
player,201011280rav,rav,CarrCh22,kick_ret_yds,14,,,,,
player,201011280rav,rav,CarrCh22,kick_ret_yds_per_ret,14.0,,,,,
player,201011280rav,rav,CarrCh22,kick_ret_td,0,,,,,
player,201011280rav,rav,CarrCh22,kick_ret_long,14,,,,,
player,201011280rav,rav,CarrCh22,punt_ret,0,,,,,
player,201011280rav,rav,CarrCh22,punt_ret_yds,0,,,,,
player,201011280rav,rav,CarrCh22,punt_ret_yds_per_ret,,,,,,
player,201011280rav,rav,CarrCh22,punt_ret_td,0,,,,,
player,201011280rav,rav,CarrCh22,punt_ret_long,0,,,,,
player,201011280rav,tam,barthco01,xpm,1,,,,,
player,201011280rav,tam,barthco01,xpa,1,,,,,
player,201011280rav,tam,barthco01,fgm,1,,,,,
player,201011280rav,tam,barthco01,fga,1,,,,,
player,201011280rav,tam,barthco01,punt,0,,,,,
player,201011280rav,tam,barthco01,punt_yds,0,,,,,
player,201011280rav,tam,barthco01,punt_yds_per_punt,,,,,,
player,201011280rav,tam,barthco01,punt_long,0,,,,,
player,201011280rav,tam,MaloRo00,xpm,,,,,,
player,201011280rav,tam,MaloRo00,xpa,,,,,,
player,201011280rav,tam,MaloRo00,fgm,,,,,,
player,201011280rav,tam,MaloRo00,fga,,,,,,
player,201011280rav,tam,MaloRo00,punt,9,,,,,
player,201011280rav,tam,MaloRo00,punt_yds,340,,,,,
player,201011280rav,tam,MaloRo00,punt_yds_per_punt,37.8,,,,,
player,201011280rav,tam,MaloRo00,punt_long,55,,,,,
player,201011280rav,rav,cundibil01,xpm,2,,,,,
player,201011280rav,rav,cundibil01,xpa,2,,,,,
player,201011280rav,rav,cundibil01,fgm,1,,,,,
player,201011280rav,rav,cundibil01,fga,1,,,,,
player,201011280rav,rav,cundibil01,punt,0,,,,,
player,201011280rav,rav,cundibil01,punt_yds,0,,,,,
player,201011280rav,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201011280rav,rav,cundibil01,punt_long,0,,,,,
player,201011280rav,rav,KochSa20,xpm,,,,,,
player,201011280rav,rav,KochSa20,xpa,,,,,,
player,201011280rav,rav,KochSa20,fgm,,,,,,
player,201011280rav,rav,KochSa20,fga,,,,,,
player,201011280rav,rav,KochSa20,punt,7,,,,,
player,201011280rav,rav,KochSa20,punt_yds,305,,,,,
player,201011280rav,rav,KochSa20,punt_yds_per_punt,43.6,,,,,
player,201011280rav,rav,KochSa20,punt_long,58,,,,,
