game,2010,1,20100909,201009090nor,min,"Minnesota Vikings",9,nor,"New Orleans Saints",14
player,201009090nor,nor,BrowAl20,tackles_combined,1,,,,,
player,201009090nor,nor,BrowAl20,tackles_solo,0,,,,,
player,201009090nor,nor,BrowAl20,tackles_assists,1,,,,,
player,201009090nor,nor,BrowAl20,tackles_loss,0,,,,,
player,201009090nor,nor,BrowAl20,qb_hits,1,,,,,
player,201009090nor,nor,BrowAl20,fumbles_rec,0,,,,,
player,201009090nor,nor,BrowAl20,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,BrowAl20,fumbles_rec_td,0,,,,,
player,201009090nor,nor,BrowAl20,fumbles_forced,0,,,,,
player,201009090nor,nor,CharJe99,def_int,0,,,,,
player,201009090nor,nor,CharJe99,def_int_yds,0,,,,,
player,201009090nor,nor,CharJe99,def_int_td,0,,,,,
player,201009090nor,nor,CharJe99,def_int_long,0,,,,,
player,201009090nor,nor,CharJe99,pass_defended,0,,,,,
player,201009090nor,nor,CharJe99,sacks,0.0,,,,,
player,201009090nor,nor,CharJe99,tackles_combined,1,,,,,
player,201009090nor,nor,CharJe99,tackles_solo,1,,,,,
player,201009090nor,nor,CharJe99,tackles_assists,0,,,,,
player,201009090nor,nor,CharJe99,tackles_loss,0,,,,,
player,201009090nor,nor,CharJe99,qb_hits,0,,,,,
player,201009090nor,nor,CharJe99,fumbles_rec,0,,,,,
player,201009090nor,nor,CharJe99,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,CharJe99,fumbles_rec_td,0,,,,,
player,201009090nor,nor,CharJe99,fumbles_forced,0,,,,,
player,201009090nor,nor,WateAn00,def_int,0,,,,,
player,201009090nor,nor,WateAn00,def_int_yds,0,,,,,
player,201009090nor,nor,WateAn00,def_int_td,0,,,,,
player,201009090nor,nor,WateAn00,def_int_long,0,,,,,
player,201009090nor,nor,WateAn00,pass_defended,0,,,,,
player,201009090nor,nor,WateAn00,sacks,0.0,,,,,
player,201009090nor,nor,WateAn00,tackles_combined,1,,,,,
player,201009090nor,nor,WateAn00,tackles_solo,1,,,,,
player,201009090nor,nor,WateAn00,tackles_assists,0,,,,,
player,201009090nor,nor,WateAn00,tackles_loss,0,,,,,
player,201009090nor,nor,WateAn00,qb_hits,0,,,,,
player,201009090nor,nor,WateAn00,fumbles_rec,0,,,,,
player,201009090nor,nor,WateAn00,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,WateAn00,fumbles_rec_td,0,,,,,
player,201009090nor,nor,WateAn00,fumbles_forced,0,,,,,
player,201009090nor,nor,WilkJi20,def_int,0,,,,,
player,201009090nor,nor,WilkJi20,def_int_yds,0,,,,,
player,201009090nor,nor,WilkJi20,def_int_td,0,,,,,
player,201009090nor,nor,WilkJi20,def_int_long,0,,,,,
player,201009090nor,nor,WilkJi20,pass_defended,0,,,,,
player,201009090nor,nor,WilkJi20,sacks,0.0,,,,,
player,201009090nor,nor,WilkJi20,tackles_combined,1,,,,,
player,201009090nor,nor,WilkJi20,tackles_solo,0,,,,,
player,201009090nor,nor,WilkJi20,tackles_assists,1,,,,,
player,201009090nor,nor,WilkJi20,tackles_loss,0,,,,,
player,201009090nor,nor,WilkJi20,qb_hits,0,,,,,
player,201009090nor,nor,WilkJi20,fumbles_rec,0,,,,,
player,201009090nor,nor,WilkJi20,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,WilkJi20,fumbles_rec_td,0,,,,,
player,201009090nor,nor,WilkJi20,fumbles_forced,0,,,,,
player,201009090nor,nor,RobiPa99,def_int,,,,,,
player,201009090nor,nor,RobiPa99,def_int_yds,,,,,,
player,201009090nor,nor,RobiPa99,def_int_td,,,,,,
player,201009090nor,nor,RobiPa99,def_int_long,,,,,,
player,201009090nor,nor,RobiPa99,pass_defended,,,,,,
player,201009090nor,nor,RobiPa99,sacks,0.0,,,,,
player,201009090nor,nor,RobiPa99,tackles_combined,,,,,,
player,201009090nor,nor,RobiPa99,tackles_solo,,,,,,
player,201009090nor,nor,RobiPa99,tackles_assists,,,,,,
player,201009090nor,nor,RobiPa99,tackles_loss,0,,,,,
player,201009090nor,nor,RobiPa99,qb_hits,1,,,,,
player,201009090nor,nor,RobiPa99,fumbles_rec,,,,,,
player,201009090nor,nor,RobiPa99,fumbles_rec_yds,,,,,,
player,201009090nor,nor,RobiPa99,fumbles_rec_td,,,,,,
player,201009090nor,nor,RobiPa99,fumbles_forced,,,,,,
player,201009090nor,min,BerrBe00,kick_ret,0,,,,,
player,201009090nor,min,BerrBe00,kick_ret_yds,0,,,,,
player,201009090nor,min,BerrBe00,kick_ret_yds_per_ret,,,,,,
player,201009090nor,min,BerrBe00,kick_ret_td,0,,,,,
player,201009090nor,min,BerrBe00,kick_ret_long,0,,,,,
player,201009090nor,min,BerrBe00,punt_ret,2,,,,,
player,201009090nor,min,BerrBe00,punt_ret_yds,2,,,,,
player,201009090nor,min,BerrBe00,punt_ret_yds_per_ret,1.0,,,,,
player,201009090nor,min,BerrBe00,punt_ret_td,0,,,,,
player,201009090nor,min,BerrBe00,punt_ret_long,2,,,,,
player,201009090nor,min,HarvPe00,kick_ret,2,,,,,
player,201009090nor,min,HarvPe00,kick_ret_yds,41,,,,,
player,201009090nor,min,HarvPe00,kick_ret_yds_per_ret,20.5,,,,,
player,201009090nor,min,HarvPe00,kick_ret_td,0,,,,,
player,201009090nor,min,HarvPe00,kick_ret_long,22,,,,,
player,201009090nor,min,HarvPe00,punt_ret,0,,,,,
player,201009090nor,min,HarvPe00,punt_ret_yds,0,,,,,
player,201009090nor,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201009090nor,min,HarvPe00,punt_ret_td,0,,,,,
player,201009090nor,min,HarvPe00,punt_ret_long,0,,,,,
player,201009090nor,nor,BushRe00,kick_ret,0,,,,,
player,201009090nor,nor,BushRe00,kick_ret_yds,0,,,,,
player,201009090nor,nor,BushRe00,kick_ret_yds_per_ret,,,,,,
player,201009090nor,nor,BushRe00,kick_ret_td,0,,,,,
player,201009090nor,nor,BushRe00,kick_ret_long,0,,,,,
player,201009090nor,nor,BushRe00,punt_ret,3,,,,,
player,201009090nor,nor,BushRe00,punt_ret_yds,7,,,,,
player,201009090nor,nor,BushRe00,punt_ret_yds_per_ret,2.3,,,,,
player,201009090nor,nor,BushRe00,punt_ret_td,0,,,,,
player,201009090nor,nor,BushRe00,punt_ret_long,6,,,,,
player,201009090nor,nor,RobyCo00,kick_ret,3,,,,,
player,201009090nor,nor,RobyCo00,kick_ret_yds,70,,,,,
player,201009090nor,nor,RobyCo00,kick_ret_yds_per_ret,23.3,,,,,
player,201009090nor,nor,RobyCo00,kick_ret_td,0,,,,,
player,201009090nor,nor,RobyCo00,kick_ret_long,25,,,,,
player,201009090nor,nor,RobyCo00,punt_ret,0,,,,,
player,201009090nor,nor,RobyCo00,punt_ret_yds,0,,,,,
player,201009090nor,nor,RobyCo00,punt_ret_yds_per_ret,,,,,,
player,201009090nor,nor,RobyCo00,punt_ret_td,0,,,,,
player,201009090nor,nor,RobyCo00,punt_ret_long,0,,,,,
player,201009090nor,min,longwrya01,xpm,,,,,,
player,201009090nor,min,longwrya01,xpa,1,,,,,
player,201009090nor,min,longwrya01,fgm,1,,,,,
player,201009090nor,min,longwrya01,fga,1,,,,,
player,201009090nor,min,longwrya01,punt,0,,,,,
player,201009090nor,min,longwrya01,punt_yds,0,,,,,
player,201009090nor,min,longwrya01,punt_yds_per_punt,,,,,,
player,201009090nor,min,longwrya01,punt_long,0,,,,,
player,201009090nor,min,KluwCh20,xpm,,,,,,
player,201009090nor,min,KluwCh20,xpa,,,,,,
player,201009090nor,min,KluwCh20,fgm,,,,,,
player,201009090nor,min,KluwCh20,fga,,,,,,
player,201009090nor,min,KluwCh20,punt,7,,,,,
player,201009090nor,min,KluwCh20,punt_yds,310,,,,,
player,201009090nor,min,KluwCh20,punt_yds_per_punt,44.3,,,,,
player,201009090nor,min,KluwCh20,punt_long,49,,,,,
player,201009090nor,nor,HartGa00,xpm,2,,,,,
player,201009090nor,nor,HartGa00,xpa,2,,,,,
player,201009090nor,nor,HartGa00,fgm,,,,,,
player,201009090nor,nor,HartGa00,fga,2,,,,,
player,201009090nor,nor,HartGa00,punt,0,,,,,
player,201009090nor,nor,HartGa00,punt_yds,0,,,,,
player,201009090nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201009090nor,nor,HartGa00,punt_long,0,,,,,
player,201009090nor,nor,MorsTh00,xpm,,,,,,
player,201009090nor,nor,MorsTh00,xpa,,,,,,
player,201009090nor,nor,MorsTh00,fgm,,,,,,
player,201009090nor,nor,MorsTh00,fga,,,,,,
player,201009090nor,nor,MorsTh00,punt,5,,,,,
player,201009090nor,nor,MorsTh00,punt_yds,216,,,,,
player,201009090nor,nor,MorsTh00,punt_yds_per_punt,43.2,,,,,
player,201009090nor,nor,MorsTh00,punt_long,58,,,,,
