game,2010,8,20101031,201010310sfo,den,"Denver Broncos",16,sfo,"San Francisco 49ers",24
player,201010310sfo,sfo,SmitRe99,tackles_assists,0,,,,,
player,201010310sfo,sfo,SmitRe99,tackles_loss,0,,,,,
player,201010310sfo,sfo,SmitRe99,qb_hits,0,,,,,
player,201010310sfo,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201010310sfo,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201010310sfo,sfo,AdamPh00,def_int,0,,,,,
player,201010310sfo,sfo,AdamPh00,def_int_yds,0,,,,,
player,201010310sfo,sfo,AdamPh00,def_int_td,0,,,,,
player,201010310sfo,sfo,AdamPh00,def_int_long,0,,,,,
player,201010310sfo,sfo,AdamPh00,pass_defended,0,,,,,
player,201010310sfo,sfo,AdamPh00,sacks,0.0,,,,,
player,201010310sfo,sfo,AdamPh00,tackles_combined,1,,,,,
player,201010310sfo,sfo,AdamPh00,tackles_solo,1,,,,,
player,201010310sfo,sfo,AdamPh00,tackles_assists,0,,,,,
player,201010310sfo,sfo,AdamPh00,tackles_loss,0,,,,,
player,201010310sfo,sfo,AdamPh00,qb_hits,0,,,,,
player,201010310sfo,sfo,AdamPh00,fumbles_rec,0,,,,,
player,201010310sfo,sfo,AdamPh00,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,AdamPh00,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,AdamPh00,fumbles_forced,0,,,,,
player,201010310sfo,sfo,FranAu20,def_int,0,,,,,
player,201010310sfo,sfo,FranAu20,def_int_yds,0,,,,,
player,201010310sfo,sfo,FranAu20,def_int_td,0,,,,,
player,201010310sfo,sfo,FranAu20,def_int_long,0,,,,,
player,201010310sfo,sfo,FranAu20,pass_defended,0,,,,,
player,201010310sfo,sfo,FranAu20,sacks,0.0,,,,,
player,201010310sfo,sfo,FranAu20,tackles_combined,1,,,,,
player,201010310sfo,sfo,FranAu20,tackles_solo,1,,,,,
player,201010310sfo,sfo,FranAu20,tackles_assists,0,,,,,
player,201010310sfo,sfo,FranAu20,tackles_loss,1,,,,,
player,201010310sfo,sfo,FranAu20,qb_hits,0,,,,,
player,201010310sfo,sfo,FranAu20,fumbles_rec,0,,,,,
player,201010310sfo,sfo,FranAu20,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,FranAu20,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,FranAu20,fumbles_forced,0,,,,,
player,201010310sfo,sfo,HaraPa20,def_int,0,,,,,
player,201010310sfo,sfo,HaraPa20,def_int_yds,0,,,,,
player,201010310sfo,sfo,HaraPa20,def_int_td,0,,,,,
player,201010310sfo,sfo,HaraPa20,def_int_long,0,,,,,
player,201010310sfo,sfo,HaraPa20,pass_defended,0,,,,,
player,201010310sfo,sfo,HaraPa20,sacks,0.0,,,,,
player,201010310sfo,sfo,HaraPa20,tackles_combined,1,,,,,
player,201010310sfo,sfo,HaraPa20,tackles_solo,1,,,,,
player,201010310sfo,sfo,HaraPa20,tackles_assists,0,,,,,
player,201010310sfo,sfo,HaraPa20,tackles_loss,0,,,,,
player,201010310sfo,sfo,HaraPa20,qb_hits,0,,,,,
player,201010310sfo,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201010310sfo,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201010310sfo,sfo,McDoRa99,def_int,0,,,,,
player,201010310sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201010310sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201010310sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201010310sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201010310sfo,sfo,McDoRa99,sacks,0.0,,,,,
player,201010310sfo,sfo,McDoRa99,tackles_combined,1,,,,,
player,201010310sfo,sfo,McDoRa99,tackles_solo,1,,,,,
player,201010310sfo,sfo,McDoRa99,tackles_assists,0,,,,,
player,201010310sfo,sfo,McDoRa99,tackles_loss,0,,,,,
player,201010310sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201010310sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201010310sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201010310sfo,sfo,SopoIs20,def_int,0,,,,,
player,201010310sfo,sfo,SopoIs20,def_int_yds,0,,,,,
player,201010310sfo,sfo,SopoIs20,def_int_td,0,,,,,
player,201010310sfo,sfo,SopoIs20,def_int_long,0,,,,,
player,201010310sfo,sfo,SopoIs20,pass_defended,1,,,,,
player,201010310sfo,sfo,SopoIs20,sacks,0.0,,,,,
player,201010310sfo,sfo,SopoIs20,tackles_combined,1,,,,,
player,201010310sfo,sfo,SopoIs20,tackles_solo,1,,,,,
player,201010310sfo,sfo,SopoIs20,tackles_assists,0,,,,,
player,201010310sfo,sfo,SopoIs20,tackles_loss,0,,,,,
player,201010310sfo,sfo,SopoIs20,qb_hits,0,,,,,
player,201010310sfo,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201010310sfo,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201010310sfo,den,RoyaEd00,kick_ret,0,,,,,
player,201010310sfo,den,RoyaEd00,kick_ret_yds,0,,,,,
player,201010310sfo,den,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201010310sfo,den,RoyaEd00,kick_ret_td,0,,,,,
player,201010310sfo,den,RoyaEd00,kick_ret_long,0,,,,,
player,201010310sfo,den,RoyaEd00,punt_ret,4,,,,,
player,201010310sfo,den,RoyaEd00,punt_ret_yds,31,,,,,
player,201010310sfo,den,RoyaEd00,punt_ret_yds_per_ret,7.8,,,,,
player,201010310sfo,den,RoyaEd00,punt_ret_td,0,,,,,
player,201010310sfo,den,RoyaEd00,punt_ret_long,14,,,,,
player,201010310sfo,den,ThomDe03,kick_ret,5,,,,,
player,201010310sfo,den,ThomDe03,kick_ret_yds,114,,,,,
player,201010310sfo,den,ThomDe03,kick_ret_yds_per_ret,22.8,,,,,
player,201010310sfo,den,ThomDe03,kick_ret_td,0,,,,,
player,201010310sfo,den,ThomDe03,kick_ret_long,29,,,,,
player,201010310sfo,den,ThomDe03,punt_ret,0,,,,,
player,201010310sfo,den,ThomDe03,punt_ret_yds,0,,,,,
player,201010310sfo,den,ThomDe03,punt_ret_yds_per_ret,,,,,,
player,201010310sfo,den,ThomDe03,punt_ret_td,0,,,,,
player,201010310sfo,den,ThomDe03,punt_ret_long,0,,,,,
player,201010310sfo,sfo,GinnTe00,kick_ret,4,,,,,
player,201010310sfo,sfo,GinnTe00,kick_ret_yds,89,,,,,
player,201010310sfo,sfo,GinnTe00,kick_ret_yds_per_ret,22.3,,,,,
player,201010310sfo,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201010310sfo,sfo,GinnTe00,kick_ret_long,36,,,,,
player,201010310sfo,sfo,GinnTe00,punt_ret,2,,,,,
player,201010310sfo,sfo,GinnTe00,punt_ret_yds,15,,,,,
player,201010310sfo,sfo,GinnTe00,punt_ret_yds_per_ret,7.5,,,,,
player,201010310sfo,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201010310sfo,sfo,GinnTe00,punt_ret_long,14,,,,,
player,201010310sfo,den,PratMa20,xpm,1,,,,,
player,201010310sfo,den,PratMa20,xpa,2,,,,,
player,201010310sfo,den,PratMa20,fgm,1,,,,,
player,201010310sfo,den,PratMa20,fga,1,,,,,
player,201010310sfo,den,PratMa20,punt,0,,,,,
player,201010310sfo,den,PratMa20,punt_yds,0,,,,,
player,201010310sfo,den,PratMa20,punt_yds_per_punt,,,,,,
player,201010310sfo,den,PratMa20,punt_long,0,,,,,
player,201010310sfo,den,ColqBr00,xpm,,,,,,
player,201010310sfo,den,ColqBr00,xpa,,,,,,
player,201010310sfo,den,ColqBr00,fgm,,,,,,
player,201010310sfo,den,ColqBr00,fga,,,,,,
player,201010310sfo,den,ColqBr00,punt,7,,,,,
player,201010310sfo,den,ColqBr00,punt_yds,236,,,,,
player,201010310sfo,den,ColqBr00,punt_yds_per_punt,33.7,,,,,
player,201010310sfo,den,ColqBr00,punt_long,48,,,,,
player,201010310sfo,sfo,nednejoe01,xpm,3,,,,,
player,201010310sfo,sfo,nednejoe01,xpa,3,,,,,
player,201010310sfo,sfo,nednejoe01,fgm,1,,,,,
player,201010310sfo,sfo,nednejoe01,fga,2,,,,,
player,201010310sfo,sfo,nednejoe01,punt,0,,,,,
player,201010310sfo,sfo,nednejoe01,punt_yds,0,,,,,
player,201010310sfo,sfo,nednejoe01,punt_yds_per_punt,,,,,,
player,201010310sfo,sfo,nednejoe01,punt_long,0,,,,,
player,201010310sfo,sfo,LeexAn20,xpm,,,,,,
player,201010310sfo,sfo,LeexAn20,xpa,,,,,,
player,201010310sfo,sfo,LeexAn20,fgm,,,,,,
player,201010310sfo,sfo,LeexAn20,fga,,,,,,
player,201010310sfo,sfo,LeexAn20,punt,6,,,,,
player,201010310sfo,sfo,LeexAn20,punt_yds,296,,,,,
player,201010310sfo,sfo,LeexAn20,punt_yds_per_punt,49.3,,,,,
player,201010310sfo,sfo,LeexAn20,punt_long,57,,,,,
