game,2010,12,20101125,201011250nyj,cin,"Cincinnati Bengals",10,nyj,"New York Jets",26
player,201011250nyj,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201011250nyj,nyj,ThomBr21,def_int,0,,,,,
player,201011250nyj,nyj,ThomBr21,def_int_yds,0,,,,,
player,201011250nyj,nyj,ThomBr21,def_int_td,0,,,,,
player,201011250nyj,nyj,ThomBr21,def_int_long,0,,,,,
player,201011250nyj,nyj,ThomBr21,pass_defended,0,,,,,
player,201011250nyj,nyj,ThomBr21,sacks,0.0,,,,,
player,201011250nyj,nyj,ThomBr21,tackles_combined,1,,,,,
player,201011250nyj,nyj,ThomBr21,tackles_solo,1,,,,,
player,201011250nyj,nyj,ThomBr21,tackles_assists,0,,,,,
player,201011250nyj,nyj,ThomBr21,tackles_loss,0,,,,,
player,201011250nyj,nyj,ThomBr21,qb_hits,0,,,,,
player,201011250nyj,nyj,ThomBr21,fumbles_rec,0,,,,,
player,201011250nyj,nyj,ThomBr21,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,ThomBr21,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,ThomBr21,fumbles_forced,0,,,,,
player,201011250nyj,nyj,IhedJa00,def_int,0,,,,,
player,201011250nyj,nyj,IhedJa00,def_int_yds,0,,,,,
player,201011250nyj,nyj,IhedJa00,def_int_td,0,,,,,
player,201011250nyj,nyj,IhedJa00,def_int_long,0,,,,,
player,201011250nyj,nyj,IhedJa00,pass_defended,0,,,,,
player,201011250nyj,nyj,IhedJa00,sacks,0.0,,,,,
player,201011250nyj,nyj,IhedJa00,tackles_combined,0,,,,,
player,201011250nyj,nyj,IhedJa00,tackles_solo,0,,,,,
player,201011250nyj,nyj,IhedJa00,tackles_assists,0,,,,,
player,201011250nyj,nyj,IhedJa00,tackles_loss,0,,,,,
player,201011250nyj,nyj,IhedJa00,qb_hits,1,,,,,
player,201011250nyj,nyj,IhedJa00,fumbles_rec,1,,,,,
player,201011250nyj,nyj,IhedJa00,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,IhedJa00,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,IhedJa00,fumbles_forced,0,,,,,
player,201011250nyj,nyj,PoolBr20,def_int,0,,,,,
player,201011250nyj,nyj,PoolBr20,def_int_yds,0,,,,,
player,201011250nyj,nyj,PoolBr20,def_int_td,0,,,,,
player,201011250nyj,nyj,PoolBr20,def_int_long,0,,,,,
player,201011250nyj,nyj,PoolBr20,pass_defended,1,,,,,
player,201011250nyj,nyj,PoolBr20,sacks,0.0,,,,,
player,201011250nyj,nyj,PoolBr20,tackles_combined,0,,,,,
player,201011250nyj,nyj,PoolBr20,tackles_solo,0,,,,,
player,201011250nyj,nyj,PoolBr20,tackles_assists,0,,,,,
player,201011250nyj,nyj,PoolBr20,tackles_loss,0,,,,,
player,201011250nyj,nyj,PoolBr20,qb_hits,0,,,,,
player,201011250nyj,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201011250nyj,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201011250nyj,nyj,TaylJa03,def_int,0,,,,,
player,201011250nyj,nyj,TaylJa03,def_int_yds,0,,,,,
player,201011250nyj,nyj,TaylJa03,def_int_td,0,,,,,
player,201011250nyj,nyj,TaylJa03,def_int_long,0,,,,,
player,201011250nyj,nyj,TaylJa03,pass_defended,3,,,,,
player,201011250nyj,nyj,TaylJa03,sacks,0.0,,,,,
player,201011250nyj,nyj,TaylJa03,tackles_combined,0,,,,,
player,201011250nyj,nyj,TaylJa03,tackles_solo,0,,,,,
player,201011250nyj,nyj,TaylJa03,tackles_assists,0,,,,,
player,201011250nyj,nyj,TaylJa03,tackles_loss,0,,,,,
player,201011250nyj,nyj,TaylJa03,qb_hits,0,,,,,
player,201011250nyj,nyj,TaylJa03,fumbles_rec,0,,,,,
player,201011250nyj,nyj,TaylJa03,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,TaylJa03,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,TaylJa03,fumbles_forced,0,,,,,
player,201011250nyj,cin,CosbQu00,kick_ret,0,,,,,
player,201011250nyj,cin,CosbQu00,kick_ret_yds,0,,,,,
player,201011250nyj,cin,CosbQu00,kick_ret_yds_per_ret,,,,,,
player,201011250nyj,cin,CosbQu00,kick_ret_td,0,,,,,
player,201011250nyj,cin,CosbQu00,kick_ret_long,0,,,,,
player,201011250nyj,cin,CosbQu00,punt_ret,4,,,,,
player,201011250nyj,cin,CosbQu00,punt_ret_yds,6,,,,,
player,201011250nyj,cin,CosbQu00,punt_ret_yds_per_ret,1.5,,,,,
player,201011250nyj,cin,CosbQu00,punt_ret_td,0,,,,,
player,201011250nyj,cin,CosbQu00,punt_ret_long,5,,,,,
player,201011250nyj,cin,CaldAn00,kick_ret,0,,,,,
player,201011250nyj,cin,CaldAn00,kick_ret_yds,0,,,,,
player,201011250nyj,cin,CaldAn00,kick_ret_yds_per_ret,,,,,,
player,201011250nyj,cin,CaldAn00,kick_ret_td,0,,,,,
player,201011250nyj,cin,CaldAn00,kick_ret_long,0,,,,,
player,201011250nyj,cin,CaldAn00,punt_ret,1,,,,,
player,201011250nyj,cin,CaldAn00,punt_ret_yds,0,,,,,
player,201011250nyj,cin,CaldAn00,punt_ret_yds_per_ret,0.0,,,,,
player,201011250nyj,cin,CaldAn00,punt_ret_td,0,,,,,
player,201011250nyj,cin,CaldAn00,punt_ret_long,0,,,,,
player,201011250nyj,cin,ScotBe00,kick_ret,5,,,,,
player,201011250nyj,cin,ScotBe00,kick_ret_yds,97,,,,,
player,201011250nyj,cin,ScotBe00,kick_ret_yds_per_ret,19.4,,,,,
player,201011250nyj,cin,ScotBe00,kick_ret_td,0,,,,,
player,201011250nyj,cin,ScotBe00,kick_ret_long,33,,,,,
player,201011250nyj,cin,ScotBe00,punt_ret,0,,,,,
player,201011250nyj,cin,ScotBe00,punt_ret_yds,0,,,,,
player,201011250nyj,cin,ScotBe00,punt_ret_yds_per_ret,,,,,,
player,201011250nyj,cin,ScotBe00,punt_ret_td,0,,,,,
player,201011250nyj,cin,ScotBe00,punt_ret_long,0,,,,,
player,201011250nyj,nyj,WilsKy99,kick_ret,1,,,,,
player,201011250nyj,nyj,WilsKy99,kick_ret_yds,7,,,,,
player,201011250nyj,nyj,WilsKy99,kick_ret_yds_per_ret,7.0,,,,,
player,201011250nyj,nyj,WilsKy99,kick_ret_td,0,,,,,
player,201011250nyj,nyj,WilsKy99,kick_ret_long,7,,,,,
player,201011250nyj,nyj,WilsKy99,punt_ret,2,,,,,
player,201011250nyj,nyj,WilsKy99,punt_ret_yds,1,,,,,
player,201011250nyj,nyj,WilsKy99,punt_ret_yds_per_ret,0.5,,,,,
player,201011250nyj,nyj,WilsKy99,punt_ret_td,0,,,,,
player,201011250nyj,nyj,WilsKy99,punt_ret_long,1,,,,,
player,201011250nyj,nyj,LeonJi23,kick_ret,0,,,,,
player,201011250nyj,nyj,LeonJi23,kick_ret_yds,0,,,,,
player,201011250nyj,nyj,LeonJi23,kick_ret_yds_per_ret,,,,,,
player,201011250nyj,nyj,LeonJi23,kick_ret_td,0,,,,,
player,201011250nyj,nyj,LeonJi23,kick_ret_long,0,,,,,
player,201011250nyj,nyj,LeonJi23,punt_ret,2,,,,,
player,201011250nyj,nyj,LeonJi23,punt_ret_yds,9,,,,,
player,201011250nyj,nyj,LeonJi23,punt_ret_yds_per_ret,4.5,,,,,
player,201011250nyj,nyj,LeonJi23,punt_ret_td,0,,,,,
player,201011250nyj,nyj,LeonJi23,punt_ret_long,5,,,,,
player,201011250nyj,nyj,SmitBr01,kick_ret,3,,,,,
player,201011250nyj,nyj,SmitBr01,kick_ret_yds,122,,,,,
player,201011250nyj,nyj,SmitBr01,kick_ret_yds_per_ret,40.7,,,,,
player,201011250nyj,nyj,SmitBr01,kick_ret_td,1,,,,,
player,201011250nyj,nyj,SmitBr01,kick_ret_long,89,,,,,
player,201011250nyj,nyj,SmitBr01,punt_ret,0,,,,,
player,201011250nyj,nyj,SmitBr01,punt_ret_yds,0,,,,,
player,201011250nyj,nyj,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201011250nyj,nyj,SmitBr01,punt_ret_td,0,,,,,
player,201011250nyj,nyj,SmitBr01,punt_ret_long,0,,,,,
player,201011250nyj,cin,PettAa00,xpm,1,,,,,
player,201011250nyj,cin,PettAa00,xpa,1,,,,,
player,201011250nyj,cin,PettAa00,fgm,1,,,,,
player,201011250nyj,cin,PettAa00,fga,2,,,,,
player,201011250nyj,cin,PettAa00,punt,0,,,,,
player,201011250nyj,cin,PettAa00,punt_yds,0,,,,,
player,201011250nyj,cin,PettAa00,punt_yds_per_punt,,,,,,
player,201011250nyj,cin,PettAa00,punt_long,0,,,,,
player,201011250nyj,cin,HubeKe20,xpm,,,,,,
player,201011250nyj,cin,HubeKe20,xpa,,,,,,
player,201011250nyj,cin,HubeKe20,fgm,,,,,,
player,201011250nyj,cin,HubeKe20,fga,,,,,,
player,201011250nyj,cin,HubeKe20,punt,7,,,,,
player,201011250nyj,cin,HubeKe20,punt_yds,290,,,,,
player,201011250nyj,cin,HubeKe20,punt_yds_per_punt,41.4,,,,,
player,201011250nyj,cin,HubeKe20,punt_long,57,,,,,
player,201011250nyj,nyj,FolkNi20,xpm,3,,,,,
player,201011250nyj,nyj,FolkNi20,xpa,3,,,,,
player,201011250nyj,nyj,FolkNi20,fgm,1,,,,,
player,201011250nyj,nyj,FolkNi20,fga,2,,,,,
player,201011250nyj,nyj,FolkNi20,punt,0,,,,,
player,201011250nyj,nyj,FolkNi20,punt_yds,0,,,,,
player,201011250nyj,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201011250nyj,nyj,FolkNi20,punt_long,0,,,,,
player,201011250nyj,nyj,WeatSt20,xpm,,,,,,
player,201011250nyj,nyj,WeatSt20,xpa,,,,,,
player,201011250nyj,nyj,WeatSt20,fgm,,,,,,
player,201011250nyj,nyj,WeatSt20,fga,,,,,,
player,201011250nyj,nyj,WeatSt20,punt,8,,,,,
player,201011250nyj,nyj,WeatSt20,punt_yds,354,,,,,
player,201011250nyj,nyj,WeatSt20,punt_yds_per_punt,44.3,,,,,
player,201011250nyj,nyj,WeatSt20,punt_long,61,,,,,
