game,2010,4,20101003,201010030rai,htx,"Houston Texans",31,rai,"Oakland Raiders",24
player,201010030rai,rai,ScotTr99,def_int_td,0,,,,,
player,201010030rai,rai,ScotTr99,def_int_long,0,,,,,
player,201010030rai,rai,ScotTr99,pass_defended,0,,,,,
player,201010030rai,rai,ScotTr99,sacks,0.0,,,,,
player,201010030rai,rai,ScotTr99,tackles_combined,1,,,,,
player,201010030rai,rai,ScotTr99,tackles_solo,1,,,,,
player,201010030rai,rai,ScotTr99,tackles_assists,0,,,,,
player,201010030rai,rai,ScotTr99,tackles_loss,0,,,,,
player,201010030rai,rai,ScotTr99,qb_hits,0,,,,,
player,201010030rai,rai,ScotTr99,fumbles_rec,0,,,,,
player,201010030rai,rai,ScotTr99,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,ScotTr99,fumbles_rec_td,0,,,,,
player,201010030rai,rai,ScotTr99,fumbles_forced,0,,,,,
player,201010030rai,rai,WillSa22,def_int,0,,,,,
player,201010030rai,rai,WillSa22,def_int_yds,0,,,,,
player,201010030rai,rai,WillSa22,def_int_td,0,,,,,
player,201010030rai,rai,WillSa22,def_int_long,0,,,,,
player,201010030rai,rai,WillSa22,pass_defended,0,,,,,
player,201010030rai,rai,WillSa22,sacks,0.0,,,,,
player,201010030rai,rai,WillSa22,tackles_combined,1,,,,,
player,201010030rai,rai,WillSa22,tackles_solo,1,,,,,
player,201010030rai,rai,WillSa22,tackles_assists,0,,,,,
player,201010030rai,rai,WillSa22,tackles_loss,0,,,,,
player,201010030rai,rai,WillSa22,qb_hits,0,,,,,
player,201010030rai,rai,WillSa22,fumbles_rec,0,,,,,
player,201010030rai,rai,WillSa22,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,WillSa22,fumbles_rec_td,0,,,,,
player,201010030rai,rai,WillSa22,fumbles_forced,0,,,,,
player,201010030rai,rai,JohnCh26,def_int,0,,,,,
player,201010030rai,rai,JohnCh26,def_int_yds,0,,,,,
player,201010030rai,rai,JohnCh26,def_int_td,0,,,,,
player,201010030rai,rai,JohnCh26,def_int_long,0,,,,,
player,201010030rai,rai,JohnCh26,pass_defended,1,,,,,
player,201010030rai,rai,JohnCh26,sacks,0.0,,,,,
player,201010030rai,rai,JohnCh26,tackles_combined,0,,,,,
player,201010030rai,rai,JohnCh26,tackles_solo,0,,,,,
player,201010030rai,rai,JohnCh26,tackles_assists,0,,,,,
player,201010030rai,rai,JohnCh26,tackles_loss,0,,,,,
player,201010030rai,rai,JohnCh26,qb_hits,0,,,,,
player,201010030rai,rai,JohnCh26,fumbles_rec,0,,,,,
player,201010030rai,rai,JohnCh26,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,JohnCh26,fumbles_rec_td,0,,,,,
player,201010030rai,rai,JohnCh26,fumbles_forced,0,,,,,
player,201010030rai,htx,JoneJa03,kick_ret,0,,,,,
player,201010030rai,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201010030rai,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201010030rai,htx,JoneJa03,kick_ret_td,0,,,,,
player,201010030rai,htx,JoneJa03,kick_ret_long,0,,,,,
player,201010030rai,htx,JoneJa03,punt_ret,2,,,,,
player,201010030rai,htx,JoneJa03,punt_ret_yds,18,,,,,
player,201010030rai,htx,JoneJa03,punt_ret_yds_per_ret,9.0,,,,,
player,201010030rai,htx,JoneJa03,punt_ret_td,0,,,,,
player,201010030rai,htx,JoneJa03,punt_ret_long,14,,,,,
player,201010030rai,rai,HiggJo00,kick_ret,0,,,,,
player,201010030rai,rai,HiggJo00,kick_ret_yds,0,,,,,
player,201010030rai,rai,HiggJo00,kick_ret_yds_per_ret,,,,,,
player,201010030rai,rai,HiggJo00,kick_ret_td,0,,,,,
player,201010030rai,rai,HiggJo00,kick_ret_long,0,,,,,
player,201010030rai,rai,HiggJo00,punt_ret,3,,,,,
player,201010030rai,rai,HiggJo00,punt_ret_yds,4,,,,,
player,201010030rai,rai,HiggJo00,punt_ret_yds_per_ret,1.3,,,,,
player,201010030rai,rai,HiggJo00,punt_ret_td,0,,,,,
player,201010030rai,rai,HiggJo00,punt_ret_long,4,,,,,
player,201010030rai,rai,FordJa01,kick_ret,3,,,,,
player,201010030rai,rai,FordJa01,kick_ret_yds,85,,,,,
player,201010030rai,rai,FordJa01,kick_ret_yds_per_ret,28.3,,,,,
player,201010030rai,rai,FordJa01,kick_ret_td,0,,,,,
player,201010030rai,rai,FordJa01,kick_ret_long,64,,,,,
player,201010030rai,rai,FordJa01,punt_ret,0,,,,,
player,201010030rai,rai,FordJa01,punt_ret_yds,0,,,,,
player,201010030rai,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201010030rai,rai,FordJa01,punt_ret_td,0,,,,,
player,201010030rai,rai,FordJa01,punt_ret_long,0,,,,,
player,201010030rai,rai,CartRo01,kick_ret,1,,,,,
player,201010030rai,rai,CartRo01,kick_ret_yds,14,,,,,
player,201010030rai,rai,CartRo01,kick_ret_yds_per_ret,14.0,,,,,
player,201010030rai,rai,CartRo01,kick_ret_td,0,,,,,
player,201010030rai,rai,CartRo01,kick_ret_long,14,,,,,
player,201010030rai,rai,CartRo01,punt_ret,0,,,,,
player,201010030rai,rai,CartRo01,punt_ret_yds,0,,,,,
player,201010030rai,rai,CartRo01,punt_ret_yds_per_ret,,,,,,
player,201010030rai,rai,CartRo01,punt_ret_td,0,,,,,
player,201010030rai,rai,CartRo01,punt_ret_long,0,,,,,
player,201010030rai,htx,rackenei01,xpm,4,,,,,
player,201010030rai,htx,rackenei01,xpa,4,,,,,
player,201010030rai,htx,rackenei01,fgm,1,,,,,
player,201010030rai,htx,rackenei01,fga,2,,,,,
player,201010030rai,htx,rackenei01,punt,0,,,,,
player,201010030rai,htx,rackenei01,punt_yds,0,,,,,
player,201010030rai,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201010030rai,htx,rackenei01,punt_long,0,,,,,
player,201010030rai,htx,TurkMa20,xpm,,,,,,
player,201010030rai,htx,TurkMa20,xpa,,,,,,
player,201010030rai,htx,TurkMa20,fgm,,,,,,
player,201010030rai,htx,TurkMa20,fga,,,,,,
player,201010030rai,htx,TurkMa20,punt,6,,,,,
player,201010030rai,htx,TurkMa20,punt_yds,252,,,,,
player,201010030rai,htx,TurkMa20,punt_yds_per_punt,42.0,,,,,
player,201010030rai,htx,TurkMa20,punt_long,51,,,,,
player,201010030rai,rai,janikseb01,xpm,3,,,,,
player,201010030rai,rai,janikseb01,xpa,3,,,,,
player,201010030rai,rai,janikseb01,fgm,1,,,,,
player,201010030rai,rai,janikseb01,fga,1,,,,,
player,201010030rai,rai,janikseb01,punt,0,,,,,
player,201010030rai,rai,janikseb01,punt_yds,0,,,,,
player,201010030rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201010030rai,rai,janikseb01,punt_long,0,,,,,
player,201010030rai,rai,LechSh20,xpm,,,,,,
player,201010030rai,rai,LechSh20,xpa,,,,,,
player,201010030rai,rai,LechSh20,fgm,,,,,,
player,201010030rai,rai,LechSh20,fga,,,,,,
player,201010030rai,rai,LechSh20,punt,5,,,,,
player,201010030rai,rai,LechSh20,punt_yds,215,,,,,
player,201010030rai,rai,LechSh20,punt_yds_per_punt,43.0,,,,,
player,201010030rai,rai,LechSh20,punt_long,51,,,,,
