game,2010,14,20101213,201012130min,nyg,"New York Giants",21,min,"Minnesota Vikings",3
player,201012130min,min,OnatKe00,def_int_td,0,,,,,
player,201012130min,min,OnatKe00,def_int_long,0,,,,,
player,201012130min,min,OnatKe00,pass_defended,0,,,,,
player,201012130min,min,OnatKe00,sacks,0.0,,,,,
player,201012130min,min,OnatKe00,tackles_combined,2,,,,,
player,201012130min,min,OnatKe00,tackles_solo,2,,,,,
player,201012130min,min,OnatKe00,tackles_assists,0,,,,,
player,201012130min,min,OnatKe00,tackles_loss,0,,,,,
player,201012130min,min,OnatKe00,qb_hits,0,,,,,
player,201012130min,min,OnatKe00,fumbles_rec,0,,,,,
player,201012130min,min,OnatKe00,fumbles_rec_yds,0,,,,,
player,201012130min,min,OnatKe00,fumbles_rec_td,0,,,,,
player,201012130min,min,OnatKe00,fumbles_forced,0,,,,,
player,201012130min,min,SanfJa99,def_int,0,,,,,
player,201012130min,min,SanfJa99,def_int_yds,0,,,,,
player,201012130min,min,SanfJa99,def_int_td,0,,,,,
player,201012130min,min,SanfJa99,def_int_long,0,,,,,
player,201012130min,min,SanfJa99,pass_defended,0,,,,,
player,201012130min,min,SanfJa99,sacks,0.0,,,,,
player,201012130min,min,SanfJa99,tackles_combined,2,,,,,
player,201012130min,min,SanfJa99,tackles_solo,2,,,,,
player,201012130min,min,SanfJa99,tackles_assists,0,,,,,
player,201012130min,min,SanfJa99,tackles_loss,0,,,,,
player,201012130min,min,SanfJa99,qb_hits,0,,,,,
player,201012130min,min,SanfJa99,fumbles_rec,0,,,,,
player,201012130min,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201012130min,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201012130min,min,SanfJa99,fumbles_forced,0,,,,,
player,201012130min,min,ShepLi99,def_int,0,,,,,
player,201012130min,min,ShepLi99,def_int_yds,0,,,,,
player,201012130min,min,ShepLi99,def_int_td,0,,,,,
player,201012130min,min,ShepLi99,def_int_long,0,,,,,
player,201012130min,min,ShepLi99,pass_defended,0,,,,,
player,201012130min,min,ShepLi99,sacks,0.0,,,,,
player,201012130min,min,ShepLi99,tackles_combined,2,,,,,
player,201012130min,min,ShepLi99,tackles_solo,1,,,,,
player,201012130min,min,ShepLi99,tackles_assists,1,,,,,
player,201012130min,min,ShepLi99,tackles_loss,0,,,,,
player,201012130min,min,ShepLi99,qb_hits,0,,,,,
player,201012130min,min,ShepLi99,fumbles_rec,0,,,,,
player,201012130min,min,ShepLi99,fumbles_rec_yds,0,,,,,
player,201012130min,min,ShepLi99,fumbles_rec_td,0,,,,,
player,201012130min,min,ShepLi99,fumbles_forced,0,,,,,
player,201012130min,min,WillPa20,def_int,0,,,,,
player,201012130min,min,WillPa20,def_int_yds,0,,,,,
player,201012130min,min,WillPa20,def_int_td,0,,,,,
player,201012130min,min,WillPa20,def_int_long,0,,,,,
player,201012130min,min,WillPa20,pass_defended,0,,,,,
player,201012130min,min,WillPa20,sacks,0.0,,,,,
player,201012130min,min,WillPa20,tackles_combined,2,,,,,
player,201012130min,min,WillPa20,tackles_solo,2,,,,,
player,201012130min,min,WillPa20,tackles_assists,0,,,,,
player,201012130min,min,WillPa20,tackles_loss,0,,,,,
player,201012130min,min,WillPa20,qb_hits,0,,,,,
player,201012130min,min,WillPa20,fumbles_rec,0,,,,,
player,201012130min,min,WillPa20,fumbles_rec_yds,0,,,,,
player,201012130min,min,WillPa20,fumbles_rec_td,0,,,,,
player,201012130min,min,WillPa20,fumbles_forced,0,,,,,
player,201012130min,min,BrinJa99,def_int,0,,,,,
player,201012130min,min,BrinJa99,def_int_yds,0,,,,,
player,201012130min,min,BrinJa99,def_int_td,0,,,,,
player,201012130min,min,BrinJa99,def_int_long,0,,,,,
player,201012130min,min,BrinJa99,pass_defended,0,,,,,
player,201012130min,min,BrinJa99,sacks,0.0,,,,,
player,201012130min,min,BrinJa99,tackles_combined,1,,,,,
player,201012130min,min,BrinJa99,tackles_solo,1,,,,,
player,201012130min,min,BrinJa99,tackles_assists,0,,,,,
player,201012130min,min,BrinJa99,tackles_loss,0,,,,,
player,201012130min,min,BrinJa99,qb_hits,0,,,,,
player,201012130min,min,BrinJa99,fumbles_rec,0,,,,,
player,201012130min,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201012130min,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201012130min,min,BrinJa99,fumbles_forced,0,,,,,
player,201012130min,min,FramEr99,def_int,0,,,,,
player,201012130min,min,FramEr99,def_int_yds,0,,,,,
player,201012130min,min,FramEr99,def_int_td,0,,,,,
player,201012130min,min,FramEr99,def_int_long,0,,,,,
player,201012130min,min,FramEr99,pass_defended,0,,,,,
player,201012130min,min,FramEr99,sacks,0.0,,,,,
player,201012130min,min,FramEr99,tackles_combined,1,,,,,
player,201012130min,min,FramEr99,tackles_solo,1,,,,,
player,201012130min,min,FramEr99,tackles_assists,0,,,,,
player,201012130min,min,FramEr99,tackles_loss,0,,,,,
player,201012130min,min,FramEr99,qb_hits,0,,,,,
player,201012130min,min,FramEr99,fumbles_rec,0,,,,,
player,201012130min,min,FramEr99,fumbles_rec_yds,0,,,,,
player,201012130min,min,FramEr99,fumbles_rec_td,0,,,,,
player,201012130min,min,FramEr99,fumbles_forced,0,,,,,
player,201012130min,nyg,BlacWi20,kick_ret,0,,,,,
player,201012130min,nyg,BlacWi20,kick_ret_yds,0,,,,,
player,201012130min,nyg,BlacWi20,kick_ret_yds_per_ret,,,,,,
player,201012130min,nyg,BlacWi20,kick_ret_td,0,,,,,
player,201012130min,nyg,BlacWi20,kick_ret_long,0,,,,,
player,201012130min,nyg,BlacWi20,punt_ret,3,,,,,
player,201012130min,nyg,BlacWi20,punt_ret_yds,14,,,,,
player,201012130min,nyg,BlacWi20,punt_ret_yds_per_ret,4.7,,,,,
player,201012130min,nyg,BlacWi20,punt_ret_td,0,,,,,
player,201012130min,nyg,BlacWi20,punt_ret_long,7,,,,,
player,201012130min,nyg,WareDa00,kick_ret,1,,,,,
player,201012130min,nyg,WareDa00,kick_ret_yds,19,,,,,
player,201012130min,nyg,WareDa00,kick_ret_yds_per_ret,19.0,,,,,
player,201012130min,nyg,WareDa00,kick_ret_td,0,,,,,
player,201012130min,nyg,WareDa00,kick_ret_long,19,,,,,
player,201012130min,nyg,WareDa00,punt_ret,0,,,,,
player,201012130min,nyg,WareDa00,punt_ret_yds,0,,,,,
player,201012130min,nyg,WareDa00,punt_ret_yds_per_ret,,,,,,
player,201012130min,nyg,WareDa00,punt_ret_td,0,,,,,
player,201012130min,nyg,WareDa00,punt_ret_long,0,,,,,
player,201012130min,min,CamaGr00,kick_ret,0,,,,,
player,201012130min,min,CamaGr00,kick_ret_yds,0,,,,,
player,201012130min,min,CamaGr00,kick_ret_yds_per_ret,,,,,,
player,201012130min,min,CamaGr00,kick_ret_td,0,,,,,
player,201012130min,min,CamaGr00,kick_ret_long,0,,,,,
player,201012130min,min,CamaGr00,punt_ret,5,,,,,
player,201012130min,min,CamaGr00,punt_ret_yds,90,,,,,
player,201012130min,min,CamaGr00,punt_ret_yds_per_ret,18.0,,,,,
player,201012130min,min,CamaGr00,punt_ret_td,0,,,,,
player,201012130min,min,CamaGr00,punt_ret_long,52,,,,,
player,201012130min,min,BookLo00,kick_ret,4,,,,,
player,201012130min,min,BookLo00,kick_ret_yds,123,,,,,
player,201012130min,min,BookLo00,kick_ret_yds_per_ret,30.8,,,,,
player,201012130min,min,BookLo00,kick_ret_td,0,,,,,
player,201012130min,min,BookLo00,kick_ret_long,49,,,,,
player,201012130min,min,BookLo00,punt_ret,0,,,,,
player,201012130min,min,BookLo00,punt_ret_yds,0,,,,,
player,201012130min,min,BookLo00,punt_ret_yds_per_ret,,,,,,
player,201012130min,min,BookLo00,punt_ret_td,0,,,,,
player,201012130min,min,BookLo00,punt_ret_long,0,,,,,
player,201012130min,nyg,tyneslaw01,xpm,3,,,,,
player,201012130min,nyg,tyneslaw01,xpa,3,,,,,
player,201012130min,nyg,tyneslaw01,fgm,,,,,,
player,201012130min,nyg,tyneslaw01,fga,,,,,,
player,201012130min,nyg,tyneslaw01,punt,0,,,,,
player,201012130min,nyg,tyneslaw01,punt_yds,0,,,,,
player,201012130min,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201012130min,nyg,tyneslaw01,punt_long,0,,,,,
player,201012130min,nyg,DodgMa99,xpm,,,,,,
player,201012130min,nyg,DodgMa99,xpa,,,,,,
player,201012130min,nyg,DodgMa99,fgm,,,,,,
player,201012130min,nyg,DodgMa99,fga,,,,,,
player,201012130min,nyg,DodgMa99,punt,7,,,,,
player,201012130min,nyg,DodgMa99,punt_yds,324,,,,,
player,201012130min,nyg,DodgMa99,punt_yds_per_punt,46.3,,,,,
player,201012130min,nyg,DodgMa99,punt_long,59,,,,,
player,201012130min,min,KluwCh20,xpm,,,,,,
player,201012130min,min,KluwCh20,xpa,,,,,,
player,201012130min,min,KluwCh20,fgm,,,,,,
player,201012130min,min,KluwCh20,fga,,,,,,
player,201012130min,min,KluwCh20,punt,10,,,,,
player,201012130min,min,KluwCh20,punt_yds,458,,,,,
player,201012130min,min,KluwCh20,punt_yds_per_punt,45.8,,,,,
player,201012130min,min,KluwCh20,punt_long,59,,,,,
player,201012130min,min,longwrya01,xpm,,,,,,
player,201012130min,min,longwrya01,xpa,,,,,,
player,201012130min,min,longwrya01,fgm,1,,,,,
player,201012130min,min,longwrya01,fga,1,,,,,
player,201012130min,min,longwrya01,punt,0,,,,,
player,201012130min,min,longwrya01,punt_yds,0,,,,,
player,201012130min,min,longwrya01,punt_yds_per_punt,,,,,,
player,201012130min,min,longwrya01,punt_long,0,,,,,
