game,2010,11,20101121,201011210pit,rai,"Oakland Raiders",3,pit,"Pittsburgh Steelers",35
player,201011210pit,pit,TimmLa99,sacks,0.0,,,,,
player,201011210pit,pit,TimmLa99,tackles_combined,4,,,,,
player,201011210pit,pit,TimmLa99,tackles_solo,2,,,,,
player,201011210pit,pit,TimmLa99,tackles_assists,2,,,,,
player,201011210pit,pit,TimmLa99,tackles_loss,0,,,,,
player,201011210pit,pit,TimmLa99,qb_hits,0,,,,,
player,201011210pit,pit,TimmLa99,fumbles_rec,1,,,,,
player,201011210pit,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201011210pit,pit,TimmLa99,fumbles_forced,0,,,,,
player,201011210pit,pit,FoxxKe20,def_int,0,,,,,
player,201011210pit,pit,FoxxKe20,def_int_yds,0,,,,,
player,201011210pit,pit,FoxxKe20,def_int_td,0,,,,,
player,201011210pit,pit,FoxxKe20,def_int_long,0,,,,,
player,201011210pit,pit,FoxxKe20,pass_defended,1,,,,,
player,201011210pit,pit,FoxxKe20,sacks,0.0,,,,,
player,201011210pit,pit,FoxxKe20,tackles_combined,3,,,,,
player,201011210pit,pit,FoxxKe20,tackles_solo,2,,,,,
player,201011210pit,pit,FoxxKe20,tackles_assists,1,,,,,
player,201011210pit,pit,FoxxKe20,tackles_loss,0,,,,,
player,201011210pit,pit,FoxxKe20,qb_hits,0,,,,,
player,201011210pit,pit,FoxxKe20,fumbles_rec,0,,,,,
player,201011210pit,pit,FoxxKe20,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,FoxxKe20,fumbles_rec_td,0,,,,,
player,201011210pit,pit,FoxxKe20,fumbles_forced,0,,,,,
player,201011210pit,pit,GayxWi99,def_int,0,,,,,
player,201011210pit,pit,GayxWi99,def_int_yds,0,,,,,
player,201011210pit,pit,GayxWi99,def_int_td,0,,,,,
player,201011210pit,pit,GayxWi99,def_int_long,0,,,,,
player,201011210pit,pit,GayxWi99,pass_defended,1,,,,,
player,201011210pit,pit,GayxWi99,sacks,0.0,,,,,
player,201011210pit,pit,GayxWi99,tackles_combined,3,,,,,
player,201011210pit,pit,GayxWi99,tackles_solo,3,,,,,
player,201011210pit,pit,GayxWi99,tackles_assists,0,,,,,
player,201011210pit,pit,GayxWi99,tackles_loss,0,,,,,
player,201011210pit,pit,GayxWi99,qb_hits,0,,,,,
player,201011210pit,pit,GayxWi99,fumbles_rec,0,,,,,
player,201011210pit,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201011210pit,pit,GayxWi99,fumbles_forced,0,,,,,
player,201011210pit,pit,HoodEv99,def_int,0,,,,,
player,201011210pit,pit,HoodEv99,def_int_yds,0,,,,,
player,201011210pit,pit,HoodEv99,def_int_td,0,,,,,
player,201011210pit,pit,HoodEv99,def_int_long,0,,,,,
player,201011210pit,pit,HoodEv99,pass_defended,0,,,,,
player,201011210pit,pit,HoodEv99,sacks,0.0,,,,,
player,201011210pit,pit,HoodEv99,tackles_combined,3,,,,,
player,201011210pit,pit,HoodEv99,tackles_solo,2,,,,,
player,201011210pit,pit,HoodEv99,tackles_assists,1,,,,,
player,201011210pit,pit,HoodEv99,tackles_loss,0,,,,,
player,201011210pit,pit,HoodEv99,qb_hits,0,,,,,
player,201011210pit,pit,HoodEv99,fumbles_rec,0,,,,,
player,201011210pit,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201011210pit,pit,HoodEv99,fumbles_forced,0,,,,,
player,201011210pit,pit,HokeCh20,def_int,0,,,,,
player,201011210pit,pit,HokeCh20,def_int_yds,0,,,,,
player,201011210pit,pit,HokeCh20,def_int_td,0,,,,,
player,201011210pit,pit,HokeCh20,def_int_long,0,,,,,
player,201011210pit,pit,HokeCh20,pass_defended,0,,,,,
player,201011210pit,pit,HokeCh20,sacks,0.0,,,,,
player,201011210pit,pit,HokeCh20,tackles_combined,2,,,,,
player,201011210pit,pit,HokeCh20,tackles_solo,1,,,,,
player,201011210pit,pit,HokeCh20,tackles_assists,1,,,,,
player,201011210pit,pit,HokeCh20,tackles_loss,0,,,,,
player,201011210pit,pit,HokeCh20,qb_hits,1,,,,,
player,201011210pit,pit,HokeCh20,fumbles_rec,0,,,,,
player,201011210pit,pit,HokeCh20,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,HokeCh20,fumbles_rec_td,0,,,,,
player,201011210pit,pit,HokeCh20,fumbles_forced,0,,,,,
player,201011210pit,pit,TaylIk20,def_int,0,,,,,
player,201011210pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201011210pit,pit,TaylIk20,def_int_td,0,,,,,
player,201011210pit,pit,TaylIk20,def_int_long,0,,,,,
player,201011210pit,pit,TaylIk20,pass_defended,1,,,,,
player,201011210pit,pit,TaylIk20,sacks,0.0,,,,,
player,201011210pit,pit,TaylIk20,tackles_combined,2,,,,,
player,201011210pit,pit,TaylIk20,tackles_solo,2,,,,,
player,201011210pit,pit,TaylIk20,tackles_assists,0,,,,,
player,201011210pit,pit,TaylIk20,tackles_loss,0,,,,,
player,201011210pit,pit,TaylIk20,qb_hits,0,,,,,
player,201011210pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201011210pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201011210pit,pit,TaylIk20,fumbles_forced,1,,,,,
player,201011210pit,pit,BattAr00,def_int,0,,,,,
player,201011210pit,pit,BattAr00,def_int_yds,0,,,,,
player,201011210pit,pit,BattAr00,def_int_td,0,,,,,
player,201011210pit,pit,BattAr00,def_int_long,0,,,,,
player,201011210pit,pit,BattAr00,pass_defended,0,,,,,
player,201011210pit,pit,BattAr00,sacks,0.0,,,,,
player,201011210pit,pit,BattAr00,tackles_combined,1,,,,,
player,201011210pit,pit,BattAr00,tackles_solo,1,,,,,
player,201011210pit,pit,BattAr00,tackles_assists,0,,,,,
player,201011210pit,pit,BattAr00,tackles_loss,0,,,,,
player,201011210pit,pit,BattAr00,qb_hits,0,,,,,
player,201011210pit,pit,BattAr00,fumbles_rec,0,,,,,
player,201011210pit,pit,BattAr00,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,BattAr00,fumbles_rec_td,0,,,,,
player,201011210pit,pit,BattAr00,fumbles_forced,0,,,,,
player,201011210pit,pit,EasoNi20,def_int,0,,,,,
player,201011210pit,pit,EasoNi20,def_int_yds,0,,,,,
player,201011210pit,pit,EasoNi20,def_int_td,0,,,,,
player,201011210pit,pit,EasoNi20,def_int_long,0,,,,,
player,201011210pit,pit,EasoNi20,pass_defended,0,,,,,
player,201011210pit,pit,EasoNi20,sacks,0.0,,,,,
player,201011210pit,pit,EasoNi20,tackles_combined,1,,,,,
player,201011210pit,pit,EasoNi20,tackles_solo,1,,,,,
player,201011210pit,pit,EasoNi20,tackles_assists,0,,,,,
player,201011210pit,pit,EasoNi20,tackles_loss,0,,,,,
player,201011210pit,pit,EasoNi20,qb_hits,0,,,,,
player,201011210pit,pit,EasoNi20,fumbles_rec,0,,,,,
player,201011210pit,pit,EasoNi20,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,EasoNi20,fumbles_rec_td,0,,,,,
player,201011210pit,pit,EasoNi20,fumbles_forced,0,,,,,
player,201011210pit,pit,FootLa20,def_int,0,,,,,
player,201011210pit,pit,FootLa20,def_int_yds,0,,,,,
player,201011210pit,pit,FootLa20,def_int_td,0,,,,,
player,201011210pit,pit,FootLa20,def_int_long,0,,,,,
player,201011210pit,pit,FootLa20,pass_defended,0,,,,,
player,201011210pit,pit,FootLa20,sacks,0.0,,,,,
player,201011210pit,pit,FootLa20,tackles_combined,1,,,,,
player,201011210pit,pit,FootLa20,tackles_solo,1,,,,,
player,201011210pit,pit,FootLa20,tackles_assists,0,,,,,
player,201011210pit,pit,FootLa20,tackles_loss,0,,,,,
player,201011210pit,pit,FootLa20,qb_hits,0,,,,,
player,201011210pit,pit,FootLa20,fumbles_rec,0,,,,,
player,201011210pit,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201011210pit,pit,FootLa20,fumbles_forced,0,,,,,
player,201011210pit,pit,LewiKe96,def_int,0,,,,,
player,201011210pit,pit,LewiKe96,def_int_yds,0,,,,,
player,201011210pit,pit,LewiKe96,def_int_td,0,,,,,
player,201011210pit,pit,LewiKe96,def_int_long,0,,,,,
player,201011210pit,pit,LewiKe96,pass_defended,0,,,,,
player,201011210pit,pit,LewiKe96,sacks,0.0,,,,,
player,201011210pit,pit,LewiKe96,tackles_combined,1,,,,,
player,201011210pit,pit,LewiKe96,tackles_solo,0,,,,,
player,201011210pit,pit,LewiKe96,tackles_assists,1,,,,,
player,201011210pit,pit,LewiKe96,tackles_loss,0,,,,,
player,201011210pit,pit,LewiKe96,qb_hits,0,,,,,
player,201011210pit,pit,LewiKe96,fumbles_rec,0,,,,,
player,201011210pit,pit,LewiKe96,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,LewiKe96,fumbles_rec_td,0,,,,,
player,201011210pit,pit,LewiKe96,fumbles_forced,0,,,,,
player,201011210pit,pit,McLeSt00,def_int,0,,,,,
player,201011210pit,pit,McLeSt00,def_int_yds,0,,,,,
player,201011210pit,pit,McLeSt00,def_int_td,0,,,,,
player,201011210pit,pit,McLeSt00,def_int_long,0,,,,,
player,201011210pit,pit,McLeSt00,pass_defended,0,,,,,
player,201011210pit,pit,McLeSt00,sacks,0.0,,,,,
player,201011210pit,pit,McLeSt00,tackles_combined,1,,,,,
player,201011210pit,pit,McLeSt00,tackles_solo,1,,,,,
player,201011210pit,pit,McLeSt00,tackles_assists,0,,,,,
player,201011210pit,pit,McLeSt00,tackles_loss,0,,,,,
player,201011210pit,pit,McLeSt00,qb_hits,0,,,,,
player,201011210pit,pit,McLeSt00,fumbles_rec,0,,,,,
player,201011210pit,pit,McLeSt00,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,McLeSt00,fumbles_rec_td,0,,,,,
player,201011210pit,pit,McLeSt00,fumbles_forced,0,,,,,
player,201011210pit,pit,MundRy00,def_int,0,,,,,
player,201011210pit,pit,MundRy00,def_int_yds,0,,,,,
player,201011210pit,pit,MundRy00,def_int_td,0,,,,,
player,201011210pit,pit,MundRy00,def_int_long,0,,,,,
player,201011210pit,pit,MundRy00,pass_defended,0,,,,,
player,201011210pit,pit,MundRy00,sacks,0.0,,,,,
player,201011210pit,pit,MundRy00,tackles_combined,1,,,,,
player,201011210pit,pit,MundRy00,tackles_solo,1,,,,,
player,201011210pit,pit,MundRy00,tackles_assists,0,,,,,
player,201011210pit,pit,MundRy00,tackles_loss,0,,,,,
player,201011210pit,pit,MundRy00,qb_hits,0,,,,,
player,201011210pit,pit,MundRy00,fumbles_rec,0,,,,,
player,201011210pit,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201011210pit,pit,MundRy00,fumbles_forced,0,,,,,
player,201011210pit,pit,SandEm00,def_int,0,,,,,
player,201011210pit,pit,SandEm00,def_int_yds,0,,,,,
player,201011210pit,pit,SandEm00,def_int_td,0,,,,,
player,201011210pit,pit,SandEm00,def_int_long,0,,,,,
player,201011210pit,pit,SandEm00,pass_defended,0,,,,,
player,201011210pit,pit,SandEm00,sacks,0.0,,,,,
player,201011210pit,pit,SandEm00,tackles_combined,1,,,,,
player,201011210pit,pit,SandEm00,tackles_solo,1,,,,,
player,201011210pit,pit,SandEm00,tackles_assists,0,,,,,
player,201011210pit,pit,SandEm00,tackles_loss,0,,,,,
player,201011210pit,pit,SandEm00,qb_hits,0,,,,,
player,201011210pit,pit,SandEm00,fumbles_rec,0,,,,,
player,201011210pit,pit,SandEm00,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,SandEm00,fumbles_rec_td,0,,,,,
player,201011210pit,pit,SandEm00,fumbles_forced,0,,,,,
player,201011210pit,pit,SylvSt99,def_int,0,,,,,
player,201011210pit,pit,SylvSt99,def_int_yds,0,,,,,
player,201011210pit,pit,SylvSt99,def_int_td,0,,,,,
player,201011210pit,pit,SylvSt99,def_int_long,0,,,,,
player,201011210pit,pit,SylvSt99,pass_defended,0,,,,,
player,201011210pit,pit,SylvSt99,sacks,0.0,,,,,
player,201011210pit,pit,SylvSt99,tackles_combined,1,,,,,
player,201011210pit,pit,SylvSt99,tackles_solo,1,,,,,
player,201011210pit,pit,SylvSt99,tackles_assists,0,,,,,
player,201011210pit,pit,SylvSt99,tackles_loss,0,,,,,
player,201011210pit,pit,SylvSt99,qb_hits,0,,,,,
player,201011210pit,pit,SylvSt99,fumbles_rec,0,,,,,
player,201011210pit,pit,SylvSt99,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,SylvSt99,fumbles_rec_td,0,,,,,
player,201011210pit,pit,SylvSt99,fumbles_forced,0,,,,,
player,201011210pit,rai,MillNi00,kick_ret,1,,,,,
player,201011210pit,rai,MillNi00,kick_ret_yds,10,,,,,
player,201011210pit,rai,MillNi00,kick_ret_yds_per_ret,10.0,,,,,
player,201011210pit,rai,MillNi00,kick_ret_td,0,,,,,
player,201011210pit,rai,MillNi00,kick_ret_long,10,,,,,
player,201011210pit,rai,MillNi00,punt_ret,4,,,,,
player,201011210pit,rai,MillNi00,punt_ret_yds,17,,,,,
player,201011210pit,rai,MillNi00,punt_ret_yds_per_ret,4.3,,,,,
player,201011210pit,rai,MillNi00,punt_ret_td,0,,,,,
player,201011210pit,rai,MillNi00,punt_ret_long,10,,,,,
player,201011210pit,rai,FordJa01,kick_ret,4,,,,,
player,201011210pit,rai,FordJa01,kick_ret_yds,73,,,,,
player,201011210pit,rai,FordJa01,kick_ret_yds_per_ret,18.3,,,,,
player,201011210pit,rai,FordJa01,kick_ret_td,0,,,,,
player,201011210pit,rai,FordJa01,kick_ret_long,25,,,,,
player,201011210pit,rai,FordJa01,punt_ret,0,,,,,
player,201011210pit,rai,FordJa01,punt_ret_yds,0,,,,,
player,201011210pit,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201011210pit,rai,FordJa01,punt_ret_td,0,,,,,
player,201011210pit,rai,FordJa01,punt_ret_long,0,,,,,
player,201011210pit,pit,BrowAn04,kick_ret,0,,,,,
player,201011210pit,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201011210pit,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201011210pit,pit,BrowAn04,kick_ret_td,0,,,,,
player,201011210pit,pit,BrowAn04,kick_ret_long,0,,,,,
player,201011210pit,pit,BrowAn04,punt_ret,7,,,,,
player,201011210pit,pit,BrowAn04,punt_ret_yds,66,,,,,
player,201011210pit,pit,BrowAn04,punt_ret_yds_per_ret,9.4,,,,,
player,201011210pit,pit,BrowAn04,punt_ret_td,0,,,,,
player,201011210pit,pit,BrowAn04,punt_ret_long,20,,,,,
player,201011210pit,pit,RedmIs20,kick_ret,2,,,,,
player,201011210pit,pit,RedmIs20,kick_ret_yds,41,,,,,
player,201011210pit,pit,RedmIs20,kick_ret_yds_per_ret,20.5,,,,,
player,201011210pit,pit,RedmIs20,kick_ret_td,0,,,,,
player,201011210pit,pit,RedmIs20,kick_ret_long,21,,,,,
player,201011210pit,pit,RedmIs20,punt_ret,0,,,,,
player,201011210pit,pit,RedmIs20,punt_ret_yds,0,,,,,
player,201011210pit,pit,RedmIs20,punt_ret_yds_per_ret,,,,,,
player,201011210pit,pit,RedmIs20,punt_ret_td,0,,,,,
player,201011210pit,pit,RedmIs20,punt_ret_long,0,,,,,
player,201011210pit,rai,LechSh20,xpm,,,,,,
player,201011210pit,rai,LechSh20,xpa,,,,,,
player,201011210pit,rai,LechSh20,fgm,,,,,,
player,201011210pit,rai,LechSh20,fga,,,,,,
player,201011210pit,rai,LechSh20,punt,8,,,,,
player,201011210pit,rai,LechSh20,punt_yds,390,,,,,
player,201011210pit,rai,LechSh20,punt_yds_per_punt,48.8,,,,,
player,201011210pit,rai,LechSh20,punt_long,61,,,,,
player,201011210pit,rai,janikseb01,xpm,,,,,,
player,201011210pit,rai,janikseb01,xpa,,,,,,
player,201011210pit,rai,janikseb01,fgm,1,,,,,
player,201011210pit,rai,janikseb01,fga,1,,,,,
player,201011210pit,rai,janikseb01,punt,0,,,,,
player,201011210pit,rai,janikseb01,punt_yds,0,,,,,
player,201011210pit,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201011210pit,rai,janikseb01,punt_long,0,,,,,
player,201011210pit,pit,suishsha01,xpm,5,,,,,
player,201011210pit,pit,suishsha01,xpa,5,,,,,
player,201011210pit,pit,suishsha01,fgm,,,,,,
player,201011210pit,pit,suishsha01,fga,,,,,,
player,201011210pit,pit,suishsha01,punt,0,,,,,
player,201011210pit,pit,suishsha01,punt_yds,0,,,,,
player,201011210pit,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201011210pit,pit,suishsha01,punt_long,0,,,,,
player,201011210pit,pit,SepuDa20,xpm,,,,,,
player,201011210pit,pit,SepuDa20,xpa,,,,,,
player,201011210pit,pit,SepuDa20,fgm,,,,,,
player,201011210pit,pit,SepuDa20,fga,,,,,,
player,201011210pit,pit,SepuDa20,punt,7,,,,,
player,201011210pit,pit,SepuDa20,punt_yds,315,,,,,
player,201011210pit,pit,SepuDa20,punt_yds_per_punt,45.0,,,,,
player,201011210pit,pit,SepuDa20,punt_long,54,,,,,
