game,2010,2,20100919,201009190dal,chi,"Chicago Bears",27,dal,"Dallas Cowboys",20
player,201009190dal,chi,HestDe99,kick_ret_yds_per_ret,,,,,,
player,201009190dal,chi,HestDe99,kick_ret_td,0,,,,,
player,201009190dal,chi,HestDe99,kick_ret_long,0,,,,,
player,201009190dal,chi,HestDe99,punt_ret,1,,,,,
player,201009190dal,chi,HestDe99,punt_ret_yds,-5,,,,,
player,201009190dal,chi,HestDe99,punt_ret_yds_per_ret,-5.0,,,,,
player,201009190dal,chi,HestDe99,punt_ret_td,0,,,,,
player,201009190dal,chi,HestDe99,punt_ret_long,-5,,,,,
player,201009190dal,chi,MannDa21,kick_ret,2,,,,,
player,201009190dal,chi,MannDa21,kick_ret_yds,43,,,,,
player,201009190dal,chi,MannDa21,kick_ret_yds_per_ret,21.5,,,,,
player,201009190dal,chi,MannDa21,kick_ret_td,0,,,,,
player,201009190dal,chi,MannDa21,kick_ret_long,22,,,,,
player,201009190dal,chi,MannDa21,punt_ret,0,,,,,
player,201009190dal,chi,MannDa21,punt_ret_yds,0,,,,,
player,201009190dal,chi,MannDa21,punt_ret_yds_per_ret,,,,,,
player,201009190dal,chi,MannDa21,punt_ret_td,0,,,,,
player,201009190dal,chi,MannDa21,punt_ret_long,0,,,,,
player,201009190dal,chi,KnoxJo00,kick_ret,1,,,,,
player,201009190dal,chi,KnoxJo00,kick_ret_yds,42,,,,,
player,201009190dal,chi,KnoxJo00,kick_ret_yds_per_ret,42.0,,,,,
player,201009190dal,chi,KnoxJo00,kick_ret_td,0,,,,,
player,201009190dal,chi,KnoxJo00,kick_ret_long,42,,,,,
player,201009190dal,chi,KnoxJo00,punt_ret,0,,,,,
player,201009190dal,chi,KnoxJo00,punt_ret_yds,0,,,,,
player,201009190dal,chi,KnoxJo00,punt_ret_yds_per_ret,,,,,,
player,201009190dal,chi,KnoxJo00,punt_ret_td,0,,,,,
player,201009190dal,chi,KnoxJo00,punt_ret_long,0,,,,,
player,201009190dal,dal,BryaDe01,kick_ret,0,,,,,
player,201009190dal,dal,BryaDe01,kick_ret_yds,0,,,,,
player,201009190dal,dal,BryaDe01,kick_ret_yds_per_ret,,,,,,
player,201009190dal,dal,BryaDe01,kick_ret_td,0,,,,,
player,201009190dal,dal,BryaDe01,kick_ret_long,0,,,,,
player,201009190dal,dal,BryaDe01,punt_ret,3,,,,,
player,201009190dal,dal,BryaDe01,punt_ret_yds,66,,,,,
player,201009190dal,dal,BryaDe01,punt_ret_yds_per_ret,22.0,,,,,
player,201009190dal,dal,BryaDe01,punt_ret_td,1,,,,,
player,201009190dal,dal,BryaDe01,punt_ret_long,62,,,,,
player,201009190dal,dal,OwusAk99,kick_ret,4,,,,,
player,201009190dal,dal,OwusAk99,kick_ret_yds,107,,,,,
player,201009190dal,dal,OwusAk99,kick_ret_yds_per_ret,26.8,,,,,
player,201009190dal,dal,OwusAk99,kick_ret_td,0,,,,,
player,201009190dal,dal,OwusAk99,kick_ret_long,40,,,,,
player,201009190dal,dal,OwusAk99,punt_ret,0,,,,,
player,201009190dal,dal,OwusAk99,punt_ret_yds,0,,,,,
player,201009190dal,dal,OwusAk99,punt_ret_yds_per_ret,,,,,,
player,201009190dal,dal,OwusAk99,punt_ret_td,0,,,,,
player,201009190dal,dal,OwusAk99,punt_ret_long,0,,,,,
player,201009190dal,chi,gouldrob01,xpm,3,,,,,
player,201009190dal,chi,gouldrob01,xpa,3,,,,,
player,201009190dal,chi,gouldrob01,fgm,2,,,,,
player,201009190dal,chi,gouldrob01,fga,2,,,,,
player,201009190dal,chi,gouldrob01,punt,0,,,,,
player,201009190dal,chi,gouldrob01,punt_yds,0,,,,,
player,201009190dal,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201009190dal,chi,gouldrob01,punt_long,0,,,,,
player,201009190dal,chi,MaynBr20,xpm,,,,,,
player,201009190dal,chi,MaynBr20,xpa,,,,,,
player,201009190dal,chi,MaynBr20,fgm,,,,,,
player,201009190dal,chi,MaynBr20,fga,,,,,,
player,201009190dal,chi,MaynBr20,punt,6,,,,,
player,201009190dal,chi,MaynBr20,punt_yds,236,,,,,
player,201009190dal,chi,MaynBr20,punt_yds_per_punt,39.3,,,,,
player,201009190dal,chi,MaynBr20,punt_long,46,,,,,
player,201009190dal,dal,BuehDa44,xpm,2,,,,,
player,201009190dal,dal,BuehDa44,xpa,2,,,,,
player,201009190dal,dal,BuehDa44,fgm,2,,,,,
player,201009190dal,dal,BuehDa44,fga,3,,,,,
player,201009190dal,dal,BuehDa44,punt,0,,,,,
player,201009190dal,dal,BuehDa44,punt_yds,0,,,,,
player,201009190dal,dal,BuehDa44,punt_yds_per_punt,,,,,,
player,201009190dal,dal,BuehDa44,punt_long,0,,,,,
player,201009190dal,dal,McBrMa20,xpm,,,,,,
player,201009190dal,dal,McBrMa20,xpa,,,,,,
player,201009190dal,dal,McBrMa20,fgm,,,,,,
player,201009190dal,dal,McBrMa20,fga,,,,,,
player,201009190dal,dal,McBrMa20,punt,3,,,,,
player,201009190dal,dal,McBrMa20,punt_yds,127,,,,,
player,201009190dal,dal,McBrMa20,punt_yds_per_punt,42.3,,,,,
player,201009190dal,dal,McBrMa20,punt_long,53,,,,,
