game,2010,3,20100926,201009260car,cin,"Cincinnati Bengals",20,car,"Carolina Panthers",7
player,201009260car,car,FiamTo00,fumbles_rec_td,0,,,,,
player,201009260car,car,FiamTo00,fumbles_forced,0,,,,,
player,201009260car,car,HardGr99,def_int,0,,,,,
player,201009260car,car,HardGr99,def_int_yds,0,,,,,
player,201009260car,car,HardGr99,def_int_td,0,,,,,
player,201009260car,car,HardGr99,def_int_long,0,,,,,
player,201009260car,car,HardGr99,pass_defended,0,,,,,
player,201009260car,car,HardGr99,sacks,0.0,,,,,
player,201009260car,car,HardGr99,tackles_combined,1,,,,,
player,201009260car,car,HardGr99,tackles_solo,1,,,,,
player,201009260car,car,HardGr99,tackles_assists,0,,,,,
player,201009260car,car,HardGr99,tackles_loss,0,,,,,
player,201009260car,car,HardGr99,qb_hits,0,,,,,
player,201009260car,car,HardGr99,fumbles_rec,0,,,,,
player,201009260car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201009260car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201009260car,car,HardGr99,fumbles_forced,0,,,,,
player,201009260car,car,KingJe00,def_int,0,,,,,
player,201009260car,car,KingJe00,def_int_yds,0,,,,,
player,201009260car,car,KingJe00,def_int_td,0,,,,,
player,201009260car,car,KingJe00,def_int_long,0,,,,,
player,201009260car,car,KingJe00,pass_defended,0,,,,,
player,201009260car,car,KingJe00,sacks,0.0,,,,,
player,201009260car,car,KingJe00,tackles_combined,1,,,,,
player,201009260car,car,KingJe00,tackles_solo,1,,,,,
player,201009260car,car,KingJe00,tackles_assists,0,,,,,
player,201009260car,car,KingJe00,tackles_loss,0,,,,,
player,201009260car,car,KingJe00,qb_hits,0,,,,,
player,201009260car,car,KingJe00,fumbles_rec,0,,,,,
player,201009260car,car,KingJe00,fumbles_rec_yds,0,,,,,
player,201009260car,car,KingJe00,fumbles_rec_td,0,,,,,
player,201009260car,car,KingJe00,fumbles_forced,0,,,,,
player,201009260car,car,WillJa21,def_int,0,,,,,
player,201009260car,car,WillJa21,def_int_yds,0,,,,,
player,201009260car,car,WillJa21,def_int_td,0,,,,,
player,201009260car,car,WillJa21,def_int_long,0,,,,,
player,201009260car,car,WillJa21,pass_defended,0,,,,,
player,201009260car,car,WillJa21,sacks,0.0,,,,,
player,201009260car,car,WillJa21,tackles_combined,1,,,,,
player,201009260car,car,WillJa21,tackles_solo,1,,,,,
player,201009260car,car,WillJa21,tackles_assists,0,,,,,
player,201009260car,car,WillJa21,tackles_loss,0,,,,,
player,201009260car,car,WillJa21,qb_hits,0,,,,,
player,201009260car,car,WillJa21,fumbles_rec,0,,,,,
player,201009260car,car,WillJa21,fumbles_rec_yds,0,,,,,
player,201009260car,car,WillJa21,fumbles_rec_td,0,,,,,
player,201009260car,car,WillJa21,fumbles_forced,0,,,,,
player,201009260car,cin,CosbQu00,kick_ret,0,,,,,
player,201009260car,cin,CosbQu00,kick_ret_yds,0,,,,,
player,201009260car,cin,CosbQu00,kick_ret_yds_per_ret,,,,,,
player,201009260car,cin,CosbQu00,kick_ret_td,0,,,,,
player,201009260car,cin,CosbQu00,kick_ret_long,0,,,,,
player,201009260car,cin,CosbQu00,punt_ret,5,,,,,
player,201009260car,cin,CosbQu00,punt_ret_yds,42,,,,,
player,201009260car,cin,CosbQu00,punt_ret_yds_per_ret,8.4,,,,,
player,201009260car,cin,CosbQu00,punt_ret_td,0,,,,,
player,201009260car,cin,CosbQu00,punt_ret_long,10,,,,,
player,201009260car,cin,ScotBe00,kick_ret,1,,,,,
player,201009260car,cin,ScotBe00,kick_ret_yds,16,,,,,
player,201009260car,cin,ScotBe00,kick_ret_yds_per_ret,16.0,,,,,
player,201009260car,cin,ScotBe00,kick_ret_td,0,,,,,
player,201009260car,cin,ScotBe00,kick_ret_long,16,,,,,
player,201009260car,cin,ScotBe00,punt_ret,0,,,,,
player,201009260car,cin,ScotBe00,punt_ret_yds,0,,,,,
player,201009260car,cin,ScotBe00,punt_ret_yds_per_ret,,,,,,
player,201009260car,cin,ScotBe00,punt_ret_td,0,,,,,
player,201009260car,cin,ScotBe00,punt_ret_long,0,,,,,
player,201009260car,car,GoodMi00,kick_ret,3,,,,,
player,201009260car,car,GoodMi00,kick_ret_yds,68,,,,,
player,201009260car,car,GoodMi00,kick_ret_yds_per_ret,22.7,,,,,
player,201009260car,car,GoodMi00,kick_ret_td,0,,,,,
player,201009260car,car,GoodMi00,kick_ret_long,26,,,,,
player,201009260car,car,GoodMi00,punt_ret,0,,,,,
player,201009260car,car,GoodMi00,punt_ret_yds,0,,,,,
player,201009260car,car,GoodMi00,punt_ret_yds_per_ret,,,,,,
player,201009260car,car,GoodMi00,punt_ret_td,0,,,,,
player,201009260car,car,GoodMi00,punt_ret_long,0,,,,,
player,201009260car,cin,nugenmik01,xpm,2,,,,,
player,201009260car,cin,nugenmik01,xpa,2,,,,,
player,201009260car,cin,nugenmik01,fgm,2,,,,,
player,201009260car,cin,nugenmik01,fga,2,,,,,
player,201009260car,cin,nugenmik01,punt,0,,,,,
player,201009260car,cin,nugenmik01,punt_yds,0,,,,,
player,201009260car,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201009260car,cin,nugenmik01,punt_long,0,,,,,
player,201009260car,cin,HubeKe20,xpm,,,,,,
player,201009260car,cin,HubeKe20,xpa,,,,,,
player,201009260car,cin,HubeKe20,fgm,,,,,,
player,201009260car,cin,HubeKe20,fga,,,,,,
player,201009260car,cin,HubeKe20,punt,6,,,,,
player,201009260car,cin,HubeKe20,punt_yds,249,,,,,
player,201009260car,cin,HubeKe20,punt_yds_per_punt,41.5,,,,,
player,201009260car,cin,HubeKe20,punt_long,51,,,,,
player,201009260car,car,kasayjoh01,xpm,1,,,,,
player,201009260car,car,kasayjoh01,xpa,1,,,,,
player,201009260car,car,kasayjoh01,fgm,,,,,,
player,201009260car,car,kasayjoh01,fga,,,,,,
player,201009260car,car,kasayjoh01,punt,0,,,,,
player,201009260car,car,kasayjoh01,punt_yds,0,,,,,
player,201009260car,car,kasayjoh01,punt_yds_per_punt,,,,,,
player,201009260car,car,kasayjoh01,punt_long,0,,,,,
player,201009260car,car,BakeJa20,xpm,,,,,,
player,201009260car,car,BakeJa20,xpa,,,,,,
player,201009260car,car,BakeJa20,fgm,,,,,,
player,201009260car,car,BakeJa20,fga,,,,,,
player,201009260car,car,BakeJa20,punt,6,,,,,
player,201009260car,car,BakeJa20,punt_yds,267,,,,,
player,201009260car,car,BakeJa20,punt_yds_per_punt,44.5,,,,,
player,201009260car,car,BakeJa20,punt_long,57,,,,,
