game,2010,9,20101107,201011070det,nyj,"New York Jets",23,det,"Detroit Lions",20
player,201011070det,det,FlueAn99,fumbles_rec_yds,0,,,,,
player,201011070det,det,FlueAn99,fumbles_rec_td,0,,,,,
player,201011070det,det,FlueAn99,fumbles_forced,0,,,,,
player,201011070det,det,HillSa99,def_int,0,,,,,
player,201011070det,det,HillSa99,def_int_yds,0,,,,,
player,201011070det,det,HillSa99,def_int_td,0,,,,,
player,201011070det,det,HillSa99,def_int_long,0,,,,,
player,201011070det,det,HillSa99,pass_defended,0,,,,,
player,201011070det,det,HillSa99,sacks,0.0,,,,,
player,201011070det,det,HillSa99,tackles_combined,1,,,,,
player,201011070det,det,HillSa99,tackles_solo,1,,,,,
player,201011070det,det,HillSa99,tackles_assists,0,,,,,
player,201011070det,det,HillSa99,tackles_loss,,,,,,
player,201011070det,det,HillSa99,qb_hits,,,,,,
player,201011070det,det,HillSa99,fumbles_rec,0,,,,,
player,201011070det,det,HillSa99,fumbles_rec_yds,0,,,,,
player,201011070det,det,HillSa99,fumbles_rec_td,0,,,,,
player,201011070det,det,HillSa99,fumbles_forced,0,,,,,
player,201011070det,det,HousCh99,def_int,0,,,,,
player,201011070det,det,HousCh99,def_int_yds,0,,,,,
player,201011070det,det,HousCh99,def_int_td,0,,,,,
player,201011070det,det,HousCh99,def_int_long,0,,,,,
player,201011070det,det,HousCh99,pass_defended,3,,,,,
player,201011070det,det,HousCh99,sacks,0.0,,,,,
player,201011070det,det,HousCh99,tackles_combined,1,,,,,
player,201011070det,det,HousCh99,tackles_solo,1,,,,,
player,201011070det,det,HousCh99,tackles_assists,0,,,,,
player,201011070det,det,HousCh99,tackles_loss,0,,,,,
player,201011070det,det,HousCh99,qb_hits,0,,,,,
player,201011070det,det,HousCh99,fumbles_rec,0,,,,,
player,201011070det,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201011070det,det,HousCh99,fumbles_rec_td,0,,,,,
player,201011070det,det,HousCh99,fumbles_forced,0,,,,,
player,201011070det,det,JohnLa20,def_int,0,,,,,
player,201011070det,det,JohnLa20,def_int_yds,0,,,,,
player,201011070det,det,JohnLa20,def_int_td,0,,,,,
player,201011070det,det,JohnLa20,def_int_long,0,,,,,
player,201011070det,det,JohnLa20,pass_defended,0,,,,,
player,201011070det,det,JohnLa20,sacks,0.0,,,,,
player,201011070det,det,JohnLa20,tackles_combined,1,,,,,
player,201011070det,det,JohnLa20,tackles_solo,1,,,,,
player,201011070det,det,JohnLa20,tackles_assists,0,,,,,
player,201011070det,det,JohnLa20,tackles_loss,0,,,,,
player,201011070det,det,JohnLa20,qb_hits,0,,,,,
player,201011070det,det,JohnLa20,fumbles_rec,0,,,,,
player,201011070det,det,JohnLa20,fumbles_rec_yds,0,,,,,
player,201011070det,det,JohnLa20,fumbles_rec_td,0,,,,,
player,201011070det,det,JohnLa20,fumbles_forced,1,,,,,
player,201011070det,det,MuhlDo20,def_int,0,,,,,
player,201011070det,det,MuhlDo20,def_int_yds,0,,,,,
player,201011070det,det,MuhlDo20,def_int_td,0,,,,,
player,201011070det,det,MuhlDo20,def_int_long,0,,,,,
player,201011070det,det,MuhlDo20,pass_defended,0,,,,,
player,201011070det,det,MuhlDo20,sacks,0.0,,,,,
player,201011070det,det,MuhlDo20,tackles_combined,1,,,,,
player,201011070det,det,MuhlDo20,tackles_solo,0,,,,,
player,201011070det,det,MuhlDo20,tackles_assists,1,,,,,
player,201011070det,det,MuhlDo20,tackles_loss,0,,,,,
player,201011070det,det,MuhlDo20,qb_hits,0,,,,,
player,201011070det,det,MuhlDo20,fumbles_rec,0,,,,,
player,201011070det,det,MuhlDo20,fumbles_rec_yds,0,,,,,
player,201011070det,det,MuhlDo20,fumbles_rec_td,0,,,,,
player,201011070det,det,MuhlDo20,fumbles_forced,0,,,,,
player,201011070det,det,VashNa99,def_int,0,,,,,
player,201011070det,det,VashNa99,def_int_yds,0,,,,,
player,201011070det,det,VashNa99,def_int_td,0,,,,,
player,201011070det,det,VashNa99,def_int_long,0,,,,,
player,201011070det,det,VashNa99,pass_defended,0,,,,,
player,201011070det,det,VashNa99,sacks,0.0,,,,,
player,201011070det,det,VashNa99,tackles_combined,1,,,,,
player,201011070det,det,VashNa99,tackles_solo,1,,,,,
player,201011070det,det,VashNa99,tackles_assists,0,,,,,
player,201011070det,det,VashNa99,tackles_loss,0,,,,,
player,201011070det,det,VashNa99,qb_hits,0,,,,,
player,201011070det,det,VashNa99,fumbles_rec,0,,,,,
player,201011070det,det,VashNa99,fumbles_rec_yds,0,,,,,
player,201011070det,det,VashNa99,fumbles_rec_td,0,,,,,
player,201011070det,det,VashNa99,fumbles_forced,0,,,,,
player,201011070det,det,WadeJo99,def_int,0,,,,,
player,201011070det,det,WadeJo99,def_int_yds,0,,,,,
player,201011070det,det,WadeJo99,def_int_td,0,,,,,
player,201011070det,det,WadeJo99,def_int_long,0,,,,,
player,201011070det,det,WadeJo99,pass_defended,0,,,,,
player,201011070det,det,WadeJo99,sacks,0.0,,,,,
player,201011070det,det,WadeJo99,tackles_combined,1,,,,,
player,201011070det,det,WadeJo99,tackles_solo,1,,,,,
player,201011070det,det,WadeJo99,tackles_assists,0,,,,,
player,201011070det,det,WadeJo99,tackles_loss,0,,,,,
player,201011070det,det,WadeJo99,qb_hits,0,,,,,
player,201011070det,det,WadeJo99,fumbles_rec,0,,,,,
player,201011070det,det,WadeJo99,fumbles_rec_yds,0,,,,,
player,201011070det,det,WadeJo99,fumbles_rec_td,0,,,,,
player,201011070det,det,WadeJo99,fumbles_forced,0,,,,,
player,201011070det,det,McBrTu99,def_int,,,,,,
player,201011070det,det,McBrTu99,def_int_yds,,,,,,
player,201011070det,det,McBrTu99,def_int_td,,,,,,
player,201011070det,det,McBrTu99,def_int_long,,,,,,
player,201011070det,det,McBrTu99,pass_defended,0,,,,,
player,201011070det,det,McBrTu99,sacks,0.0,,,,,
player,201011070det,det,McBrTu99,tackles_combined,0,,,,,
player,201011070det,det,McBrTu99,tackles_solo,0,,,,,
player,201011070det,det,McBrTu99,tackles_assists,0,,,,,
player,201011070det,det,McBrTu99,tackles_loss,0,,,,,
player,201011070det,det,McBrTu99,qb_hits,1,,,,,
player,201011070det,det,McBrTu99,fumbles_rec,0,,,,,
player,201011070det,det,McBrTu99,fumbles_rec_yds,,,,,,
player,201011070det,det,McBrTu99,fumbles_rec_td,,,,,,
player,201011070det,det,McBrTu99,fumbles_forced,0,,,,,
player,201011070det,nyj,LeonJi23,kick_ret,0,,,,,
player,201011070det,nyj,LeonJi23,kick_ret_yds,0,,,,,
player,201011070det,nyj,LeonJi23,kick_ret_yds_per_ret,,,,,,
player,201011070det,nyj,LeonJi23,kick_ret_td,0,,,,,
player,201011070det,nyj,LeonJi23,kick_ret_long,0,,,,,
player,201011070det,nyj,LeonJi23,punt_ret,4,,,,,
player,201011070det,nyj,LeonJi23,punt_ret_yds,37,,,,,
player,201011070det,nyj,LeonJi23,punt_ret_yds_per_ret,9.3,,,,,
player,201011070det,nyj,LeonJi23,punt_ret_td,0,,,,,
player,201011070det,nyj,LeonJi23,punt_ret_long,20,,,,,
player,201011070det,nyj,WilsKy99,kick_ret,0,,,,,
player,201011070det,nyj,WilsKy99,kick_ret_yds,0,,,,,
player,201011070det,nyj,WilsKy99,kick_ret_yds_per_ret,,,,,,
player,201011070det,nyj,WilsKy99,kick_ret_td,0,,,,,
player,201011070det,nyj,WilsKy99,kick_ret_long,0,,,,,
player,201011070det,nyj,WilsKy99,punt_ret,2,,,,,
player,201011070det,nyj,WilsKy99,punt_ret_yds,25,,,,,
player,201011070det,nyj,WilsKy99,punt_ret_yds_per_ret,12.5,,,,,
player,201011070det,nyj,WilsKy99,punt_ret_td,0,,,,,
player,201011070det,nyj,WilsKy99,punt_ret_long,14,,,,,
player,201011070det,nyj,SmitBr01,kick_ret,4,,,,,
player,201011070det,nyj,SmitBr01,kick_ret_yds,109,,,,,
player,201011070det,nyj,SmitBr01,kick_ret_yds_per_ret,27.3,,,,,
player,201011070det,nyj,SmitBr01,kick_ret_td,0,,,,,
player,201011070det,nyj,SmitBr01,kick_ret_long,33,,,,,
player,201011070det,nyj,SmitBr01,punt_ret,0,,,,,
player,201011070det,nyj,SmitBr01,punt_ret_yds,0,,,,,
player,201011070det,nyj,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201011070det,nyj,SmitBr01,punt_ret_td,0,,,,,
player,201011070det,nyj,SmitBr01,punt_ret_long,0,,,,,
player,201011070det,nyj,ConnJo00,kick_ret,1,,,,,
player,201011070det,nyj,ConnJo00,kick_ret_yds,10,,,,,
player,201011070det,nyj,ConnJo00,kick_ret_yds_per_ret,10.0,,,,,
player,201011070det,nyj,ConnJo00,kick_ret_td,0,,,,,
player,201011070det,nyj,ConnJo00,kick_ret_long,10,,,,,
player,201011070det,nyj,ConnJo00,punt_ret,0,,,,,
player,201011070det,nyj,ConnJo00,punt_ret_yds,0,,,,,
player,201011070det,nyj,ConnJo00,punt_ret_yds_per_ret,,,,,,
player,201011070det,nyj,ConnJo00,punt_ret_td,0,,,,,
player,201011070det,nyj,ConnJo00,punt_ret_long,0,,,,,
player,201011070det,det,LogaSt00,kick_ret,4,,,,,
player,201011070det,det,LogaSt00,kick_ret_yds,115,,,,,
player,201011070det,det,LogaSt00,kick_ret_yds_per_ret,28.8,,,,,
player,201011070det,det,LogaSt00,kick_ret_td,0,,,,,
player,201011070det,det,LogaSt00,kick_ret_long,35,,,,,
player,201011070det,det,LogaSt00,punt_ret,2,,,,,
player,201011070det,det,LogaSt00,punt_ret_yds,27,,,,,
player,201011070det,det,LogaSt00,punt_ret_yds_per_ret,13.5,,,,,
player,201011070det,det,LogaSt00,punt_ret_td,0,,,,,
player,201011070det,det,LogaSt00,punt_ret_long,15,,,,,
player,201011070det,nyj,FolkNi20,xpm,2,,,,,
player,201011070det,nyj,FolkNi20,xpa,2,,,,,
player,201011070det,nyj,FolkNi20,fgm,3,,,,,
player,201011070det,nyj,FolkNi20,fga,3,,,,,
player,201011070det,nyj,FolkNi20,punt,0,,,,,
player,201011070det,nyj,FolkNi20,punt_yds,0,,,,,
player,201011070det,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201011070det,nyj,FolkNi20,punt_long,0,,,,,
player,201011070det,nyj,WeatSt20,xpm,,,,,,
player,201011070det,nyj,WeatSt20,xpa,,,,,,
player,201011070det,nyj,WeatSt20,fgm,,,,,,
player,201011070det,nyj,WeatSt20,fga,,,,,,
player,201011070det,nyj,WeatSt20,punt,7,,,,,
player,201011070det,nyj,WeatSt20,punt_yds,295,,,,,
player,201011070det,nyj,WeatSt20,punt_yds_per_punt,42.1,,,,,
player,201011070det,nyj,WeatSt20,punt_long,53,,,,,
player,201011070det,det,hansojas01,xpm,2,,,,,
player,201011070det,det,hansojas01,xpa,2,,,,,
player,201011070det,det,hansojas01,fgm,,,,,,
player,201011070det,det,hansojas01,fga,,,,,,
player,201011070det,det,hansojas01,punt,0,,,,,
player,201011070det,det,hansojas01,punt_yds,0,,,,,
player,201011070det,det,hansojas01,punt_yds_per_punt,,,,,,
player,201011070det,det,hansojas01,punt_long,0,,,,,
player,201011070det,det,SuhxNd99,xpm,,,,,,
player,201011070det,det,SuhxNd99,xpa,1,,,,,
player,201011070det,det,SuhxNd99,fgm,,,,,,
player,201011070det,det,SuhxNd99,fga,,,,,,
player,201011070det,det,SuhxNd99,punt,0,,,,,
player,201011070det,det,SuhxNd99,punt_yds,0,,,,,
player,201011070det,det,SuhxNd99,punt_yds_per_punt,,,,,,
player,201011070det,det,SuhxNd99,punt_long,0,,,,,
player,201011070det,det,HarrNi20,xpm,,,,,,
player,201011070det,det,HarrNi20,xpa,,,,,,
player,201011070det,det,HarrNi20,fgm,,,,,,
player,201011070det,det,HarrNi20,fga,,,,,,
player,201011070det,det,HarrNi20,punt,9,,,,,
player,201011070det,det,HarrNi20,punt_yds,424,,,,,
player,201011070det,det,HarrNi20,punt_yds_per_punt,47.1,,,,,
player,201011070det,det,HarrNi20,punt_long,56,,,,,
