game,2010,1,20100912,201009120tam,cle,"Cleveland Browns",14,tam,"Tampa Bay Buccaneers",17
player,201009120tam,tam,PricBr99,fumbles_forced,0,,,,,
player,201009120tam,tam,WatsDe99,def_int,0,,,,,
player,201009120tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201009120tam,tam,WatsDe99,def_int_td,0,,,,,
player,201009120tam,tam,WatsDe99,def_int_long,0,,,,,
player,201009120tam,tam,WatsDe99,pass_defended,0,,,,,
player,201009120tam,tam,WatsDe99,sacks,0.0,,,,,
player,201009120tam,tam,WatsDe99,tackles_combined,2,,,,,
player,201009120tam,tam,WatsDe99,tackles_solo,2,,,,,
player,201009120tam,tam,WatsDe99,tackles_assists,0,,,,,
player,201009120tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201009120tam,tam,WatsDe99,qb_hits,0,,,,,
player,201009120tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201009120tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201009120tam,tam,BlacQu99,def_int,0,,,,,
player,201009120tam,tam,BlacQu99,def_int_yds,0,,,,,
player,201009120tam,tam,BlacQu99,def_int_td,0,,,,,
player,201009120tam,tam,BlacQu99,def_int_long,0,,,,,
player,201009120tam,tam,BlacQu99,pass_defended,0,,,,,
player,201009120tam,tam,BlacQu99,sacks,0.0,,,,,
player,201009120tam,tam,BlacQu99,tackles_combined,1,,,,,
player,201009120tam,tam,BlacQu99,tackles_solo,1,,,,,
player,201009120tam,tam,BlacQu99,tackles_assists,0,,,,,
player,201009120tam,tam,BlacQu99,tackles_loss,0,,,,,
player,201009120tam,tam,BlacQu99,qb_hits,0,,,,,
player,201009120tam,tam,BlacQu99,fumbles_rec,1,,,,,
player,201009120tam,tam,BlacQu99,fumbles_rec_yds,1,,,,,
player,201009120tam,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,BlacQu99,fumbles_forced,0,,,,,
player,201009120tam,tam,CrowTi99,def_int,0,,,,,
player,201009120tam,tam,CrowTi99,def_int_yds,0,,,,,
player,201009120tam,tam,CrowTi99,def_int_td,0,,,,,
player,201009120tam,tam,CrowTi99,def_int_long,0,,,,,
player,201009120tam,tam,CrowTi99,pass_defended,1,,,,,
player,201009120tam,tam,CrowTi99,sacks,0.0,,,,,
player,201009120tam,tam,CrowTi99,tackles_combined,1,,,,,
player,201009120tam,tam,CrowTi99,tackles_solo,1,,,,,
player,201009120tam,tam,CrowTi99,tackles_assists,0,,,,,
player,201009120tam,tam,CrowTi99,tackles_loss,0,,,,,
player,201009120tam,tam,CrowTi99,qb_hits,1,,,,,
player,201009120tam,tam,CrowTi99,fumbles_rec,0,,,,,
player,201009120tam,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,CrowTi99,fumbles_forced,0,,,,,
player,201009120tam,tam,GrimCo99,def_int,0,,,,,
player,201009120tam,tam,GrimCo99,def_int_yds,0,,,,,
player,201009120tam,tam,GrimCo99,def_int_td,0,,,,,
player,201009120tam,tam,GrimCo99,def_int_long,0,,,,,
player,201009120tam,tam,GrimCo99,pass_defended,0,,,,,
player,201009120tam,tam,GrimCo99,sacks,0.0,,,,,
player,201009120tam,tam,GrimCo99,tackles_combined,1,,,,,
player,201009120tam,tam,GrimCo99,tackles_solo,1,,,,,
player,201009120tam,tam,GrimCo99,tackles_assists,0,,,,,
player,201009120tam,tam,GrimCo99,tackles_loss,0,,,,,
player,201009120tam,tam,GrimCo99,qb_hits,0,,,,,
player,201009120tam,tam,GrimCo99,fumbles_rec,0,,,,,
player,201009120tam,tam,GrimCo99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,GrimCo99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,GrimCo99,fumbles_forced,0,,,,,
player,201009120tam,tam,HuggKa00,def_int,0,,,,,
player,201009120tam,tam,HuggKa00,def_int_yds,0,,,,,
player,201009120tam,tam,HuggKa00,def_int_td,0,,,,,
player,201009120tam,tam,HuggKa00,def_int_long,0,,,,,
player,201009120tam,tam,HuggKa00,pass_defended,0,,,,,
player,201009120tam,tam,HuggKa00,sacks,0.0,,,,,
player,201009120tam,tam,HuggKa00,tackles_combined,1,,,,,
player,201009120tam,tam,HuggKa00,tackles_solo,0,,,,,
player,201009120tam,tam,HuggKa00,tackles_assists,1,,,,,
player,201009120tam,tam,HuggKa00,tackles_loss,,,,,,
player,201009120tam,tam,HuggKa00,qb_hits,,,,,,
player,201009120tam,tam,HuggKa00,fumbles_rec,0,,,,,
player,201009120tam,tam,HuggKa00,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,HuggKa00,fumbles_rec_td,0,,,,,
player,201009120tam,tam,HuggKa00,fumbles_forced,0,,,,,
player,201009120tam,tam,KoutNi20,def_int,0,,,,,
player,201009120tam,tam,KoutNi20,def_int_yds,0,,,,,
player,201009120tam,tam,KoutNi20,def_int_td,0,,,,,
player,201009120tam,tam,KoutNi20,def_int_long,0,,,,,
player,201009120tam,tam,KoutNi20,pass_defended,0,,,,,
player,201009120tam,tam,KoutNi20,sacks,0.0,,,,,
player,201009120tam,tam,KoutNi20,tackles_combined,1,,,,,
player,201009120tam,tam,KoutNi20,tackles_solo,1,,,,,
player,201009120tam,tam,KoutNi20,tackles_assists,0,,,,,
player,201009120tam,tam,KoutNi20,tackles_loss,0,,,,,
player,201009120tam,tam,KoutNi20,qb_hits,0,,,,,
player,201009120tam,tam,KoutNi20,fumbles_rec,0,,,,,
player,201009120tam,tam,KoutNi20,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,KoutNi20,fumbles_rec_td,0,,,,,
player,201009120tam,tam,KoutNi20,fumbles_forced,0,,,,,
player,201009120tam,tam,PiscSa99,def_int,0,,,,,
player,201009120tam,tam,PiscSa99,def_int_yds,0,,,,,
player,201009120tam,tam,PiscSa99,def_int_td,0,,,,,
player,201009120tam,tam,PiscSa99,def_int_long,0,,,,,
player,201009120tam,tam,PiscSa99,pass_defended,0,,,,,
player,201009120tam,tam,PiscSa99,sacks,0.0,,,,,
player,201009120tam,tam,PiscSa99,tackles_combined,1,,,,,
player,201009120tam,tam,PiscSa99,tackles_solo,1,,,,,
player,201009120tam,tam,PiscSa99,tackles_assists,0,,,,,
player,201009120tam,tam,PiscSa99,tackles_loss,0,,,,,
player,201009120tam,tam,PiscSa99,qb_hits,0,,,,,
player,201009120tam,tam,PiscSa99,fumbles_rec,0,,,,,
player,201009120tam,tam,PiscSa99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,PiscSa99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,PiscSa99,fumbles_forced,0,,,,,
player,201009120tam,cle,CribJo01,kick_ret,3,,,,,
player,201009120tam,cle,CribJo01,kick_ret_yds,46,,,,,
player,201009120tam,cle,CribJo01,kick_ret_yds_per_ret,15.3,,,,,
player,201009120tam,cle,CribJo01,kick_ret_td,0,,,,,
player,201009120tam,cle,CribJo01,kick_ret_long,18,,,,,
player,201009120tam,cle,CribJo01,punt_ret,3,,,,,
player,201009120tam,cle,CribJo01,punt_ret_yds,29,,,,,
player,201009120tam,cle,CribJo01,punt_ret_yds_per_ret,9.7,,,,,
player,201009120tam,cle,CribJo01,punt_ret_td,0,,,,,
player,201009120tam,cle,CribJo01,punt_ret_long,15,,,,,
player,201009120tam,cle,BenaMa00,kick_ret,1,,,,,
player,201009120tam,cle,BenaMa00,kick_ret_yds,11,,,,,
player,201009120tam,cle,BenaMa00,kick_ret_yds_per_ret,11.0,,,,,
player,201009120tam,cle,BenaMa00,kick_ret_td,0,,,,,
player,201009120tam,cle,BenaMa00,kick_ret_long,11,,,,,
player,201009120tam,cle,BenaMa00,punt_ret,0,,,,,
player,201009120tam,cle,BenaMa00,punt_ret_yds,0,,,,,
player,201009120tam,cle,BenaMa00,punt_ret_yds_per_ret,,,,,,
player,201009120tam,cle,BenaMa00,punt_ret_td,0,,,,,
player,201009120tam,cle,BenaMa00,punt_ret_long,0,,,,,
player,201009120tam,tam,SpurMi00,kick_ret,2,,,,,
player,201009120tam,tam,SpurMi00,kick_ret_yds,50,,,,,
player,201009120tam,tam,SpurMi00,kick_ret_yds_per_ret,25.0,,,,,
player,201009120tam,tam,SpurMi00,kick_ret_td,0,,,,,
player,201009120tam,tam,SpurMi00,kick_ret_long,30,,,,,
player,201009120tam,tam,SpurMi00,punt_ret,4,,,,,
player,201009120tam,tam,SpurMi00,punt_ret_yds,24,,,,,
player,201009120tam,tam,SpurMi00,punt_ret_yds_per_ret,6.0,,,,,
player,201009120tam,tam,SpurMi00,punt_ret_td,0,,,,,
player,201009120tam,tam,SpurMi00,punt_ret_long,11,,,,,
player,201009120tam,cle,dawsophi01,xpm,2,,,,,
player,201009120tam,cle,dawsophi01,xpa,2,,,,,
player,201009120tam,cle,dawsophi01,fgm,,,,,,
player,201009120tam,cle,dawsophi01,fga,1,,,,,
player,201009120tam,cle,dawsophi01,punt,0,,,,,
player,201009120tam,cle,dawsophi01,punt_yds,0,,,,,
player,201009120tam,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201009120tam,cle,dawsophi01,punt_long,0,,,,,
player,201009120tam,cle,HodgRe20,xpm,,,,,,
player,201009120tam,cle,HodgRe20,xpa,,,,,,
player,201009120tam,cle,HodgRe20,fgm,,,,,,
player,201009120tam,cle,HodgRe20,fga,,,,,,
player,201009120tam,cle,HodgRe20,punt,6,,,,,
player,201009120tam,cle,HodgRe20,punt_yds,266,,,,,
player,201009120tam,cle,HodgRe20,punt_yds_per_punt,44.3,,,,,
player,201009120tam,cle,HodgRe20,punt_long,52,,,,,
player,201009120tam,tam,barthco01,xpm,2,,,,,
player,201009120tam,tam,barthco01,xpa,2,,,,,
player,201009120tam,tam,barthco01,fgm,1,,,,,
player,201009120tam,tam,barthco01,fga,1,,,,,
player,201009120tam,tam,barthco01,punt,0,,,,,
player,201009120tam,tam,barthco01,punt_yds,0,,,,,
player,201009120tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201009120tam,tam,barthco01,punt_long,0,,,,,
player,201009120tam,tam,BryaCh01,xpm,,,,,,
player,201009120tam,tam,BryaCh01,xpa,,,,,,
player,201009120tam,tam,BryaCh01,fgm,,,,,,
player,201009120tam,tam,BryaCh01,fga,,,,,,
player,201009120tam,tam,BryaCh01,punt,7,,,,,
player,201009120tam,tam,BryaCh01,punt_yds,288,,,,,
player,201009120tam,tam,BryaCh01,punt_yds_per_punt,41.1,,,,,
player,201009120tam,tam,BryaCh01,punt_long,57,,,,,
