game,2010,15,20101219,201012190clt,jax,"Jacksonville Jaguars",24,clt,"Indianapolis Colts",34
player,201012190clt,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201012190clt,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201012190clt,jax,ThomMi01,kick_ret_td,0,,,,,
player,201012190clt,jax,ThomMi01,kick_ret_long,0,,,,,
player,201012190clt,jax,ThomMi01,punt_ret,4,,,,,
player,201012190clt,jax,ThomMi01,punt_ret_yds,99,,,,,
player,201012190clt,jax,ThomMi01,punt_ret_yds_per_ret,24.8,,,,,
player,201012190clt,jax,ThomMi01,punt_ret_td,1,,,,,
player,201012190clt,jax,ThomMi01,punt_ret_long,78,,,,,
player,201012190clt,jax,KariDe00,kick_ret,5,,,,,
player,201012190clt,jax,KariDe00,kick_ret_yds,131,,,,,
player,201012190clt,jax,KariDe00,kick_ret_yds_per_ret,26.2,,,,,
player,201012190clt,jax,KariDe00,kick_ret_td,0,,,,,
player,201012190clt,jax,KariDe00,kick_ret_long,33,,,,,
player,201012190clt,jax,KariDe00,punt_ret,0,,,,,
player,201012190clt,jax,KariDe00,punt_ret_yds,0,,,,,
player,201012190clt,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201012190clt,jax,KariDe00,punt_ret_td,0,,,,,
player,201012190clt,jax,KariDe00,punt_ret_long,0,,,,,
player,201012190clt,jax,HillJa00,kick_ret,1,,,,,
player,201012190clt,jax,HillJa00,kick_ret_yds,30,,,,,
player,201012190clt,jax,HillJa00,kick_ret_yds_per_ret,30.0,,,,,
player,201012190clt,jax,HillJa00,kick_ret_td,0,,,,,
player,201012190clt,jax,HillJa00,kick_ret_long,30,,,,,
player,201012190clt,jax,HillJa00,punt_ret,0,,,,,
player,201012190clt,jax,HillJa00,punt_ret_yds,0,,,,,
player,201012190clt,jax,HillJa00,punt_ret_yds_per_ret,,,,,,
player,201012190clt,jax,HillJa00,punt_ret_td,0,,,,,
player,201012190clt,jax,HillJa00,punt_ret_long,0,,,,,
player,201012190clt,jax,PottZa99,kick_ret,1,,,,,
player,201012190clt,jax,PottZa99,kick_ret_yds,15,,,,,
player,201012190clt,jax,PottZa99,kick_ret_yds_per_ret,15.0,,,,,
player,201012190clt,jax,PottZa99,kick_ret_td,0,,,,,
player,201012190clt,jax,PottZa99,kick_ret_long,15,,,,,
player,201012190clt,jax,PottZa99,punt_ret,0,,,,,
player,201012190clt,jax,PottZa99,punt_ret_yds,0,,,,,
player,201012190clt,jax,PottZa99,punt_ret_yds_per_ret,,,,,,
player,201012190clt,jax,PottZa99,punt_ret_td,0,,,,,
player,201012190clt,jax,PottZa99,punt_ret_long,0,,,,,
player,201012190clt,clt,WhitBl00,kick_ret,0,,,,,
player,201012190clt,clt,WhitBl00,kick_ret_yds,0,,,,,
player,201012190clt,clt,WhitBl00,kick_ret_yds_per_ret,,,,,,
player,201012190clt,clt,WhitBl00,kick_ret_td,0,,,,,
player,201012190clt,clt,WhitBl00,kick_ret_long,0,,,,,
player,201012190clt,clt,WhitBl00,punt_ret,1,,,,,
player,201012190clt,clt,WhitBl00,punt_ret_yds,3,,,,,
player,201012190clt,clt,WhitBl00,punt_ret_yds_per_ret,3.0,,,,,
player,201012190clt,clt,WhitBl00,punt_ret_td,0,,,,,
player,201012190clt,clt,WhitBl00,punt_ret_long,3,,,,,
player,201012190clt,clt,RhodDo00,kick_ret,3,,,,,
player,201012190clt,clt,RhodDo00,kick_ret_yds,51,,,,,
player,201012190clt,clt,RhodDo00,kick_ret_yds_per_ret,17.0,,,,,
player,201012190clt,clt,RhodDo00,kick_ret_td,0,,,,,
player,201012190clt,clt,RhodDo00,kick_ret_long,19,,,,,
player,201012190clt,clt,RhodDo00,punt_ret,0,,,,,
player,201012190clt,clt,RhodDo00,punt_ret_yds,0,,,,,
player,201012190clt,clt,RhodDo00,punt_ret_yds_per_ret,,,,,,
player,201012190clt,clt,RhodDo00,punt_ret_td,0,,,,,
player,201012190clt,clt,RhodDo00,punt_ret_long,0,,,,,
player,201012190clt,clt,HaglTy20,kick_ret,1,,,,,
player,201012190clt,clt,HaglTy20,kick_ret_yds,41,,,,,
player,201012190clt,clt,HaglTy20,kick_ret_yds_per_ret,41.0,,,,,
player,201012190clt,clt,HaglTy20,kick_ret_td,1,,,,,
player,201012190clt,clt,HaglTy20,kick_ret_long,41,,,,,
player,201012190clt,clt,HaglTy20,punt_ret,0,,,,,
player,201012190clt,clt,HaglTy20,punt_ret_yds,0,,,,,
player,201012190clt,clt,HaglTy20,punt_ret_yds_per_ret,,,,,,
player,201012190clt,clt,HaglTy20,punt_ret_td,0,,,,,
player,201012190clt,clt,HaglTy20,punt_ret_long,0,,,,,
player,201012190clt,jax,scobejos01,xpm,3,,,,,
player,201012190clt,jax,scobejos01,xpa,3,,,,,
player,201012190clt,jax,scobejos01,fgm,1,,,,,
player,201012190clt,jax,scobejos01,fga,1,,,,,
player,201012190clt,jax,scobejos01,punt,0,,,,,
player,201012190clt,jax,scobejos01,punt_yds,0,,,,,
player,201012190clt,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201012190clt,jax,scobejos01,punt_long,0,,,,,
player,201012190clt,jax,PodlAd20,xpm,,,,,,
player,201012190clt,jax,PodlAd20,xpa,,,,,,
player,201012190clt,jax,PodlAd20,fgm,,,,,,
player,201012190clt,jax,PodlAd20,fga,,,,,,
player,201012190clt,jax,PodlAd20,punt,4,,,,,
player,201012190clt,jax,PodlAd20,punt_yds,192,,,,,
player,201012190clt,jax,PodlAd20,punt_yds_per_punt,48.0,,,,,
player,201012190clt,jax,PodlAd20,punt_long,61,,,,,
player,201012190clt,clt,vinatada01,xpm,4,,,,,
player,201012190clt,clt,vinatada01,xpa,4,,,,,
player,201012190clt,clt,vinatada01,fgm,2,,,,,
player,201012190clt,clt,vinatada01,fga,2,,,,,
player,201012190clt,clt,vinatada01,punt,0,,,,,
player,201012190clt,clt,vinatada01,punt_yds,0,,,,,
player,201012190clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201012190clt,clt,vinatada01,punt_long,0,,,,,
player,201012190clt,clt,McAfPa44,xpm,,,,,,
player,201012190clt,clt,McAfPa44,xpa,,,,,,
player,201012190clt,clt,McAfPa44,fgm,,,,,,
player,201012190clt,clt,McAfPa44,fga,,,,,,
player,201012190clt,clt,McAfPa44,punt,6,,,,,
player,201012190clt,clt,McAfPa44,punt_yds,235,,,,,
player,201012190clt,clt,McAfPa44,punt_yds_per_punt,39.2,,,,,
player,201012190clt,clt,McAfPa44,punt_long,44,,,,,
