game,2010,6,20101017,201010170nwe,rav,"Baltimore Ravens",20,nwe,"New England Patriots",23
player,201010170nwe,nwe,MeriBr99,def_int_yds,0,,,,,
player,201010170nwe,nwe,MeriBr99,def_int_td,0,,,,,
player,201010170nwe,nwe,MeriBr99,def_int_long,0,,,,,
player,201010170nwe,nwe,MeriBr99,pass_defended,0,,,,,
player,201010170nwe,nwe,MeriBr99,sacks,0.0,,,,,
player,201010170nwe,nwe,MeriBr99,tackles_combined,3,,,,,
player,201010170nwe,nwe,MeriBr99,tackles_solo,2,,,,,
player,201010170nwe,nwe,MeriBr99,tackles_assists,1,,,,,
player,201010170nwe,nwe,MeriBr99,tackles_loss,0,,,,,
player,201010170nwe,nwe,MeriBr99,qb_hits,0,,,,,
player,201010170nwe,nwe,MeriBr99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,MeriBr99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,MeriBr99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,MeriBr99,fumbles_forced,0,,,,,
player,201010170nwe,nwe,WarrGe20,def_int,0,,,,,
player,201010170nwe,nwe,WarrGe20,def_int_yds,0,,,,,
player,201010170nwe,nwe,WarrGe20,def_int_td,0,,,,,
player,201010170nwe,nwe,WarrGe20,def_int_long,0,,,,,
player,201010170nwe,nwe,WarrGe20,pass_defended,0,,,,,
player,201010170nwe,nwe,WarrGe20,sacks,0.0,,,,,
player,201010170nwe,nwe,WarrGe20,tackles_combined,3,,,,,
player,201010170nwe,nwe,WarrGe20,tackles_solo,2,,,,,
player,201010170nwe,nwe,WarrGe20,tackles_assists,1,,,,,
player,201010170nwe,nwe,WarrGe20,tackles_loss,0,,,,,
player,201010170nwe,nwe,WarrGe20,qb_hits,0,,,,,
player,201010170nwe,nwe,WarrGe20,fumbles_rec,0,,,,,
player,201010170nwe,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201010170nwe,nwe,FletDa00,def_int,0,,,,,
player,201010170nwe,nwe,FletDa00,def_int_yds,0,,,,,
player,201010170nwe,nwe,FletDa00,def_int_td,0,,,,,
player,201010170nwe,nwe,FletDa00,def_int_long,0,,,,,
player,201010170nwe,nwe,FletDa00,pass_defended,0,,,,,
player,201010170nwe,nwe,FletDa00,sacks,0.0,,,,,
player,201010170nwe,nwe,FletDa00,tackles_combined,2,,,,,
player,201010170nwe,nwe,FletDa00,tackles_solo,1,,,,,
player,201010170nwe,nwe,FletDa00,tackles_assists,1,,,,,
player,201010170nwe,nwe,FletDa00,tackles_loss,0,,,,,
player,201010170nwe,nwe,FletDa00,qb_hits,0,,,,,
player,201010170nwe,nwe,FletDa00,fumbles_rec,0,,,,,
player,201010170nwe,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,FletDa00,fumbles_forced,0,,,,,
player,201010170nwe,nwe,GreeBe00,def_int,0,,,,,
player,201010170nwe,nwe,GreeBe00,def_int_yds,0,,,,,
player,201010170nwe,nwe,GreeBe00,def_int_td,0,,,,,
player,201010170nwe,nwe,GreeBe00,def_int_long,0,,,,,
player,201010170nwe,nwe,GreeBe00,pass_defended,0,,,,,
player,201010170nwe,nwe,GreeBe00,sacks,0.0,,,,,
player,201010170nwe,nwe,GreeBe00,tackles_combined,1,,,,,
player,201010170nwe,nwe,GreeBe00,tackles_solo,1,,,,,
player,201010170nwe,nwe,GreeBe00,tackles_assists,0,,,,,
player,201010170nwe,nwe,GreeBe00,tackles_loss,0,,,,,
player,201010170nwe,nwe,GreeBe00,qb_hits,0,,,,,
player,201010170nwe,nwe,GreeBe00,fumbles_rec,0,,,,,
player,201010170nwe,nwe,GreeBe00,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,GreeBe00,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,GreeBe00,fumbles_forced,0,,,,,
player,201010170nwe,nwe,PageJa20,def_int,0,,,,,
player,201010170nwe,nwe,PageJa20,def_int_yds,0,,,,,
player,201010170nwe,nwe,PageJa20,def_int_td,0,,,,,
player,201010170nwe,nwe,PageJa20,def_int_long,0,,,,,
player,201010170nwe,nwe,PageJa20,pass_defended,0,,,,,
player,201010170nwe,nwe,PageJa20,sacks,0.0,,,,,
player,201010170nwe,nwe,PageJa20,tackles_combined,1,,,,,
player,201010170nwe,nwe,PageJa20,tackles_solo,0,,,,,
player,201010170nwe,nwe,PageJa20,tackles_assists,1,,,,,
player,201010170nwe,nwe,PageJa20,tackles_loss,0,,,,,
player,201010170nwe,nwe,PageJa20,qb_hits,0,,,,,
player,201010170nwe,nwe,PageJa20,fumbles_rec,0,,,,,
player,201010170nwe,nwe,PageJa20,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,PageJa20,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,PageJa20,fumbles_forced,0,,,,,
player,201010170nwe,nwe,PryoMy99,def_int,0,,,,,
player,201010170nwe,nwe,PryoMy99,def_int_yds,0,,,,,
player,201010170nwe,nwe,PryoMy99,def_int_td,0,,,,,
player,201010170nwe,nwe,PryoMy99,def_int_long,0,,,,,
player,201010170nwe,nwe,PryoMy99,pass_defended,0,,,,,
player,201010170nwe,nwe,PryoMy99,sacks,0.0,,,,,
player,201010170nwe,nwe,PryoMy99,tackles_combined,1,,,,,
player,201010170nwe,nwe,PryoMy99,tackles_solo,0,,,,,
player,201010170nwe,nwe,PryoMy99,tackles_assists,1,,,,,
player,201010170nwe,nwe,PryoMy99,tackles_loss,0,,,,,
player,201010170nwe,nwe,PryoMy99,qb_hits,0,,,,,
player,201010170nwe,nwe,PryoMy99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,PryoMy99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,PryoMy99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,PryoMy99,fumbles_forced,0,,,,,
player,201010170nwe,nwe,WhitTr20,def_int,0,,,,,
player,201010170nwe,nwe,WhitTr20,def_int_yds,0,,,,,
player,201010170nwe,nwe,WhitTr20,def_int_td,0,,,,,
player,201010170nwe,nwe,WhitTr20,def_int_long,0,,,,,
player,201010170nwe,nwe,WhitTr20,pass_defended,0,,,,,
player,201010170nwe,nwe,WhitTr20,sacks,0.0,,,,,
player,201010170nwe,nwe,WhitTr20,tackles_combined,1,,,,,
player,201010170nwe,nwe,WhitTr20,tackles_solo,1,,,,,
player,201010170nwe,nwe,WhitTr20,tackles_assists,0,,,,,
player,201010170nwe,nwe,WhitTr20,tackles_loss,0,,,,,
player,201010170nwe,nwe,WhitTr20,qb_hits,0,,,,,
player,201010170nwe,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201010170nwe,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201010170nwe,nwe,WilhJo99,def_int,0,,,,,
player,201010170nwe,nwe,WilhJo99,def_int_yds,0,,,,,
player,201010170nwe,nwe,WilhJo99,def_int_td,0,,,,,
player,201010170nwe,nwe,WilhJo99,def_int_long,0,,,,,
player,201010170nwe,nwe,WilhJo99,pass_defended,0,,,,,
player,201010170nwe,nwe,WilhJo99,sacks,0.0,,,,,
player,201010170nwe,nwe,WilhJo99,tackles_combined,1,,,,,
player,201010170nwe,nwe,WilhJo99,tackles_solo,0,,,,,
player,201010170nwe,nwe,WilhJo99,tackles_assists,1,,,,,
player,201010170nwe,nwe,WilhJo99,tackles_loss,0,,,,,
player,201010170nwe,nwe,WilhJo99,qb_hits,0,,,,,
player,201010170nwe,nwe,WilhJo99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,WilhJo99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,WilhJo99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,WilhJo99,fumbles_forced,0,,,,,
player,201010170nwe,rav,CarrCh22,kick_ret,0,,,,,
player,201010170nwe,rav,CarrCh22,kick_ret_yds,0,,,,,
player,201010170nwe,rav,CarrCh22,kick_ret_yds_per_ret,,,,,,
player,201010170nwe,rav,CarrCh22,kick_ret_td,0,,,,,
player,201010170nwe,rav,CarrCh22,kick_ret_long,0,,,,,
player,201010170nwe,rav,CarrCh22,punt_ret,1,,,,,
player,201010170nwe,rav,CarrCh22,punt_ret_yds,-1,,,,,
player,201010170nwe,rav,CarrCh22,punt_ret_yds_per_ret,-1.0,,,,,
player,201010170nwe,rav,CarrCh22,punt_ret_td,0,,,,,
player,201010170nwe,rav,CarrCh22,punt_ret_long,-1,,,,,
player,201010170nwe,rav,ParmJa00,kick_ret,2,,,,,
player,201010170nwe,rav,ParmJa00,kick_ret_yds,36,,,,,
player,201010170nwe,rav,ParmJa00,kick_ret_yds_per_ret,18.0,,,,,
player,201010170nwe,rav,ParmJa00,kick_ret_td,0,,,,,
player,201010170nwe,rav,ParmJa00,kick_ret_long,21,,,,,
player,201010170nwe,rav,ParmJa00,punt_ret,0,,,,,
player,201010170nwe,rav,ParmJa00,punt_ret_yds,0,,,,,
player,201010170nwe,rav,ParmJa00,punt_ret_yds_per_ret,,,,,,
player,201010170nwe,rav,ParmJa00,punt_ret_td,0,,,,,
player,201010170nwe,rav,ParmJa00,punt_ret_long,0,,,,,
player,201010170nwe,rav,ZbikTo99,kick_ret,1,,,,,
player,201010170nwe,rav,ZbikTo99,kick_ret_yds,20,,,,,
player,201010170nwe,rav,ZbikTo99,kick_ret_yds_per_ret,20.0,,,,,
player,201010170nwe,rav,ZbikTo99,kick_ret_td,0,,,,,
player,201010170nwe,rav,ZbikTo99,kick_ret_long,20,,,,,
player,201010170nwe,rav,ZbikTo99,punt_ret,0,,,,,
player,201010170nwe,rav,ZbikTo99,punt_ret_yds,0,,,,,
player,201010170nwe,rav,ZbikTo99,punt_ret_yds_per_ret,,,,,,
player,201010170nwe,rav,ZbikTo99,punt_ret_td,0,,,,,
player,201010170nwe,rav,ZbikTo99,punt_ret_long,0,,,,,
player,201010170nwe,nwe,WelkWe00,kick_ret,0,,,,,
player,201010170nwe,nwe,WelkWe00,kick_ret_yds,0,,,,,
player,201010170nwe,nwe,WelkWe00,kick_ret_yds_per_ret,,,,,,
player,201010170nwe,nwe,WelkWe00,kick_ret_td,0,,,,,
player,201010170nwe,nwe,WelkWe00,kick_ret_long,0,,,,,
player,201010170nwe,nwe,WelkWe00,punt_ret,3,,,,,
player,201010170nwe,nwe,WelkWe00,punt_ret_yds,27,,,,,
player,201010170nwe,nwe,WelkWe00,punt_ret_yds_per_ret,9.0,,,,,
player,201010170nwe,nwe,WelkWe00,punt_ret_td,0,,,,,
player,201010170nwe,nwe,WelkWe00,punt_ret_long,22,,,,,
player,201010170nwe,nwe,EdelJu00,kick_ret,0,,,,,
player,201010170nwe,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201010170nwe,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201010170nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201010170nwe,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201010170nwe,nwe,EdelJu00,punt_ret,2,,,,,
player,201010170nwe,nwe,EdelJu00,punt_ret_yds,16,,,,,
player,201010170nwe,nwe,EdelJu00,punt_ret_yds_per_ret,8.0,,,,,
player,201010170nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201010170nwe,nwe,EdelJu00,punt_ret_long,10,,,,,
player,201010170nwe,nwe,TateBr00,kick_ret,1,,,,,
player,201010170nwe,nwe,TateBr00,kick_ret_yds,19,,,,,
player,201010170nwe,nwe,TateBr00,kick_ret_yds_per_ret,19.0,,,,,
player,201010170nwe,nwe,TateBr00,kick_ret_td,0,,,,,
player,201010170nwe,nwe,TateBr00,kick_ret_long,19,,,,,
player,201010170nwe,nwe,TateBr00,punt_ret,0,,,,,
player,201010170nwe,nwe,TateBr00,punt_ret_yds,0,,,,,
player,201010170nwe,nwe,TateBr00,punt_ret_yds_per_ret,,,,,,
player,201010170nwe,nwe,TateBr00,punt_ret_td,0,,,,,
player,201010170nwe,nwe,TateBr00,punt_ret_long,0,,,,,
player,201010170nwe,rav,cundibil01,xpm,2,,,,,
player,201010170nwe,rav,cundibil01,xpa,2,,,,,
player,201010170nwe,rav,cundibil01,fgm,2,,,,,
player,201010170nwe,rav,cundibil01,fga,2,,,,,
player,201010170nwe,rav,cundibil01,punt,0,,,,,
player,201010170nwe,rav,cundibil01,punt_yds,0,,,,,
player,201010170nwe,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201010170nwe,rav,cundibil01,punt_long,0,,,,,
player,201010170nwe,rav,KochSa20,xpm,,,,,,
player,201010170nwe,rav,KochSa20,xpa,,,,,,
player,201010170nwe,rav,KochSa20,fgm,,,,,,
player,201010170nwe,rav,KochSa20,fga,,,,,,
player,201010170nwe,rav,KochSa20,punt,9,,,,,
player,201010170nwe,rav,KochSa20,punt_yds,404,,,,,
player,201010170nwe,rav,KochSa20,punt_yds_per_punt,44.9,,,,,
player,201010170nwe,rav,KochSa20,punt_long,59,,,,,
player,201010170nwe,nwe,GostSt20,xpm,2,,,,,
player,201010170nwe,nwe,GostSt20,xpa,2,,,,,
player,201010170nwe,nwe,GostSt20,fgm,3,,,,,
player,201010170nwe,nwe,GostSt20,fga,3,,,,,
player,201010170nwe,nwe,GostSt20,punt,0,,,,,
player,201010170nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201010170nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201010170nwe,nwe,GostSt20,punt_long,0,,,,,
player,201010170nwe,nwe,MeskZo99,xpm,,,,,,
player,201010170nwe,nwe,MeskZo99,xpa,,,,,,
player,201010170nwe,nwe,MeskZo99,fgm,,,,,,
player,201010170nwe,nwe,MeskZo99,fga,,,,,,
player,201010170nwe,nwe,MeskZo99,punt,6,,,,,
player,201010170nwe,nwe,MeskZo99,punt_yds,282,,,,,
player,201010170nwe,nwe,MeskZo99,punt_yds_per_punt,47.0,,,,,
player,201010170nwe,nwe,MeskZo99,punt_long,65,,,,,
