game,2010,9,20101107,201011070cle,nwe,"New England Patriots",14,cle,"Cleveland Browns",34
player,201011070cle,cle,RogeSh99,sacks,0.0,,,,,
player,201011070cle,cle,RogeSh99,tackles_combined,2,,,,,
player,201011070cle,cle,RogeSh99,tackles_solo,2,,,,,
player,201011070cle,cle,RogeSh99,tackles_assists,0,,,,,
player,201011070cle,cle,RogeSh99,tackles_loss,0,,,,,
player,201011070cle,cle,RogeSh99,qb_hits,0,,,,,
player,201011070cle,cle,RogeSh99,fumbles_rec,0,,,,,
player,201011070cle,cle,RogeSh99,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,RogeSh99,fumbles_rec_td,0,,,,,
player,201011070cle,cle,RogeSh99,fumbles_forced,0,,,,,
player,201011070cle,cle,SoreNi20,def_int,0,,,,,
player,201011070cle,cle,SoreNi20,def_int_yds,0,,,,,
player,201011070cle,cle,SoreNi20,def_int_td,0,,,,,
player,201011070cle,cle,SoreNi20,def_int_long,0,,,,,
player,201011070cle,cle,SoreNi20,pass_defended,0,,,,,
player,201011070cle,cle,SoreNi20,sacks,0.0,,,,,
player,201011070cle,cle,SoreNi20,tackles_combined,2,,,,,
player,201011070cle,cle,SoreNi20,tackles_solo,0,,,,,
player,201011070cle,cle,SoreNi20,tackles_assists,2,,,,,
player,201011070cle,cle,SoreNi20,tackles_loss,0,,,,,
player,201011070cle,cle,SoreNi20,qb_hits,0,,,,,
player,201011070cle,cle,SoreNi20,fumbles_rec,0,,,,,
player,201011070cle,cle,SoreNi20,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,SoreNi20,fumbles_rec_td,0,,,,,
player,201011070cle,cle,SoreNi20,fumbles_forced,0,,,,,
player,201011070cle,cle,VentRa20,def_int,0,,,,,
player,201011070cle,cle,VentRa20,def_int_yds,0,,,,,
player,201011070cle,cle,VentRa20,def_int_td,0,,,,,
player,201011070cle,cle,VentRa20,def_int_long,0,,,,,
player,201011070cle,cle,VentRa20,pass_defended,0,,,,,
player,201011070cle,cle,VentRa20,sacks,0.0,,,,,
player,201011070cle,cle,VentRa20,tackles_combined,2,,,,,
player,201011070cle,cle,VentRa20,tackles_solo,2,,,,,
player,201011070cle,cle,VentRa20,tackles_assists,0,,,,,
player,201011070cle,cle,VentRa20,tackles_loss,0,,,,,
player,201011070cle,cle,VentRa20,qb_hits,0,,,,,
player,201011070cle,cle,VentRa20,fumbles_rec,1,,,,,
player,201011070cle,cle,VentRa20,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,VentRa20,fumbles_rec_td,0,,,,,
player,201011070cle,cle,VentRa20,fumbles_forced,0,,,,,
player,201011070cle,cle,AdamMi21,def_int,0,,,,,
player,201011070cle,cle,AdamMi21,def_int_yds,0,,,,,
player,201011070cle,cle,AdamMi21,def_int_td,0,,,,,
player,201011070cle,cle,AdamMi21,def_int_long,0,,,,,
player,201011070cle,cle,AdamMi21,pass_defended,2,,,,,
player,201011070cle,cle,AdamMi21,sacks,0.0,,,,,
player,201011070cle,cle,AdamMi21,tackles_combined,1,,,,,
player,201011070cle,cle,AdamMi21,tackles_solo,1,,,,,
player,201011070cle,cle,AdamMi21,tackles_assists,0,,,,,
player,201011070cle,cle,AdamMi21,tackles_loss,0,,,,,
player,201011070cle,cle,AdamMi21,qb_hits,0,,,,,
player,201011070cle,cle,AdamMi21,fumbles_rec,0,,,,,
player,201011070cle,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201011070cle,cle,AdamMi21,fumbles_forced,0,,,,,
player,201011070cle,cle,BenaMa00,def_int,0,,,,,
player,201011070cle,cle,BenaMa00,def_int_yds,0,,,,,
player,201011070cle,cle,BenaMa00,def_int_td,0,,,,,
player,201011070cle,cle,BenaMa00,def_int_long,0,,,,,
player,201011070cle,cle,BenaMa00,pass_defended,0,,,,,
player,201011070cle,cle,BenaMa00,sacks,0.0,,,,,
player,201011070cle,cle,BenaMa00,tackles_combined,1,,,,,
player,201011070cle,cle,BenaMa00,tackles_solo,0,,,,,
player,201011070cle,cle,BenaMa00,tackles_assists,1,,,,,
player,201011070cle,cle,BenaMa00,tackles_loss,0,,,,,
player,201011070cle,cle,BenaMa00,qb_hits,0,,,,,
player,201011070cle,cle,BenaMa00,fumbles_rec,0,,,,,
player,201011070cle,cle,BenaMa00,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,BenaMa00,fumbles_rec_td,0,,,,,
player,201011070cle,cle,BenaMa00,fumbles_forced,0,,,,,
player,201011070cle,cle,BrowSh20,def_int,0,,,,,
player,201011070cle,cle,BrowSh20,def_int_yds,0,,,,,
player,201011070cle,cle,BrowSh20,def_int_td,0,,,,,
player,201011070cle,cle,BrowSh20,def_int_long,0,,,,,
player,201011070cle,cle,BrowSh20,pass_defended,0,,,,,
player,201011070cle,cle,BrowSh20,sacks,0.0,,,,,
player,201011070cle,cle,BrowSh20,tackles_combined,1,,,,,
player,201011070cle,cle,BrowSh20,tackles_solo,0,,,,,
player,201011070cle,cle,BrowSh20,tackles_assists,1,,,,,
player,201011070cle,cle,BrowSh20,tackles_loss,0,,,,,
player,201011070cle,cle,BrowSh20,qb_hits,0,,,,,
player,201011070cle,cle,BrowSh20,fumbles_rec,0,,,,,
player,201011070cle,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201011070cle,cle,BrowSh20,fumbles_forced,0,,,,,
player,201011070cle,cle,RobiDe21,def_int,0,,,,,
player,201011070cle,cle,RobiDe21,def_int_yds,0,,,,,
player,201011070cle,cle,RobiDe21,def_int_td,0,,,,,
player,201011070cle,cle,RobiDe21,def_int_long,0,,,,,
player,201011070cle,cle,RobiDe21,pass_defended,0,,,,,
player,201011070cle,cle,RobiDe21,sacks,0.0,,,,,
player,201011070cle,cle,RobiDe21,tackles_combined,1,,,,,
player,201011070cle,cle,RobiDe21,tackles_solo,1,,,,,
player,201011070cle,cle,RobiDe21,tackles_assists,0,,,,,
player,201011070cle,cle,RobiDe21,tackles_loss,0,,,,,
player,201011070cle,cle,RobiDe21,qb_hits,0,,,,,
player,201011070cle,cle,RobiDe21,fumbles_rec,0,,,,,
player,201011070cle,cle,RobiDe21,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,RobiDe21,fumbles_rec_td,0,,,,,
player,201011070cle,cle,RobiDe21,fumbles_forced,0,,,,,
player,201011070cle,cle,RothMa20,def_int,0,,,,,
player,201011070cle,cle,RothMa20,def_int_yds,0,,,,,
player,201011070cle,cle,RothMa20,def_int_td,0,,,,,
player,201011070cle,cle,RothMa20,def_int_long,0,,,,,
player,201011070cle,cle,RothMa20,pass_defended,0,,,,,
player,201011070cle,cle,RothMa20,sacks,0.0,,,,,
player,201011070cle,cle,RothMa20,tackles_combined,1,,,,,
player,201011070cle,cle,RothMa20,tackles_solo,1,,,,,
player,201011070cle,cle,RothMa20,tackles_assists,0,,,,,
player,201011070cle,cle,RothMa20,tackles_loss,0,,,,,
player,201011070cle,cle,RothMa20,qb_hits,0,,,,,
player,201011070cle,cle,RothMa20,fumbles_rec,0,,,,,
player,201011070cle,cle,RothMa20,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,RothMa20,fumbles_rec_td,0,,,,,
player,201011070cle,cle,RothMa20,fumbles_forced,0,,,,,
player,201011070cle,nwe,ConnDa21,kick_ret,2,,,,,
player,201011070cle,nwe,ConnDa21,kick_ret_yds,19,,,,,
player,201011070cle,nwe,ConnDa21,kick_ret_yds_per_ret,9.5,,,,,
player,201011070cle,nwe,ConnDa21,kick_ret_td,0,,,,,
player,201011070cle,nwe,ConnDa21,kick_ret_long,11,,,,,
player,201011070cle,nwe,ConnDa21,punt_ret,0,,,,,
player,201011070cle,nwe,ConnDa21,punt_ret_yds,0,,,,,
player,201011070cle,nwe,ConnDa21,punt_ret_yds_per_ret,,,,,,
player,201011070cle,nwe,ConnDa21,punt_ret_td,0,,,,,
player,201011070cle,nwe,ConnDa21,punt_ret_long,0,,,,,
player,201011070cle,nwe,MorrSa00,kick_ret,2,,,,,
player,201011070cle,nwe,MorrSa00,kick_ret_yds,4,,,,,
player,201011070cle,nwe,MorrSa00,kick_ret_yds_per_ret,2.0,,,,,
player,201011070cle,nwe,MorrSa00,kick_ret_td,0,,,,,
player,201011070cle,nwe,MorrSa00,kick_ret_long,4,,,,,
player,201011070cle,nwe,MorrSa00,punt_ret,0,,,,,
player,201011070cle,nwe,MorrSa00,punt_ret_yds,0,,,,,
player,201011070cle,nwe,MorrSa00,punt_ret_yds_per_ret,,,,,,
player,201011070cle,nwe,MorrSa00,punt_ret_td,0,,,,,
player,201011070cle,nwe,MorrSa00,punt_ret_long,0,,,,,
player,201011070cle,nwe,CrumAl00,kick_ret,1,,,,,
player,201011070cle,nwe,CrumAl00,kick_ret_yds,5,,,,,
player,201011070cle,nwe,CrumAl00,kick_ret_yds_per_ret,5.0,,,,,
player,201011070cle,nwe,CrumAl00,kick_ret_td,0,,,,,
player,201011070cle,nwe,CrumAl00,kick_ret_long,5,,,,,
player,201011070cle,nwe,CrumAl00,punt_ret,0,,,,,
player,201011070cle,nwe,CrumAl00,punt_ret_yds,0,,,,,
player,201011070cle,nwe,CrumAl00,punt_ret_yds_per_ret,,,,,,
player,201011070cle,nwe,CrumAl00,punt_ret_td,0,,,,,
player,201011070cle,nwe,CrumAl00,punt_ret_long,0,,,,,
player,201011070cle,nwe,TateBr00,kick_ret,1,,,,,
player,201011070cle,nwe,TateBr00,kick_ret_yds,28,,,,,
player,201011070cle,nwe,TateBr00,kick_ret_yds_per_ret,28.0,,,,,
player,201011070cle,nwe,TateBr00,kick_ret_td,0,,,,,
player,201011070cle,nwe,TateBr00,kick_ret_long,28,,,,,
player,201011070cle,nwe,TateBr00,punt_ret,0,,,,,
player,201011070cle,nwe,TateBr00,punt_ret_yds,0,,,,,
player,201011070cle,nwe,TateBr00,punt_ret_yds_per_ret,,,,,,
player,201011070cle,nwe,TateBr00,punt_ret_td,0,,,,,
player,201011070cle,nwe,TateBr00,punt_ret_long,0,,,,,
player,201011070cle,cle,CribJo01,kick_ret,2,,,,,
player,201011070cle,cle,CribJo01,kick_ret_yds,51,,,,,
player,201011070cle,cle,CribJo01,kick_ret_yds_per_ret,25.5,,,,,
player,201011070cle,cle,CribJo01,kick_ret_td,0,,,,,
player,201011070cle,cle,CribJo01,kick_ret_long,36,,,,,
player,201011070cle,cle,CribJo01,punt_ret,2,,,,,
player,201011070cle,cle,CribJo01,punt_ret_yds,18,,,,,
player,201011070cle,cle,CribJo01,punt_ret_yds_per_ret,9.0,,,,,
player,201011070cle,cle,CribJo01,punt_ret_td,0,,,,,
player,201011070cle,cle,CribJo01,punt_ret_long,13,,,,,
player,201011070cle,cle,BenaMa00,kick_ret,1,,,,,
player,201011070cle,cle,BenaMa00,kick_ret_yds,10,,,,,
player,201011070cle,cle,BenaMa00,kick_ret_yds_per_ret,10.0,,,,,
player,201011070cle,cle,BenaMa00,kick_ret_td,0,,,,,
player,201011070cle,cle,BenaMa00,kick_ret_long,10,,,,,
player,201011070cle,cle,BenaMa00,punt_ret,0,,,,,
player,201011070cle,cle,BenaMa00,punt_ret_yds,0,,,,,
player,201011070cle,cle,BenaMa00,punt_ret_yds_per_ret,,,,,,
player,201011070cle,cle,BenaMa00,punt_ret_td,0,,,,,
player,201011070cle,cle,BenaMa00,punt_ret_long,0,,,,,
player,201011070cle,nwe,GostSt20,xpm,1,,,,,
player,201011070cle,nwe,GostSt20,xpa,1,,,,,
player,201011070cle,nwe,GostSt20,fgm,,,,,,
player,201011070cle,nwe,GostSt20,fga,,,,,,
player,201011070cle,nwe,GostSt20,punt,0,,,,,
player,201011070cle,nwe,GostSt20,punt_yds,0,,,,,
player,201011070cle,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201011070cle,nwe,GostSt20,punt_long,0,,,,,
player,201011070cle,nwe,WelkWe00,xpm,1,,,,,
player,201011070cle,nwe,WelkWe00,xpa,1,,,,,
player,201011070cle,nwe,WelkWe00,fgm,,,,,,
player,201011070cle,nwe,WelkWe00,fga,,,,,,
player,201011070cle,nwe,WelkWe00,punt,0,,,,,
player,201011070cle,nwe,WelkWe00,punt_yds,0,,,,,
player,201011070cle,nwe,WelkWe00,punt_yds_per_punt,,,,,,
player,201011070cle,nwe,WelkWe00,punt_long,0,,,,,
player,201011070cle,nwe,MeskZo99,xpm,,,,,,
player,201011070cle,nwe,MeskZo99,xpa,,,,,,
player,201011070cle,nwe,MeskZo99,fgm,,,,,,
player,201011070cle,nwe,MeskZo99,fga,,,,,,
player,201011070cle,nwe,MeskZo99,punt,5,,,,,
player,201011070cle,nwe,MeskZo99,punt_yds,207,,,,,
player,201011070cle,nwe,MeskZo99,punt_yds_per_punt,41.4,,,,,
player,201011070cle,nwe,MeskZo99,punt_long,51,,,,,
player,201011070cle,cle,dawsophi01,xpm,4,,,,,
player,201011070cle,cle,dawsophi01,xpa,4,,,,,
player,201011070cle,cle,dawsophi01,fgm,2,,,,,
player,201011070cle,cle,dawsophi01,fga,2,,,,,
player,201011070cle,cle,dawsophi01,punt,0,,,,,
player,201011070cle,cle,dawsophi01,punt_yds,0,,,,,
player,201011070cle,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201011070cle,cle,dawsophi01,punt_long,0,,,,,
player,201011070cle,cle,HodgRe20,xpm,,,,,,
player,201011070cle,cle,HodgRe20,xpa,,,,,,
player,201011070cle,cle,HodgRe20,fgm,,,,,,
player,201011070cle,cle,HodgRe20,fga,,,,,,
player,201011070cle,cle,HodgRe20,punt,3,,,,,
player,201011070cle,cle,HodgRe20,punt_yds,107,,,,,
player,201011070cle,cle,HodgRe20,punt_yds_per_punt,35.7,,,,,
player,201011070cle,cle,HodgRe20,punt_long,51,,,,,
