game,2010,14,20101212,201012120nor,ram,"St. Louis Rams",13,nor,"New Orleans Saints",31
player,201012120nor,nor,ShanSc20,fumbles_rec,0,,,,,
player,201012120nor,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201012120nor,nor,ShanSc20,fumbles_forced,0,,,,,
player,201012120nor,nor,SmitWi99,def_int,0,,,,,
player,201012120nor,nor,SmitWi99,def_int_yds,0,,,,,
player,201012120nor,nor,SmitWi99,def_int_td,0,,,,,
player,201012120nor,nor,SmitWi99,def_int_long,0,,,,,
player,201012120nor,nor,SmitWi99,pass_defended,0,,,,,
player,201012120nor,nor,SmitWi99,sacks,0.0,,,,,
player,201012120nor,nor,SmitWi99,tackles_combined,3,,,,,
player,201012120nor,nor,SmitWi99,tackles_solo,3,,,,,
player,201012120nor,nor,SmitWi99,tackles_assists,0,,,,,
player,201012120nor,nor,SmitWi99,tackles_loss,0,,,,,
player,201012120nor,nor,SmitWi99,qb_hits,0,,,,,
player,201012120nor,nor,SmitWi99,fumbles_rec,0,,,,,
player,201012120nor,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201012120nor,nor,SmitWi99,fumbles_forced,0,,,,,
player,201012120nor,nor,WilkJi20,def_int,0,,,,,
player,201012120nor,nor,WilkJi20,def_int_yds,0,,,,,
player,201012120nor,nor,WilkJi20,def_int_td,0,,,,,
player,201012120nor,nor,WilkJi20,def_int_long,0,,,,,
player,201012120nor,nor,WilkJi20,pass_defended,0,,,,,
player,201012120nor,nor,WilkJi20,sacks,0.0,,,,,
player,201012120nor,nor,WilkJi20,tackles_combined,3,,,,,
player,201012120nor,nor,WilkJi20,tackles_solo,3,,,,,
player,201012120nor,nor,WilkJi20,tackles_assists,0,,,,,
player,201012120nor,nor,WilkJi20,tackles_loss,0,,,,,
player,201012120nor,nor,WilkJi20,qb_hits,0,,,,,
player,201012120nor,nor,WilkJi20,fumbles_rec,0,,,,,
player,201012120nor,nor,WilkJi20,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,WilkJi20,fumbles_rec_td,0,,,,,
player,201012120nor,nor,WilkJi20,fumbles_forced,0,,,,,
player,201012120nor,nor,AyodRe99,def_int,0,,,,,
player,201012120nor,nor,AyodRe99,def_int_yds,0,,,,,
player,201012120nor,nor,AyodRe99,def_int_td,0,,,,,
player,201012120nor,nor,AyodRe99,def_int_long,0,,,,,
player,201012120nor,nor,AyodRe99,pass_defended,0,,,,,
player,201012120nor,nor,AyodRe99,sacks,0.0,,,,,
player,201012120nor,nor,AyodRe99,tackles_combined,2,,,,,
player,201012120nor,nor,AyodRe99,tackles_solo,0,,,,,
player,201012120nor,nor,AyodRe99,tackles_assists,2,,,,,
player,201012120nor,nor,AyodRe99,tackles_loss,0,,,,,
player,201012120nor,nor,AyodRe99,qb_hits,0,,,,,
player,201012120nor,nor,AyodRe99,fumbles_rec,0,,,,,
player,201012120nor,nor,AyodRe99,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,AyodRe99,fumbles_rec_td,0,,,,,
player,201012120nor,nor,AyodRe99,fumbles_forced,0,,,,,
player,201012120nor,nor,BrowAl20,def_int,0,,,,,
player,201012120nor,nor,BrowAl20,def_int_yds,0,,,,,
player,201012120nor,nor,BrowAl20,def_int_td,0,,,,,
player,201012120nor,nor,BrowAl20,def_int_long,0,,,,,
player,201012120nor,nor,BrowAl20,pass_defended,0,,,,,
player,201012120nor,nor,BrowAl20,sacks,0.0,,,,,
player,201012120nor,nor,BrowAl20,tackles_combined,2,,,,,
player,201012120nor,nor,BrowAl20,tackles_solo,2,,,,,
player,201012120nor,nor,BrowAl20,tackles_assists,0,,,,,
player,201012120nor,nor,BrowAl20,tackles_loss,0,,,,,
player,201012120nor,nor,BrowAl20,qb_hits,0,,,,,
player,201012120nor,nor,BrowAl20,fumbles_rec,0,,,,,
player,201012120nor,nor,BrowAl20,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,BrowAl20,fumbles_rec_td,0,,,,,
player,201012120nor,nor,BrowAl20,fumbles_forced,0,,,,,
player,201012120nor,nor,ElliSe99,def_int,0,,,,,
player,201012120nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201012120nor,nor,ElliSe99,def_int_td,0,,,,,
player,201012120nor,nor,ElliSe99,def_int_long,0,,,,,
player,201012120nor,nor,ElliSe99,pass_defended,0,,,,,
player,201012120nor,nor,ElliSe99,sacks,0.0,,,,,
player,201012120nor,nor,ElliSe99,tackles_combined,2,,,,,
player,201012120nor,nor,ElliSe99,tackles_solo,0,,,,,
player,201012120nor,nor,ElliSe99,tackles_assists,2,,,,,
player,201012120nor,nor,ElliSe99,tackles_loss,0,,,,,
player,201012120nor,nor,ElliSe99,qb_hits,2,,,,,
player,201012120nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201012120nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201012120nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201012120nor,nor,PrioPi20,def_int,0,,,,,
player,201012120nor,nor,PrioPi20,def_int_yds,0,,,,,
player,201012120nor,nor,PrioPi20,def_int_td,0,,,,,
player,201012120nor,nor,PrioPi20,def_int_long,0,,,,,
player,201012120nor,nor,PrioPi20,pass_defended,0,,,,,
player,201012120nor,nor,PrioPi20,sacks,0.0,,,,,
player,201012120nor,nor,PrioPi20,tackles_combined,1,,,,,
player,201012120nor,nor,PrioPi20,tackles_solo,1,,,,,
player,201012120nor,nor,PrioPi20,tackles_assists,0,,,,,
player,201012120nor,nor,PrioPi20,tackles_loss,0,,,,,
player,201012120nor,nor,PrioPi20,qb_hits,0,,,,,
player,201012120nor,nor,PrioPi20,fumbles_rec,0,,,,,
player,201012120nor,nor,PrioPi20,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,PrioPi20,fumbles_rec_td,0,,,,,
player,201012120nor,nor,PrioPi20,fumbles_forced,0,,,,,
player,201012120nor,nor,TorrLe20,def_int,0,,,,,
player,201012120nor,nor,TorrLe20,def_int_yds,0,,,,,
player,201012120nor,nor,TorrLe20,def_int_td,0,,,,,
player,201012120nor,nor,TorrLe20,def_int_long,0,,,,,
player,201012120nor,nor,TorrLe20,pass_defended,0,,,,,
player,201012120nor,nor,TorrLe20,sacks,0.0,,,,,
player,201012120nor,nor,TorrLe20,tackles_combined,1,,,,,
player,201012120nor,nor,TorrLe20,tackles_solo,1,,,,,
player,201012120nor,nor,TorrLe20,tackles_assists,0,,,,,
player,201012120nor,nor,TorrLe20,tackles_loss,0,,,,,
player,201012120nor,nor,TorrLe20,qb_hits,0,,,,,
player,201012120nor,nor,TorrLe20,fumbles_rec,0,,,,,
player,201012120nor,nor,TorrLe20,fumbles_rec_yds,0,,,,,
player,201012120nor,nor,TorrLe20,fumbles_rec_td,0,,,,,
player,201012120nor,nor,TorrLe20,fumbles_forced,0,,,,,
player,201012120nor,ram,AmenDa00,kick_ret,6,,,,,
player,201012120nor,ram,AmenDa00,kick_ret_yds,134,,,,,
player,201012120nor,ram,AmenDa00,kick_ret_yds_per_ret,22.3,,,,,
player,201012120nor,ram,AmenDa00,kick_ret_td,0,,,,,
player,201012120nor,ram,AmenDa00,kick_ret_long,28,,,,,
player,201012120nor,ram,AmenDa00,punt_ret,1,,,,,
player,201012120nor,ram,AmenDa00,punt_ret_yds,10,,,,,
player,201012120nor,ram,AmenDa00,punt_ret_yds_per_ret,10.0,,,,,
player,201012120nor,ram,AmenDa00,punt_ret_td,0,,,,,
player,201012120nor,ram,AmenDa00,punt_ret_long,10,,,,,
player,201012120nor,nor,BushRe00,kick_ret,0,,,,,
player,201012120nor,nor,BushRe00,kick_ret_yds,0,,,,,
player,201012120nor,nor,BushRe00,kick_ret_yds_per_ret,,,,,,
player,201012120nor,nor,BushRe00,kick_ret_td,0,,,,,
player,201012120nor,nor,BushRe00,kick_ret_long,0,,,,,
player,201012120nor,nor,BushRe00,punt_ret,2,,,,,
player,201012120nor,nor,BushRe00,punt_ret_yds,16,,,,,
player,201012120nor,nor,BushRe00,punt_ret_yds_per_ret,8.0,,,,,
player,201012120nor,nor,BushRe00,punt_ret_td,0,,,,,
player,201012120nor,nor,BushRe00,punt_ret_long,8,,,,,
player,201012120nor,nor,RobyCo00,kick_ret,3,,,,,
player,201012120nor,nor,RobyCo00,kick_ret_yds,69,,,,,
player,201012120nor,nor,RobyCo00,kick_ret_yds_per_ret,23.0,,,,,
player,201012120nor,nor,RobyCo00,kick_ret_td,0,,,,,
player,201012120nor,nor,RobyCo00,kick_ret_long,26,,,,,
player,201012120nor,nor,RobyCo00,punt_ret,0,,,,,
player,201012120nor,nor,RobyCo00,punt_ret_yds,0,,,,,
player,201012120nor,nor,RobyCo00,punt_ret_yds_per_ret,,,,,,
player,201012120nor,nor,RobyCo00,punt_ret_td,0,,,,,
player,201012120nor,nor,RobyCo00,punt_ret_long,0,,,,,
player,201012120nor,ram,brownjos01,xpm,1,,,,,
player,201012120nor,ram,brownjos01,xpa,1,,,,,
player,201012120nor,ram,brownjos01,fgm,2,,,,,
player,201012120nor,ram,brownjos01,fga,3,,,,,
player,201012120nor,ram,brownjos01,punt,0,,,,,
player,201012120nor,ram,brownjos01,punt_yds,0,,,,,
player,201012120nor,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201012120nor,ram,brownjos01,punt_long,0,,,,,
player,201012120nor,ram,JoneDo21,xpm,,,,,,
player,201012120nor,ram,JoneDo21,xpa,,,,,,
player,201012120nor,ram,JoneDo21,fgm,,,,,,
player,201012120nor,ram,JoneDo21,fga,,,,,,
player,201012120nor,ram,JoneDo21,punt,4,,,,,
player,201012120nor,ram,JoneDo21,punt_yds,219,,,,,
player,201012120nor,ram,JoneDo21,punt_yds_per_punt,54.8,,,,,
player,201012120nor,ram,JoneDo21,punt_long,58,,,,,
player,201012120nor,nor,HartGa00,xpm,4,,,,,
player,201012120nor,nor,HartGa00,xpa,4,,,,,
player,201012120nor,nor,HartGa00,fgm,1,,,,,
player,201012120nor,nor,HartGa00,fga,1,,,,,
player,201012120nor,nor,HartGa00,punt,0,,,,,
player,201012120nor,nor,HartGa00,punt_yds,0,,,,,
player,201012120nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201012120nor,nor,HartGa00,punt_long,0,,,,,
player,201012120nor,nor,MorsTh00,xpm,,,,,,
player,201012120nor,nor,MorsTh00,xpa,,,,,,
player,201012120nor,nor,MorsTh00,fgm,,,,,,
player,201012120nor,nor,MorsTh00,fga,,,,,,
player,201012120nor,nor,MorsTh00,punt,2,,,,,
player,201012120nor,nor,MorsTh00,punt_yds,90,,,,,
player,201012120nor,nor,MorsTh00,punt_yds_per_punt,45.0,,,,,
player,201012120nor,nor,MorsTh00,punt_long,50,,,,,
