game,2010,5,20101010,201010100dal,oti,"Tennessee Titans",34,dal,"Dallas Cowboys",27
player,201010100dal,dal,WillJa95,tackles_loss,0,,,,,
player,201010100dal,dal,WillJa95,qb_hits,0,,,,,
player,201010100dal,dal,WillJa95,fumbles_rec,0,,,,,
player,201010100dal,dal,WillJa95,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,WillJa95,fumbles_rec_td,0,,,,,
player,201010100dal,dal,WillJa95,fumbles_forced,0,,,,,
player,201010100dal,dal,WillLe20,def_int,0,,,,,
player,201010100dal,dal,WillLe20,def_int_yds,0,,,,,
player,201010100dal,dal,WillLe20,def_int_td,0,,,,,
player,201010100dal,dal,WillLe20,def_int_long,0,,,,,
player,201010100dal,dal,WillLe20,pass_defended,0,,,,,
player,201010100dal,dal,WillLe20,sacks,0.0,,,,,
player,201010100dal,dal,WillLe20,tackles_combined,1,,,,,
player,201010100dal,dal,WillLe20,tackles_solo,1,,,,,
player,201010100dal,dal,WillLe20,tackles_assists,0,,,,,
player,201010100dal,dal,WillLe20,tackles_loss,0,,,,,
player,201010100dal,dal,WillLe20,qb_hits,0,,,,,
player,201010100dal,dal,WillLe20,fumbles_rec,0,,,,,
player,201010100dal,dal,WillLe20,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,WillLe20,fumbles_rec_td,0,,,,,
player,201010100dal,dal,WillLe20,fumbles_forced,0,,,,,
player,201010100dal,dal,BrooKe00,def_int,0,,,,,
player,201010100dal,dal,BrooKe00,def_int_yds,0,,,,,
player,201010100dal,dal,BrooKe00,def_int_td,0,,,,,
player,201010100dal,dal,BrooKe00,def_int_long,0,,,,,
player,201010100dal,dal,BrooKe00,pass_defended,2,,,,,
player,201010100dal,dal,BrooKe00,sacks,0.0,,,,,
player,201010100dal,dal,BrooKe00,tackles_combined,0,,,,,
player,201010100dal,dal,BrooKe00,tackles_solo,0,,,,,
player,201010100dal,dal,BrooKe00,tackles_assists,0,,,,,
player,201010100dal,dal,BrooKe00,tackles_loss,0,,,,,
player,201010100dal,dal,BrooKe00,qb_hits,0,,,,,
player,201010100dal,dal,BrooKe00,fumbles_rec,0,,,,,
player,201010100dal,dal,BrooKe00,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,BrooKe00,fumbles_rec_td,0,,,,,
player,201010100dal,dal,BrooKe00,fumbles_forced,0,,,,,
player,201010100dal,dal,ScanOr99,def_int,0,,,,,
player,201010100dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201010100dal,dal,ScanOr99,def_int_td,0,,,,,
player,201010100dal,dal,ScanOr99,def_int_long,0,,,,,
player,201010100dal,dal,ScanOr99,pass_defended,1,,,,,
player,201010100dal,dal,ScanOr99,sacks,0.0,,,,,
player,201010100dal,dal,ScanOr99,tackles_combined,0,,,,,
player,201010100dal,dal,ScanOr99,tackles_solo,0,,,,,
player,201010100dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201010100dal,dal,ScanOr99,tackles_loss,0,,,,,
player,201010100dal,dal,ScanOr99,qb_hits,0,,,,,
player,201010100dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201010100dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201010100dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201010100dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201010100dal,oti,MariMa00,kick_ret,3,,,,,
player,201010100dal,oti,MariMa00,kick_ret_yds,109,,,,,
player,201010100dal,oti,MariMa00,kick_ret_yds_per_ret,36.3,,,,,
player,201010100dal,oti,MariMa00,kick_ret_td,0,,,,,
player,201010100dal,oti,MariMa00,kick_ret_long,73,,,,,
player,201010100dal,oti,MariMa00,punt_ret,0,,,,,
player,201010100dal,oti,MariMa00,punt_ret_yds,0,,,,,
player,201010100dal,oti,MariMa00,punt_ret_yds_per_ret,,,,,,
player,201010100dal,oti,MariMa00,punt_ret_td,0,,,,,
player,201010100dal,oti,MariMa00,punt_ret_long,0,,,,,
player,201010100dal,dal,BryaDe01,kick_ret,0,,,,,
player,201010100dal,dal,BryaDe01,kick_ret_yds,0,,,,,
player,201010100dal,dal,BryaDe01,kick_ret_yds_per_ret,,,,,,
player,201010100dal,dal,BryaDe01,kick_ret_td,0,,,,,
player,201010100dal,dal,BryaDe01,kick_ret_long,0,,,,,
player,201010100dal,dal,BryaDe01,punt_ret,3,,,,,
player,201010100dal,dal,BryaDe01,punt_ret_yds,1,,,,,
player,201010100dal,dal,BryaDe01,punt_ret_yds_per_ret,0.3,,,,,
player,201010100dal,dal,BryaDe01,punt_ret_td,0,,,,,
player,201010100dal,dal,BryaDe01,punt_ret_long,2,,,,,
player,201010100dal,dal,OwusAk99,kick_ret,4,,,,,
player,201010100dal,dal,OwusAk99,kick_ret_yds,91,,,,,
player,201010100dal,dal,OwusAk99,kick_ret_yds_per_ret,22.8,,,,,
player,201010100dal,dal,OwusAk99,kick_ret_td,0,,,,,
player,201010100dal,dal,OwusAk99,kick_ret_long,24,,,,,
player,201010100dal,dal,OwusAk99,punt_ret,0,,,,,
player,201010100dal,dal,OwusAk99,punt_ret_yds,0,,,,,
player,201010100dal,dal,OwusAk99,punt_ret_yds_per_ret,,,,,,
player,201010100dal,dal,OwusAk99,punt_ret_td,0,,,,,
player,201010100dal,dal,OwusAk99,punt_ret_long,0,,,,,
player,201010100dal,dal,OgleKe00,kick_ret,1,,,,,
player,201010100dal,dal,OgleKe00,kick_ret_yds,15,,,,,
player,201010100dal,dal,OgleKe00,kick_ret_yds_per_ret,15.0,,,,,
player,201010100dal,dal,OgleKe00,kick_ret_td,0,,,,,
player,201010100dal,dal,OgleKe00,kick_ret_long,15,,,,,
player,201010100dal,dal,OgleKe00,punt_ret,0,,,,,
player,201010100dal,dal,OgleKe00,punt_ret_yds,0,,,,,
player,201010100dal,dal,OgleKe00,punt_ret_yds_per_ret,,,,,,
player,201010100dal,dal,OgleKe00,punt_ret_td,0,,,,,
player,201010100dal,dal,OgleKe00,punt_ret_long,0,,,,,
player,201010100dal,oti,bironrob01,xpm,4,,,,,
player,201010100dal,oti,bironrob01,xpa,4,,,,,
player,201010100dal,oti,bironrob01,fgm,2,,,,,
player,201010100dal,oti,bironrob01,fga,2,,,,,
player,201010100dal,oti,bironrob01,punt,0,,,,,
player,201010100dal,oti,bironrob01,punt_yds,0,,,,,
player,201010100dal,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201010100dal,oti,bironrob01,punt_long,0,,,,,
player,201010100dal,oti,KernBr20,xpm,,,,,,
player,201010100dal,oti,KernBr20,xpa,,,,,,
player,201010100dal,oti,KernBr20,fgm,,,,,,
player,201010100dal,oti,KernBr20,fga,,,,,,
player,201010100dal,oti,KernBr20,punt,5,,,,,
player,201010100dal,oti,KernBr20,punt_yds,174,,,,,
player,201010100dal,oti,KernBr20,punt_yds_per_punt,34.8,,,,,
player,201010100dal,oti,KernBr20,punt_long,45,,,,,
player,201010100dal,dal,BuehDa44,xpm,3,,,,,
player,201010100dal,dal,BuehDa44,xpa,3,,,,,
player,201010100dal,dal,BuehDa44,fgm,2,,,,,
player,201010100dal,dal,BuehDa44,fga,3,,,,,
player,201010100dal,dal,BuehDa44,punt,0,,,,,
player,201010100dal,dal,BuehDa44,punt_yds,0,,,,,
player,201010100dal,dal,BuehDa44,punt_yds_per_punt,,,,,,
player,201010100dal,dal,BuehDa44,punt_long,0,,,,,
player,201010100dal,dal,McBrMa20,xpm,,,,,,
player,201010100dal,dal,McBrMa20,xpa,,,,,,
player,201010100dal,dal,McBrMa20,fgm,,,,,,
player,201010100dal,dal,McBrMa20,fga,,,,,,
player,201010100dal,dal,McBrMa20,punt,2,,,,,
player,201010100dal,dal,McBrMa20,punt_yds,72,,,,,
player,201010100dal,dal,McBrMa20,punt_yds_per_punt,36.0,,,,,
player,201010100dal,dal,McBrMa20,punt_long,39,,,,,
