game,2010,5,20101010,201010100clt,kan,"Kansas City Chiefs",9,clt,"Indianapolis Colts",19
player,201010100clt,clt,WhitBl00,tackles_solo,1,,,,,
player,201010100clt,clt,WhitBl00,tackles_assists,0,,,,,
player,201010100clt,clt,WhitBl00,tackles_loss,0,,,,,
player,201010100clt,clt,WhitBl00,qb_hits,0,,,,,
player,201010100clt,clt,WhitBl00,fumbles_rec,0,,,,,
player,201010100clt,clt,WhitBl00,fumbles_rec_yds,0,,,,,
player,201010100clt,clt,WhitBl00,fumbles_rec_td,0,,,,,
player,201010100clt,clt,WhitBl00,fumbles_forced,0,,,,,
player,201010100clt,kan,McClDe00,kick_ret,6,,,,,
player,201010100clt,kan,McClDe00,kick_ret_yds,141,,,,,
player,201010100clt,kan,McClDe00,kick_ret_yds_per_ret,23.5,,,,,
player,201010100clt,kan,McClDe00,kick_ret_td,0,,,,,
player,201010100clt,kan,McClDe00,kick_ret_long,32,,,,,
player,201010100clt,kan,McClDe00,punt_ret,0,,,,,
player,201010100clt,kan,McClDe00,punt_ret_yds,0,,,,,
player,201010100clt,kan,McClDe00,punt_ret_yds_per_ret,,,,,,
player,201010100clt,kan,McClDe00,punt_ret_td,0,,,,,
player,201010100clt,kan,McClDe00,punt_ret_long,0,,,,,
player,201010100clt,clt,MoorKe00,kick_ret,2,,,,,
player,201010100clt,clt,MoorKe00,kick_ret_yds,41,,,,,
player,201010100clt,clt,MoorKe00,kick_ret_yds_per_ret,20.5,,,,,
player,201010100clt,clt,MoorKe00,kick_ret_td,0,,,,,
player,201010100clt,clt,MoorKe00,kick_ret_long,23,,,,,
player,201010100clt,clt,MoorKe00,punt_ret,3,,,,,
player,201010100clt,clt,MoorKe00,punt_ret_yds,4,,,,,
player,201010100clt,clt,MoorKe00,punt_ret_yds_per_ret,1.3,,,,,
player,201010100clt,clt,MoorKe00,punt_ret_td,0,,,,,
player,201010100clt,clt,MoorKe00,punt_ret_long,4,,,,,
player,201010100clt,clt,JameJa00,kick_ret,1,,,,,
player,201010100clt,clt,JameJa00,kick_ret_yds,0,,,,,
player,201010100clt,clt,JameJa00,kick_ret_yds_per_ret,0.0,,,,,
player,201010100clt,clt,JameJa00,kick_ret_td,0,,,,,
player,201010100clt,clt,JameJa00,kick_ret_long,0,,,,,
player,201010100clt,clt,JameJa00,punt_ret,0,,,,,
player,201010100clt,clt,JameJa00,punt_ret_yds,0,,,,,
player,201010100clt,clt,JameJa00,punt_ret_yds_per_ret,,,,,,
player,201010100clt,clt,JameJa00,punt_ret_td,0,,,,,
player,201010100clt,clt,JameJa00,punt_ret_long,0,,,,,
player,201010100clt,kan,ColqDu20,xpm,,,,,,
player,201010100clt,kan,ColqDu20,xpa,,,,,,
player,201010100clt,kan,ColqDu20,fgm,,,,,,
player,201010100clt,kan,ColqDu20,fga,,,,,,
player,201010100clt,kan,ColqDu20,punt,4,,,,,
player,201010100clt,kan,ColqDu20,punt_yds,212,,,,,
player,201010100clt,kan,ColqDu20,punt_yds_per_punt,53.0,,,,,
player,201010100clt,kan,ColqDu20,punt_long,60,,,,,
player,201010100clt,kan,SuccRy44,xpm,,,,,,
player,201010100clt,kan,SuccRy44,xpa,,,,,,
player,201010100clt,kan,SuccRy44,fgm,3,,,,,
player,201010100clt,kan,SuccRy44,fga,4,,,,,
player,201010100clt,kan,SuccRy44,punt,0,,,,,
player,201010100clt,kan,SuccRy44,punt_yds,0,,,,,
player,201010100clt,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201010100clt,kan,SuccRy44,punt_long,0,,,,,
player,201010100clt,clt,vinatada01,xpm,1,,,,,
player,201010100clt,clt,vinatada01,xpa,1,,,,,
player,201010100clt,clt,vinatada01,fgm,4,,,,,
player,201010100clt,clt,vinatada01,fga,4,,,,,
player,201010100clt,clt,vinatada01,punt,0,,,,,
player,201010100clt,clt,vinatada01,punt_yds,0,,,,,
player,201010100clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201010100clt,clt,vinatada01,punt_long,0,,,,,
player,201010100clt,clt,McAfPa44,xpm,,,,,,
player,201010100clt,clt,McAfPa44,xpa,,,,,,
player,201010100clt,clt,McAfPa44,fgm,,,,,,
player,201010100clt,clt,McAfPa44,fga,,,,,,
player,201010100clt,clt,McAfPa44,punt,2,,,,,
player,201010100clt,clt,McAfPa44,punt_yds,105,,,,,
player,201010100clt,clt,McAfPa44,punt_yds_per_punt,52.5,,,,,
player,201010100clt,clt,McAfPa44,punt_long,58,,,,,
