game,2010,2,20100919,201009190oti,pit,"Pittsburgh Steelers",19,oti,"Tennessee Titans",11
player,201009190oti,oti,FordJa99,fumbles_rec,0,,,,,
player,201009190oti,oti,FordJa99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,FordJa99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,FordJa99,fumbles_forced,0,,,,,
player,201009190oti,oti,MarkSe99,def_int,0,,,,,
player,201009190oti,oti,MarkSe99,def_int_yds,0,,,,,
player,201009190oti,oti,MarkSe99,def_int_td,0,,,,,
player,201009190oti,oti,MarkSe99,def_int_long,0,,,,,
player,201009190oti,oti,MarkSe99,pass_defended,0,,,,,
player,201009190oti,oti,MarkSe99,sacks,0.0,,,,,
player,201009190oti,oti,MarkSe99,tackles_combined,3,,,,,
player,201009190oti,oti,MarkSe99,tackles_solo,2,,,,,
player,201009190oti,oti,MarkSe99,tackles_assists,1,,,,,
player,201009190oti,oti,MarkSe99,tackles_loss,0,,,,,
player,201009190oti,oti,MarkSe99,qb_hits,0,,,,,
player,201009190oti,oti,MarkSe99,fumbles_rec,0,,,,,
player,201009190oti,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,MarkSe99,fumbles_forced,0,,,,,
player,201009190oti,oti,McCoJa99,def_int,0,,,,,
player,201009190oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201009190oti,oti,McCoJa99,def_int_td,0,,,,,
player,201009190oti,oti,McCoJa99,def_int_long,0,,,,,
player,201009190oti,oti,McCoJa99,pass_defended,0,,,,,
player,201009190oti,oti,McCoJa99,sacks,0.0,,,,,
player,201009190oti,oti,McCoJa99,tackles_combined,3,,,,,
player,201009190oti,oti,McCoJa99,tackles_solo,2,,,,,
player,201009190oti,oti,McCoJa99,tackles_assists,1,,,,,
player,201009190oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201009190oti,oti,McCoJa99,qb_hits,0,,,,,
player,201009190oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201009190oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201009190oti,oti,AllrCo99,def_int,0,,,,,
player,201009190oti,oti,AllrCo99,def_int_yds,0,,,,,
player,201009190oti,oti,AllrCo99,def_int_td,0,,,,,
player,201009190oti,oti,AllrCo99,def_int_long,0,,,,,
player,201009190oti,oti,AllrCo99,pass_defended,0,,,,,
player,201009190oti,oti,AllrCo99,sacks,0.0,,,,,
player,201009190oti,oti,AllrCo99,tackles_combined,2,,,,,
player,201009190oti,oti,AllrCo99,tackles_solo,1,,,,,
player,201009190oti,oti,AllrCo99,tackles_assists,1,,,,,
player,201009190oti,oti,AllrCo99,tackles_loss,0,,,,,
player,201009190oti,oti,AllrCo99,qb_hits,0,,,,,
player,201009190oti,oti,AllrCo99,fumbles_rec,0,,,,,
player,201009190oti,oti,AllrCo99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,AllrCo99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,AllrCo99,fumbles_forced,0,,,,,
player,201009190oti,oti,BailPa99,def_int,0,,,,,
player,201009190oti,oti,BailPa99,def_int_yds,0,,,,,
player,201009190oti,oti,BailPa99,def_int_td,0,,,,,
player,201009190oti,oti,BailPa99,def_int_long,0,,,,,
player,201009190oti,oti,BailPa99,pass_defended,0,,,,,
player,201009190oti,oti,BailPa99,sacks,0.0,,,,,
player,201009190oti,oti,BailPa99,tackles_combined,2,,,,,
player,201009190oti,oti,BailPa99,tackles_solo,0,,,,,
player,201009190oti,oti,BailPa99,tackles_assists,2,,,,,
player,201009190oti,oti,BailPa99,tackles_loss,0,,,,,
player,201009190oti,oti,BailPa99,qb_hits,0,,,,,
player,201009190oti,oti,BailPa99,fumbles_rec,0,,,,,
player,201009190oti,oti,BailPa99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,BailPa99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,BailPa99,fumbles_forced,0,,,,,
player,201009190oti,oti,HayeJo20,def_int,0,,,,,
player,201009190oti,oti,HayeJo20,def_int_yds,0,,,,,
player,201009190oti,oti,HayeJo20,def_int_td,0,,,,,
player,201009190oti,oti,HayeJo20,def_int_long,0,,,,,
player,201009190oti,oti,HayeJo20,pass_defended,0,,,,,
player,201009190oti,oti,HayeJo20,sacks,0.0,,,,,
player,201009190oti,oti,HayeJo20,tackles_combined,2,,,,,
player,201009190oti,oti,HayeJo20,tackles_solo,2,,,,,
player,201009190oti,oti,HayeJo20,tackles_assists,0,,,,,
player,201009190oti,oti,HayeJo20,tackles_loss,0,,,,,
player,201009190oti,oti,HayeJo20,qb_hits,0,,,,,
player,201009190oti,oti,HayeJo20,fumbles_rec,0,,,,,
player,201009190oti,oti,HayeJo20,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,HayeJo20,fumbles_rec_td,0,,,,,
player,201009190oti,oti,HayeJo20,fumbles_forced,0,,,,,
player,201009190oti,oti,JoneJa99,def_int,0,,,,,
player,201009190oti,oti,JoneJa99,def_int_yds,0,,,,,
player,201009190oti,oti,JoneJa99,def_int_td,0,,,,,
player,201009190oti,oti,JoneJa99,def_int_long,0,,,,,
player,201009190oti,oti,JoneJa99,pass_defended,0,,,,,
player,201009190oti,oti,JoneJa99,sacks,0.0,,,,,
player,201009190oti,oti,JoneJa99,tackles_combined,2,,,,,
player,201009190oti,oti,JoneJa99,tackles_solo,2,,,,,
player,201009190oti,oti,JoneJa99,tackles_assists,0,,,,,
player,201009190oti,oti,JoneJa99,tackles_loss,2,,,,,
player,201009190oti,oti,JoneJa99,qb_hits,0,,,,,
player,201009190oti,oti,JoneJa99,fumbles_rec,0,,,,,
player,201009190oti,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,JoneJa99,fumbles_forced,0,,,,,
player,201009190oti,oti,ShawTi99,def_int,0,,,,,
player,201009190oti,oti,ShawTi99,def_int_yds,0,,,,,
player,201009190oti,oti,ShawTi99,def_int_td,0,,,,,
player,201009190oti,oti,ShawTi99,def_int_long,0,,,,,
player,201009190oti,oti,ShawTi99,pass_defended,0,,,,,
player,201009190oti,oti,ShawTi99,sacks,0.0,,,,,
player,201009190oti,oti,ShawTi99,tackles_combined,2,,,,,
player,201009190oti,oti,ShawTi99,tackles_solo,2,,,,,
player,201009190oti,oti,ShawTi99,tackles_assists,0,,,,,
player,201009190oti,oti,ShawTi99,tackles_loss,0,,,,,
player,201009190oti,oti,ShawTi99,qb_hits,0,,,,,
player,201009190oti,oti,ShawTi99,fumbles_rec,0,,,,,
player,201009190oti,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,ShawTi99,fumbles_forced,0,,,,,
player,201009190oti,oti,VernAl99,def_int,0,,,,,
player,201009190oti,oti,VernAl99,def_int_yds,0,,,,,
player,201009190oti,oti,VernAl99,def_int_td,0,,,,,
player,201009190oti,oti,VernAl99,def_int_long,0,,,,,
player,201009190oti,oti,VernAl99,pass_defended,0,,,,,
player,201009190oti,oti,VernAl99,sacks,0.0,,,,,
player,201009190oti,oti,VernAl99,tackles_combined,2,,,,,
player,201009190oti,oti,VernAl99,tackles_solo,2,,,,,
player,201009190oti,oti,VernAl99,tackles_assists,0,,,,,
player,201009190oti,oti,VernAl99,tackles_loss,0,,,,,
player,201009190oti,oti,VernAl99,qb_hits,0,,,,,
player,201009190oti,oti,VernAl99,fumbles_rec,0,,,,,
player,201009190oti,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201009190oti,oti,VernAl99,fumbles_forced,0,,,,,
player,201009190oti,oti,WinbJa20,def_int,0,,,,,
player,201009190oti,oti,WinbJa20,def_int_yds,0,,,,,
player,201009190oti,oti,WinbJa20,def_int_td,0,,,,,
player,201009190oti,oti,WinbJa20,def_int_long,0,,,,,
player,201009190oti,oti,WinbJa20,pass_defended,0,,,,,
player,201009190oti,oti,WinbJa20,sacks,0.0,,,,,
player,201009190oti,oti,WinbJa20,tackles_combined,2,,,,,
player,201009190oti,oti,WinbJa20,tackles_solo,1,,,,,
player,201009190oti,oti,WinbJa20,tackles_assists,1,,,,,
player,201009190oti,oti,WinbJa20,tackles_loss,0,,,,,
player,201009190oti,oti,WinbJa20,qb_hits,0,,,,,
player,201009190oti,oti,WinbJa20,fumbles_rec,0,,,,,
player,201009190oti,oti,WinbJa20,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,WinbJa20,fumbles_rec_td,0,,,,,
player,201009190oti,oti,WinbJa20,fumbles_forced,0,,,,,
player,201009190oti,oti,AmatKe20,def_int,0,,,,,
player,201009190oti,oti,AmatKe20,def_int_yds,0,,,,,
player,201009190oti,oti,AmatKe20,def_int_td,0,,,,,
player,201009190oti,oti,AmatKe20,def_int_long,0,,,,,
player,201009190oti,oti,AmatKe20,pass_defended,0,,,,,
player,201009190oti,oti,AmatKe20,sacks,0.0,,,,,
player,201009190oti,oti,AmatKe20,tackles_combined,1,,,,,
player,201009190oti,oti,AmatKe20,tackles_solo,1,,,,,
player,201009190oti,oti,AmatKe20,tackles_assists,0,,,,,
player,201009190oti,oti,AmatKe20,tackles_loss,0,,,,,
player,201009190oti,oti,AmatKe20,qb_hits,0,,,,,
player,201009190oti,oti,AmatKe20,fumbles_rec,0,,,,,
player,201009190oti,oti,AmatKe20,fumbles_rec_yds,0,,,,,
player,201009190oti,oti,AmatKe20,fumbles_rec_td,0,,,,,
player,201009190oti,oti,AmatKe20,fumbles_forced,0,,,,,
player,201009190oti,pit,RandAn00,kick_ret,0,,,,,
player,201009190oti,pit,RandAn00,kick_ret_yds,0,,,,,
player,201009190oti,pit,RandAn00,kick_ret_yds_per_ret,,,,,,
player,201009190oti,pit,RandAn00,kick_ret_td,0,,,,,
player,201009190oti,pit,RandAn00,kick_ret_long,0,,,,,
player,201009190oti,pit,RandAn00,punt_ret,3,,,,,
player,201009190oti,pit,RandAn00,punt_ret_yds,12,,,,,
player,201009190oti,pit,RandAn00,punt_ret_yds_per_ret,4.0,,,,,
player,201009190oti,pit,RandAn00,punt_ret_td,0,,,,,
player,201009190oti,pit,RandAn00,punt_ret_long,7,,,,,
player,201009190oti,pit,BrowAn04,kick_ret,2,,,,,
player,201009190oti,pit,BrowAn04,kick_ret_yds,107,,,,,
player,201009190oti,pit,BrowAn04,kick_ret_yds_per_ret,53.5,,,,,
player,201009190oti,pit,BrowAn04,kick_ret_td,1,,,,,
player,201009190oti,pit,BrowAn04,kick_ret_long,89,,,,,
player,201009190oti,pit,BrowAn04,punt_ret,1,,,,,
player,201009190oti,pit,BrowAn04,punt_ret_yds,21,,,,,
player,201009190oti,pit,BrowAn04,punt_ret_yds_per_ret,21.0,,,,,
player,201009190oti,pit,BrowAn04,punt_ret_td,0,,,,,
player,201009190oti,pit,BrowAn04,punt_ret_long,21,,,,,
player,201009190oti,pit,MoorMe00,kick_ret,0,,,,,
player,201009190oti,pit,MoorMe00,kick_ret_yds,8,,,,,
player,201009190oti,pit,MoorMe00,kick_ret_yds_per_ret,,,,,,
player,201009190oti,pit,MoorMe00,kick_ret_td,0,,,,,
player,201009190oti,pit,MoorMe00,kick_ret_long,8,,,,,
player,201009190oti,pit,MoorMe00,punt_ret,0,,,,,
player,201009190oti,pit,MoorMe00,punt_ret_yds,0,,,,,
player,201009190oti,pit,MoorMe00,punt_ret_yds_per_ret,,,,,,
player,201009190oti,pit,MoorMe00,punt_ret_td,0,,,,,
player,201009190oti,pit,MoorMe00,punt_ret_long,0,,,,,
player,201009190oti,oti,MariMa00,kick_ret,4,,,,,
player,201009190oti,oti,MariMa00,kick_ret_yds,97,,,,,
player,201009190oti,oti,MariMa00,kick_ret_yds_per_ret,24.3,,,,,
player,201009190oti,oti,MariMa00,kick_ret_td,0,,,,,
player,201009190oti,oti,MariMa00,kick_ret_long,34,,,,,
player,201009190oti,oti,MariMa00,punt_ret,3,,,,,
player,201009190oti,oti,MariMa00,punt_ret_yds,43,,,,,
player,201009190oti,oti,MariMa00,punt_ret_yds_per_ret,14.3,,,,,
player,201009190oti,oti,MariMa00,punt_ret_td,0,,,,,
player,201009190oti,oti,MariMa00,punt_ret_long,38,,,,,
player,201009190oti,pit,reedxjef01,xpm,1,,,,,
player,201009190oti,pit,reedxjef01,xpa,1,,,,,
player,201009190oti,pit,reedxjef01,fgm,4,,,,,
player,201009190oti,pit,reedxjef01,fga,4,,,,,
player,201009190oti,pit,reedxjef01,punt,0,,,,,
player,201009190oti,pit,reedxjef01,punt_yds,0,,,,,
player,201009190oti,pit,reedxjef01,punt_yds_per_punt,,,,,,
player,201009190oti,pit,reedxjef01,punt_long,0,,,,,
player,201009190oti,pit,SepuDa20,xpm,,,,,,
player,201009190oti,pit,SepuDa20,xpa,,,,,,
player,201009190oti,pit,SepuDa20,fgm,,,,,,
player,201009190oti,pit,SepuDa20,fga,,,,,,
player,201009190oti,pit,SepuDa20,punt,8,,,,,
player,201009190oti,pit,SepuDa20,punt_yds,348,,,,,
player,201009190oti,pit,SepuDa20,punt_yds_per_punt,43.5,,,,,
player,201009190oti,pit,SepuDa20,punt_long,59,,,,,
player,201009190oti,oti,KernBr20,xpm,,,,,,
player,201009190oti,oti,KernBr20,xpa,,,,,,
player,201009190oti,oti,KernBr20,fgm,,,,,,
player,201009190oti,oti,KernBr20,fga,,,,,,
player,201009190oti,oti,KernBr20,punt,5,,,,,
player,201009190oti,oti,KernBr20,punt_yds,244,,,,,
player,201009190oti,oti,KernBr20,punt_yds_per_punt,48.8,,,,,
player,201009190oti,oti,KernBr20,punt_long,57,,,,,
player,201009190oti,oti,bironrob01,xpm,,,,,,
player,201009190oti,oti,bironrob01,xpa,,,,,,
player,201009190oti,oti,bironrob01,fgm,1,,,,,
player,201009190oti,oti,bironrob01,fga,1,,,,,
player,201009190oti,oti,bironrob01,punt,0,,,,,
player,201009190oti,oti,bironrob01,punt_yds,0,,,,,
player,201009190oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201009190oti,oti,bironrob01,punt_long,0,,,,,
