game,2010,17,20110102,201101020nyj,buf,"Buffalo Bills",7,nyj,"New York Jets",38
player,201101020nyj,nyj,ColeDr20,tackles_loss,0,,,,,
player,201101020nyj,nyj,ColeDr20,qb_hits,0,,,,,
player,201101020nyj,nyj,ColeDr20,fumbles_rec,0,,,,,
player,201101020nyj,nyj,ColeDr20,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,ColeDr20,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,ColeDr20,fumbles_forced,1,,,,,
player,201101020nyj,nyj,DeViMi99,def_int,0,,,,,
player,201101020nyj,nyj,DeViMi99,def_int_yds,0,,,,,
player,201101020nyj,nyj,DeViMi99,def_int_td,0,,,,,
player,201101020nyj,nyj,DeViMi99,def_int_long,0,,,,,
player,201101020nyj,nyj,DeViMi99,pass_defended,0,,,,,
player,201101020nyj,nyj,DeViMi99,sacks,0.0,,,,,
player,201101020nyj,nyj,DeViMi99,tackles_combined,5,,,,,
player,201101020nyj,nyj,DeViMi99,tackles_solo,3,,,,,
player,201101020nyj,nyj,DeViMi99,tackles_assists,2,,,,,
player,201101020nyj,nyj,DeViMi99,tackles_loss,0,,,,,
player,201101020nyj,nyj,DeViMi99,qb_hits,0,,,,,
player,201101020nyj,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201101020nyj,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,DeViMi99,fumbles_forced,1,,,,,
player,201101020nyj,nyj,MaugJo00,def_int,0,,,,,
player,201101020nyj,nyj,MaugJo00,def_int_yds,0,,,,,
player,201101020nyj,nyj,MaugJo00,def_int_td,0,,,,,
player,201101020nyj,nyj,MaugJo00,def_int_long,0,,,,,
player,201101020nyj,nyj,MaugJo00,pass_defended,0,,,,,
player,201101020nyj,nyj,MaugJo00,sacks,0.0,,,,,
player,201101020nyj,nyj,MaugJo00,tackles_combined,4,,,,,
player,201101020nyj,nyj,MaugJo00,tackles_solo,3,,,,,
player,201101020nyj,nyj,MaugJo00,tackles_assists,1,,,,,
player,201101020nyj,nyj,MaugJo00,tackles_loss,1,,,,,
player,201101020nyj,nyj,MaugJo00,qb_hits,1,,,,,
player,201101020nyj,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201101020nyj,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201101020nyj,nyj,PoolBr20,def_int,0,,,,,
player,201101020nyj,nyj,PoolBr20,def_int_yds,0,,,,,
player,201101020nyj,nyj,PoolBr20,def_int_td,0,,,,,
player,201101020nyj,nyj,PoolBr20,def_int_long,0,,,,,
player,201101020nyj,nyj,PoolBr20,pass_defended,0,,,,,
player,201101020nyj,nyj,PoolBr20,sacks,0.0,,,,,
player,201101020nyj,nyj,PoolBr20,tackles_combined,4,,,,,
player,201101020nyj,nyj,PoolBr20,tackles_solo,3,,,,,
player,201101020nyj,nyj,PoolBr20,tackles_assists,1,,,,,
player,201101020nyj,nyj,PoolBr20,tackles_loss,0,,,,,
player,201101020nyj,nyj,PoolBr20,qb_hits,1,,,,,
player,201101020nyj,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201101020nyj,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201101020nyj,nyj,DixoMa00,def_int,0,,,,,
player,201101020nyj,nyj,DixoMa00,def_int_yds,0,,,,,
player,201101020nyj,nyj,DixoMa00,def_int_td,0,,,,,
player,201101020nyj,nyj,DixoMa00,def_int_long,0,,,,,
player,201101020nyj,nyj,DixoMa00,pass_defended,0,,,,,
player,201101020nyj,nyj,DixoMa00,sacks,0.0,,,,,
player,201101020nyj,nyj,DixoMa00,tackles_combined,3,,,,,
player,201101020nyj,nyj,DixoMa00,tackles_solo,3,,,,,
player,201101020nyj,nyj,DixoMa00,tackles_assists,0,,,,,
player,201101020nyj,nyj,DixoMa00,tackles_loss,0,,,,,
player,201101020nyj,nyj,DixoMa00,qb_hits,0,,,,,
player,201101020nyj,nyj,DixoMa00,fumbles_rec,0,,,,,
player,201101020nyj,nyj,DixoMa00,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,DixoMa00,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,DixoMa00,fumbles_forced,0,,,,,
player,201101020nyj,nyj,GholVe99,def_int,0,,,,,
player,201101020nyj,nyj,GholVe99,def_int_yds,0,,,,,
player,201101020nyj,nyj,GholVe99,def_int_td,0,,,,,
player,201101020nyj,nyj,GholVe99,def_int_long,0,,,,,
player,201101020nyj,nyj,GholVe99,pass_defended,0,,,,,
player,201101020nyj,nyj,GholVe99,sacks,0.0,,,,,
player,201101020nyj,nyj,GholVe99,tackles_combined,3,,,,,
player,201101020nyj,nyj,GholVe99,tackles_solo,1,,,,,
player,201101020nyj,nyj,GholVe99,tackles_assists,2,,,,,
player,201101020nyj,nyj,GholVe99,tackles_loss,0,,,,,
player,201101020nyj,nyj,GholVe99,qb_hits,0,,,,,
player,201101020nyj,nyj,GholVe99,fumbles_rec,0,,,,,
player,201101020nyj,nyj,GholVe99,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,GholVe99,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,GholVe99,fumbles_forced,0,,,,,
player,201101020nyj,nyj,WestJa99,def_int,0,,,,,
player,201101020nyj,nyj,WestJa99,def_int_yds,0,,,,,
player,201101020nyj,nyj,WestJa99,def_int_td,0,,,,,
player,201101020nyj,nyj,WestJa99,def_int_long,0,,,,,
player,201101020nyj,nyj,WestJa99,pass_defended,0,,,,,
player,201101020nyj,nyj,WestJa99,sacks,0.0,,,,,
player,201101020nyj,nyj,WestJa99,tackles_combined,3,,,,,
player,201101020nyj,nyj,WestJa99,tackles_solo,3,,,,,
player,201101020nyj,nyj,WestJa99,tackles_assists,0,,,,,
player,201101020nyj,nyj,WestJa99,tackles_loss,1,,,,,
player,201101020nyj,nyj,WestJa99,qb_hits,0,,,,,
player,201101020nyj,nyj,WestJa99,fumbles_rec,1,,,,,
player,201101020nyj,nyj,WestJa99,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,WestJa99,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,WestJa99,fumbles_forced,0,,,,,
player,201101020nyj,nyj,CookEm99,def_int,0,,,,,
player,201101020nyj,nyj,CookEm99,def_int_yds,0,,,,,
player,201101020nyj,nyj,CookEm99,def_int_td,0,,,,,
player,201101020nyj,nyj,CookEm99,def_int_long,0,,,,,
player,201101020nyj,nyj,CookEm99,pass_defended,0,,,,,
player,201101020nyj,nyj,CookEm99,sacks,0.0,,,,,
player,201101020nyj,nyj,CookEm99,tackles_combined,2,,,,,
player,201101020nyj,nyj,CookEm99,tackles_solo,2,,,,,
player,201101020nyj,nyj,CookEm99,tackles_assists,0,,,,,
player,201101020nyj,nyj,CookEm99,tackles_loss,0,,,,,
player,201101020nyj,nyj,CookEm99,qb_hits,1,,,,,
player,201101020nyj,nyj,CookEm99,fumbles_rec,0,,,,,
player,201101020nyj,nyj,CookEm99,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,CookEm99,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,CookEm99,fumbles_forced,1,,,,,
player,201101020nyj,nyj,HarrDa99,def_int,0,,,,,
player,201101020nyj,nyj,HarrDa99,def_int_yds,0,,,,,
player,201101020nyj,nyj,HarrDa99,def_int_td,0,,,,,
player,201101020nyj,nyj,HarrDa99,def_int_long,0,,,,,
player,201101020nyj,nyj,HarrDa99,pass_defended,0,,,,,
player,201101020nyj,nyj,HarrDa99,sacks,0.0,,,,,
player,201101020nyj,nyj,HarrDa99,tackles_combined,2,,,,,
player,201101020nyj,nyj,HarrDa99,tackles_solo,2,,,,,
player,201101020nyj,nyj,HarrDa99,tackles_assists,0,,,,,
player,201101020nyj,nyj,HarrDa99,tackles_loss,0,,,,,
player,201101020nyj,nyj,HarrDa99,qb_hits,0,,,,,
player,201101020nyj,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201101020nyj,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201101020nyj,nyj,ScotBa20,def_int,0,,,,,
player,201101020nyj,nyj,ScotBa20,def_int_yds,0,,,,,
player,201101020nyj,nyj,ScotBa20,def_int_td,0,,,,,
player,201101020nyj,nyj,ScotBa20,def_int_long,0,,,,,
player,201101020nyj,nyj,ScotBa20,pass_defended,0,,,,,
player,201101020nyj,nyj,ScotBa20,sacks,0.0,,,,,
player,201101020nyj,nyj,ScotBa20,tackles_combined,2,,,,,
player,201101020nyj,nyj,ScotBa20,tackles_solo,1,,,,,
player,201101020nyj,nyj,ScotBa20,tackles_assists,1,,,,,
player,201101020nyj,nyj,ScotBa20,tackles_loss,0,,,,,
player,201101020nyj,nyj,ScotBa20,qb_hits,1,,,,,
player,201101020nyj,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201101020nyj,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201101020nyj,nyj,SmitBr01,def_int,0,,,,,
player,201101020nyj,nyj,SmitBr01,def_int_yds,0,,,,,
player,201101020nyj,nyj,SmitBr01,def_int_td,0,,,,,
player,201101020nyj,nyj,SmitBr01,def_int_long,0,,,,,
player,201101020nyj,nyj,SmitBr01,pass_defended,0,,,,,
player,201101020nyj,nyj,SmitBr01,sacks,0.0,,,,,
player,201101020nyj,nyj,SmitBr01,tackles_combined,2,,,,,
player,201101020nyj,nyj,SmitBr01,tackles_solo,2,,,,,
player,201101020nyj,nyj,SmitBr01,tackles_assists,0,,,,,
player,201101020nyj,nyj,SmitBr01,tackles_loss,0,,,,,
player,201101020nyj,nyj,SmitBr01,qb_hits,0,,,,,
player,201101020nyj,nyj,SmitBr01,fumbles_rec,0,,,,,
player,201101020nyj,nyj,SmitBr01,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,SmitBr01,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,SmitBr01,fumbles_forced,0,,,,,
player,201101020nyj,nyj,TrufIs00,def_int,0,,,,,
player,201101020nyj,nyj,TrufIs00,def_int_yds,0,,,,,
player,201101020nyj,nyj,TrufIs00,def_int_td,0,,,,,
player,201101020nyj,nyj,TrufIs00,def_int_long,0,,,,,
player,201101020nyj,nyj,TrufIs00,pass_defended,0,,,,,
player,201101020nyj,nyj,TrufIs00,sacks,0.0,,,,,
player,201101020nyj,nyj,TrufIs00,tackles_combined,2,,,,,
player,201101020nyj,nyj,TrufIs00,tackles_solo,2,,,,,
player,201101020nyj,nyj,TrufIs00,tackles_assists,0,,,,,
player,201101020nyj,nyj,TrufIs00,tackles_loss,0,,,,,
player,201101020nyj,nyj,TrufIs00,qb_hits,0,,,,,
player,201101020nyj,nyj,TrufIs00,fumbles_rec,0,,,,,
player,201101020nyj,nyj,TrufIs00,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,TrufIs00,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,TrufIs00,fumbles_forced,0,,,,,
player,201101020nyj,nyj,GilbJa99,def_int,0,,,,,
player,201101020nyj,nyj,GilbJa99,def_int_yds,0,,,,,
player,201101020nyj,nyj,GilbJa99,def_int_td,0,,,,,
player,201101020nyj,nyj,GilbJa99,def_int_long,0,,,,,
player,201101020nyj,nyj,GilbJa99,pass_defended,0,,,,,
player,201101020nyj,nyj,GilbJa99,sacks,0.0,,,,,
player,201101020nyj,nyj,GilbJa99,tackles_combined,1,,,,,
player,201101020nyj,nyj,GilbJa99,tackles_solo,1,,,,,
player,201101020nyj,nyj,GilbJa99,tackles_assists,0,,,,,
player,201101020nyj,nyj,GilbJa99,tackles_loss,1,,,,,
player,201101020nyj,nyj,GilbJa99,qb_hits,0,,,,,
player,201101020nyj,nyj,GilbJa99,fumbles_rec,0,,,,,
player,201101020nyj,nyj,GilbJa99,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,GilbJa99,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,GilbJa99,fumbles_forced,0,,,,,
player,201101020nyj,nyj,LaurLa20,def_int,0,,,,,
player,201101020nyj,nyj,LaurLa20,def_int_yds,0,,,,,
player,201101020nyj,nyj,LaurLa20,def_int_td,0,,,,,
player,201101020nyj,nyj,LaurLa20,def_int_long,0,,,,,
player,201101020nyj,nyj,LaurLa20,pass_defended,1,,,,,
player,201101020nyj,nyj,LaurLa20,sacks,0.0,,,,,
player,201101020nyj,nyj,LaurLa20,tackles_combined,1,,,,,
player,201101020nyj,nyj,LaurLa20,tackles_solo,1,,,,,
player,201101020nyj,nyj,LaurLa20,tackles_assists,0,,,,,
player,201101020nyj,nyj,LaurLa20,tackles_loss,0,,,,,
player,201101020nyj,nyj,LaurLa20,qb_hits,1,,,,,
player,201101020nyj,nyj,LaurLa20,fumbles_rec,0,,,,,
player,201101020nyj,nyj,LaurLa20,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,LaurLa20,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,LaurLa20,fumbles_forced,0,,,,,
player,201101020nyj,nyj,WilsKy99,def_int,0,,,,,
player,201101020nyj,nyj,WilsKy99,def_int_yds,0,,,,,
player,201101020nyj,nyj,WilsKy99,def_int_td,0,,,,,
player,201101020nyj,nyj,WilsKy99,def_int_long,0,,,,,
player,201101020nyj,nyj,WilsKy99,pass_defended,1,,,,,
player,201101020nyj,nyj,WilsKy99,sacks,0.0,,,,,
player,201101020nyj,nyj,WilsKy99,tackles_combined,1,,,,,
player,201101020nyj,nyj,WilsKy99,tackles_solo,1,,,,,
player,201101020nyj,nyj,WilsKy99,tackles_assists,0,,,,,
player,201101020nyj,nyj,WilsKy99,tackles_loss,0,,,,,
player,201101020nyj,nyj,WilsKy99,qb_hits,0,,,,,
player,201101020nyj,nyj,WilsKy99,fumbles_rec,0,,,,,
player,201101020nyj,nyj,WilsKy99,fumbles_rec_yds,0,,,,,
player,201101020nyj,nyj,WilsKy99,fumbles_rec_td,0,,,,,
player,201101020nyj,nyj,WilsKy99,fumbles_forced,0,,,,,
player,201101020nyj,buf,SpilC.00,kick_ret,4,,,,,
player,201101020nyj,buf,SpilC.00,kick_ret_yds,81,,,,,
player,201101020nyj,buf,SpilC.00,kick_ret_yds_per_ret,20.3,,,,,
player,201101020nyj,buf,SpilC.00,kick_ret_td,0,,,,,
player,201101020nyj,buf,SpilC.00,kick_ret_long,27,,,,,
player,201101020nyj,buf,SpilC.00,punt_ret,2,,,,,
player,201101020nyj,buf,SpilC.00,punt_ret_yds,44,,,,,
player,201101020nyj,buf,SpilC.00,punt_ret_yds_per_ret,22.0,,,,,
player,201101020nyj,buf,SpilC.00,punt_ret_td,0,,,,,
player,201101020nyj,buf,SpilC.00,punt_ret_long,22,,,,,
player,201101020nyj,buf,CaulJe00,kick_ret,2,,,,,
player,201101020nyj,buf,CaulJe00,kick_ret_yds,28,,,,,
player,201101020nyj,buf,CaulJe00,kick_ret_yds_per_ret,14.0,,,,,
player,201101020nyj,buf,CaulJe00,kick_ret_td,0,,,,,
player,201101020nyj,buf,CaulJe00,kick_ret_long,17,,,,,
player,201101020nyj,buf,CaulJe00,punt_ret,0,,,,,
player,201101020nyj,buf,CaulJe00,punt_ret_yds,0,,,,,
player,201101020nyj,buf,CaulJe00,punt_ret_yds_per_ret,,,,,,
player,201101020nyj,buf,CaulJe00,punt_ret_td,0,,,,,
player,201101020nyj,buf,CaulJe00,punt_ret_long,0,,,,,
player,201101020nyj,buf,McKeLe99,kick_ret,1,,,,,
player,201101020nyj,buf,McKeLe99,kick_ret_yds,14,,,,,
player,201101020nyj,buf,McKeLe99,kick_ret_yds_per_ret,14.0,,,,,
player,201101020nyj,buf,McKeLe99,kick_ret_td,0,,,,,
player,201101020nyj,buf,McKeLe99,kick_ret_long,14,,,,,
player,201101020nyj,buf,McKeLe99,punt_ret,0,,,,,
player,201101020nyj,buf,McKeLe99,punt_ret_yds,0,,,,,
player,201101020nyj,buf,McKeLe99,punt_ret_yds_per_ret,,,,,,
player,201101020nyj,buf,McKeLe99,punt_ret_td,0,,,,,
player,201101020nyj,buf,McKeLe99,punt_ret_long,0,,,,,
player,201101020nyj,nyj,CotcJe00,kick_ret,0,,,,,
player,201101020nyj,nyj,CotcJe00,kick_ret_yds,0,,,,,
player,201101020nyj,nyj,CotcJe00,kick_ret_yds_per_ret,,,,,,
player,201101020nyj,nyj,CotcJe00,kick_ret_td,0,,,,,
player,201101020nyj,nyj,CotcJe00,kick_ret_long,0,,,,,
player,201101020nyj,nyj,CotcJe00,punt_ret,3,,,,,
player,201101020nyj,nyj,CotcJe00,punt_ret_yds,21,,,,,
player,201101020nyj,nyj,CotcJe00,punt_ret_yds_per_ret,7.0,,,,,
player,201101020nyj,nyj,CotcJe00,punt_ret_td,0,,,,,
player,201101020nyj,nyj,CotcJe00,punt_ret_long,15,,,,,
player,201101020nyj,nyj,McKnJo00,kick_ret,0,,,,,
player,201101020nyj,nyj,McKnJo00,kick_ret_yds,0,,,,,
player,201101020nyj,nyj,McKnJo00,kick_ret_yds_per_ret,,,,,,
player,201101020nyj,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201101020nyj,nyj,McKnJo00,kick_ret_long,0,,,,,
player,201101020nyj,nyj,McKnJo00,punt_ret,1,,,,,
player,201101020nyj,nyj,McKnJo00,punt_ret_yds,25,,,,,
player,201101020nyj,nyj,McKnJo00,punt_ret_yds_per_ret,25.0,,,,,
player,201101020nyj,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201101020nyj,nyj,McKnJo00,punt_ret_long,25,,,,,
player,201101020nyj,nyj,ConnJo00,kick_ret,1,,,,,
player,201101020nyj,nyj,ConnJo00,kick_ret_yds,7,,,,,
player,201101020nyj,nyj,ConnJo00,kick_ret_yds_per_ret,7.0,,,,,
player,201101020nyj,nyj,ConnJo00,kick_ret_td,0,,,,,
player,201101020nyj,nyj,ConnJo00,kick_ret_long,7,,,,,
player,201101020nyj,nyj,ConnJo00,punt_ret,0,,,,,
player,201101020nyj,nyj,ConnJo00,punt_ret_yds,0,,,,,
player,201101020nyj,nyj,ConnJo00,punt_ret_yds_per_ret,,,,,,
player,201101020nyj,nyj,ConnJo00,punt_ret_td,0,,,,,
player,201101020nyj,nyj,ConnJo00,punt_ret_long,0,,,,,
player,201101020nyj,nyj,MullMa00,kick_ret,1,,,,,
player,201101020nyj,nyj,MullMa00,kick_ret_yds,8,,,,,
player,201101020nyj,nyj,MullMa00,kick_ret_yds_per_ret,8.0,,,,,
player,201101020nyj,nyj,MullMa00,kick_ret_td,0,,,,,
player,201101020nyj,nyj,MullMa00,kick_ret_long,8,,,,,
player,201101020nyj,nyj,MullMa00,punt_ret,0,,,,,
player,201101020nyj,nyj,MullMa00,punt_ret_yds,0,,,,,
player,201101020nyj,nyj,MullMa00,punt_ret_yds_per_ret,,,,,,
player,201101020nyj,nyj,MullMa00,punt_ret_td,0,,,,,
player,201101020nyj,nyj,MullMa00,punt_ret_long,0,,,,,
player,201101020nyj,buf,linderia01,xpm,1,,,,,
player,201101020nyj,buf,linderia01,xpa,1,,,,,
player,201101020nyj,buf,linderia01,fgm,,,,,,
player,201101020nyj,buf,linderia01,fga,,,,,,
player,201101020nyj,buf,linderia01,punt,0,,,,,
player,201101020nyj,buf,linderia01,punt_yds,0,,,,,
player,201101020nyj,buf,linderia01,punt_yds_per_punt,,,,,,
player,201101020nyj,buf,linderia01,punt_long,0,,,,,
player,201101020nyj,buf,MoorBr24,xpm,,,,,,
player,201101020nyj,buf,MoorBr24,xpa,,,,,,
player,201101020nyj,buf,MoorBr24,fgm,,,,,,
player,201101020nyj,buf,MoorBr24,fga,,,,,,
player,201101020nyj,buf,MoorBr24,punt,6,,,,,
player,201101020nyj,buf,MoorBr24,punt_yds,296,,,,,
player,201101020nyj,buf,MoorBr24,punt_yds_per_punt,49.3,,,,,
player,201101020nyj,buf,MoorBr24,punt_long,59,,,,,
player,201101020nyj,nyj,FolkNi20,xpm,5,,,,,
player,201101020nyj,nyj,FolkNi20,xpa,5,,,,,
player,201101020nyj,nyj,FolkNi20,fgm,1,,,,,
player,201101020nyj,nyj,FolkNi20,fga,1,,,,,
player,201101020nyj,nyj,FolkNi20,punt,0,,,,,
player,201101020nyj,nyj,FolkNi20,punt_yds,0,,,,,
player,201101020nyj,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201101020nyj,nyj,FolkNi20,punt_long,0,,,,,
player,201101020nyj,nyj,WeatSt20,xpm,,,,,,
player,201101020nyj,nyj,WeatSt20,xpa,,,,,,
player,201101020nyj,nyj,WeatSt20,fgm,,,,,,
player,201101020nyj,nyj,WeatSt20,fga,,,,,,
player,201101020nyj,nyj,WeatSt20,punt,6,,,,,
player,201101020nyj,nyj,WeatSt20,punt_yds,248,,,,,
player,201101020nyj,nyj,WeatSt20,punt_yds_per_punt,41.3,,,,,
player,201101020nyj,nyj,WeatSt20,punt_long,49,,,,,
