game,2010,3,20100926,201009260crd,rai,"Oakland Raiders",23,crd,"Arizona Cardinals",24
player,201009260crd,crd,WrigJa01,fumbles_rec_td,0,,,,,
player,201009260crd,crd,WrigJa01,fumbles_forced,0,,,,,
player,201009260crd,crd,AdamMi98,def_int,0,,,,,
player,201009260crd,crd,AdamMi98,def_int_yds,0,,,,,
player,201009260crd,crd,AdamMi98,def_int_td,0,,,,,
player,201009260crd,crd,AdamMi98,def_int_long,0,,,,,
player,201009260crd,crd,AdamMi98,pass_defended,1,,,,,
player,201009260crd,crd,AdamMi98,sacks,0.0,,,,,
player,201009260crd,crd,AdamMi98,tackles_combined,1,,,,,
player,201009260crd,crd,AdamMi98,tackles_solo,1,,,,,
player,201009260crd,crd,AdamMi98,tackles_assists,0,,,,,
player,201009260crd,crd,AdamMi98,tackles_loss,0,,,,,
player,201009260crd,crd,AdamMi98,qb_hits,0,,,,,
player,201009260crd,crd,AdamMi98,fumbles_rec,0,,,,,
player,201009260crd,crd,AdamMi98,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,AdamMi98,fumbles_rec_td,0,,,,,
player,201009260crd,crd,AdamMi98,fumbles_forced,0,,,,,
player,201009260crd,crd,DaviWi99,def_int,0,,,,,
player,201009260crd,crd,DaviWi99,def_int_yds,0,,,,,
player,201009260crd,crd,DaviWi99,def_int_td,0,,,,,
player,201009260crd,crd,DaviWi99,def_int_long,0,,,,,
player,201009260crd,crd,DaviWi99,pass_defended,0,,,,,
player,201009260crd,crd,DaviWi99,sacks,0.0,,,,,
player,201009260crd,crd,DaviWi99,tackles_combined,1,,,,,
player,201009260crd,crd,DaviWi99,tackles_solo,1,,,,,
player,201009260crd,crd,DaviWi99,tackles_assists,0,,,,,
player,201009260crd,crd,DaviWi99,tackles_loss,0,,,,,
player,201009260crd,crd,DaviWi99,qb_hits,0,,,,,
player,201009260crd,crd,DaviWi99,fumbles_rec,0,,,,,
player,201009260crd,crd,DaviWi99,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,DaviWi99,fumbles_rec_td,0,,,,,
player,201009260crd,crd,DaviWi99,fumbles_forced,0,,,,,
player,201009260crd,crd,feelyjay01,def_int,0,,,,,
player,201009260crd,crd,feelyjay01,def_int_yds,0,,,,,
player,201009260crd,crd,feelyjay01,def_int_td,0,,,,,
player,201009260crd,crd,feelyjay01,def_int_long,0,,,,,
player,201009260crd,crd,feelyjay01,pass_defended,0,,,,,
player,201009260crd,crd,feelyjay01,sacks,0.0,,,,,
player,201009260crd,crd,feelyjay01,tackles_combined,1,,,,,
player,201009260crd,crd,feelyjay01,tackles_solo,1,,,,,
player,201009260crd,crd,feelyjay01,tackles_assists,0,,,,,
player,201009260crd,crd,feelyjay01,tackles_loss,0,,,,,
player,201009260crd,crd,feelyjay01,qb_hits,0,,,,,
player,201009260crd,crd,feelyjay01,fumbles_rec,0,,,,,
player,201009260crd,crd,feelyjay01,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,feelyjay01,fumbles_rec_td,0,,,,,
player,201009260crd,crd,feelyjay01,fumbles_forced,0,,,,,
player,201009260crd,crd,IwebKe99,def_int,0,,,,,
player,201009260crd,crd,IwebKe99,def_int_yds,0,,,,,
player,201009260crd,crd,IwebKe99,def_int_td,0,,,,,
player,201009260crd,crd,IwebKe99,def_int_long,0,,,,,
player,201009260crd,crd,IwebKe99,pass_defended,0,,,,,
player,201009260crd,crd,IwebKe99,sacks,0.0,,,,,
player,201009260crd,crd,IwebKe99,tackles_combined,1,,,,,
player,201009260crd,crd,IwebKe99,tackles_solo,1,,,,,
player,201009260crd,crd,IwebKe99,tackles_assists,0,,,,,
player,201009260crd,crd,IwebKe99,tackles_loss,0,,,,,
player,201009260crd,crd,IwebKe99,qb_hits,0,,,,,
player,201009260crd,crd,IwebKe99,fumbles_rec,0,,,,,
player,201009260crd,crd,IwebKe99,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,IwebKe99,fumbles_rec_td,0,,,,,
player,201009260crd,crd,IwebKe99,fumbles_forced,0,,,,,
player,201009260crd,crd,LeacMi00,def_int,0,,,,,
player,201009260crd,crd,LeacMi00,def_int_yds,0,,,,,
player,201009260crd,crd,LeacMi00,def_int_td,0,,,,,
player,201009260crd,crd,LeacMi00,def_int_long,0,,,,,
player,201009260crd,crd,LeacMi00,pass_defended,0,,,,,
player,201009260crd,crd,LeacMi00,sacks,0.0,,,,,
player,201009260crd,crd,LeacMi00,tackles_combined,1,,,,,
player,201009260crd,crd,LeacMi00,tackles_solo,1,,,,,
player,201009260crd,crd,LeacMi00,tackles_assists,0,,,,,
player,201009260crd,crd,LeacMi00,tackles_loss,0,,,,,
player,201009260crd,crd,LeacMi00,qb_hits,0,,,,,
player,201009260crd,crd,LeacMi00,fumbles_rec,0,,,,,
player,201009260crd,crd,LeacMi00,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,LeacMi00,fumbles_rec_td,0,,,,,
player,201009260crd,crd,LeacMi00,fumbles_forced,0,,,,,
player,201009260crd,crd,McBrTr99,def_int,0,,,,,
player,201009260crd,crd,McBrTr99,def_int_yds,0,,,,,
player,201009260crd,crd,McBrTr99,def_int_td,0,,,,,
player,201009260crd,crd,McBrTr99,def_int_long,0,,,,,
player,201009260crd,crd,McBrTr99,pass_defended,0,,,,,
player,201009260crd,crd,McBrTr99,sacks,0.0,,,,,
player,201009260crd,crd,McBrTr99,tackles_combined,1,,,,,
player,201009260crd,crd,McBrTr99,tackles_solo,0,,,,,
player,201009260crd,crd,McBrTr99,tackles_assists,1,,,,,
player,201009260crd,crd,McBrTr99,tackles_loss,0,,,,,
player,201009260crd,crd,McBrTr99,qb_hits,0,,,,,
player,201009260crd,crd,McBrTr99,fumbles_rec,0,,,,,
player,201009260crd,crd,McBrTr99,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,McBrTr99,fumbles_rec_td,0,,,,,
player,201009260crd,crd,McBrTr99,fumbles_forced,0,,,,,
player,201009260crd,crd,WareMa20,def_int,0,,,,,
player,201009260crd,crd,WareMa20,def_int_yds,0,,,,,
player,201009260crd,crd,WareMa20,def_int_td,0,,,,,
player,201009260crd,crd,WareMa20,def_int_long,0,,,,,
player,201009260crd,crd,WareMa20,pass_defended,0,,,,,
player,201009260crd,crd,WareMa20,sacks,0.0,,,,,
player,201009260crd,crd,WareMa20,tackles_combined,1,,,,,
player,201009260crd,crd,WareMa20,tackles_solo,1,,,,,
player,201009260crd,crd,WareMa20,tackles_assists,0,,,,,
player,201009260crd,crd,WareMa20,tackles_loss,0,,,,,
player,201009260crd,crd,WareMa20,qb_hits,0,,,,,
player,201009260crd,crd,WareMa20,fumbles_rec,0,,,,,
player,201009260crd,crd,WareMa20,fumbles_rec_yds,0,,,,,
player,201009260crd,crd,WareMa20,fumbles_rec_td,0,,,,,
player,201009260crd,crd,WareMa20,fumbles_forced,0,,,,,
player,201009260crd,rai,HiggJo00,kick_ret,0,,,,,
player,201009260crd,rai,HiggJo00,kick_ret_yds,0,,,,,
player,201009260crd,rai,HiggJo00,kick_ret_yds_per_ret,,,,,,
player,201009260crd,rai,HiggJo00,kick_ret_td,0,,,,,
player,201009260crd,rai,HiggJo00,kick_ret_long,0,,,,,
player,201009260crd,rai,HiggJo00,punt_ret,3,,,,,
player,201009260crd,rai,HiggJo00,punt_ret_yds,8,,,,,
player,201009260crd,rai,HiggJo00,punt_ret_yds_per_ret,2.7,,,,,
player,201009260crd,rai,HiggJo00,punt_ret_td,0,,,,,
player,201009260crd,rai,HiggJo00,punt_ret_long,5,,,,,
player,201009260crd,rai,FordJa01,kick_ret,3,,,,,
player,201009260crd,rai,FordJa01,kick_ret_yds,83,,,,,
player,201009260crd,rai,FordJa01,kick_ret_yds_per_ret,27.7,,,,,
player,201009260crd,rai,FordJa01,kick_ret_td,0,,,,,
player,201009260crd,rai,FordJa01,kick_ret_long,39,,,,,
player,201009260crd,rai,FordJa01,punt_ret,0,,,,,
player,201009260crd,rai,FordJa01,punt_ret_yds,0,,,,,
player,201009260crd,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201009260crd,rai,FordJa01,punt_ret_td,0,,,,,
player,201009260crd,rai,FordJa01,punt_ret_long,0,,,,,
player,201009260crd,rai,CartRo01,kick_ret,1,,,,,
player,201009260crd,rai,CartRo01,kick_ret_yds,24,,,,,
player,201009260crd,rai,CartRo01,kick_ret_yds_per_ret,24.0,,,,,
player,201009260crd,rai,CartRo01,kick_ret_td,0,,,,,
player,201009260crd,rai,CartRo01,kick_ret_long,24,,,,,
player,201009260crd,rai,CartRo01,punt_ret,0,,,,,
player,201009260crd,rai,CartRo01,punt_ret_yds,0,,,,,
player,201009260crd,rai,CartRo01,punt_ret_yds_per_ret,,,,,,
player,201009260crd,rai,CartRo01,punt_ret_td,0,,,,,
player,201009260crd,rai,CartRo01,punt_ret_long,0,,,,,
player,201009260crd,crd,RobeAn00,kick_ret,0,,,,,
player,201009260crd,crd,RobeAn00,kick_ret_yds,0,,,,,
player,201009260crd,crd,RobeAn00,kick_ret_yds_per_ret,,,,,,
player,201009260crd,crd,RobeAn00,kick_ret_td,0,,,,,
player,201009260crd,crd,RobeAn00,kick_ret_long,0,,,,,
player,201009260crd,crd,RobeAn00,punt_ret,2,,,,,
player,201009260crd,crd,RobeAn00,punt_ret_yds,6,,,,,
player,201009260crd,crd,RobeAn00,punt_ret_yds_per_ret,3.0,,,,,
player,201009260crd,crd,RobeAn00,punt_ret_td,0,,,,,
player,201009260crd,crd,RobeAn00,punt_ret_long,4,,,,,
player,201009260crd,crd,RodgDo99,kick_ret,0,,,,,
player,201009260crd,crd,RodgDo99,kick_ret_yds,0,,,,,
player,201009260crd,crd,RodgDo99,kick_ret_yds_per_ret,,,,,,
player,201009260crd,crd,RodgDo99,kick_ret_td,0,,,,,
player,201009260crd,crd,RodgDo99,kick_ret_long,0,,,,,
player,201009260crd,crd,RodgDo99,punt_ret,1,,,,,
player,201009260crd,crd,RodgDo99,punt_ret_yds,0,,,,,
player,201009260crd,crd,RodgDo99,punt_ret_yds_per_ret,0.0,,,,,
player,201009260crd,crd,RodgDo99,punt_ret_td,0,,,,,
player,201009260crd,crd,RodgDo99,punt_ret_long,0,,,,,
player,201009260crd,crd,WareMa20,kick_ret,0,,,,,
player,201009260crd,crd,WareMa20,kick_ret_yds,0,,,,,
player,201009260crd,crd,WareMa20,kick_ret_yds_per_ret,,,,,,
player,201009260crd,crd,WareMa20,kick_ret_td,0,,,,,
player,201009260crd,crd,WareMa20,kick_ret_long,0,,,,,
player,201009260crd,crd,WareMa20,punt_ret,1,,,,,
player,201009260crd,crd,WareMa20,punt_ret_yds,0,,,,,
player,201009260crd,crd,WareMa20,punt_ret_yds_per_ret,0.0,,,,,
player,201009260crd,crd,WareMa20,punt_ret_td,0,,,,,
player,201009260crd,crd,WareMa20,punt_ret_long,0,,,,,
player,201009260crd,crd,StepLa00,kick_ret,5,,,,,
player,201009260crd,crd,StepLa00,kick_ret_yds,179,,,,,
player,201009260crd,crd,StepLa00,kick_ret_yds_per_ret,35.8,,,,,
player,201009260crd,crd,StepLa00,kick_ret_td,1,,,,,
player,201009260crd,crd,StepLa00,kick_ret_long,102,,,,,
player,201009260crd,crd,StepLa00,punt_ret,0,,,,,
player,201009260crd,crd,StepLa00,punt_ret_yds,0,,,,,
player,201009260crd,crd,StepLa00,punt_ret_yds_per_ret,,,,,,
player,201009260crd,crd,StepLa00,punt_ret_td,0,,,,,
player,201009260crd,crd,StepLa00,punt_ret_long,0,,,,,
player,201009260crd,rai,janikseb01,xpm,2,,,,,
player,201009260crd,rai,janikseb01,xpa,2,,,,,
player,201009260crd,rai,janikseb01,fgm,3,,,,,
player,201009260crd,rai,janikseb01,fga,6,,,,,
player,201009260crd,rai,janikseb01,punt,0,,,,,
player,201009260crd,rai,janikseb01,punt_yds,0,,,,,
player,201009260crd,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201009260crd,rai,janikseb01,punt_long,0,,,,,
player,201009260crd,rai,LechSh20,xpm,,,,,,
player,201009260crd,rai,LechSh20,xpa,,,,,,
player,201009260crd,rai,LechSh20,fgm,,,,,,
player,201009260crd,rai,LechSh20,fga,,,,,,
player,201009260crd,rai,LechSh20,punt,5,,,,,
player,201009260crd,rai,LechSh20,punt_yds,259,,,,,
player,201009260crd,rai,LechSh20,punt_yds_per_punt,51.8,,,,,
player,201009260crd,rai,LechSh20,punt_long,57,,,,,
player,201009260crd,crd,feelyjay01,xpm,3,,,,,
player,201009260crd,crd,feelyjay01,xpa,3,,,,,
player,201009260crd,crd,feelyjay01,fgm,1,,,,,
player,201009260crd,crd,feelyjay01,fga,1,,,,,
player,201009260crd,crd,feelyjay01,punt,0,,,,,
player,201009260crd,crd,feelyjay01,punt_yds,0,,,,,
player,201009260crd,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201009260crd,crd,feelyjay01,punt_long,0,,,,,
player,201009260crd,crd,GrahBe20,xpm,,,,,,
player,201009260crd,crd,GrahBe20,xpa,,,,,,
player,201009260crd,crd,GrahBe20,fgm,,,,,,
player,201009260crd,crd,GrahBe20,fga,,,,,,
player,201009260crd,crd,GrahBe20,punt,6,,,,,
player,201009260crd,crd,GrahBe20,punt_yds,295,,,,,
player,201009260crd,crd,GrahBe20,punt_yds_per_punt,49.2,,,,,
player,201009260crd,crd,GrahBe20,punt_long,58,,,,,
