game,2010,15,20101219,201012190pit,nyj,"New York Jets",22,pit,"Pittsburgh Steelers",17
player,201012190pit,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201012190pit,pit,GayxWi99,fumbles_forced,0,,,,,
player,201012190pit,pit,HoodEv99,def_int,0,,,,,
player,201012190pit,pit,HoodEv99,def_int_yds,0,,,,,
player,201012190pit,pit,HoodEv99,def_int_td,0,,,,,
player,201012190pit,pit,HoodEv99,def_int_long,0,,,,,
player,201012190pit,pit,HoodEv99,pass_defended,0,,,,,
player,201012190pit,pit,HoodEv99,sacks,0.0,,,,,
player,201012190pit,pit,HoodEv99,tackles_combined,1,,,,,
player,201012190pit,pit,HoodEv99,tackles_solo,0,,,,,
player,201012190pit,pit,HoodEv99,tackles_assists,1,,,,,
player,201012190pit,pit,HoodEv99,tackles_loss,0,,,,,
player,201012190pit,pit,HoodEv99,qb_hits,0,,,,,
player,201012190pit,pit,HoodEv99,fumbles_rec,0,,,,,
player,201012190pit,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201012190pit,pit,HoodEv99,fumbles_forced,0,,,,,
player,201012190pit,pit,MadiAn20,def_int,0,,,,,
player,201012190pit,pit,MadiAn20,def_int_yds,0,,,,,
player,201012190pit,pit,MadiAn20,def_int_td,0,,,,,
player,201012190pit,pit,MadiAn20,def_int_long,0,,,,,
player,201012190pit,pit,MadiAn20,pass_defended,0,,,,,
player,201012190pit,pit,MadiAn20,sacks,0.0,,,,,
player,201012190pit,pit,MadiAn20,tackles_combined,1,,,,,
player,201012190pit,pit,MadiAn20,tackles_solo,0,,,,,
player,201012190pit,pit,MadiAn20,tackles_assists,1,,,,,
player,201012190pit,pit,MadiAn20,tackles_loss,0,,,,,
player,201012190pit,pit,MadiAn20,qb_hits,0,,,,,
player,201012190pit,pit,MadiAn20,fumbles_rec,0,,,,,
player,201012190pit,pit,MadiAn20,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,MadiAn20,fumbles_rec_td,0,,,,,
player,201012190pit,pit,MadiAn20,fumbles_forced,0,,,,,
player,201012190pit,pit,RedmIs20,def_int,0,,,,,
player,201012190pit,pit,RedmIs20,def_int_yds,0,,,,,
player,201012190pit,pit,RedmIs20,def_int_td,0,,,,,
player,201012190pit,pit,RedmIs20,def_int_long,0,,,,,
player,201012190pit,pit,RedmIs20,pass_defended,0,,,,,
player,201012190pit,pit,RedmIs20,sacks,0.0,,,,,
player,201012190pit,pit,RedmIs20,tackles_combined,1,,,,,
player,201012190pit,pit,RedmIs20,tackles_solo,0,,,,,
player,201012190pit,pit,RedmIs20,tackles_assists,1,,,,,
player,201012190pit,pit,RedmIs20,tackles_loss,0,,,,,
player,201012190pit,pit,RedmIs20,qb_hits,0,,,,,
player,201012190pit,pit,RedmIs20,fumbles_rec,0,,,,,
player,201012190pit,pit,RedmIs20,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,RedmIs20,fumbles_rec_td,0,,,,,
player,201012190pit,pit,RedmIs20,fumbles_forced,0,,,,,
player,201012190pit,pit,SandEm00,def_int,0,,,,,
player,201012190pit,pit,SandEm00,def_int_yds,0,,,,,
player,201012190pit,pit,SandEm00,def_int_td,0,,,,,
player,201012190pit,pit,SandEm00,def_int_long,0,,,,,
player,201012190pit,pit,SandEm00,pass_defended,0,,,,,
player,201012190pit,pit,SandEm00,sacks,0.0,,,,,
player,201012190pit,pit,SandEm00,tackles_combined,1,,,,,
player,201012190pit,pit,SandEm00,tackles_solo,0,,,,,
player,201012190pit,pit,SandEm00,tackles_assists,1,,,,,
player,201012190pit,pit,SandEm00,tackles_loss,0,,,,,
player,201012190pit,pit,SandEm00,qb_hits,0,,,,,
player,201012190pit,pit,SandEm00,fumbles_rec,0,,,,,
player,201012190pit,pit,SandEm00,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,SandEm00,fumbles_rec_td,0,,,,,
player,201012190pit,pit,SandEm00,fumbles_forced,0,,,,,
player,201012190pit,pit,suishsha01,def_int,0,,,,,
player,201012190pit,pit,suishsha01,def_int_yds,0,,,,,
player,201012190pit,pit,suishsha01,def_int_td,0,,,,,
player,201012190pit,pit,suishsha01,def_int_long,0,,,,,
player,201012190pit,pit,suishsha01,pass_defended,0,,,,,
player,201012190pit,pit,suishsha01,sacks,0.0,,,,,
player,201012190pit,pit,suishsha01,tackles_combined,1,,,,,
player,201012190pit,pit,suishsha01,tackles_solo,0,,,,,
player,201012190pit,pit,suishsha01,tackles_assists,1,,,,,
player,201012190pit,pit,suishsha01,tackles_loss,0,,,,,
player,201012190pit,pit,suishsha01,qb_hits,0,,,,,
player,201012190pit,pit,suishsha01,fumbles_rec,0,,,,,
player,201012190pit,pit,suishsha01,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,suishsha01,fumbles_rec_td,0,,,,,
player,201012190pit,pit,suishsha01,fumbles_forced,0,,,,,
player,201012190pit,pit,WoriJa99,def_int,0,,,,,
player,201012190pit,pit,WoriJa99,def_int_yds,0,,,,,
player,201012190pit,pit,WoriJa99,def_int_td,0,,,,,
player,201012190pit,pit,WoriJa99,def_int_long,0,,,,,
player,201012190pit,pit,WoriJa99,pass_defended,0,,,,,
player,201012190pit,pit,WoriJa99,sacks,0.0,,,,,
player,201012190pit,pit,WoriJa99,tackles_combined,1,,,,,
player,201012190pit,pit,WoriJa99,tackles_solo,0,,,,,
player,201012190pit,pit,WoriJa99,tackles_assists,1,,,,,
player,201012190pit,pit,WoriJa99,tackles_loss,0,,,,,
player,201012190pit,pit,WoriJa99,qb_hits,0,,,,,
player,201012190pit,pit,WoriJa99,fumbles_rec,0,,,,,
player,201012190pit,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201012190pit,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201012190pit,pit,WoriJa99,fumbles_forced,0,,,,,
player,201012190pit,nyj,CotcJe00,kick_ret,0,,,,,
player,201012190pit,nyj,CotcJe00,kick_ret_yds,0,,,,,
player,201012190pit,nyj,CotcJe00,kick_ret_yds_per_ret,,,,,,
player,201012190pit,nyj,CotcJe00,kick_ret_td,0,,,,,
player,201012190pit,nyj,CotcJe00,kick_ret_long,0,,,,,
player,201012190pit,nyj,CotcJe00,punt_ret,2,,,,,
player,201012190pit,nyj,CotcJe00,punt_ret_yds,32,,,,,
player,201012190pit,nyj,CotcJe00,punt_ret_yds_per_ret,16.0,,,,,
player,201012190pit,nyj,CotcJe00,punt_ret_td,0,,,,,
player,201012190pit,nyj,CotcJe00,punt_ret_long,19,,,,,
player,201012190pit,nyj,SmitBr01,kick_ret,3,,,,,
player,201012190pit,nyj,SmitBr01,kick_ret_yds,140,,,,,
player,201012190pit,nyj,SmitBr01,kick_ret_yds_per_ret,46.7,,,,,
player,201012190pit,nyj,SmitBr01,kick_ret_td,1,,,,,
player,201012190pit,nyj,SmitBr01,kick_ret_long,97,,,,,
player,201012190pit,nyj,SmitBr01,punt_ret,0,,,,,
player,201012190pit,nyj,SmitBr01,punt_ret_yds,0,,,,,
player,201012190pit,nyj,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201012190pit,nyj,SmitBr01,punt_ret_td,0,,,,,
player,201012190pit,nyj,SmitBr01,punt_ret_long,0,,,,,
player,201012190pit,nyj,CromAn20,kick_ret,1,,,,,
player,201012190pit,nyj,CromAn20,kick_ret_yds,-6,,,,,
player,201012190pit,nyj,CromAn20,kick_ret_yds_per_ret,-6.0,,,,,
player,201012190pit,nyj,CromAn20,kick_ret_td,0,,,,,
player,201012190pit,nyj,CromAn20,kick_ret_long,-6,,,,,
player,201012190pit,nyj,CromAn20,punt_ret,0,,,,,
player,201012190pit,nyj,CromAn20,punt_ret_yds,0,,,,,
player,201012190pit,nyj,CromAn20,punt_ret_yds_per_ret,,,,,,
player,201012190pit,nyj,CromAn20,punt_ret_td,0,,,,,
player,201012190pit,nyj,CromAn20,punt_ret_long,0,,,,,
player,201012190pit,nyj,TurnRo22,kick_ret,1,,,,,
player,201012190pit,nyj,TurnRo22,kick_ret_yds,11,,,,,
player,201012190pit,nyj,TurnRo22,kick_ret_yds_per_ret,11.0,,,,,
player,201012190pit,nyj,TurnRo22,kick_ret_td,0,,,,,
player,201012190pit,nyj,TurnRo22,kick_ret_long,11,,,,,
player,201012190pit,nyj,TurnRo22,punt_ret,0,,,,,
player,201012190pit,nyj,TurnRo22,punt_ret_yds,0,,,,,
player,201012190pit,nyj,TurnRo22,punt_ret_yds_per_ret,,,,,,
player,201012190pit,nyj,TurnRo22,punt_ret_td,0,,,,,
player,201012190pit,nyj,TurnRo22,punt_ret_long,0,,,,,
player,201012190pit,pit,BrowAn04,kick_ret,4,,,,,
player,201012190pit,pit,BrowAn04,kick_ret_yds,57,,,,,
player,201012190pit,pit,BrowAn04,kick_ret_yds_per_ret,14.3,,,,,
player,201012190pit,pit,BrowAn04,kick_ret_td,0,,,,,
player,201012190pit,pit,BrowAn04,kick_ret_long,24,,,,,
player,201012190pit,pit,BrowAn04,punt_ret,1,,,,,
player,201012190pit,pit,BrowAn04,punt_ret_yds,4,,,,,
player,201012190pit,pit,BrowAn04,punt_ret_yds_per_ret,4.0,,,,,
player,201012190pit,pit,BrowAn04,punt_ret_td,0,,,,,
player,201012190pit,pit,BrowAn04,punt_ret_long,4,,,,,
player,201012190pit,pit,MoorMe00,kick_ret,1,,,,,
player,201012190pit,pit,MoorMe00,kick_ret_yds,15,,,,,
player,201012190pit,pit,MoorMe00,kick_ret_yds_per_ret,15.0,,,,,
player,201012190pit,pit,MoorMe00,kick_ret_td,0,,,,,
player,201012190pit,pit,MoorMe00,kick_ret_long,15,,,,,
player,201012190pit,pit,MoorMe00,punt_ret,0,,,,,
player,201012190pit,pit,MoorMe00,punt_ret_yds,0,,,,,
player,201012190pit,pit,MoorMe00,punt_ret_yds_per_ret,,,,,,
player,201012190pit,pit,MoorMe00,punt_ret_td,0,,,,,
player,201012190pit,pit,MoorMe00,punt_ret_long,0,,,,,
player,201012190pit,nyj,FolkNi20,xpm,2,,,,,
player,201012190pit,nyj,FolkNi20,xpa,2,,,,,
player,201012190pit,nyj,FolkNi20,fgm,2,,,,,
player,201012190pit,nyj,FolkNi20,fga,2,,,,,
player,201012190pit,nyj,FolkNi20,punt,0,,,,,
player,201012190pit,nyj,FolkNi20,punt_yds,0,,,,,
player,201012190pit,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201012190pit,nyj,FolkNi20,punt_long,0,,,,,
player,201012190pit,nyj,WeatSt20,xpm,,,,,,
player,201012190pit,nyj,WeatSt20,xpa,,,,,,
player,201012190pit,nyj,WeatSt20,fgm,,,,,,
player,201012190pit,nyj,WeatSt20,fga,,,,,,
player,201012190pit,nyj,WeatSt20,punt,4,,,,,
player,201012190pit,nyj,WeatSt20,punt_yds,147,,,,,
player,201012190pit,nyj,WeatSt20,punt_yds_per_punt,36.8,,,,,
player,201012190pit,nyj,WeatSt20,punt_long,52,,,,,
player,201012190pit,pit,suishsha01,xpm,2,,,,,
player,201012190pit,pit,suishsha01,xpa,2,,,,,
player,201012190pit,pit,suishsha01,fgm,1,,,,,
player,201012190pit,pit,suishsha01,fga,1,,,,,
player,201012190pit,pit,suishsha01,punt,0,,,,,
player,201012190pit,pit,suishsha01,punt_yds,0,,,,,
player,201012190pit,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201012190pit,pit,suishsha01,punt_long,0,,,,,
player,201012190pit,pit,KapiJe20,xpm,,,,,,
player,201012190pit,pit,KapiJe20,xpa,,,,,,
player,201012190pit,pit,KapiJe20,fgm,,,,,,
player,201012190pit,pit,KapiJe20,fga,,,,,,
player,201012190pit,pit,KapiJe20,punt,4,,,,,
player,201012190pit,pit,KapiJe20,punt_yds,152,,,,,
player,201012190pit,pit,KapiJe20,punt_yds_per_punt,38.0,,,,,
player,201012190pit,pit,KapiJe20,punt_long,47,,,,,
