game,2010,4,20101003,201010030atl,sfo,"San Francisco 49ers",14,atl,"Atlanta Falcons",16
player,201010030atl,atl,AdkiSp99,tackles_solo,1,,,,,
player,201010030atl,atl,AdkiSp99,tackles_assists,0,,,,,
player,201010030atl,atl,AdkiSp99,tackles_loss,0,,,,,
player,201010030atl,atl,AdkiSp99,qb_hits,0,,,,,
player,201010030atl,atl,AdkiSp99,fumbles_rec,0,,,,,
player,201010030atl,atl,AdkiSp99,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,AdkiSp99,fumbles_rec_td,0,,,,,
player,201010030atl,atl,AdkiSp99,fumbles_forced,0,,,,,
player,201010030atl,atl,BabiJo20,def_int,0,,,,,
player,201010030atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201010030atl,atl,BabiJo20,def_int_td,0,,,,,
player,201010030atl,atl,BabiJo20,def_int_long,0,,,,,
player,201010030atl,atl,BabiJo20,pass_defended,0,,,,,
player,201010030atl,atl,BabiJo20,sacks,0.0,,,,,
player,201010030atl,atl,BabiJo20,tackles_combined,1,,,,,
player,201010030atl,atl,BabiJo20,tackles_solo,1,,,,,
player,201010030atl,atl,BabiJo20,tackles_assists,0,,,,,
player,201010030atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201010030atl,atl,BabiJo20,qb_hits,0,,,,,
player,201010030atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201010030atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201010030atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201010030atl,atl,DaviCh22,def_int,0,,,,,
player,201010030atl,atl,DaviCh22,def_int_yds,0,,,,,
player,201010030atl,atl,DaviCh22,def_int_td,0,,,,,
player,201010030atl,atl,DaviCh22,def_int_long,0,,,,,
player,201010030atl,atl,DaviCh22,pass_defended,0,,,,,
player,201010030atl,atl,DaviCh22,sacks,0.0,,,,,
player,201010030atl,atl,DaviCh22,tackles_combined,1,,,,,
player,201010030atl,atl,DaviCh22,tackles_solo,1,,,,,
player,201010030atl,atl,DaviCh22,tackles_assists,0,,,,,
player,201010030atl,atl,DaviCh22,tackles_loss,0,,,,,
player,201010030atl,atl,DaviCh22,qb_hits,0,,,,,
player,201010030atl,atl,DaviCh22,fumbles_rec,0,,,,,
player,201010030atl,atl,DaviCh22,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,DaviCh22,fumbles_rec_td,0,,,,,
player,201010030atl,atl,DaviCh22,fumbles_forced,0,,,,,
player,201010030atl,atl,koenemic01,def_int,0,,,,,
player,201010030atl,atl,koenemic01,def_int_yds,0,,,,,
player,201010030atl,atl,koenemic01,def_int_td,0,,,,,
player,201010030atl,atl,koenemic01,def_int_long,0,,,,,
player,201010030atl,atl,koenemic01,pass_defended,0,,,,,
player,201010030atl,atl,koenemic01,sacks,0.0,,,,,
player,201010030atl,atl,koenemic01,tackles_combined,1,,,,,
player,201010030atl,atl,koenemic01,tackles_solo,1,,,,,
player,201010030atl,atl,koenemic01,tackles_assists,0,,,,,
player,201010030atl,atl,koenemic01,tackles_loss,0,,,,,
player,201010030atl,atl,koenemic01,qb_hits,0,,,,,
player,201010030atl,atl,koenemic01,fumbles_rec,0,,,,,
player,201010030atl,atl,koenemic01,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,koenemic01,fumbles_rec_td,0,,,,,
player,201010030atl,atl,koenemic01,fumbles_forced,0,,,,,
player,201010030atl,atl,WalkVa99,def_int,0,,,,,
player,201010030atl,atl,WalkVa99,def_int_yds,0,,,,,
player,201010030atl,atl,WalkVa99,def_int_td,0,,,,,
player,201010030atl,atl,WalkVa99,def_int_long,0,,,,,
player,201010030atl,atl,WalkVa99,pass_defended,0,,,,,
player,201010030atl,atl,WalkVa99,sacks,0.0,,,,,
player,201010030atl,atl,WalkVa99,tackles_combined,1,,,,,
player,201010030atl,atl,WalkVa99,tackles_solo,0,,,,,
player,201010030atl,atl,WalkVa99,tackles_assists,1,,,,,
player,201010030atl,atl,WalkVa99,tackles_loss,0,,,,,
player,201010030atl,atl,WalkVa99,qb_hits,0,,,,,
player,201010030atl,atl,WalkVa99,fumbles_rec,0,,,,,
player,201010030atl,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201010030atl,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201010030atl,atl,WalkVa99,fumbles_forced,0,,,,,
player,201010030atl,sfo,MorgJo00,kick_ret,1,,,,,
player,201010030atl,sfo,MorgJo00,kick_ret_yds,6,,,,,
player,201010030atl,sfo,MorgJo00,kick_ret_yds_per_ret,6.0,,,,,
player,201010030atl,sfo,MorgJo00,kick_ret_td,0,,,,,
player,201010030atl,sfo,MorgJo00,kick_ret_long,6,,,,,
player,201010030atl,sfo,MorgJo00,punt_ret,0,,,,,
player,201010030atl,sfo,MorgJo00,punt_ret_yds,0,,,,,
player,201010030atl,sfo,MorgJo00,punt_ret_yds_per_ret,,,,,,
player,201010030atl,sfo,MorgJo00,punt_ret_td,0,,,,,
player,201010030atl,sfo,MorgJo00,punt_ret_long,0,,,,,
player,201010030atl,sfo,WillKy01,kick_ret,1,,,,,
player,201010030atl,sfo,WillKy01,kick_ret_yds,17,,,,,
player,201010030atl,sfo,WillKy01,kick_ret_yds_per_ret,17.0,,,,,
player,201010030atl,sfo,WillKy01,kick_ret_td,0,,,,,
player,201010030atl,sfo,WillKy01,kick_ret_long,17,,,,,
player,201010030atl,sfo,WillKy01,punt_ret,0,,,,,
player,201010030atl,sfo,WillKy01,punt_ret_yds,0,,,,,
player,201010030atl,sfo,WillKy01,punt_ret_yds_per_ret,,,,,,
player,201010030atl,sfo,WillKy01,punt_ret_td,0,,,,,
player,201010030atl,sfo,WillKy01,punt_ret_long,0,,,,,
player,201010030atl,atl,WeemEr00,kick_ret,3,,,,,
player,201010030atl,atl,WeemEr00,kick_ret_yds,77,,,,,
player,201010030atl,atl,WeemEr00,kick_ret_yds_per_ret,25.7,,,,,
player,201010030atl,atl,WeemEr00,kick_ret_td,0,,,,,
player,201010030atl,atl,WeemEr00,kick_ret_long,30,,,,,
player,201010030atl,atl,WeemEr00,punt_ret,2,,,,,
player,201010030atl,atl,WeemEr00,punt_ret_yds,32,,,,,
player,201010030atl,atl,WeemEr00,punt_ret_yds_per_ret,16.0,,,,,
player,201010030atl,atl,WeemEr00,punt_ret_td,0,,,,,
player,201010030atl,atl,WeemEr00,punt_ret_long,19,,,,,
player,201010030atl,sfo,nednejoe01,xpm,2,,,,,
player,201010030atl,sfo,nednejoe01,xpa,2,,,,,
player,201010030atl,sfo,nednejoe01,fgm,,,,,,
player,201010030atl,sfo,nednejoe01,fga,,,,,,
player,201010030atl,sfo,nednejoe01,punt,0,,,,,
player,201010030atl,sfo,nednejoe01,punt_yds,0,,,,,
player,201010030atl,sfo,nednejoe01,punt_yds_per_punt,,,,,,
player,201010030atl,sfo,nednejoe01,punt_long,0,,,,,
player,201010030atl,sfo,LeexAn20,xpm,,,,,,
player,201010030atl,sfo,LeexAn20,xpa,,,,,,
player,201010030atl,sfo,LeexAn20,fgm,,,,,,
player,201010030atl,sfo,LeexAn20,fga,,,,,,
player,201010030atl,sfo,LeexAn20,punt,5,,,,,
player,201010030atl,sfo,LeexAn20,punt_yds,216,,,,,
player,201010030atl,sfo,LeexAn20,punt_yds_per_punt,43.2,,,,,
player,201010030atl,sfo,LeexAn20,punt_long,56,,,,,
player,201010030atl,atl,bryanmat01,xpm,1,,,,,
player,201010030atl,atl,bryanmat01,xpa,1,,,,,
player,201010030atl,atl,bryanmat01,fgm,3,,,,,
player,201010030atl,atl,bryanmat01,fga,3,,,,,
player,201010030atl,atl,bryanmat01,punt,0,,,,,
player,201010030atl,atl,bryanmat01,punt_yds,0,,,,,
player,201010030atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201010030atl,atl,bryanmat01,punt_long,0,,,,,
player,201010030atl,atl,koenemic01,xpm,,,,,,
player,201010030atl,atl,koenemic01,xpa,,,,,,
player,201010030atl,atl,koenemic01,fgm,,,,,,
player,201010030atl,atl,koenemic01,fga,,,,,,
player,201010030atl,atl,koenemic01,punt,4,,,,,
player,201010030atl,atl,koenemic01,punt_yds,165,,,,,
player,201010030atl,atl,koenemic01,punt_yds_per_punt,41.3,,,,,
player,201010030atl,atl,koenemic01,punt_long,53,,,,,
