game,2010,12,20101128,201011280cle,car,"Carolina Panthers",23,cle,"Cleveland Browns",24
player,201011280cle,cle,AdamMi21,def_int_long,0,,,,,
player,201011280cle,cle,AdamMi21,pass_defended,0,,,,,
player,201011280cle,cle,AdamMi21,sacks,0.0,,,,,
player,201011280cle,cle,AdamMi21,tackles_combined,1,,,,,
player,201011280cle,cle,AdamMi21,tackles_solo,1,,,,,
player,201011280cle,cle,AdamMi21,tackles_assists,0,,,,,
player,201011280cle,cle,AdamMi21,tackles_loss,0,,,,,
player,201011280cle,cle,AdamMi21,qb_hits,0,,,,,
player,201011280cle,cle,AdamMi21,fumbles_rec,0,,,,,
player,201011280cle,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201011280cle,cle,AdamMi21,fumbles_forced,0,,,,,
player,201011280cle,cle,BrowTi20,def_int,0,,,,,
player,201011280cle,cle,BrowTi20,def_int_yds,0,,,,,
player,201011280cle,cle,BrowTi20,def_int_td,0,,,,,
player,201011280cle,cle,BrowTi20,def_int_long,0,,,,,
player,201011280cle,cle,BrowTi20,pass_defended,0,,,,,
player,201011280cle,cle,BrowTi20,sacks,0.0,,,,,
player,201011280cle,cle,BrowTi20,tackles_combined,1,,,,,
player,201011280cle,cle,BrowTi20,tackles_solo,1,,,,,
player,201011280cle,cle,BrowTi20,tackles_assists,0,,,,,
player,201011280cle,cle,BrowTi20,tackles_loss,0,,,,,
player,201011280cle,cle,BrowTi20,qb_hits,0,,,,,
player,201011280cle,cle,BrowTi20,fumbles_rec,0,,,,,
player,201011280cle,cle,BrowTi20,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,BrowTi20,fumbles_rec_td,0,,,,,
player,201011280cle,cle,BrowTi20,fumbles_forced,0,,,,,
player,201011280cle,cle,RobiDe21,def_int,0,,,,,
player,201011280cle,cle,RobiDe21,def_int_yds,0,,,,,
player,201011280cle,cle,RobiDe21,def_int_td,0,,,,,
player,201011280cle,cle,RobiDe21,def_int_long,0,,,,,
player,201011280cle,cle,RobiDe21,pass_defended,0,,,,,
player,201011280cle,cle,RobiDe21,sacks,0.0,,,,,
player,201011280cle,cle,RobiDe21,tackles_combined,1,,,,,
player,201011280cle,cle,RobiDe21,tackles_solo,0,,,,,
player,201011280cle,cle,RobiDe21,tackles_assists,1,,,,,
player,201011280cle,cle,RobiDe21,tackles_loss,0,,,,,
player,201011280cle,cle,RobiDe21,qb_hits,0,,,,,
player,201011280cle,cle,RobiDe21,fumbles_rec,0,,,,,
player,201011280cle,cle,RobiDe21,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,RobiDe21,fumbles_rec_td,0,,,,,
player,201011280cle,cle,RobiDe21,fumbles_forced,0,,,,,
player,201011280cle,cle,TrusJa99,def_int,0,,,,,
player,201011280cle,cle,TrusJa99,def_int_yds,0,,,,,
player,201011280cle,cle,TrusJa99,def_int_td,0,,,,,
player,201011280cle,cle,TrusJa99,def_int_long,0,,,,,
player,201011280cle,cle,TrusJa99,pass_defended,0,,,,,
player,201011280cle,cle,TrusJa99,sacks,0.0,,,,,
player,201011280cle,cle,TrusJa99,tackles_combined,1,,,,,
player,201011280cle,cle,TrusJa99,tackles_solo,1,,,,,
player,201011280cle,cle,TrusJa99,tackles_assists,0,,,,,
player,201011280cle,cle,TrusJa99,tackles_loss,0,,,,,
player,201011280cle,cle,TrusJa99,qb_hits,0,,,,,
player,201011280cle,cle,TrusJa99,fumbles_rec,0,,,,,
player,201011280cle,cle,TrusJa99,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,TrusJa99,fumbles_rec_td,0,,,,,
player,201011280cle,cle,TrusJa99,fumbles_forced,0,,,,,
player,201011280cle,cle,SmitCl22,def_int,0,,,,,
player,201011280cle,cle,SmitCl22,def_int_yds,0,,,,,
player,201011280cle,cle,SmitCl22,def_int_td,0,,,,,
player,201011280cle,cle,SmitCl22,def_int_long,0,,,,,
player,201011280cle,cle,SmitCl22,pass_defended,0,,,,,
player,201011280cle,cle,SmitCl22,sacks,0.0,,,,,
player,201011280cle,cle,SmitCl22,tackles_combined,0,,,,,
player,201011280cle,cle,SmitCl22,tackles_solo,0,,,,,
player,201011280cle,cle,SmitCl22,tackles_assists,0,,,,,
player,201011280cle,cle,SmitCl22,tackles_loss,0,,,,,
player,201011280cle,cle,SmitCl22,qb_hits,0,,,,,
player,201011280cle,cle,SmitCl22,fumbles_rec,1,,,,,
player,201011280cle,cle,SmitCl22,fumbles_rec_yds,0,,,,,
player,201011280cle,cle,SmitCl22,fumbles_rec_td,0,,,,,
player,201011280cle,cle,SmitCl22,fumbles_forced,0,,,,,
player,201011280cle,cle,BenaMa00,def_int,,,,,,
player,201011280cle,cle,BenaMa00,def_int_yds,,,,,,
player,201011280cle,cle,BenaMa00,def_int_td,,,,,,
player,201011280cle,cle,BenaMa00,def_int_long,,,,,,
player,201011280cle,cle,BenaMa00,pass_defended,0,,,,,
player,201011280cle,cle,BenaMa00,sacks,0.0,,,,,
player,201011280cle,cle,BenaMa00,tackles_combined,0,,,,,
player,201011280cle,cle,BenaMa00,tackles_solo,0,,,,,
player,201011280cle,cle,BenaMa00,tackles_assists,0,,,,,
player,201011280cle,cle,BenaMa00,tackles_loss,0,,,,,
player,201011280cle,cle,BenaMa00,qb_hits,1,,,,,
player,201011280cle,cle,BenaMa00,fumbles_rec,0,,,,,
player,201011280cle,cle,BenaMa00,fumbles_rec_yds,,,,,,
player,201011280cle,cle,BenaMa00,fumbles_rec_td,,,,,,
player,201011280cle,cle,BenaMa00,fumbles_forced,0,,,,,
player,201011280cle,car,MunnCa99,kick_ret,0,,,,,
player,201011280cle,car,MunnCa99,kick_ret_yds,0,,,,,
player,201011280cle,car,MunnCa99,kick_ret_yds_per_ret,,,,,,
player,201011280cle,car,MunnCa99,kick_ret_td,0,,,,,
player,201011280cle,car,MunnCa99,kick_ret_long,0,,,,,
player,201011280cle,car,MunnCa99,punt_ret,1,,,,,
player,201011280cle,car,MunnCa99,punt_ret_yds,32,,,,,
player,201011280cle,car,MunnCa99,punt_ret_yds_per_ret,32.0,,,,,
player,201011280cle,car,MunnCa99,punt_ret_td,0,,,,,
player,201011280cle,car,MunnCa99,punt_ret_long,32,,,,,
player,201011280cle,car,GettDa00,kick_ret,5,,,,,
player,201011280cle,car,GettDa00,kick_ret_yds,82,,,,,
player,201011280cle,car,GettDa00,kick_ret_yds_per_ret,16.4,,,,,
player,201011280cle,car,GettDa00,kick_ret_td,0,,,,,
player,201011280cle,car,GettDa00,kick_ret_long,21,,,,,
player,201011280cle,car,GettDa00,punt_ret,0,,,,,
player,201011280cle,car,GettDa00,punt_ret_yds,0,,,,,
player,201011280cle,car,GettDa00,punt_ret_yds_per_ret,,,,,,
player,201011280cle,car,GettDa00,punt_ret_td,0,,,,,
player,201011280cle,car,GettDa00,punt_ret_long,0,,,,,
player,201011280cle,cle,CribJo01,kick_ret,4,,,,,
player,201011280cle,cle,CribJo01,kick_ret_yds,89,,,,,
player,201011280cle,cle,CribJo01,kick_ret_yds_per_ret,22.3,,,,,
player,201011280cle,cle,CribJo01,kick_ret_td,0,,,,,
player,201011280cle,cle,CribJo01,kick_ret_long,29,,,,,
player,201011280cle,cle,CribJo01,punt_ret,3,,,,,
player,201011280cle,cle,CribJo01,punt_ret_yds,25,,,,,
player,201011280cle,cle,CribJo01,punt_ret_yds_per_ret,8.3,,,,,
player,201011280cle,cle,CribJo01,punt_ret_td,0,,,,,
player,201011280cle,cle,CribJo01,punt_ret_long,16,,,,,
player,201011280cle,cle,SmitCl22,kick_ret,2,,,,,
player,201011280cle,cle,SmitCl22,kick_ret_yds,47,,,,,
player,201011280cle,cle,SmitCl22,kick_ret_yds_per_ret,23.5,,,,,
player,201011280cle,cle,SmitCl22,kick_ret_td,0,,,,,
player,201011280cle,cle,SmitCl22,kick_ret_long,26,,,,,
player,201011280cle,cle,SmitCl22,punt_ret,0,,,,,
player,201011280cle,cle,SmitCl22,punt_ret_yds,0,,,,,
player,201011280cle,cle,SmitCl22,punt_ret_yds_per_ret,,,,,,
player,201011280cle,cle,SmitCl22,punt_ret_td,0,,,,,
player,201011280cle,cle,SmitCl22,punt_ret_long,0,,,,,
player,201011280cle,car,kasayjoh01,xpm,2,,,,,
player,201011280cle,car,kasayjoh01,xpa,2,,,,,
player,201011280cle,car,kasayjoh01,fgm,3,,,,,
player,201011280cle,car,kasayjoh01,fga,5,,,,,
player,201011280cle,car,kasayjoh01,punt,0,,,,,
player,201011280cle,car,kasayjoh01,punt_yds,0,,,,,
player,201011280cle,car,kasayjoh01,punt_yds_per_punt,,,,,,
player,201011280cle,car,kasayjoh01,punt_long,0,,,,,
player,201011280cle,car,BakeJa20,xpm,,,,,,
player,201011280cle,car,BakeJa20,xpa,,,,,,
player,201011280cle,car,BakeJa20,fgm,,,,,,
player,201011280cle,car,BakeJa20,fga,,,,,,
player,201011280cle,car,BakeJa20,punt,4,,,,,
player,201011280cle,car,BakeJa20,punt_yds,189,,,,,
player,201011280cle,car,BakeJa20,punt_yds_per_punt,47.3,,,,,
player,201011280cle,car,BakeJa20,punt_long,56,,,,,
player,201011280cle,cle,dawsophi01,xpm,3,,,,,
player,201011280cle,cle,dawsophi01,xpa,3,,,,,
player,201011280cle,cle,dawsophi01,fgm,1,,,,,
player,201011280cle,cle,dawsophi01,fga,1,,,,,
player,201011280cle,cle,dawsophi01,punt,0,,,,,
player,201011280cle,cle,dawsophi01,punt_yds,0,,,,,
player,201011280cle,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201011280cle,cle,dawsophi01,punt_long,0,,,,,
player,201011280cle,cle,HodgRe20,xpm,,,,,,
player,201011280cle,cle,HodgRe20,xpa,,,,,,
player,201011280cle,cle,HodgRe20,fgm,,,,,,
player,201011280cle,cle,HodgRe20,fga,,,,,,
player,201011280cle,cle,HodgRe20,punt,3,,,,,
player,201011280cle,cle,HodgRe20,punt_yds,109,,,,,
player,201011280cle,cle,HodgRe20,punt_yds_per_punt,36.3,,,,,
player,201011280cle,cle,HodgRe20,punt_long,44,,,,,
