game,2010,16,20101225,201012250crd,dal,"Dallas Cowboys",26,crd,"Arizona Cardinals",27
player,201012250crd,crd,WilsAd99,sacks,0.0,,,,,
player,201012250crd,crd,WilsAd99,tackles_combined,7,,,,,
player,201012250crd,crd,WilsAd99,tackles_solo,7,,,,,
player,201012250crd,crd,WilsAd99,tackles_assists,0,,,,,
player,201012250crd,crd,WilsAd99,tackles_loss,2,,,,,
player,201012250crd,crd,WilsAd99,qb_hits,0,,,,,
player,201012250crd,crd,WilsAd99,fumbles_rec,0,,,,,
player,201012250crd,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201012250crd,crd,WilsAd99,fumbles_forced,0,,,,,
player,201012250crd,crd,JohnRa98,def_int,0,,,,,
player,201012250crd,crd,JohnRa98,def_int_yds,0,,,,,
player,201012250crd,crd,JohnRa98,def_int_td,0,,,,,
player,201012250crd,crd,JohnRa98,def_int_long,0,,,,,
player,201012250crd,crd,JohnRa98,pass_defended,1,,,,,
player,201012250crd,crd,JohnRa98,sacks,0.0,,,,,
player,201012250crd,crd,JohnRa98,tackles_combined,5,,,,,
player,201012250crd,crd,JohnRa98,tackles_solo,4,,,,,
player,201012250crd,crd,JohnRa98,tackles_assists,1,,,,,
player,201012250crd,crd,JohnRa98,tackles_loss,0,,,,,
player,201012250crd,crd,JohnRa98,qb_hits,0,,,,,
player,201012250crd,crd,JohnRa98,fumbles_rec,0,,,,,
player,201012250crd,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201012250crd,crd,JohnRa98,fumbles_forced,0,,,,,
player,201012250crd,crd,WalkRe00,def_int,0,,,,,
player,201012250crd,crd,WalkRe00,def_int_yds,0,,,,,
player,201012250crd,crd,WalkRe00,def_int_td,0,,,,,
player,201012250crd,crd,WalkRe00,def_int_long,0,,,,,
player,201012250crd,crd,WalkRe00,pass_defended,0,,,,,
player,201012250crd,crd,WalkRe00,sacks,0.0,,,,,
player,201012250crd,crd,WalkRe00,tackles_combined,4,,,,,
player,201012250crd,crd,WalkRe00,tackles_solo,4,,,,,
player,201012250crd,crd,WalkRe00,tackles_assists,0,,,,,
player,201012250crd,crd,WalkRe00,tackles_loss,0,,,,,
player,201012250crd,crd,WalkRe00,qb_hits,0,,,,,
player,201012250crd,crd,WalkRe00,fumbles_rec,0,,,,,
player,201012250crd,crd,WalkRe00,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,WalkRe00,fumbles_rec_td,0,,,,,
player,201012250crd,crd,WalkRe00,fumbles_forced,0,,,,,
player,201012250crd,crd,McBrTr99,def_int,0,,,,,
player,201012250crd,crd,McBrTr99,def_int_yds,0,,,,,
player,201012250crd,crd,McBrTr99,def_int_td,0,,,,,
player,201012250crd,crd,McBrTr99,def_int_long,0,,,,,
player,201012250crd,crd,McBrTr99,pass_defended,0,,,,,
player,201012250crd,crd,McBrTr99,sacks,0.0,,,,,
player,201012250crd,crd,McBrTr99,tackles_combined,3,,,,,
player,201012250crd,crd,McBrTr99,tackles_solo,3,,,,,
player,201012250crd,crd,McBrTr99,tackles_assists,0,,,,,
player,201012250crd,crd,McBrTr99,tackles_loss,0,,,,,
player,201012250crd,crd,McBrTr99,qb_hits,0,,,,,
player,201012250crd,crd,McBrTr99,fumbles_rec,0,,,,,
player,201012250crd,crd,McBrTr99,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,McBrTr99,fumbles_rec_td,0,,,,,
player,201012250crd,crd,McBrTr99,fumbles_forced,0,,,,,
player,201012250crd,crd,AdamMi98,def_int,0,,,,,
player,201012250crd,crd,AdamMi98,def_int_yds,0,,,,,
player,201012250crd,crd,AdamMi98,def_int_td,0,,,,,
player,201012250crd,crd,AdamMi98,def_int_long,0,,,,,
player,201012250crd,crd,AdamMi98,pass_defended,0,,,,,
player,201012250crd,crd,AdamMi98,sacks,0.0,,,,,
player,201012250crd,crd,AdamMi98,tackles_combined,2,,,,,
player,201012250crd,crd,AdamMi98,tackles_solo,2,,,,,
player,201012250crd,crd,AdamMi98,tackles_assists,0,,,,,
player,201012250crd,crd,AdamMi98,tackles_loss,0,,,,,
player,201012250crd,crd,AdamMi98,qb_hits,0,,,,,
player,201012250crd,crd,AdamMi98,fumbles_rec,0,,,,,
player,201012250crd,crd,AdamMi98,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,AdamMi98,fumbles_rec_td,0,,,,,
player,201012250crd,crd,AdamMi98,fumbles_forced,0,,,,,
player,201012250crd,crd,WillDa99,def_int,0,,,,,
player,201012250crd,crd,WillDa99,def_int_yds,0,,,,,
player,201012250crd,crd,WillDa99,def_int_td,0,,,,,
player,201012250crd,crd,WillDa99,def_int_long,0,,,,,
player,201012250crd,crd,WillDa99,pass_defended,1,,,,,
player,201012250crd,crd,WillDa99,sacks,0.0,,,,,
player,201012250crd,crd,WillDa99,tackles_combined,2,,,,,
player,201012250crd,crd,WillDa99,tackles_solo,2,,,,,
player,201012250crd,crd,WillDa99,tackles_assists,0,,,,,
player,201012250crd,crd,WillDa99,tackles_loss,0,,,,,
player,201012250crd,crd,WillDa99,qb_hits,0,,,,,
player,201012250crd,crd,WillDa99,fumbles_rec,0,,,,,
player,201012250crd,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201012250crd,crd,WillDa99,fumbles_forced,0,,,,,
player,201012250crd,crd,DrayJi00,def_int,0,,,,,
player,201012250crd,crd,DrayJi00,def_int_yds,0,,,,,
player,201012250crd,crd,DrayJi00,def_int_td,0,,,,,
player,201012250crd,crd,DrayJi00,def_int_long,0,,,,,
player,201012250crd,crd,DrayJi00,pass_defended,0,,,,,
player,201012250crd,crd,DrayJi00,sacks,0.0,,,,,
player,201012250crd,crd,DrayJi00,tackles_combined,1,,,,,
player,201012250crd,crd,DrayJi00,tackles_solo,1,,,,,
player,201012250crd,crd,DrayJi00,tackles_assists,0,,,,,
player,201012250crd,crd,DrayJi00,tackles_loss,0,,,,,
player,201012250crd,crd,DrayJi00,qb_hits,0,,,,,
player,201012250crd,crd,DrayJi00,fumbles_rec,0,,,,,
player,201012250crd,crd,DrayJi00,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,DrayJi00,fumbles_rec_td,0,,,,,
player,201012250crd,crd,DrayJi00,fumbles_forced,0,,,,,
player,201012250crd,crd,KomaMa00,def_int,0,,,,,
player,201012250crd,crd,KomaMa00,def_int_yds,0,,,,,
player,201012250crd,crd,KomaMa00,def_int_td,0,,,,,
player,201012250crd,crd,KomaMa00,def_int_long,0,,,,,
player,201012250crd,crd,KomaMa00,pass_defended,0,,,,,
player,201012250crd,crd,KomaMa00,sacks,0.0,,,,,
player,201012250crd,crd,KomaMa00,tackles_combined,1,,,,,
player,201012250crd,crd,KomaMa00,tackles_solo,1,,,,,
player,201012250crd,crd,KomaMa00,tackles_assists,0,,,,,
player,201012250crd,crd,KomaMa00,tackles_loss,0,,,,,
player,201012250crd,crd,KomaMa00,qb_hits,0,,,,,
player,201012250crd,crd,KomaMa00,fumbles_rec,0,,,,,
player,201012250crd,crd,KomaMa00,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,KomaMa00,fumbles_rec_td,0,,,,,
player,201012250crd,crd,KomaMa00,fumbles_forced,0,,,,,
player,201012250crd,crd,LeacMi00,def_int,0,,,,,
player,201012250crd,crd,LeacMi00,def_int_yds,0,,,,,
player,201012250crd,crd,LeacMi00,def_int_td,0,,,,,
player,201012250crd,crd,LeacMi00,def_int_long,0,,,,,
player,201012250crd,crd,LeacMi00,pass_defended,0,,,,,
player,201012250crd,crd,LeacMi00,sacks,0.0,,,,,
player,201012250crd,crd,LeacMi00,tackles_combined,1,,,,,
player,201012250crd,crd,LeacMi00,tackles_solo,1,,,,,
player,201012250crd,crd,LeacMi00,tackles_assists,0,,,,,
player,201012250crd,crd,LeacMi00,tackles_loss,0,,,,,
player,201012250crd,crd,LeacMi00,qb_hits,0,,,,,
player,201012250crd,crd,LeacMi00,fumbles_rec,0,,,,,
player,201012250crd,crd,LeacMi00,fumbles_rec_yds,0,,,,,
player,201012250crd,crd,LeacMi00,fumbles_rec_td,0,,,,,
player,201012250crd,crd,LeacMi00,fumbles_forced,0,,,,,
player,201012250crd,crd,WareMa20,def_int,,,,,,
player,201012250crd,crd,WareMa20,def_int_yds,,,,,,
player,201012250crd,crd,WareMa20,def_int_td,,,,,,
player,201012250crd,crd,WareMa20,def_int_long,,,,,,
player,201012250crd,crd,WareMa20,pass_defended,,,,,,
player,201012250crd,crd,WareMa20,sacks,0.0,,,,,
player,201012250crd,crd,WareMa20,tackles_combined,,,,,,
player,201012250crd,crd,WareMa20,tackles_solo,,,,,,
player,201012250crd,crd,WareMa20,tackles_assists,,,,,,
player,201012250crd,crd,WareMa20,tackles_loss,1,,,,,
player,201012250crd,crd,WareMa20,qb_hits,1,,,,,
player,201012250crd,crd,WareMa20,fumbles_rec,,,,,,
player,201012250crd,crd,WareMa20,fumbles_rec_yds,,,,,,
player,201012250crd,crd,WareMa20,fumbles_rec_td,,,,,,
player,201012250crd,crd,WareMa20,fumbles_forced,,,,,,
player,201012250crd,dal,McCaBr01,kick_ret,3,,,,,
player,201012250crd,dal,McCaBr01,kick_ret_yds,60,,,,,
player,201012250crd,dal,McCaBr01,kick_ret_yds_per_ret,20.0,,,,,
player,201012250crd,dal,McCaBr01,kick_ret_td,0,,,,,
player,201012250crd,dal,McCaBr01,kick_ret_long,25,,,,,
player,201012250crd,dal,McCaBr01,punt_ret,3,,,,,
player,201012250crd,dal,McCaBr01,punt_ret_yds,27,,,,,
player,201012250crd,dal,McCaBr01,punt_ret_yds_per_ret,9.0,,,,,
player,201012250crd,dal,McCaBr01,punt_ret_td,0,,,,,
player,201012250crd,dal,McCaBr01,punt_ret_long,16,,,,,
player,201012250crd,dal,NewmTe20,kick_ret,1,,,,,
player,201012250crd,dal,NewmTe20,kick_ret_yds,9,,,,,
player,201012250crd,dal,NewmTe20,kick_ret_yds_per_ret,9.0,,,,,
player,201012250crd,dal,NewmTe20,kick_ret_td,0,,,,,
player,201012250crd,dal,NewmTe20,kick_ret_long,9,,,,,
player,201012250crd,dal,NewmTe20,punt_ret,0,,,,,
player,201012250crd,dal,NewmTe20,punt_ret_yds,0,,,,,
player,201012250crd,dal,NewmTe20,punt_ret_yds_per_ret,,,,,,
player,201012250crd,dal,NewmTe20,punt_ret_td,0,,,,,
player,201012250crd,dal,NewmTe20,punt_ret_long,0,,,,,
player,201012250crd,crd,RobeAn00,kick_ret,5,,,,,
player,201012250crd,crd,RobeAn00,kick_ret_yds,109,,,,,
player,201012250crd,crd,RobeAn00,kick_ret_yds_per_ret,21.8,,,,,
player,201012250crd,crd,RobeAn00,kick_ret_td,0,,,,,
player,201012250crd,crd,RobeAn00,kick_ret_long,32,,,,,
player,201012250crd,crd,RobeAn00,punt_ret,4,,,,,
player,201012250crd,crd,RobeAn00,punt_ret_yds,25,,,,,
player,201012250crd,crd,RobeAn00,punt_ret_yds_per_ret,6.3,,,,,
player,201012250crd,crd,RobeAn00,punt_ret_td,0,,,,,
player,201012250crd,crd,RobeAn00,punt_ret_long,11,,,,,
player,201012250crd,dal,BuehDa44,xpm,2,,,,,
player,201012250crd,dal,BuehDa44,xpa,3,,,,,
player,201012250crd,dal,BuehDa44,fgm,2,,,,,
player,201012250crd,dal,BuehDa44,fga,2,,,,,
player,201012250crd,dal,BuehDa44,punt,0,,,,,
player,201012250crd,dal,BuehDa44,punt_yds,0,,,,,
player,201012250crd,dal,BuehDa44,punt_yds_per_punt,,,,,,
player,201012250crd,dal,BuehDa44,punt_long,0,,,,,
player,201012250crd,dal,McBrMa20,xpm,,,,,,
player,201012250crd,dal,McBrMa20,xpa,,,,,,
player,201012250crd,dal,McBrMa20,fgm,,,,,,
player,201012250crd,dal,McBrMa20,fga,,,,,,
player,201012250crd,dal,McBrMa20,punt,5,,,,,
player,201012250crd,dal,McBrMa20,punt_yds,267,,,,,
player,201012250crd,dal,McBrMa20,punt_yds_per_punt,53.4,,,,,
player,201012250crd,dal,McBrMa20,punt_long,62,,,,,
player,201012250crd,crd,feelyjay01,xpm,3,,,,,
player,201012250crd,crd,feelyjay01,xpa,3,,,,,
player,201012250crd,crd,feelyjay01,fgm,2,,,,,
player,201012250crd,crd,feelyjay01,fga,3,,,,,
player,201012250crd,crd,feelyjay01,punt,0,,,,,
player,201012250crd,crd,feelyjay01,punt_yds,0,,,,,
player,201012250crd,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201012250crd,crd,feelyjay01,punt_long,0,,,,,
player,201012250crd,crd,GrahBe20,xpm,,,,,,
player,201012250crd,crd,GrahBe20,xpa,,,,,,
player,201012250crd,crd,GrahBe20,fgm,,,,,,
player,201012250crd,crd,GrahBe20,fga,,,,,,
player,201012250crd,crd,GrahBe20,punt,6,,,,,
player,201012250crd,crd,GrahBe20,punt_yds,281,,,,,
player,201012250crd,crd,GrahBe20,punt_yds_per_punt,46.8,,,,,
player,201012250crd,crd,GrahBe20,punt_long,56,,,,,
