game,2010,13,20101205,201012050clt,dal,"Dallas Cowboys",38,clt,"Indianapolis Colts",35
player,201012050clt,clt,JohnAn03,def_int_long,0,,,,,
player,201012050clt,clt,JohnAn03,pass_defended,0,,,,,
player,201012050clt,clt,JohnAn03,sacks,0.0,,,,,
player,201012050clt,clt,JohnAn03,tackles_combined,2,,,,,
player,201012050clt,clt,JohnAn03,tackles_solo,1,,,,,
player,201012050clt,clt,JohnAn03,tackles_assists,1,,,,,
player,201012050clt,clt,JohnAn03,tackles_loss,0,,,,,
player,201012050clt,clt,JohnAn03,qb_hits,0,,,,,
player,201012050clt,clt,JohnAn03,fumbles_rec,0,,,,,
player,201012050clt,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201012050clt,clt,JohnAn03,fumbles_forced,0,,,,,
player,201012050clt,clt,PoweJe99,def_int,0,,,,,
player,201012050clt,clt,PoweJe99,def_int_yds,0,,,,,
player,201012050clt,clt,PoweJe99,def_int_td,0,,,,,
player,201012050clt,clt,PoweJe99,def_int_long,0,,,,,
player,201012050clt,clt,PoweJe99,pass_defended,0,,,,,
player,201012050clt,clt,PoweJe99,sacks,0.0,,,,,
player,201012050clt,clt,PoweJe99,tackles_combined,2,,,,,
player,201012050clt,clt,PoweJe99,tackles_solo,2,,,,,
player,201012050clt,clt,PoweJe99,tackles_assists,0,,,,,
player,201012050clt,clt,PoweJe99,tackles_loss,0,,,,,
player,201012050clt,clt,PoweJe99,qb_hits,0,,,,,
player,201012050clt,clt,PoweJe99,fumbles_rec,0,,,,,
player,201012050clt,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201012050clt,clt,PoweJe99,fumbles_forced,0,,,,,
player,201012050clt,clt,SmitTa00,def_int,0,,,,,
player,201012050clt,clt,SmitTa00,def_int_yds,0,,,,,
player,201012050clt,clt,SmitTa00,def_int_td,0,,,,,
player,201012050clt,clt,SmitTa00,def_int_long,0,,,,,
player,201012050clt,clt,SmitTa00,pass_defended,0,,,,,
player,201012050clt,clt,SmitTa00,sacks,0.0,,,,,
player,201012050clt,clt,SmitTa00,tackles_combined,2,,,,,
player,201012050clt,clt,SmitTa00,tackles_solo,1,,,,,
player,201012050clt,clt,SmitTa00,tackles_assists,1,,,,,
player,201012050clt,clt,SmitTa00,tackles_loss,0,,,,,
player,201012050clt,clt,SmitTa00,qb_hits,0,,,,,
player,201012050clt,clt,SmitTa00,fumbles_rec,0,,,,,
player,201012050clt,clt,SmitTa00,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,SmitTa00,fumbles_rec_td,0,,,,,
player,201012050clt,clt,SmitTa00,fumbles_forced,1,,,,,
player,201012050clt,clt,WheePh99,def_int,0,,,,,
player,201012050clt,clt,WheePh99,def_int_yds,0,,,,,
player,201012050clt,clt,WheePh99,def_int_td,0,,,,,
player,201012050clt,clt,WheePh99,def_int_long,0,,,,,
player,201012050clt,clt,WheePh99,pass_defended,0,,,,,
player,201012050clt,clt,WheePh99,sacks,0.0,,,,,
player,201012050clt,clt,WheePh99,tackles_combined,1,,,,,
player,201012050clt,clt,WheePh99,tackles_solo,1,,,,,
player,201012050clt,clt,WheePh99,tackles_assists,0,,,,,
player,201012050clt,clt,WheePh99,tackles_loss,0,,,,,
player,201012050clt,clt,WheePh99,qb_hits,0,,,,,
player,201012050clt,clt,WheePh99,fumbles_rec,0,,,,,
player,201012050clt,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201012050clt,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201012050clt,clt,WheePh99,fumbles_forced,0,,,,,
player,201012050clt,dal,HollJe00,kick_ret,0,,,,,
player,201012050clt,dal,HollJe00,kick_ret_yds,0,,,,,
player,201012050clt,dal,HollJe00,kick_ret_yds_per_ret,,,,,,
player,201012050clt,dal,HollJe00,kick_ret_td,0,,,,,
player,201012050clt,dal,HollJe00,kick_ret_long,0,,,,,
player,201012050clt,dal,HollJe00,punt_ret,1,,,,,
player,201012050clt,dal,HollJe00,punt_ret_yds,2,,,,,
player,201012050clt,dal,HollJe00,punt_ret_yds_per_ret,2.0,,,,,
player,201012050clt,dal,HollJe00,punt_ret_td,0,,,,,
player,201012050clt,dal,HollJe00,punt_ret_long,2,,,,,
player,201012050clt,dal,BryaDe01,kick_ret,3,,,,,
player,201012050clt,dal,BryaDe01,kick_ret_yds,107,,,,,
player,201012050clt,dal,BryaDe01,kick_ret_yds_per_ret,35.7,,,,,
player,201012050clt,dal,BryaDe01,kick_ret_td,0,,,,,
player,201012050clt,dal,BryaDe01,kick_ret_long,43,,,,,
player,201012050clt,dal,BryaDe01,punt_ret,0,,,,,
player,201012050clt,dal,BryaDe01,punt_ret_yds,0,,,,,
player,201012050clt,dal,BryaDe01,punt_ret_yds_per_ret,,,,,,
player,201012050clt,dal,BryaDe01,punt_ret_td,0,,,,,
player,201012050clt,dal,BryaDe01,punt_ret_long,0,,,,,
player,201012050clt,dal,McCaBr01,kick_ret,2,,,,,
player,201012050clt,dal,McCaBr01,kick_ret_yds,37,,,,,
player,201012050clt,dal,McCaBr01,kick_ret_yds_per_ret,18.5,,,,,
player,201012050clt,dal,McCaBr01,kick_ret_td,0,,,,,
player,201012050clt,dal,McCaBr01,kick_ret_long,21,,,,,
player,201012050clt,dal,McCaBr01,punt_ret,0,,,,,
player,201012050clt,dal,McCaBr01,punt_ret_yds,0,,,,,
player,201012050clt,dal,McCaBr01,punt_ret_yds_per_ret,,,,,,
player,201012050clt,dal,McCaBr01,punt_ret_td,0,,,,,
player,201012050clt,dal,McCaBr01,punt_ret_long,0,,,,,
player,201012050clt,clt,WhitBl00,kick_ret,0,,,,,
player,201012050clt,clt,WhitBl00,kick_ret_yds,0,,,,,
player,201012050clt,clt,WhitBl00,kick_ret_yds_per_ret,,,,,,
player,201012050clt,clt,WhitBl00,kick_ret_td,0,,,,,
player,201012050clt,clt,WhitBl00,kick_ret_long,0,,,,,
player,201012050clt,clt,WhitBl00,punt_ret,2,,,,,
player,201012050clt,clt,WhitBl00,punt_ret_yds,22,,,,,
player,201012050clt,clt,WhitBl00,punt_ret_yds_per_ret,11.0,,,,,
player,201012050clt,clt,WhitBl00,punt_ret_td,0,,,,,
player,201012050clt,clt,WhitBl00,punt_ret_long,11,,,,,
player,201012050clt,clt,TryoJu99,kick_ret,4,,,,,
player,201012050clt,clt,TryoJu99,kick_ret_yds,79,,,,,
player,201012050clt,clt,TryoJu99,kick_ret_yds_per_ret,19.8,,,,,
player,201012050clt,clt,TryoJu99,kick_ret_td,0,,,,,
player,201012050clt,clt,TryoJu99,kick_ret_long,30,,,,,
player,201012050clt,clt,TryoJu99,punt_ret,0,,,,,
player,201012050clt,clt,TryoJu99,punt_ret_yds,0,,,,,
player,201012050clt,clt,TryoJu99,punt_ret_yds_per_ret,,,,,,
player,201012050clt,clt,TryoJu99,punt_ret_td,0,,,,,
player,201012050clt,clt,TryoJu99,punt_ret_long,0,,,,,
player,201012050clt,dal,BuehDa44,xpm,3,,,,,
player,201012050clt,dal,BuehDa44,xpa,3,,,,,
player,201012050clt,dal,BuehDa44,fgm,3,,,,,
player,201012050clt,dal,BuehDa44,fga,4,,,,,
player,201012050clt,dal,BuehDa44,punt,0,,,,,
player,201012050clt,dal,BuehDa44,punt_yds,0,,,,,
player,201012050clt,dal,BuehDa44,punt_yds_per_punt,,,,,,
player,201012050clt,dal,BuehDa44,punt_long,0,,,,,
player,201012050clt,dal,McBrMa20,xpm,,,,,,
player,201012050clt,dal,McBrMa20,xpa,,,,,,
player,201012050clt,dal,McBrMa20,fgm,,,,,,
player,201012050clt,dal,McBrMa20,fga,,,,,,
player,201012050clt,dal,McBrMa20,punt,3,,,,,
player,201012050clt,dal,McBrMa20,punt_yds,146,,,,,
player,201012050clt,dal,McBrMa20,punt_yds_per_punt,48.7,,,,,
player,201012050clt,dal,McBrMa20,punt_long,65,,,,,
player,201012050clt,clt,vinatada01,xpm,5,,,,,
player,201012050clt,clt,vinatada01,xpa,5,,,,,
player,201012050clt,clt,vinatada01,fgm,,,,,,
player,201012050clt,clt,vinatada01,fga,,,,,,
player,201012050clt,clt,vinatada01,punt,0,,,,,
player,201012050clt,clt,vinatada01,punt_yds,0,,,,,
player,201012050clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201012050clt,clt,vinatada01,punt_long,0,,,,,
player,201012050clt,clt,McAfPa44,xpm,,,,,,
player,201012050clt,clt,McAfPa44,xpa,,,,,,
player,201012050clt,clt,McAfPa44,fgm,,,,,,
player,201012050clt,clt,McAfPa44,fga,,,,,,
player,201012050clt,clt,McAfPa44,punt,3,,,,,
player,201012050clt,clt,McAfPa44,punt_yds,125,,,,,
player,201012050clt,clt,McAfPa44,punt_yds_per_punt,41.7,,,,,
player,201012050clt,clt,McAfPa44,punt_long,45,,,,,
