game,2010,14,20101212,201012120nyj,mia,"Miami Dolphins",10,nyj,"New York Jets",6
player,201012120nyj,nyj,CromAn20,fumbles_rec,0,,,,,
player,201012120nyj,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,CromAn20,fumbles_forced,0,,,,,
player,201012120nyj,nyj,GholVe99,def_int,0,,,,,
player,201012120nyj,nyj,GholVe99,def_int_yds,0,,,,,
player,201012120nyj,nyj,GholVe99,def_int_td,0,,,,,
player,201012120nyj,nyj,GholVe99,def_int_long,0,,,,,
player,201012120nyj,nyj,GholVe99,pass_defended,0,,,,,
player,201012120nyj,nyj,GholVe99,sacks,0.0,,,,,
player,201012120nyj,nyj,GholVe99,tackles_combined,1,,,,,
player,201012120nyj,nyj,GholVe99,tackles_solo,1,,,,,
player,201012120nyj,nyj,GholVe99,tackles_assists,0,,,,,
player,201012120nyj,nyj,GholVe99,tackles_loss,0,,,,,
player,201012120nyj,nyj,GholVe99,qb_hits,0,,,,,
player,201012120nyj,nyj,GholVe99,fumbles_rec,0,,,,,
player,201012120nyj,nyj,GholVe99,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,GholVe99,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,GholVe99,fumbles_forced,0,,,,,
player,201012120nyj,nyj,LaurLa20,def_int,0,,,,,
player,201012120nyj,nyj,LaurLa20,def_int_yds,0,,,,,
player,201012120nyj,nyj,LaurLa20,def_int_td,0,,,,,
player,201012120nyj,nyj,LaurLa20,def_int_long,0,,,,,
player,201012120nyj,nyj,LaurLa20,pass_defended,0,,,,,
player,201012120nyj,nyj,LaurLa20,sacks,0.0,,,,,
player,201012120nyj,nyj,LaurLa20,tackles_combined,1,,,,,
player,201012120nyj,nyj,LaurLa20,tackles_solo,0,,,,,
player,201012120nyj,nyj,LaurLa20,tackles_assists,1,,,,,
player,201012120nyj,nyj,LaurLa20,tackles_loss,0,,,,,
player,201012120nyj,nyj,LaurLa20,qb_hits,0,,,,,
player,201012120nyj,nyj,LaurLa20,fumbles_rec,0,,,,,
player,201012120nyj,nyj,LaurLa20,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,LaurLa20,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,LaurLa20,fumbles_forced,0,,,,,
player,201012120nyj,nyj,MaugJo00,def_int,0,,,,,
player,201012120nyj,nyj,MaugJo00,def_int_yds,0,,,,,
player,201012120nyj,nyj,MaugJo00,def_int_td,0,,,,,
player,201012120nyj,nyj,MaugJo00,def_int_long,0,,,,,
player,201012120nyj,nyj,MaugJo00,pass_defended,0,,,,,
player,201012120nyj,nyj,MaugJo00,sacks,0.0,,,,,
player,201012120nyj,nyj,MaugJo00,tackles_combined,1,,,,,
player,201012120nyj,nyj,MaugJo00,tackles_solo,1,,,,,
player,201012120nyj,nyj,MaugJo00,tackles_assists,0,,,,,
player,201012120nyj,nyj,MaugJo00,tackles_loss,0,,,,,
player,201012120nyj,nyj,MaugJo00,qb_hits,0,,,,,
player,201012120nyj,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201012120nyj,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201012120nyj,nyj,SmitBr01,def_int,0,,,,,
player,201012120nyj,nyj,SmitBr01,def_int_yds,0,,,,,
player,201012120nyj,nyj,SmitBr01,def_int_td,0,,,,,
player,201012120nyj,nyj,SmitBr01,def_int_long,0,,,,,
player,201012120nyj,nyj,SmitBr01,pass_defended,0,,,,,
player,201012120nyj,nyj,SmitBr01,sacks,0.0,,,,,
player,201012120nyj,nyj,SmitBr01,tackles_combined,1,,,,,
player,201012120nyj,nyj,SmitBr01,tackles_solo,1,,,,,
player,201012120nyj,nyj,SmitBr01,tackles_assists,0,,,,,
player,201012120nyj,nyj,SmitBr01,tackles_loss,0,,,,,
player,201012120nyj,nyj,SmitBr01,qb_hits,0,,,,,
player,201012120nyj,nyj,SmitBr01,fumbles_rec,0,,,,,
player,201012120nyj,nyj,SmitBr01,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,SmitBr01,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,SmitBr01,fumbles_forced,0,,,,,
player,201012120nyj,nyj,LoweDw99,def_int,0,,,,,
player,201012120nyj,nyj,LoweDw99,def_int_yds,0,,,,,
player,201012120nyj,nyj,LoweDw99,def_int_td,0,,,,,
player,201012120nyj,nyj,LoweDw99,def_int_long,0,,,,,
player,201012120nyj,nyj,LoweDw99,pass_defended,1,,,,,
player,201012120nyj,nyj,LoweDw99,sacks,0.0,,,,,
player,201012120nyj,nyj,LoweDw99,tackles_combined,0,,,,,
player,201012120nyj,nyj,LoweDw99,tackles_solo,0,,,,,
player,201012120nyj,nyj,LoweDw99,tackles_assists,0,,,,,
player,201012120nyj,nyj,LoweDw99,tackles_loss,0,,,,,
player,201012120nyj,nyj,LoweDw99,qb_hits,0,,,,,
player,201012120nyj,nyj,LoweDw99,fumbles_rec,0,,,,,
player,201012120nyj,nyj,LoweDw99,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,LoweDw99,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,LoweDw99,fumbles_forced,0,,,,,
player,201012120nyj,nyj,TaylJa03,def_int,0,,,,,
player,201012120nyj,nyj,TaylJa03,def_int_yds,0,,,,,
player,201012120nyj,nyj,TaylJa03,def_int_td,0,,,,,
player,201012120nyj,nyj,TaylJa03,def_int_long,0,,,,,
player,201012120nyj,nyj,TaylJa03,pass_defended,1,,,,,
player,201012120nyj,nyj,TaylJa03,sacks,0.0,,,,,
player,201012120nyj,nyj,TaylJa03,tackles_combined,0,,,,,
player,201012120nyj,nyj,TaylJa03,tackles_solo,0,,,,,
player,201012120nyj,nyj,TaylJa03,tackles_assists,0,,,,,
player,201012120nyj,nyj,TaylJa03,tackles_loss,0,,,,,
player,201012120nyj,nyj,TaylJa03,qb_hits,1,,,,,
player,201012120nyj,nyj,TaylJa03,fumbles_rec,1,,,,,
player,201012120nyj,nyj,TaylJa03,fumbles_rec_yds,0,,,,,
player,201012120nyj,nyj,TaylJa03,fumbles_rec_td,0,,,,,
player,201012120nyj,nyj,TaylJa03,fumbles_forced,0,,,,,
player,201012120nyj,mia,CarrNo00,kick_ret,3,,,,,
player,201012120nyj,mia,CarrNo00,kick_ret_yds,77,,,,,
player,201012120nyj,mia,CarrNo00,kick_ret_yds_per_ret,25.7,,,,,
player,201012120nyj,mia,CarrNo00,kick_ret_td,0,,,,,
player,201012120nyj,mia,CarrNo00,kick_ret_long,27,,,,,
player,201012120nyj,mia,CarrNo00,punt_ret,0,,,,,
player,201012120nyj,mia,CarrNo00,punt_ret_yds,0,,,,,
player,201012120nyj,mia,CarrNo00,punt_ret_yds_per_ret,,,,,,
player,201012120nyj,mia,CarrNo00,punt_ret_td,0,,,,,
player,201012120nyj,mia,CarrNo00,punt_ret_long,0,,,,,
player,201012120nyj,nyj,CromAn20,kick_ret,0,,,,,
player,201012120nyj,nyj,CromAn20,kick_ret_yds,0,,,,,
player,201012120nyj,nyj,CromAn20,kick_ret_yds_per_ret,,,,,,
player,201012120nyj,nyj,CromAn20,kick_ret_td,0,,,,,
player,201012120nyj,nyj,CromAn20,kick_ret_long,0,,,,,
player,201012120nyj,nyj,CromAn20,punt_ret,5,,,,,
player,201012120nyj,nyj,CromAn20,punt_ret_yds,36,,,,,
player,201012120nyj,nyj,CromAn20,punt_ret_yds_per_ret,7.2,,,,,
player,201012120nyj,nyj,CromAn20,punt_ret_td,0,,,,,
player,201012120nyj,nyj,CromAn20,punt_ret_long,16,,,,,
player,201012120nyj,nyj,HolmSa00,kick_ret,0,,,,,
player,201012120nyj,nyj,HolmSa00,kick_ret_yds,0,,,,,
player,201012120nyj,nyj,HolmSa00,kick_ret_yds_per_ret,,,,,,
player,201012120nyj,nyj,HolmSa00,kick_ret_td,0,,,,,
player,201012120nyj,nyj,HolmSa00,kick_ret_long,0,,,,,
player,201012120nyj,nyj,HolmSa00,punt_ret,3,,,,,
player,201012120nyj,nyj,HolmSa00,punt_ret_yds,32,,,,,
player,201012120nyj,nyj,HolmSa00,punt_ret_yds_per_ret,10.7,,,,,
player,201012120nyj,nyj,HolmSa00,punt_ret_td,0,,,,,
player,201012120nyj,nyj,HolmSa00,punt_ret_long,14,,,,,
player,201012120nyj,nyj,CotcJe00,kick_ret,0,,,,,
player,201012120nyj,nyj,CotcJe00,kick_ret_yds,0,,,,,
player,201012120nyj,nyj,CotcJe00,kick_ret_yds_per_ret,,,,,,
player,201012120nyj,nyj,CotcJe00,kick_ret_td,0,,,,,
player,201012120nyj,nyj,CotcJe00,kick_ret_long,0,,,,,
player,201012120nyj,nyj,CotcJe00,punt_ret,1,,,,,
player,201012120nyj,nyj,CotcJe00,punt_ret_yds,0,,,,,
player,201012120nyj,nyj,CotcJe00,punt_ret_yds_per_ret,0.0,,,,,
player,201012120nyj,nyj,CotcJe00,punt_ret_td,0,,,,,
player,201012120nyj,nyj,CotcJe00,punt_ret_long,0,,,,,
player,201012120nyj,nyj,SmitBr01,kick_ret,3,,,,,
player,201012120nyj,nyj,SmitBr01,kick_ret_yds,94,,,,,
player,201012120nyj,nyj,SmitBr01,kick_ret_yds_per_ret,31.3,,,,,
player,201012120nyj,nyj,SmitBr01,kick_ret_td,0,,,,,
player,201012120nyj,nyj,SmitBr01,kick_ret_long,45,,,,,
player,201012120nyj,nyj,SmitBr01,punt_ret,0,,,,,
player,201012120nyj,nyj,SmitBr01,punt_ret_yds,0,,,,,
player,201012120nyj,nyj,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201012120nyj,nyj,SmitBr01,punt_ret_td,0,,,,,
player,201012120nyj,nyj,SmitBr01,punt_ret_long,0,,,,,
player,201012120nyj,mia,CarpDa44,xpm,1,,,,,
player,201012120nyj,mia,CarpDa44,xpa,1,,,,,
player,201012120nyj,mia,CarpDa44,fgm,1,,,,,
player,201012120nyj,mia,CarpDa44,fga,1,,,,,
player,201012120nyj,mia,CarpDa44,punt,0,,,,,
player,201012120nyj,mia,CarpDa44,punt_yds,0,,,,,
player,201012120nyj,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201012120nyj,mia,CarpDa44,punt_long,0,,,,,
player,201012120nyj,mia,FielBr20,xpm,,,,,,
player,201012120nyj,mia,FielBr20,xpa,,,,,,
player,201012120nyj,mia,FielBr20,fgm,,,,,,
player,201012120nyj,mia,FielBr20,fga,,,,,,
player,201012120nyj,mia,FielBr20,punt,10,,,,,
player,201012120nyj,mia,FielBr20,punt_yds,564,,,,,
player,201012120nyj,mia,FielBr20,punt_yds_per_punt,56.4,,,,,
player,201012120nyj,mia,FielBr20,punt_long,69,,,,,
player,201012120nyj,nyj,WeatSt20,xpm,,,,,,
player,201012120nyj,nyj,WeatSt20,xpa,,,,,,
player,201012120nyj,nyj,WeatSt20,fgm,,,,,,
player,201012120nyj,nyj,WeatSt20,fga,,,,,,
player,201012120nyj,nyj,WeatSt20,punt,8,,,,,
player,201012120nyj,nyj,WeatSt20,punt_yds,307,,,,,
player,201012120nyj,nyj,WeatSt20,punt_yds_per_punt,38.4,,,,,
player,201012120nyj,nyj,WeatSt20,punt_long,51,,,,,
player,201012120nyj,nyj,FolkNi20,xpm,,,,,,
player,201012120nyj,nyj,FolkNi20,xpa,,,,,,
player,201012120nyj,nyj,FolkNi20,fgm,2,,,,,
player,201012120nyj,nyj,FolkNi20,fga,2,,,,,
player,201012120nyj,nyj,FolkNi20,punt,0,,,,,
player,201012120nyj,nyj,FolkNi20,punt_yds,0,,,,,
player,201012120nyj,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201012120nyj,nyj,FolkNi20,punt_long,0,,,,,
