game,2010,2,20100919,201009190den,sea,"Seattle Seahawks",14,den,"Denver Broncos",31
player,201009190den,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201009190den,den,BrutDa99,fumbles_forced,0,,,,,
player,201009190den,den,GoodAn20,def_int,0,,,,,
player,201009190den,den,GoodAn20,def_int_yds,0,,,,,
player,201009190den,den,GoodAn20,def_int_td,0,,,,,
player,201009190den,den,GoodAn20,def_int_long,0,,,,,
player,201009190den,den,GoodAn20,pass_defended,0,,,,,
player,201009190den,den,GoodAn20,sacks,0.0,,,,,
player,201009190den,den,GoodAn20,tackles_combined,1,,,,,
player,201009190den,den,GoodAn20,tackles_solo,1,,,,,
player,201009190den,den,GoodAn20,tackles_assists,0,,,,,
player,201009190den,den,GoodAn20,tackles_loss,0,,,,,
player,201009190den,den,GoodAn20,qb_hits,0,,,,,
player,201009190den,den,GoodAn20,fumbles_rec,0,,,,,
player,201009190den,den,GoodAn20,fumbles_rec_yds,0,,,,,
player,201009190den,den,GoodAn20,fumbles_rec_td,0,,,,,
player,201009190den,den,GoodAn20,fumbles_forced,0,,,,,
player,201009190den,den,MaysJo99,def_int,0,,,,,
player,201009190den,den,MaysJo99,def_int_yds,0,,,,,
player,201009190den,den,MaysJo99,def_int_td,0,,,,,
player,201009190den,den,MaysJo99,def_int_long,0,,,,,
player,201009190den,den,MaysJo99,pass_defended,0,,,,,
player,201009190den,den,MaysJo99,sacks,0.0,,,,,
player,201009190den,den,MaysJo99,tackles_combined,1,,,,,
player,201009190den,den,MaysJo99,tackles_solo,1,,,,,
player,201009190den,den,MaysJo99,tackles_assists,0,,,,,
player,201009190den,den,MaysJo99,tackles_loss,0,,,,,
player,201009190den,den,MaysJo99,qb_hits,0,,,,,
player,201009190den,den,MaysJo99,fumbles_rec,0,,,,,
player,201009190den,den,MaysJo99,fumbles_rec_yds,0,,,,,
player,201009190den,den,MaysJo99,fumbles_rec_td,0,,,,,
player,201009190den,den,MaysJo99,fumbles_forced,0,,,,,
player,201009190den,den,PaxtLo20,def_int,0,,,,,
player,201009190den,den,PaxtLo20,def_int_yds,0,,,,,
player,201009190den,den,PaxtLo20,def_int_td,0,,,,,
player,201009190den,den,PaxtLo20,def_int_long,0,,,,,
player,201009190den,den,PaxtLo20,pass_defended,0,,,,,
player,201009190den,den,PaxtLo20,sacks,0.0,,,,,
player,201009190den,den,PaxtLo20,tackles_combined,1,,,,,
player,201009190den,den,PaxtLo20,tackles_solo,1,,,,,
player,201009190den,den,PaxtLo20,tackles_assists,0,,,,,
player,201009190den,den,PaxtLo20,tackles_loss,0,,,,,
player,201009190den,den,PaxtLo20,qb_hits,0,,,,,
player,201009190den,den,PaxtLo20,fumbles_rec,0,,,,,
player,201009190den,den,PaxtLo20,fumbles_rec_yds,0,,,,,
player,201009190den,den,PaxtLo20,fumbles_rec_td,0,,,,,
player,201009190den,den,PaxtLo20,fumbles_forced,0,,,,,
player,201009190den,den,ThomMa99,def_int,0,,,,,
player,201009190den,den,ThomMa99,def_int_yds,0,,,,,
player,201009190den,den,ThomMa99,def_int_td,0,,,,,
player,201009190den,den,ThomMa99,def_int_long,0,,,,,
player,201009190den,den,ThomMa99,pass_defended,0,,,,,
player,201009190den,den,ThomMa99,sacks,0.0,,,,,
player,201009190den,den,ThomMa99,tackles_combined,1,,,,,
player,201009190den,den,ThomMa99,tackles_solo,1,,,,,
player,201009190den,den,ThomMa99,tackles_assists,0,,,,,
player,201009190den,den,ThomMa99,tackles_loss,0,,,,,
player,201009190den,den,ThomMa99,qb_hits,0,,,,,
player,201009190den,den,ThomMa99,fumbles_rec,0,,,,,
player,201009190den,den,ThomMa99,fumbles_rec_yds,0,,,,,
player,201009190den,den,ThomMa99,fumbles_rec_td,0,,,,,
player,201009190den,den,ThomMa99,fumbles_forced,0,,,,,
player,201009190den,den,VickKe99,def_int,0,,,,,
player,201009190den,den,VickKe99,def_int_yds,0,,,,,
player,201009190den,den,VickKe99,def_int_td,0,,,,,
player,201009190den,den,VickKe99,def_int_long,0,,,,,
player,201009190den,den,VickKe99,pass_defended,0,,,,,
player,201009190den,den,VickKe99,sacks,0.0,,,,,
player,201009190den,den,VickKe99,tackles_combined,1,,,,,
player,201009190den,den,VickKe99,tackles_solo,1,,,,,
player,201009190den,den,VickKe99,tackles_assists,0,,,,,
player,201009190den,den,VickKe99,tackles_loss,0,,,,,
player,201009190den,den,VickKe99,qb_hits,0,,,,,
player,201009190den,den,VickKe99,fumbles_rec,0,,,,,
player,201009190den,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201009190den,den,VickKe99,fumbles_rec_td,0,,,,,
player,201009190den,den,VickKe99,fumbles_forced,0,,,,,
player,201009190den,den,WillJa99,def_int,0,,,,,
player,201009190den,den,WillJa99,def_int_yds,0,,,,,
player,201009190den,den,WillJa99,def_int_td,0,,,,,
player,201009190den,den,WillJa99,def_int_long,0,,,,,
player,201009190den,den,WillJa99,pass_defended,0,,,,,
player,201009190den,den,WillJa99,sacks,0.0,,,,,
player,201009190den,den,WillJa99,tackles_combined,1,,,,,
player,201009190den,den,WillJa99,tackles_solo,1,,,,,
player,201009190den,den,WillJa99,tackles_assists,0,,,,,
player,201009190den,den,WillJa99,tackles_loss,0,,,,,
player,201009190den,den,WillJa99,qb_hits,0,,,,,
player,201009190den,den,WillJa99,fumbles_rec,0,,,,,
player,201009190den,den,WillJa99,fumbles_rec_yds,0,,,,,
player,201009190den,den,WillJa99,fumbles_rec_td,0,,,,,
player,201009190den,den,WillJa99,fumbles_forced,0,,,,,
player,201009190den,sea,TateGo00,kick_ret,0,,,,,
player,201009190den,sea,TateGo00,kick_ret_yds,0,,,,,
player,201009190den,sea,TateGo00,kick_ret_yds_per_ret,,,,,,
player,201009190den,sea,TateGo00,kick_ret_td,0,,,,,
player,201009190den,sea,TateGo00,kick_ret_long,0,,,,,
player,201009190den,sea,TateGo00,punt_ret,2,,,,,
player,201009190den,sea,TateGo00,punt_ret_yds,82,,,,,
player,201009190den,sea,TateGo00,punt_ret_yds_per_ret,41.0,,,,,
player,201009190den,sea,TateGo00,punt_ret_td,0,,,,,
player,201009190den,sea,TateGo00,punt_ret_long,63,,,,,
player,201009190den,sea,ThurWa99,kick_ret,0,,,,,
player,201009190den,sea,ThurWa99,kick_ret_yds,0,,,,,
player,201009190den,sea,ThurWa99,kick_ret_yds_per_ret,,,,,,
player,201009190den,sea,ThurWa99,kick_ret_td,0,,,,,
player,201009190den,sea,ThurWa99,kick_ret_long,0,,,,,
player,201009190den,sea,ThurWa99,punt_ret,1,,,,,
player,201009190den,sea,ThurWa99,punt_ret_yds,0,,,,,
player,201009190den,sea,ThurWa99,punt_ret_yds_per_ret,0.0,,,,,
player,201009190den,sea,ThurWa99,punt_ret_td,0,,,,,
player,201009190den,sea,ThurWa99,punt_ret_long,0,,,,,
player,201009190den,sea,WashLe00,kick_ret,1,,,,,
player,201009190den,sea,WashLe00,kick_ret_yds,13,,,,,
player,201009190den,sea,WashLe00,kick_ret_yds_per_ret,13.0,,,,,
player,201009190den,sea,WashLe00,kick_ret_td,0,,,,,
player,201009190den,sea,WashLe00,kick_ret_long,13,,,,,
player,201009190den,sea,WashLe00,punt_ret,0,,,,,
player,201009190den,sea,WashLe00,punt_ret_yds,0,,,,,
player,201009190den,sea,WashLe00,punt_ret_yds_per_ret,,,,,,
player,201009190den,sea,WashLe00,punt_ret_td,0,,,,,
player,201009190den,sea,WashLe00,punt_ret_long,0,,,,,
player,201009190den,den,CoxxPe99,kick_ret,1,,,,,
player,201009190den,den,CoxxPe99,kick_ret_yds,11,,,,,
player,201009190den,den,CoxxPe99,kick_ret_yds_per_ret,11.0,,,,,
player,201009190den,den,CoxxPe99,kick_ret_td,0,,,,,
player,201009190den,den,CoxxPe99,kick_ret_long,11,,,,,
player,201009190den,den,CoxxPe99,punt_ret,1,,,,,
player,201009190den,den,CoxxPe99,punt_ret_yds,3,,,,,
player,201009190den,den,CoxxPe99,punt_ret_yds_per_ret,3.0,,,,,
player,201009190den,den,CoxxPe99,punt_ret_td,0,,,,,
player,201009190den,den,CoxxPe99,punt_ret_long,3,,,,,
player,201009190den,den,RoyaEd00,kick_ret,0,,,,,
player,201009190den,den,RoyaEd00,kick_ret_yds,0,,,,,
player,201009190den,den,RoyaEd00,kick_ret_yds_per_ret,,,,,,
player,201009190den,den,RoyaEd00,kick_ret_td,0,,,,,
player,201009190den,den,RoyaEd00,kick_ret_long,0,,,,,
player,201009190den,den,RoyaEd00,punt_ret,1,,,,,
player,201009190den,den,RoyaEd00,punt_ret_yds,-1,,,,,
player,201009190den,den,RoyaEd00,punt_ret_yds_per_ret,-1.0,,,,,
player,201009190den,den,RoyaEd00,punt_ret_td,0,,,,,
player,201009190den,den,RoyaEd00,punt_ret_long,-1,,,,,
player,201009190den,sea,marexoli01,xpm,2,,,,,
player,201009190den,sea,marexoli01,xpa,2,,,,,
player,201009190den,sea,marexoli01,fgm,,,,,,
player,201009190den,sea,marexoli01,fga,,,,,,
player,201009190den,sea,marexoli01,punt,0,,,,,
player,201009190den,sea,marexoli01,punt_yds,0,,,,,
player,201009190den,sea,marexoli01,punt_yds_per_punt,,,,,,
player,201009190den,sea,marexoli01,punt_long,0,,,,,
player,201009190den,sea,RyanJo21,xpm,,,,,,
player,201009190den,sea,RyanJo21,xpa,,,,,,
player,201009190den,sea,RyanJo21,fgm,,,,,,
player,201009190den,sea,RyanJo21,fga,,,,,,
player,201009190den,sea,RyanJo21,punt,2,,,,,
player,201009190den,sea,RyanJo21,punt_yds,107,,,,,
player,201009190den,sea,RyanJo21,punt_yds_per_punt,53.5,,,,,
player,201009190den,sea,RyanJo21,punt_long,56,,,,,
player,201009190den,den,PratMa20,xpm,4,,,,,
player,201009190den,den,PratMa20,xpa,4,,,,,
player,201009190den,den,PratMa20,fgm,1,,,,,
player,201009190den,den,PratMa20,fga,1,,,,,
player,201009190den,den,PratMa20,punt,0,,,,,
player,201009190den,den,PratMa20,punt_yds,0,,,,,
player,201009190den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201009190den,den,PratMa20,punt_long,0,,,,,
player,201009190den,den,ColqBr00,xpm,,,,,,
player,201009190den,den,ColqBr00,xpa,,,,,,
player,201009190den,den,ColqBr00,fgm,,,,,,
player,201009190den,den,ColqBr00,fga,,,,,,
player,201009190den,den,ColqBr00,punt,4,,,,,
player,201009190den,den,ColqBr00,punt_yds,205,,,,,
player,201009190den,den,ColqBr00,punt_yds_per_punt,51.3,,,,,
player,201009190den,den,ColqBr00,punt_long,63,,,,,
