game,2010,3,20100926,201009260nwe,buf,"Buffalo Bills",30,nwe,"New England Patriots",38
player,201009260nwe,nwe,McCoDe99,tackles_solo,5,,,,,
player,201009260nwe,nwe,McCoDe99,tackles_assists,0,,,,,
player,201009260nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201009260nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201009260nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,NinkRo20,def_int,0,,,,,
player,201009260nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201009260nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201009260nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201009260nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201009260nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201009260nwe,nwe,NinkRo20,tackles_combined,4,,,,,
player,201009260nwe,nwe,NinkRo20,tackles_solo,1,,,,,
player,201009260nwe,nwe,NinkRo20,tackles_assists,3,,,,,
player,201009260nwe,nwe,NinkRo20,tackles_loss,1,,,,,
player,201009260nwe,nwe,NinkRo20,qb_hits,0,,,,,
player,201009260nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201009260nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201009260nwe,nwe,ArriKy00,def_int,0,,,,,
player,201009260nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201009260nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201009260nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201009260nwe,nwe,ArriKy00,pass_defended,0,,,,,
player,201009260nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201009260nwe,nwe,ArriKy00,tackles_combined,3,,,,,
player,201009260nwe,nwe,ArriKy00,tackles_solo,2,,,,,
player,201009260nwe,nwe,ArriKy00,tackles_assists,1,,,,,
player,201009260nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201009260nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201009260nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201009260nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201009260nwe,nwe,WilhJo99,def_int,0,,,,,
player,201009260nwe,nwe,WilhJo99,def_int_yds,0,,,,,
player,201009260nwe,nwe,WilhJo99,def_int_td,0,,,,,
player,201009260nwe,nwe,WilhJo99,def_int_long,0,,,,,
player,201009260nwe,nwe,WilhJo99,pass_defended,0,,,,,
player,201009260nwe,nwe,WilhJo99,sacks,0.0,,,,,
player,201009260nwe,nwe,WilhJo99,tackles_combined,3,,,,,
player,201009260nwe,nwe,WilhJo99,tackles_solo,1,,,,,
player,201009260nwe,nwe,WilhJo99,tackles_assists,2,,,,,
player,201009260nwe,nwe,WilhJo99,tackles_loss,0,,,,,
player,201009260nwe,nwe,WilhJo99,qb_hits,0,,,,,
player,201009260nwe,nwe,WilhJo99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,WilhJo99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,WilhJo99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,WilhJo99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,CunnJe99,def_int,0,,,,,
player,201009260nwe,nwe,CunnJe99,def_int_yds,0,,,,,
player,201009260nwe,nwe,CunnJe99,def_int_td,0,,,,,
player,201009260nwe,nwe,CunnJe99,def_int_long,0,,,,,
player,201009260nwe,nwe,CunnJe99,pass_defended,0,,,,,
player,201009260nwe,nwe,CunnJe99,sacks,0.0,,,,,
player,201009260nwe,nwe,CunnJe99,tackles_combined,2,,,,,
player,201009260nwe,nwe,CunnJe99,tackles_solo,1,,,,,
player,201009260nwe,nwe,CunnJe99,tackles_assists,1,,,,,
player,201009260nwe,nwe,CunnJe99,tackles_loss,1,,,,,
player,201009260nwe,nwe,CunnJe99,qb_hits,1,,,,,
player,201009260nwe,nwe,CunnJe99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,CunnJe99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,CunnJe99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,CunnJe99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,SpikBr99,def_int,0,,,,,
player,201009260nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201009260nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201009260nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201009260nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201009260nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201009260nwe,nwe,SpikBr99,tackles_combined,2,,,,,
player,201009260nwe,nwe,SpikBr99,tackles_solo,1,,,,,
player,201009260nwe,nwe,SpikBr99,tackles_assists,1,,,,,
player,201009260nwe,nwe,SpikBr99,tackles_loss,0,,,,,
player,201009260nwe,nwe,SpikBr99,qb_hits,0,,,,,
player,201009260nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,WarrGe20,def_int,0,,,,,
player,201009260nwe,nwe,WarrGe20,def_int_yds,0,,,,,
player,201009260nwe,nwe,WarrGe20,def_int_td,0,,,,,
player,201009260nwe,nwe,WarrGe20,def_int_long,0,,,,,
player,201009260nwe,nwe,WarrGe20,pass_defended,0,,,,,
player,201009260nwe,nwe,WarrGe20,sacks,0.0,,,,,
player,201009260nwe,nwe,WarrGe20,tackles_combined,2,,,,,
player,201009260nwe,nwe,WarrGe20,tackles_solo,1,,,,,
player,201009260nwe,nwe,WarrGe20,tackles_assists,1,,,,,
player,201009260nwe,nwe,WarrGe20,tackles_loss,0,,,,,
player,201009260nwe,nwe,WarrGe20,qb_hits,0,,,,,
player,201009260nwe,nwe,WarrGe20,fumbles_rec,0,,,,,
player,201009260nwe,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201009260nwe,nwe,WhitTr20,def_int,0,,,,,
player,201009260nwe,nwe,WhitTr20,def_int_yds,0,,,,,
player,201009260nwe,nwe,WhitTr20,def_int_td,0,,,,,
player,201009260nwe,nwe,WhitTr20,def_int_long,0,,,,,
player,201009260nwe,nwe,WhitTr20,pass_defended,0,,,,,
player,201009260nwe,nwe,WhitTr20,sacks,0.0,,,,,
player,201009260nwe,nwe,WhitTr20,tackles_combined,2,,,,,
player,201009260nwe,nwe,WhitTr20,tackles_solo,2,,,,,
player,201009260nwe,nwe,WhitTr20,tackles_assists,0,,,,,
player,201009260nwe,nwe,WhitTr20,tackles_loss,0,,,,,
player,201009260nwe,nwe,WhitTr20,qb_hits,0,,,,,
player,201009260nwe,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201009260nwe,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201009260nwe,nwe,WrigMi20,def_int,0,,,,,
player,201009260nwe,nwe,WrigMi20,def_int_yds,0,,,,,
player,201009260nwe,nwe,WrigMi20,def_int_td,0,,,,,
player,201009260nwe,nwe,WrigMi20,def_int_long,0,,,,,
player,201009260nwe,nwe,WrigMi20,pass_defended,0,,,,,
player,201009260nwe,nwe,WrigMi20,sacks,0.0,,,,,
player,201009260nwe,nwe,WrigMi20,tackles_combined,2,,,,,
player,201009260nwe,nwe,WrigMi20,tackles_solo,1,,,,,
player,201009260nwe,nwe,WrigMi20,tackles_assists,1,,,,,
player,201009260nwe,nwe,WrigMi20,tackles_loss,0,,,,,
player,201009260nwe,nwe,WrigMi20,qb_hits,0,,,,,
player,201009260nwe,nwe,WrigMi20,fumbles_rec,0,,,,,
player,201009260nwe,nwe,WrigMi20,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,WrigMi20,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,WrigMi20,fumbles_forced,0,,,,,
player,201009260nwe,nwe,BantTu20,def_int,0,,,,,
player,201009260nwe,nwe,BantTu20,def_int_yds,0,,,,,
player,201009260nwe,nwe,BantTu20,def_int_td,0,,,,,
player,201009260nwe,nwe,BantTu20,def_int_long,0,,,,,
player,201009260nwe,nwe,BantTu20,pass_defended,0,,,,,
player,201009260nwe,nwe,BantTu20,sacks,0.0,,,,,
player,201009260nwe,nwe,BantTu20,tackles_combined,1,,,,,
player,201009260nwe,nwe,BantTu20,tackles_solo,0,,,,,
player,201009260nwe,nwe,BantTu20,tackles_assists,1,,,,,
player,201009260nwe,nwe,BantTu20,tackles_loss,0,,,,,
player,201009260nwe,nwe,BantTu20,qb_hits,0,,,,,
player,201009260nwe,nwe,BantTu20,fumbles_rec,0,,,,,
player,201009260nwe,nwe,BantTu20,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,BantTu20,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,BantTu20,fumbles_forced,0,,,,,
player,201009260nwe,nwe,BracRo99,def_int,0,,,,,
player,201009260nwe,nwe,BracRo99,def_int_yds,0,,,,,
player,201009260nwe,nwe,BracRo99,def_int_td,0,,,,,
player,201009260nwe,nwe,BracRo99,def_int_long,0,,,,,
player,201009260nwe,nwe,BracRo99,pass_defended,0,,,,,
player,201009260nwe,nwe,BracRo99,sacks,0.0,,,,,
player,201009260nwe,nwe,BracRo99,tackles_combined,1,,,,,
player,201009260nwe,nwe,BracRo99,tackles_solo,1,,,,,
player,201009260nwe,nwe,BracRo99,tackles_assists,0,,,,,
player,201009260nwe,nwe,BracRo99,tackles_loss,0,,,,,
player,201009260nwe,nwe,BracRo99,qb_hits,0,,,,,
player,201009260nwe,nwe,BracRo99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,BracRo99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,BracRo99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,BracRo99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,ButlDa99,def_int,0,,,,,
player,201009260nwe,nwe,ButlDa99,def_int_yds,0,,,,,
player,201009260nwe,nwe,ButlDa99,def_int_td,0,,,,,
player,201009260nwe,nwe,ButlDa99,def_int_long,0,,,,,
player,201009260nwe,nwe,ButlDa99,pass_defended,0,,,,,
player,201009260nwe,nwe,ButlDa99,sacks,0.0,,,,,
player,201009260nwe,nwe,ButlDa99,tackles_combined,1,,,,,
player,201009260nwe,nwe,ButlDa99,tackles_solo,1,,,,,
player,201009260nwe,nwe,ButlDa99,tackles_assists,0,,,,,
player,201009260nwe,nwe,ButlDa99,tackles_loss,0,,,,,
player,201009260nwe,nwe,ButlDa99,qb_hits,0,,,,,
player,201009260nwe,nwe,ButlDa99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,ButlDa99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,ButlDa99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,ButlDa99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,CrabSh99,def_int,0,,,,,
player,201009260nwe,nwe,CrabSh99,def_int_yds,0,,,,,
player,201009260nwe,nwe,CrabSh99,def_int_td,0,,,,,
player,201009260nwe,nwe,CrabSh99,def_int_long,0,,,,,
player,201009260nwe,nwe,CrabSh99,pass_defended,0,,,,,
player,201009260nwe,nwe,CrabSh99,sacks,0.0,,,,,
player,201009260nwe,nwe,CrabSh99,tackles_combined,1,,,,,
player,201009260nwe,nwe,CrabSh99,tackles_solo,1,,,,,
player,201009260nwe,nwe,CrabSh99,tackles_assists,0,,,,,
player,201009260nwe,nwe,CrabSh99,tackles_loss,0,,,,,
player,201009260nwe,nwe,CrabSh99,qb_hits,0,,,,,
player,201009260nwe,nwe,CrabSh99,fumbles_rec,0,,,,,
player,201009260nwe,nwe,CrabSh99,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,CrabSh99,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,CrabSh99,fumbles_forced,0,,,,,
player,201009260nwe,nwe,PageJa20,def_int,0,,,,,
player,201009260nwe,nwe,PageJa20,def_int_yds,0,,,,,
player,201009260nwe,nwe,PageJa20,def_int_td,0,,,,,
player,201009260nwe,nwe,PageJa20,def_int_long,0,,,,,
player,201009260nwe,nwe,PageJa20,pass_defended,0,,,,,
player,201009260nwe,nwe,PageJa20,sacks,0.0,,,,,
player,201009260nwe,nwe,PageJa20,tackles_combined,1,,,,,
player,201009260nwe,nwe,PageJa20,tackles_solo,1,,,,,
player,201009260nwe,nwe,PageJa20,tackles_assists,0,,,,,
player,201009260nwe,nwe,PageJa20,tackles_loss,0,,,,,
player,201009260nwe,nwe,PageJa20,qb_hits,0,,,,,
player,201009260nwe,nwe,PageJa20,fumbles_rec,0,,,,,
player,201009260nwe,nwe,PageJa20,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,PageJa20,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,PageJa20,fumbles_forced,0,,,,,
player,201009260nwe,nwe,SlatMa00,def_int,0,,,,,
player,201009260nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201009260nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201009260nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201009260nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201009260nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201009260nwe,nwe,SlatMa00,tackles_combined,1,,,,,
player,201009260nwe,nwe,SlatMa00,tackles_solo,1,,,,,
player,201009260nwe,nwe,SlatMa00,tackles_assists,0,,,,,
player,201009260nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201009260nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201009260nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201009260nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201009260nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201009260nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201009260nwe,buf,FlorDr20,kick_ret,0,,,,,
player,201009260nwe,buf,FlorDr20,kick_ret_yds,0,,,,,
player,201009260nwe,buf,FlorDr20,kick_ret_yds_per_ret,,,,,,
player,201009260nwe,buf,FlorDr20,kick_ret_td,0,,,,,
player,201009260nwe,buf,FlorDr20,kick_ret_long,0,,,,,
player,201009260nwe,buf,FlorDr20,punt_ret,1,,,,,
player,201009260nwe,buf,FlorDr20,punt_ret_yds,6,,,,,
player,201009260nwe,buf,FlorDr20,punt_ret_yds_per_ret,6.0,,,,,
player,201009260nwe,buf,FlorDr20,punt_ret_td,0,,,,,
player,201009260nwe,buf,FlorDr20,punt_ret_long,6,,,,,
player,201009260nwe,buf,ParrRo00,kick_ret,0,,,,,
player,201009260nwe,buf,ParrRo00,kick_ret_yds,0,,,,,
player,201009260nwe,buf,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201009260nwe,buf,ParrRo00,kick_ret_td,0,,,,,
player,201009260nwe,buf,ParrRo00,kick_ret_long,0,,,,,
player,201009260nwe,buf,ParrRo00,punt_ret,1,,,,,
player,201009260nwe,buf,ParrRo00,punt_ret_yds,3,,,,,
player,201009260nwe,buf,ParrRo00,punt_ret_yds_per_ret,3.0,,,,,
player,201009260nwe,buf,ParrRo00,punt_ret_td,0,,,,,
player,201009260nwe,buf,ParrRo00,punt_ret_long,3,,,,,
player,201009260nwe,buf,ScotBr20,kick_ret,0,,,,,
player,201009260nwe,buf,ScotBr20,kick_ret_yds,0,,,,,
player,201009260nwe,buf,ScotBr20,kick_ret_yds_per_ret,,,,,,
player,201009260nwe,buf,ScotBr20,kick_ret_td,0,,,,,
player,201009260nwe,buf,ScotBr20,kick_ret_long,0,,,,,
player,201009260nwe,buf,ScotBr20,punt_ret,1,,,,,
player,201009260nwe,buf,ScotBr20,punt_ret_yds,0,,,,,
player,201009260nwe,buf,ScotBr20,punt_ret_yds_per_ret,0.0,,,,,
player,201009260nwe,buf,ScotBr20,punt_ret_td,0,,,,,
player,201009260nwe,buf,ScotBr20,punt_ret_long,0,,,,,
player,201009260nwe,buf,SpilC.00,kick_ret,5,,,,,
player,201009260nwe,buf,SpilC.00,kick_ret_yds,189,,,,,
player,201009260nwe,buf,SpilC.00,kick_ret_yds_per_ret,37.8,,,,,
player,201009260nwe,buf,SpilC.00,kick_ret_td,1,,,,,
player,201009260nwe,buf,SpilC.00,kick_ret_long,95,,,,,
player,201009260nwe,buf,SpilC.00,punt_ret,0,,,,,
player,201009260nwe,buf,SpilC.00,punt_ret_yds,0,,,,,
player,201009260nwe,buf,SpilC.00,punt_ret_yds_per_ret,,,,,,
player,201009260nwe,buf,SpilC.00,punt_ret_td,0,,,,,
player,201009260nwe,buf,SpilC.00,punt_ret_long,0,,,,,
player,201009260nwe,nwe,TateBr00,kick_ret,6,,,,,
player,201009260nwe,nwe,TateBr00,kick_ret_yds,141,,,,,
player,201009260nwe,nwe,TateBr00,kick_ret_yds_per_ret,23.5,,,,,
player,201009260nwe,nwe,TateBr00,kick_ret_td,0,,,,,
player,201009260nwe,nwe,TateBr00,kick_ret_long,32,,,,,
player,201009260nwe,nwe,TateBr00,punt_ret,0,,,,,
player,201009260nwe,nwe,TateBr00,punt_ret_yds,0,,,,,
player,201009260nwe,nwe,TateBr00,punt_ret_yds_per_ret,,,,,,
player,201009260nwe,nwe,TateBr00,punt_ret_td,0,,,,,
player,201009260nwe,nwe,TateBr00,punt_ret_long,0,,,,,
player,201009260nwe,nwe,GreeBe00,kick_ret,1,,,,,
player,201009260nwe,nwe,GreeBe00,kick_ret_yds,0,,,,,
player,201009260nwe,nwe,GreeBe00,kick_ret_yds_per_ret,0.0,,,,,
player,201009260nwe,nwe,GreeBe00,kick_ret_td,0,,,,,
player,201009260nwe,nwe,GreeBe00,kick_ret_long,0,,,,,
player,201009260nwe,nwe,GreeBe00,punt_ret,0,,,,,
player,201009260nwe,nwe,GreeBe00,punt_ret_yds,0,,,,,
player,201009260nwe,nwe,GreeBe00,punt_ret_yds_per_ret,,,,,,
player,201009260nwe,nwe,GreeBe00,punt_ret_td,0,,,,,
player,201009260nwe,nwe,GreeBe00,punt_ret_long,0,,,,,
player,201009260nwe,buf,linderia01,xpm,3,,,,,
player,201009260nwe,buf,linderia01,xpa,3,,,,,
player,201009260nwe,buf,linderia01,fgm,3,,,,,
player,201009260nwe,buf,linderia01,fga,4,,,,,
player,201009260nwe,buf,linderia01,punt,0,,,,,
player,201009260nwe,buf,linderia01,punt_yds,0,,,,,
player,201009260nwe,buf,linderia01,punt_yds_per_punt,,,,,,
player,201009260nwe,buf,linderia01,punt_long,0,,,,,
player,201009260nwe,buf,MoorBr24,xpm,,,,,,
player,201009260nwe,buf,MoorBr24,xpa,,,,,,
player,201009260nwe,buf,MoorBr24,fgm,,,,,,
player,201009260nwe,buf,MoorBr24,fga,,,,,,
player,201009260nwe,buf,MoorBr24,punt,1,,,,,
player,201009260nwe,buf,MoorBr24,punt_yds,33,,,,,
player,201009260nwe,buf,MoorBr24,punt_yds_per_punt,33.0,,,,,
player,201009260nwe,buf,MoorBr24,punt_long,33,,,,,
player,201009260nwe,nwe,GostSt20,xpm,5,,,,,
player,201009260nwe,nwe,GostSt20,xpa,5,,,,,
player,201009260nwe,nwe,GostSt20,fgm,1,,,,,
player,201009260nwe,nwe,GostSt20,fga,1,,,,,
player,201009260nwe,nwe,GostSt20,punt,0,,,,,
player,201009260nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201009260nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201009260nwe,nwe,GostSt20,punt_long,0,,,,,
player,201009260nwe,nwe,MeskZo99,xpm,,,,,,
player,201009260nwe,nwe,MeskZo99,xpa,,,,,,
player,201009260nwe,nwe,MeskZo99,fgm,,,,,,
player,201009260nwe,nwe,MeskZo99,fga,,,,,,
player,201009260nwe,nwe,MeskZo99,punt,3,,,,,
player,201009260nwe,nwe,MeskZo99,punt_yds,113,,,,,
player,201009260nwe,nwe,MeskZo99,punt_yds_per_punt,37.7,,,,,
player,201009260nwe,nwe,MeskZo99,punt_long,44,,,,,
