game,2010,15,20101219,201012190car,crd,"Arizona Cardinals",12,car,"Carolina Panthers",19
player,201012190car,car,NeblAn00,fumbles_forced,0,,,,,
player,201012190car,car,NorwEr99,def_int,0,,,,,
player,201012190car,car,NorwEr99,def_int_yds,0,,,,,
player,201012190car,car,NorwEr99,def_int_td,0,,,,,
player,201012190car,car,NorwEr99,def_int_long,0,,,,,
player,201012190car,car,NorwEr99,pass_defended,0,,,,,
player,201012190car,car,NorwEr99,sacks,0.0,,,,,
player,201012190car,car,NorwEr99,tackles_combined,1,,,,,
player,201012190car,car,NorwEr99,tackles_solo,1,,,,,
player,201012190car,car,NorwEr99,tackles_assists,0,,,,,
player,201012190car,car,NorwEr99,tackles_loss,0,,,,,
player,201012190car,car,NorwEr99,qb_hits,0,,,,,
player,201012190car,car,NorwEr99,fumbles_rec,0,,,,,
player,201012190car,car,NorwEr99,fumbles_rec_yds,0,,,,,
player,201012190car,car,NorwEr99,fumbles_rec_td,0,,,,,
player,201012190car,car,NorwEr99,fumbles_forced,0,,,,,
player,201012190car,car,SennJo00,def_int,0,,,,,
player,201012190car,car,SennJo00,def_int_yds,0,,,,,
player,201012190car,car,SennJo00,def_int_td,0,,,,,
player,201012190car,car,SennJo00,def_int_long,0,,,,,
player,201012190car,car,SennJo00,pass_defended,0,,,,,
player,201012190car,car,SennJo00,sacks,0.0,,,,,
player,201012190car,car,SennJo00,tackles_combined,1,,,,,
player,201012190car,car,SennJo00,tackles_solo,1,,,,,
player,201012190car,car,SennJo00,tackles_assists,0,,,,,
player,201012190car,car,SennJo00,tackles_loss,0,,,,,
player,201012190car,car,SennJo00,qb_hits,0,,,,,
player,201012190car,car,SennJo00,fumbles_rec,0,,,,,
player,201012190car,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201012190car,car,SennJo00,fumbles_rec_td,0,,,,,
player,201012190car,car,SennJo00,fumbles_forced,0,,,,,
player,201012190car,car,SuttTy00,def_int,0,,,,,
player,201012190car,car,SuttTy00,def_int_yds,0,,,,,
player,201012190car,car,SuttTy00,def_int_td,0,,,,,
player,201012190car,car,SuttTy00,def_int_long,0,,,,,
player,201012190car,car,SuttTy00,pass_defended,0,,,,,
player,201012190car,car,SuttTy00,sacks,0.0,,,,,
player,201012190car,car,SuttTy00,tackles_combined,1,,,,,
player,201012190car,car,SuttTy00,tackles_solo,1,,,,,
player,201012190car,car,SuttTy00,tackles_assists,0,,,,,
player,201012190car,car,SuttTy00,tackles_loss,0,,,,,
player,201012190car,car,SuttTy00,qb_hits,0,,,,,
player,201012190car,car,SuttTy00,fumbles_rec,0,,,,,
player,201012190car,car,SuttTy00,fumbles_rec_yds,0,,,,,
player,201012190car,car,SuttTy00,fumbles_rec_td,0,,,,,
player,201012190car,car,SuttTy00,fumbles_forced,0,,,,,
player,201012190car,car,BrayTy20,def_int,0,,,,,
player,201012190car,car,BrayTy20,def_int_yds,0,,,,,
player,201012190car,car,BrayTy20,def_int_td,0,,,,,
player,201012190car,car,BrayTy20,def_int_long,0,,,,,
player,201012190car,car,BrayTy20,pass_defended,1,,,,,
player,201012190car,car,BrayTy20,sacks,0.0,,,,,
player,201012190car,car,BrayTy20,tackles_combined,0,,,,,
player,201012190car,car,BrayTy20,tackles_solo,0,,,,,
player,201012190car,car,BrayTy20,tackles_assists,0,,,,,
player,201012190car,car,BrayTy20,tackles_loss,0,,,,,
player,201012190car,car,BrayTy20,qb_hits,0,,,,,
player,201012190car,car,BrayTy20,fumbles_rec,1,,,,,
player,201012190car,car,BrayTy20,fumbles_rec_yds,0,,,,,
player,201012190car,car,BrayTy20,fumbles_rec_td,0,,,,,
player,201012190car,car,BrayTy20,fumbles_forced,0,,,,,
player,201012190car,crd,RobeAn00,kick_ret,2,,,,,
player,201012190car,crd,RobeAn00,kick_ret_yds,72,,,,,
player,201012190car,crd,RobeAn00,kick_ret_yds_per_ret,36.0,,,,,
player,201012190car,crd,RobeAn00,kick_ret_td,0,,,,,
player,201012190car,crd,RobeAn00,kick_ret_long,47,,,,,
player,201012190car,crd,RobeAn00,punt_ret,2,,,,,
player,201012190car,crd,RobeAn00,punt_ret_yds,9,,,,,
player,201012190car,crd,RobeAn00,punt_ret_yds_per_ret,4.5,,,,,
player,201012190car,crd,RobeAn00,punt_ret_td,0,,,,,
player,201012190car,crd,RobeAn00,punt_ret_long,8,,,,,
player,201012190car,crd,StepLa00,kick_ret,4,,,,,
player,201012190car,crd,StepLa00,kick_ret_yds,102,,,,,
player,201012190car,crd,StepLa00,kick_ret_yds_per_ret,25.5,,,,,
player,201012190car,crd,StepLa00,kick_ret_td,0,,,,,
player,201012190car,crd,StepLa00,kick_ret_long,34,,,,,
player,201012190car,crd,StepLa00,punt_ret,0,,,,,
player,201012190car,crd,StepLa00,punt_ret_yds,0,,,,,
player,201012190car,crd,StepLa00,punt_ret_yds_per_ret,,,,,,
player,201012190car,crd,StepLa00,punt_ret_td,0,,,,,
player,201012190car,crd,StepLa00,punt_ret_long,0,,,,,
player,201012190car,car,MunnCa99,kick_ret,0,,,,,
player,201012190car,car,MunnCa99,kick_ret_yds,0,,,,,
player,201012190car,car,MunnCa99,kick_ret_yds_per_ret,,,,,,
player,201012190car,car,MunnCa99,kick_ret_td,0,,,,,
player,201012190car,car,MunnCa99,kick_ret_long,0,,,,,
player,201012190car,car,MunnCa99,punt_ret,2,,,,,
player,201012190car,car,MunnCa99,punt_ret_yds,52,,,,,
player,201012190car,car,MunnCa99,punt_ret_yds_per_ret,26.0,,,,,
player,201012190car,car,MunnCa99,punt_ret_td,0,,,,,
player,201012190car,car,MunnCa99,punt_ret_long,26,,,,,
player,201012190car,car,GoodMi00,kick_ret,2,,,,,
player,201012190car,car,GoodMi00,kick_ret_yds,35,,,,,
player,201012190car,car,GoodMi00,kick_ret_yds_per_ret,17.5,,,,,
player,201012190car,car,GoodMi00,kick_ret_td,0,,,,,
player,201012190car,car,GoodMi00,kick_ret_long,20,,,,,
player,201012190car,car,GoodMi00,punt_ret,0,,,,,
player,201012190car,car,GoodMi00,punt_ret_yds,0,,,,,
player,201012190car,car,GoodMi00,punt_ret_yds_per_ret,,,,,,
player,201012190car,car,GoodMi00,punt_ret_td,0,,,,,
player,201012190car,car,GoodMi00,punt_ret_long,0,,,,,
player,201012190car,crd,GrahBe20,xpm,,,,,,
player,201012190car,crd,GrahBe20,xpa,,,,,,
player,201012190car,crd,GrahBe20,fgm,,,,,,
player,201012190car,crd,GrahBe20,fga,,,,,,
player,201012190car,crd,GrahBe20,punt,6,,,,,
player,201012190car,crd,GrahBe20,punt_yds,253,,,,,
player,201012190car,crd,GrahBe20,punt_yds_per_punt,42.2,,,,,
player,201012190car,crd,GrahBe20,punt_long,54,,,,,
player,201012190car,crd,feelyjay01,xpm,,,,,,
player,201012190car,crd,feelyjay01,xpa,,,,,,
player,201012190car,crd,feelyjay01,fgm,2,,,,,
player,201012190car,crd,feelyjay01,fga,2,,,,,
player,201012190car,crd,feelyjay01,punt,0,,,,,
player,201012190car,crd,feelyjay01,punt_yds,0,,,,,
player,201012190car,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201012190car,crd,feelyjay01,punt_long,0,,,,,
player,201012190car,car,kasayjoh01,xpm,1,,,,,
player,201012190car,car,kasayjoh01,xpa,1,,,,,
player,201012190car,car,kasayjoh01,fgm,4,,,,,
player,201012190car,car,kasayjoh01,fga,4,,,,,
player,201012190car,car,kasayjoh01,punt,0,,,,,
player,201012190car,car,kasayjoh01,punt_yds,0,,,,,
player,201012190car,car,kasayjoh01,punt_yds_per_punt,,,,,,
player,201012190car,car,kasayjoh01,punt_long,0,,,,,
player,201012190car,car,BakeJa20,xpm,,,,,,
player,201012190car,car,BakeJa20,xpa,,,,,,
player,201012190car,car,BakeJa20,fgm,,,,,,
player,201012190car,car,BakeJa20,fga,,,,,,
player,201012190car,car,BakeJa20,punt,3,,,,,
player,201012190car,car,BakeJa20,punt_yds,101,,,,,
player,201012190car,car,BakeJa20,punt_yds_per_punt,33.7,,,,,
player,201012190car,car,BakeJa20,punt_long,44,,,,,
