game,2010,6,20101017,201010170pit,cle,"Cleveland Browns",10,pit,"Pittsburgh Steelers",28
player,201010170pit,pit,HampCa00,fumbles_rec,0,,,,,
player,201010170pit,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201010170pit,pit,HampCa00,fumbles_forced,0,,,,,
player,201010170pit,pit,KeisBr20,def_int,0,,,,,
player,201010170pit,pit,KeisBr20,def_int_yds,0,,,,,
player,201010170pit,pit,KeisBr20,def_int_td,0,,,,,
player,201010170pit,pit,KeisBr20,def_int_long,0,,,,,
player,201010170pit,pit,KeisBr20,pass_defended,0,,,,,
player,201010170pit,pit,KeisBr20,sacks,0.0,,,,,
player,201010170pit,pit,KeisBr20,tackles_combined,2,,,,,
player,201010170pit,pit,KeisBr20,tackles_solo,0,,,,,
player,201010170pit,pit,KeisBr20,tackles_assists,2,,,,,
player,201010170pit,pit,KeisBr20,tackles_loss,0,,,,,
player,201010170pit,pit,KeisBr20,qb_hits,0,,,,,
player,201010170pit,pit,KeisBr20,fumbles_rec,0,,,,,
player,201010170pit,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201010170pit,pit,KeisBr20,fumbles_forced,0,,,,,
player,201010170pit,pit,MadiAn20,def_int,0,,,,,
player,201010170pit,pit,MadiAn20,def_int_yds,0,,,,,
player,201010170pit,pit,MadiAn20,def_int_td,0,,,,,
player,201010170pit,pit,MadiAn20,def_int_long,0,,,,,
player,201010170pit,pit,MadiAn20,pass_defended,0,,,,,
player,201010170pit,pit,MadiAn20,sacks,0.0,,,,,
player,201010170pit,pit,MadiAn20,tackles_combined,1,,,,,
player,201010170pit,pit,MadiAn20,tackles_solo,1,,,,,
player,201010170pit,pit,MadiAn20,tackles_assists,0,,,,,
player,201010170pit,pit,MadiAn20,tackles_loss,0,,,,,
player,201010170pit,pit,MadiAn20,qb_hits,0,,,,,
player,201010170pit,pit,MadiAn20,fumbles_rec,0,,,,,
player,201010170pit,pit,MadiAn20,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,MadiAn20,fumbles_rec_td,0,,,,,
player,201010170pit,pit,MadiAn20,fumbles_forced,0,,,,,
player,201010170pit,pit,SylvSt99,def_int,0,,,,,
player,201010170pit,pit,SylvSt99,def_int_yds,0,,,,,
player,201010170pit,pit,SylvSt99,def_int_td,0,,,,,
player,201010170pit,pit,SylvSt99,def_int_long,0,,,,,
player,201010170pit,pit,SylvSt99,pass_defended,0,,,,,
player,201010170pit,pit,SylvSt99,sacks,0.0,,,,,
player,201010170pit,pit,SylvSt99,tackles_combined,1,,,,,
player,201010170pit,pit,SylvSt99,tackles_solo,1,,,,,
player,201010170pit,pit,SylvSt99,tackles_assists,0,,,,,
player,201010170pit,pit,SylvSt99,tackles_loss,0,,,,,
player,201010170pit,pit,SylvSt99,qb_hits,0,,,,,
player,201010170pit,pit,SylvSt99,fumbles_rec,0,,,,,
player,201010170pit,pit,SylvSt99,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,SylvSt99,fumbles_rec_td,0,,,,,
player,201010170pit,pit,SylvSt99,fumbles_forced,0,,,,,
player,201010170pit,pit,MundRy00,def_int,0,,,,,
player,201010170pit,pit,MundRy00,def_int_yds,0,,,,,
player,201010170pit,pit,MundRy00,def_int_td,0,,,,,
player,201010170pit,pit,MundRy00,def_int_long,0,,,,,
player,201010170pit,pit,MundRy00,pass_defended,1,,,,,
player,201010170pit,pit,MundRy00,sacks,0.0,,,,,
player,201010170pit,pit,MundRy00,tackles_combined,0,,,,,
player,201010170pit,pit,MundRy00,tackles_solo,0,,,,,
player,201010170pit,pit,MundRy00,tackles_assists,0,,,,,
player,201010170pit,pit,MundRy00,tackles_loss,0,,,,,
player,201010170pit,pit,MundRy00,qb_hits,0,,,,,
player,201010170pit,pit,MundRy00,fumbles_rec,0,,,,,
player,201010170pit,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201010170pit,pit,MundRy00,fumbles_forced,0,,,,,
player,201010170pit,pit,RandAn00,def_int,0,,,,,
player,201010170pit,pit,RandAn00,def_int_yds,0,,,,,
player,201010170pit,pit,RandAn00,def_int_td,0,,,,,
player,201010170pit,pit,RandAn00,def_int_long,0,,,,,
player,201010170pit,pit,RandAn00,pass_defended,0,,,,,
player,201010170pit,pit,RandAn00,sacks,0.0,,,,,
player,201010170pit,pit,RandAn00,tackles_combined,0,,,,,
player,201010170pit,pit,RandAn00,tackles_solo,0,,,,,
player,201010170pit,pit,RandAn00,tackles_assists,0,,,,,
player,201010170pit,pit,RandAn00,tackles_loss,0,,,,,
player,201010170pit,pit,RandAn00,qb_hits,0,,,,,
player,201010170pit,pit,RandAn00,fumbles_rec,1,,,,,
player,201010170pit,pit,RandAn00,fumbles_rec_yds,0,,,,,
player,201010170pit,pit,RandAn00,fumbles_rec_td,0,,,,,
player,201010170pit,pit,RandAn00,fumbles_forced,0,,,,,
player,201010170pit,cle,StucCh20,kick_ret,0,,,,,
player,201010170pit,cle,StucCh20,kick_ret_yds,0,,,,,
player,201010170pit,cle,StucCh20,kick_ret_yds_per_ret,,,,,,
player,201010170pit,cle,StucCh20,kick_ret_td,0,,,,,
player,201010170pit,cle,StucCh20,kick_ret_long,0,,,,,
player,201010170pit,cle,StucCh20,punt_ret,1,,,,,
player,201010170pit,cle,StucCh20,punt_ret_yds,0,,,,,
player,201010170pit,cle,StucCh20,punt_ret_yds_per_ret,0.0,,,,,
player,201010170pit,cle,StucCh20,punt_ret_td,0,,,,,
player,201010170pit,cle,StucCh20,punt_ret_long,0,,,,,
player,201010170pit,cle,HadeJo99,kick_ret,2,,,,,
player,201010170pit,cle,HadeJo99,kick_ret_yds,45,,,,,
player,201010170pit,cle,HadeJo99,kick_ret_yds_per_ret,22.5,,,,,
player,201010170pit,cle,HadeJo99,kick_ret_td,0,,,,,
player,201010170pit,cle,HadeJo99,kick_ret_long,24,,,,,
player,201010170pit,cle,HadeJo99,punt_ret,0,,,,,
player,201010170pit,cle,HadeJo99,punt_ret_yds,0,,,,,
player,201010170pit,cle,HadeJo99,punt_ret_yds_per_ret,,,,,,
player,201010170pit,cle,HadeJo99,punt_ret_td,0,,,,,
player,201010170pit,cle,HadeJo99,punt_ret_long,0,,,,,
player,201010170pit,cle,CribJo01,kick_ret,1,,,,,
player,201010170pit,cle,CribJo01,kick_ret_yds,26,,,,,
player,201010170pit,cle,CribJo01,kick_ret_yds_per_ret,26.0,,,,,
player,201010170pit,cle,CribJo01,kick_ret_td,0,,,,,
player,201010170pit,cle,CribJo01,kick_ret_long,26,,,,,
player,201010170pit,cle,CribJo01,punt_ret,0,,,,,
player,201010170pit,cle,CribJo01,punt_ret_yds,0,,,,,
player,201010170pit,cle,CribJo01,punt_ret_yds_per_ret,,,,,,
player,201010170pit,cle,CribJo01,punt_ret_td,0,,,,,
player,201010170pit,cle,CribJo01,punt_ret_long,0,,,,,
player,201010170pit,cle,VickLa00,kick_ret,1,,,,,
player,201010170pit,cle,VickLa00,kick_ret_yds,10,,,,,
player,201010170pit,cle,VickLa00,kick_ret_yds_per_ret,10.0,,,,,
player,201010170pit,cle,VickLa00,kick_ret_td,0,,,,,
player,201010170pit,cle,VickLa00,kick_ret_long,10,,,,,
player,201010170pit,cle,VickLa00,punt_ret,0,,,,,
player,201010170pit,cle,VickLa00,punt_ret_yds,0,,,,,
player,201010170pit,cle,VickLa00,punt_ret_yds_per_ret,,,,,,
player,201010170pit,cle,VickLa00,punt_ret_td,0,,,,,
player,201010170pit,cle,VickLa00,punt_ret_long,0,,,,,
player,201010170pit,pit,RandAn00,kick_ret,0,,,,,
player,201010170pit,pit,RandAn00,kick_ret_yds,0,,,,,
player,201010170pit,pit,RandAn00,kick_ret_yds_per_ret,,,,,,
player,201010170pit,pit,RandAn00,kick_ret_td,0,,,,,
player,201010170pit,pit,RandAn00,kick_ret_long,0,,,,,
player,201010170pit,pit,RandAn00,punt_ret,1,,,,,
player,201010170pit,pit,RandAn00,punt_ret_yds,0,,,,,
player,201010170pit,pit,RandAn00,punt_ret_yds_per_ret,0.0,,,,,
player,201010170pit,pit,RandAn00,punt_ret_td,0,,,,,
player,201010170pit,pit,RandAn00,punt_ret_long,0,,,,,
player,201010170pit,pit,SandEm00,kick_ret,2,,,,,
player,201010170pit,pit,SandEm00,kick_ret_yds,38,,,,,
player,201010170pit,pit,SandEm00,kick_ret_yds_per_ret,19.0,,,,,
player,201010170pit,pit,SandEm00,kick_ret_td,0,,,,,
player,201010170pit,pit,SandEm00,kick_ret_long,21,,,,,
player,201010170pit,pit,SandEm00,punt_ret,0,,,,,
player,201010170pit,pit,SandEm00,punt_ret_yds,0,,,,,
player,201010170pit,pit,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201010170pit,pit,SandEm00,punt_ret_td,0,,,,,
player,201010170pit,pit,SandEm00,punt_ret_long,0,,,,,
player,201010170pit,cle,dawsophi01,xpm,1,,,,,
player,201010170pit,cle,dawsophi01,xpa,1,,,,,
player,201010170pit,cle,dawsophi01,fgm,1,,,,,
player,201010170pit,cle,dawsophi01,fga,1,,,,,
player,201010170pit,cle,dawsophi01,punt,0,,,,,
player,201010170pit,cle,dawsophi01,punt_yds,0,,,,,
player,201010170pit,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201010170pit,cle,dawsophi01,punt_long,0,,,,,
player,201010170pit,cle,HodgRe20,xpm,,,,,,
player,201010170pit,cle,HodgRe20,xpa,,,,,,
player,201010170pit,cle,HodgRe20,fgm,,,,,,
player,201010170pit,cle,HodgRe20,fga,,,,,,
player,201010170pit,cle,HodgRe20,punt,5,,,,,
player,201010170pit,cle,HodgRe20,punt_yds,204,,,,,
player,201010170pit,cle,HodgRe20,punt_yds_per_punt,40.8,,,,,
player,201010170pit,cle,HodgRe20,punt_long,49,,,,,
player,201010170pit,pit,reedxjef01,xpm,4,,,,,
player,201010170pit,pit,reedxjef01,xpa,4,,,,,
player,201010170pit,pit,reedxjef01,fgm,,,,,,
player,201010170pit,pit,reedxjef01,fga,,,,,,
player,201010170pit,pit,reedxjef01,punt,0,,,,,
player,201010170pit,pit,reedxjef01,punt_yds,0,,,,,
player,201010170pit,pit,reedxjef01,punt_yds_per_punt,,,,,,
player,201010170pit,pit,reedxjef01,punt_long,0,,,,,
player,201010170pit,pit,SepuDa20,xpm,,,,,,
player,201010170pit,pit,SepuDa20,xpa,,,,,,
player,201010170pit,pit,SepuDa20,fgm,,,,,,
player,201010170pit,pit,SepuDa20,fga,,,,,,
player,201010170pit,pit,SepuDa20,punt,6,,,,,
player,201010170pit,pit,SepuDa20,punt_yds,257,,,,,
player,201010170pit,pit,SepuDa20,punt_yds_per_punt,42.8,,,,,
player,201010170pit,pit,SepuDa20,punt_long,60,,,,,
