game,2010,7,20101024,201010240kan,jax,"Jacksonville Jaguars",20,kan,"Kansas City Chiefs",42
player,201010240kan,kan,GreeCo01,sacks,0.0,,,,,
player,201010240kan,kan,GreeCo01,tackles_combined,2,,,,,
player,201010240kan,kan,GreeCo01,tackles_solo,2,,,,,
player,201010240kan,kan,GreeCo01,tackles_assists,0,,,,,
player,201010240kan,kan,GreeCo01,tackles_loss,0,,,,,
player,201010240kan,kan,GreeCo01,qb_hits,0,,,,,
player,201010240kan,kan,GreeCo01,fumbles_rec,0,,,,,
player,201010240kan,kan,GreeCo01,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,GreeCo01,fumbles_rec_td,0,,,,,
player,201010240kan,kan,GreeCo01,fumbles_forced,0,,,,,
player,201010240kan,kan,JackTy98,def_int,0,,,,,
player,201010240kan,kan,JackTy98,def_int_yds,0,,,,,
player,201010240kan,kan,JackTy98,def_int_td,0,,,,,
player,201010240kan,kan,JackTy98,def_int_long,0,,,,,
player,201010240kan,kan,JackTy98,pass_defended,0,,,,,
player,201010240kan,kan,JackTy98,sacks,0.0,,,,,
player,201010240kan,kan,JackTy98,tackles_combined,2,,,,,
player,201010240kan,kan,JackTy98,tackles_solo,0,,,,,
player,201010240kan,kan,JackTy98,tackles_assists,2,,,,,
player,201010240kan,kan,JackTy98,tackles_loss,0,,,,,
player,201010240kan,kan,JackTy98,qb_hits,0,,,,,
player,201010240kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201010240kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201010240kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201010240kan,kan,McGrJo21,def_int,0,,,,,
player,201010240kan,kan,McGrJo21,def_int_yds,0,,,,,
player,201010240kan,kan,McGrJo21,def_int_td,0,,,,,
player,201010240kan,kan,McGrJo21,def_int_long,0,,,,,
player,201010240kan,kan,McGrJo21,pass_defended,0,,,,,
player,201010240kan,kan,McGrJo21,sacks,0.0,,,,,
player,201010240kan,kan,McGrJo21,tackles_combined,2,,,,,
player,201010240kan,kan,McGrJo21,tackles_solo,0,,,,,
player,201010240kan,kan,McGrJo21,tackles_assists,2,,,,,
player,201010240kan,kan,McGrJo21,tackles_loss,0,,,,,
player,201010240kan,kan,McGrJo21,qb_hits,0,,,,,
player,201010240kan,kan,McGrJo21,fumbles_rec,0,,,,,
player,201010240kan,kan,McGrJo21,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,McGrJo21,fumbles_rec_td,0,,,,,
player,201010240kan,kan,McGrJo21,fumbles_forced,0,,,,,
player,201010240kan,kan,BattJa00,def_int,0,,,,,
player,201010240kan,kan,BattJa00,def_int_yds,0,,,,,
player,201010240kan,kan,BattJa00,def_int_td,0,,,,,
player,201010240kan,kan,BattJa00,def_int_long,0,,,,,
player,201010240kan,kan,BattJa00,pass_defended,0,,,,,
player,201010240kan,kan,BattJa00,sacks,0.0,,,,,
player,201010240kan,kan,BattJa00,tackles_combined,1,,,,,
player,201010240kan,kan,BattJa00,tackles_solo,0,,,,,
player,201010240kan,kan,BattJa00,tackles_assists,1,,,,,
player,201010240kan,kan,BattJa00,tackles_loss,0,,,,,
player,201010240kan,kan,BattJa00,qb_hits,0,,,,,
player,201010240kan,kan,BattJa00,fumbles_rec,0,,,,,
player,201010240kan,kan,BattJa00,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,BattJa00,fumbles_rec_td,0,,,,,
player,201010240kan,kan,BattJa00,fumbles_forced,0,,,,,
player,201010240kan,kan,CarrBr99,def_int,0,,,,,
player,201010240kan,kan,CarrBr99,def_int_yds,0,,,,,
player,201010240kan,kan,CarrBr99,def_int_td,0,,,,,
player,201010240kan,kan,CarrBr99,def_int_long,0,,,,,
player,201010240kan,kan,CarrBr99,pass_defended,2,,,,,
player,201010240kan,kan,CarrBr99,sacks,0.0,,,,,
player,201010240kan,kan,CarrBr99,tackles_combined,1,,,,,
player,201010240kan,kan,CarrBr99,tackles_solo,1,,,,,
player,201010240kan,kan,CarrBr99,tackles_assists,0,,,,,
player,201010240kan,kan,CarrBr99,tackles_loss,0,,,,,
player,201010240kan,kan,CarrBr99,qb_hits,0,,,,,
player,201010240kan,kan,CarrBr99,fumbles_rec,0,,,,,
player,201010240kan,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201010240kan,kan,CarrBr99,fumbles_forced,0,,,,,
player,201010240kan,kan,CoppTe00,def_int,0,,,,,
player,201010240kan,kan,CoppTe00,def_int_yds,0,,,,,
player,201010240kan,kan,CoppTe00,def_int_td,0,,,,,
player,201010240kan,kan,CoppTe00,def_int_long,0,,,,,
player,201010240kan,kan,CoppTe00,pass_defended,0,,,,,
player,201010240kan,kan,CoppTe00,sacks,0.0,,,,,
player,201010240kan,kan,CoppTe00,tackles_combined,1,,,,,
player,201010240kan,kan,CoppTe00,tackles_solo,0,,,,,
player,201010240kan,kan,CoppTe00,tackles_assists,1,,,,,
player,201010240kan,kan,CoppTe00,tackles_loss,0,,,,,
player,201010240kan,kan,CoppTe00,qb_hits,0,,,,,
player,201010240kan,kan,CoppTe00,fumbles_rec,0,,,,,
player,201010240kan,kan,CoppTe00,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,CoppTe00,fumbles_rec_td,0,,,,,
player,201010240kan,kan,CoppTe00,fumbles_forced,0,,,,,
player,201010240kan,kan,MaysCo20,def_int,0,,,,,
player,201010240kan,kan,MaysCo20,def_int_yds,0,,,,,
player,201010240kan,kan,MaysCo20,def_int_td,0,,,,,
player,201010240kan,kan,MaysCo20,def_int_long,0,,,,,
player,201010240kan,kan,MaysCo20,pass_defended,0,,,,,
player,201010240kan,kan,MaysCo20,sacks,0.0,,,,,
player,201010240kan,kan,MaysCo20,tackles_combined,1,,,,,
player,201010240kan,kan,MaysCo20,tackles_solo,1,,,,,
player,201010240kan,kan,MaysCo20,tackles_assists,0,,,,,
player,201010240kan,kan,MaysCo20,tackles_loss,0,,,,,
player,201010240kan,kan,MaysCo20,qb_hits,0,,,,,
player,201010240kan,kan,MaysCo20,fumbles_rec,0,,,,,
player,201010240kan,kan,MaysCo20,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,MaysCo20,fumbles_rec_td,0,,,,,
player,201010240kan,kan,MaysCo20,fumbles_forced,0,,,,,
player,201010240kan,kan,SuccRy44,def_int,0,,,,,
player,201010240kan,kan,SuccRy44,def_int_yds,0,,,,,
player,201010240kan,kan,SuccRy44,def_int_td,0,,,,,
player,201010240kan,kan,SuccRy44,def_int_long,0,,,,,
player,201010240kan,kan,SuccRy44,pass_defended,0,,,,,
player,201010240kan,kan,SuccRy44,sacks,0.0,,,,,
player,201010240kan,kan,SuccRy44,tackles_combined,1,,,,,
player,201010240kan,kan,SuccRy44,tackles_solo,1,,,,,
player,201010240kan,kan,SuccRy44,tackles_assists,0,,,,,
player,201010240kan,kan,SuccRy44,tackles_loss,0,,,,,
player,201010240kan,kan,SuccRy44,qb_hits,0,,,,,
player,201010240kan,kan,SuccRy44,fumbles_rec,0,,,,,
player,201010240kan,kan,SuccRy44,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,SuccRy44,fumbles_rec_td,0,,,,,
player,201010240kan,kan,SuccRy44,fumbles_forced,0,,,,,
player,201010240kan,kan,TuckVe00,def_int,0,,,,,
player,201010240kan,kan,TuckVe00,def_int_yds,0,,,,,
player,201010240kan,kan,TuckVe00,def_int_td,0,,,,,
player,201010240kan,kan,TuckVe00,def_int_long,0,,,,,
player,201010240kan,kan,TuckVe00,pass_defended,0,,,,,
player,201010240kan,kan,TuckVe00,sacks,0.0,,,,,
player,201010240kan,kan,TuckVe00,tackles_combined,1,,,,,
player,201010240kan,kan,TuckVe00,tackles_solo,1,,,,,
player,201010240kan,kan,TuckVe00,tackles_assists,0,,,,,
player,201010240kan,kan,TuckVe00,tackles_loss,0,,,,,
player,201010240kan,kan,TuckVe00,qb_hits,0,,,,,
player,201010240kan,kan,TuckVe00,fumbles_rec,0,,,,,
player,201010240kan,kan,TuckVe00,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,TuckVe00,fumbles_rec_td,0,,,,,
player,201010240kan,kan,TuckVe00,fumbles_forced,0,,,,,
player,201010240kan,kan,WashDo98,def_int,0,,,,,
player,201010240kan,kan,WashDo98,def_int_yds,0,,,,,
player,201010240kan,kan,WashDo98,def_int_td,0,,,,,
player,201010240kan,kan,WashDo98,def_int_long,0,,,,,
player,201010240kan,kan,WashDo98,pass_defended,0,,,,,
player,201010240kan,kan,WashDo98,sacks,0.0,,,,,
player,201010240kan,kan,WashDo98,tackles_combined,1,,,,,
player,201010240kan,kan,WashDo98,tackles_solo,1,,,,,
player,201010240kan,kan,WashDo98,tackles_assists,0,,,,,
player,201010240kan,kan,WashDo98,tackles_loss,0,,,,,
player,201010240kan,kan,WashDo98,qb_hits,0,,,,,
player,201010240kan,kan,WashDo98,fumbles_rec,0,,,,,
player,201010240kan,kan,WashDo98,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,WashDo98,fumbles_rec_td,0,,,,,
player,201010240kan,kan,WashDo98,fumbles_forced,0,,,,,
player,201010240kan,kan,GaffTh20,def_int,0,,,,,
player,201010240kan,kan,GaffTh20,def_int_yds,0,,,,,
player,201010240kan,kan,GaffTh20,def_int_td,0,,,,,
player,201010240kan,kan,GaffTh20,def_int_long,0,,,,,
player,201010240kan,kan,GaffTh20,pass_defended,0,,,,,
player,201010240kan,kan,GaffTh20,sacks,0.0,,,,,
player,201010240kan,kan,GaffTh20,tackles_combined,0,,,,,
player,201010240kan,kan,GaffTh20,tackles_solo,0,,,,,
player,201010240kan,kan,GaffTh20,tackles_assists,0,,,,,
player,201010240kan,kan,GaffTh20,tackles_loss,0,,,,,
player,201010240kan,kan,GaffTh20,qb_hits,0,,,,,
player,201010240kan,kan,GaffTh20,fumbles_rec,1,,,,,
player,201010240kan,kan,GaffTh20,fumbles_rec_yds,0,,,,,
player,201010240kan,kan,GaffTh20,fumbles_rec_td,0,,,,,
player,201010240kan,kan,GaffTh20,fumbles_forced,0,,,,,
player,201010240kan,jax,ThomMi01,kick_ret,0,,,,,
player,201010240kan,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201010240kan,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201010240kan,jax,ThomMi01,kick_ret_td,0,,,,,
player,201010240kan,jax,ThomMi01,kick_ret_long,0,,,,,
player,201010240kan,jax,ThomMi01,punt_ret,1,,,,,
player,201010240kan,jax,ThomMi01,punt_ret_yds,49,,,,,
player,201010240kan,jax,ThomMi01,punt_ret_yds_per_ret,49.0,,,,,
player,201010240kan,jax,ThomMi01,punt_ret_td,0,,,,,
player,201010240kan,jax,ThomMi01,punt_ret_long,49,,,,,
player,201010240kan,jax,KariDe00,kick_ret,5,,,,,
player,201010240kan,jax,KariDe00,kick_ret_yds,106,,,,,
player,201010240kan,jax,KariDe00,kick_ret_yds_per_ret,21.2,,,,,
player,201010240kan,jax,KariDe00,kick_ret_td,0,,,,,
player,201010240kan,jax,KariDe00,kick_ret_long,35,,,,,
player,201010240kan,jax,KariDe00,punt_ret,0,,,,,
player,201010240kan,jax,KariDe00,punt_ret_yds,0,,,,,
player,201010240kan,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201010240kan,jax,KariDe00,punt_ret_td,0,,,,,
player,201010240kan,jax,KariDe00,punt_ret_long,0,,,,,
player,201010240kan,jax,UndeTi00,kick_ret,2,,,,,
player,201010240kan,jax,UndeTi00,kick_ret_yds,52,,,,,
player,201010240kan,jax,UndeTi00,kick_ret_yds_per_ret,26.0,,,,,
player,201010240kan,jax,UndeTi00,kick_ret_td,0,,,,,
player,201010240kan,jax,UndeTi00,kick_ret_long,29,,,,,
player,201010240kan,jax,UndeTi00,punt_ret,0,,,,,
player,201010240kan,jax,UndeTi00,punt_ret_yds,0,,,,,
player,201010240kan,jax,UndeTi00,punt_ret_yds_per_ret,,,,,,
player,201010240kan,jax,UndeTi00,punt_ret_td,0,,,,,
player,201010240kan,jax,UndeTi00,punt_ret_long,0,,,,,
player,201010240kan,kan,ArenJa99,kick_ret,2,,,,,
player,201010240kan,kan,ArenJa99,kick_ret_yds,44,,,,,
player,201010240kan,kan,ArenJa99,kick_ret_yds_per_ret,22.0,,,,,
player,201010240kan,kan,ArenJa99,kick_ret_td,0,,,,,
player,201010240kan,kan,ArenJa99,kick_ret_long,28,,,,,
player,201010240kan,kan,ArenJa99,punt_ret,0,,,,,
player,201010240kan,kan,ArenJa99,punt_ret_yds,0,,,,,
player,201010240kan,kan,ArenJa99,punt_ret_yds_per_ret,,,,,,
player,201010240kan,kan,ArenJa99,punt_ret_td,0,,,,,
player,201010240kan,kan,ArenJa99,punt_ret_long,0,,,,,
player,201010240kan,jax,scobejos01,xpm,2,,,,,
player,201010240kan,jax,scobejos01,xpa,2,,,,,
player,201010240kan,jax,scobejos01,fgm,2,,,,,
player,201010240kan,jax,scobejos01,fga,2,,,,,
player,201010240kan,jax,scobejos01,punt,0,,,,,
player,201010240kan,jax,scobejos01,punt_yds,0,,,,,
player,201010240kan,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201010240kan,jax,scobejos01,punt_long,0,,,,,
player,201010240kan,jax,PodlAd20,xpm,,,,,,
player,201010240kan,jax,PodlAd20,xpa,,,,,,
player,201010240kan,jax,PodlAd20,fgm,,,,,,
player,201010240kan,jax,PodlAd20,fga,,,,,,
player,201010240kan,jax,PodlAd20,punt,3,,,,,
player,201010240kan,jax,PodlAd20,punt_yds,115,,,,,
player,201010240kan,jax,PodlAd20,punt_yds_per_punt,38.3,,,,,
player,201010240kan,jax,PodlAd20,punt_long,55,,,,,
player,201010240kan,kan,SuccRy44,xpm,6,,,,,
player,201010240kan,kan,SuccRy44,xpa,6,,,,,
player,201010240kan,kan,SuccRy44,fgm,,,,,,
player,201010240kan,kan,SuccRy44,fga,,,,,,
player,201010240kan,kan,SuccRy44,punt,0,,,,,
player,201010240kan,kan,SuccRy44,punt_yds,0,,,,,
player,201010240kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201010240kan,kan,SuccRy44,punt_long,0,,,,,
player,201010240kan,kan,ColqDu20,xpm,,,,,,
player,201010240kan,kan,ColqDu20,xpa,,,,,,
player,201010240kan,kan,ColqDu20,fgm,,,,,,
player,201010240kan,kan,ColqDu20,fga,,,,,,
player,201010240kan,kan,ColqDu20,punt,3,,,,,
player,201010240kan,kan,ColqDu20,punt_yds,136,,,,,
player,201010240kan,kan,ColqDu20,punt_yds_per_punt,45.3,,,,,
player,201010240kan,kan,ColqDu20,punt_long,50,,,,,
