game,2010,7,20101024,201010240tam,ram,"St. Louis Rams",17,tam,"Tampa Bay Buccaneers",18
player,201010240tam,tam,CrowTi99,tackles_loss,0,,,,,
player,201010240tam,tam,CrowTi99,qb_hits,0,,,,,
player,201010240tam,tam,CrowTi99,fumbles_rec,0,,,,,
player,201010240tam,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,CrowTi99,fumbles_forced,0,,,,,
player,201010240tam,tam,HaywAd98,def_int,0,,,,,
player,201010240tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201010240tam,tam,HaywAd98,def_int_td,0,,,,,
player,201010240tam,tam,HaywAd98,def_int_long,0,,,,,
player,201010240tam,tam,HaywAd98,pass_defended,0,,,,,
player,201010240tam,tam,HaywAd98,sacks,0.0,,,,,
player,201010240tam,tam,HaywAd98,tackles_combined,2,,,,,
player,201010240tam,tam,HaywAd98,tackles_solo,2,,,,,
player,201010240tam,tam,HaywAd98,tackles_assists,0,,,,,
player,201010240tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201010240tam,tam,HaywAd98,qb_hits,0,,,,,
player,201010240tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201010240tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201010240tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201010240tam,tam,JoneSe20,def_int,0,,,,,
player,201010240tam,tam,JoneSe20,def_int_yds,0,,,,,
player,201010240tam,tam,JoneSe20,def_int_td,0,,,,,
player,201010240tam,tam,JoneSe20,def_int_long,0,,,,,
player,201010240tam,tam,JoneSe20,pass_defended,0,,,,,
player,201010240tam,tam,JoneSe20,sacks,0.0,,,,,
player,201010240tam,tam,JoneSe20,tackles_combined,2,,,,,
player,201010240tam,tam,JoneSe20,tackles_solo,1,,,,,
player,201010240tam,tam,JoneSe20,tackles_assists,1,,,,,
player,201010240tam,tam,JoneSe20,tackles_loss,0,,,,,
player,201010240tam,tam,JoneSe20,qb_hits,0,,,,,
player,201010240tam,tam,JoneSe20,fumbles_rec,0,,,,,
player,201010240tam,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201010240tam,tam,JoneSe20,fumbles_forced,0,,,,,
player,201010240tam,tam,KoutNi20,def_int,0,,,,,
player,201010240tam,tam,KoutNi20,def_int_yds,0,,,,,
player,201010240tam,tam,KoutNi20,def_int_td,0,,,,,
player,201010240tam,tam,KoutNi20,def_int_long,0,,,,,
player,201010240tam,tam,KoutNi20,pass_defended,0,,,,,
player,201010240tam,tam,KoutNi20,sacks,0.0,,,,,
player,201010240tam,tam,KoutNi20,tackles_combined,2,,,,,
player,201010240tam,tam,KoutNi20,tackles_solo,2,,,,,
player,201010240tam,tam,KoutNi20,tackles_assists,0,,,,,
player,201010240tam,tam,KoutNi20,tackles_loss,0,,,,,
player,201010240tam,tam,KoutNi20,qb_hits,0,,,,,
player,201010240tam,tam,KoutNi20,fumbles_rec,0,,,,,
player,201010240tam,tam,KoutNi20,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,KoutNi20,fumbles_rec_td,0,,,,,
player,201010240tam,tam,KoutNi20,fumbles_forced,0,,,,,
player,201010240tam,tam,McCoGe99,def_int,0,,,,,
player,201010240tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201010240tam,tam,McCoGe99,def_int_td,0,,,,,
player,201010240tam,tam,McCoGe99,def_int_long,0,,,,,
player,201010240tam,tam,McCoGe99,pass_defended,1,,,,,
player,201010240tam,tam,McCoGe99,sacks,0.0,,,,,
player,201010240tam,tam,McCoGe99,tackles_combined,2,,,,,
player,201010240tam,tam,McCoGe99,tackles_solo,1,,,,,
player,201010240tam,tam,McCoGe99,tackles_assists,1,,,,,
player,201010240tam,tam,McCoGe99,tackles_loss,0,,,,,
player,201010240tam,tam,McCoGe99,qb_hits,0,,,,,
player,201010240tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201010240tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201010240tam,tam,BiggE.99,def_int,0,,,,,
player,201010240tam,tam,BiggE.99,def_int_yds,0,,,,,
player,201010240tam,tam,BiggE.99,def_int_td,0,,,,,
player,201010240tam,tam,BiggE.99,def_int_long,0,,,,,
player,201010240tam,tam,BiggE.99,pass_defended,2,,,,,
player,201010240tam,tam,BiggE.99,sacks,0.0,,,,,
player,201010240tam,tam,BiggE.99,tackles_combined,1,,,,,
player,201010240tam,tam,BiggE.99,tackles_solo,1,,,,,
player,201010240tam,tam,BiggE.99,tackles_assists,0,,,,,
player,201010240tam,tam,BiggE.99,tackles_loss,0,,,,,
player,201010240tam,tam,BiggE.99,qb_hits,0,,,,,
player,201010240tam,tam,BiggE.99,fumbles_rec,0,,,,,
player,201010240tam,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,BiggE.99,fumbles_forced,0,,,,,
player,201010240tam,tam,LoriEr99,def_int,0,,,,,
player,201010240tam,tam,LoriEr99,def_int_yds,0,,,,,
player,201010240tam,tam,LoriEr99,def_int_td,0,,,,,
player,201010240tam,tam,LoriEr99,def_int_long,0,,,,,
player,201010240tam,tam,LoriEr99,pass_defended,0,,,,,
player,201010240tam,tam,LoriEr99,sacks,0.0,,,,,
player,201010240tam,tam,LoriEr99,tackles_combined,1,,,,,
player,201010240tam,tam,LoriEr99,tackles_solo,1,,,,,
player,201010240tam,tam,LoriEr99,tackles_assists,0,,,,,
player,201010240tam,tam,LoriEr99,tackles_loss,0,,,,,
player,201010240tam,tam,LoriEr99,qb_hits,0,,,,,
player,201010240tam,tam,LoriEr99,fumbles_rec,0,,,,,
player,201010240tam,tam,LoriEr99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,LoriEr99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,LoriEr99,fumbles_forced,0,,,,,
player,201010240tam,tam,WatsDe99,def_int,0,,,,,
player,201010240tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201010240tam,tam,WatsDe99,def_int_td,0,,,,,
player,201010240tam,tam,WatsDe99,def_int_long,0,,,,,
player,201010240tam,tam,WatsDe99,pass_defended,0,,,,,
player,201010240tam,tam,WatsDe99,sacks,0.0,,,,,
player,201010240tam,tam,WatsDe99,tackles_combined,1,,,,,
player,201010240tam,tam,WatsDe99,tackles_solo,0,,,,,
player,201010240tam,tam,WatsDe99,tackles_assists,1,,,,,
player,201010240tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201010240tam,tam,WatsDe99,qb_hits,0,,,,,
player,201010240tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201010240tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201010240tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201010240tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201010240tam,ram,AmenDa00,kick_ret,6,,,,,
player,201010240tam,ram,AmenDa00,kick_ret_yds,138,,,,,
player,201010240tam,ram,AmenDa00,kick_ret_yds_per_ret,23.0,,,,,
player,201010240tam,ram,AmenDa00,kick_ret_td,0,,,,,
player,201010240tam,ram,AmenDa00,kick_ret_long,36,,,,,
player,201010240tam,ram,AmenDa00,punt_ret,2,,,,,
player,201010240tam,ram,AmenDa00,punt_ret_yds,18,,,,,
player,201010240tam,ram,AmenDa00,punt_ret_yds_per_ret,9.0,,,,,
player,201010240tam,ram,AmenDa00,punt_ret_td,0,,,,,
player,201010240tam,ram,AmenDa00,punt_ret_long,14,,,,,
player,201010240tam,tam,SpurMi00,kick_ret,3,,,,,
player,201010240tam,tam,SpurMi00,kick_ret_yds,80,,,,,
player,201010240tam,tam,SpurMi00,kick_ret_yds_per_ret,26.7,,,,,
player,201010240tam,tam,SpurMi00,kick_ret_td,0,,,,,
player,201010240tam,tam,SpurMi00,kick_ret_long,35,,,,,
player,201010240tam,tam,SpurMi00,punt_ret,2,,,,,
player,201010240tam,tam,SpurMi00,punt_ret_yds,11,,,,,
player,201010240tam,tam,SpurMi00,punt_ret_yds_per_ret,5.5,,,,,
player,201010240tam,tam,SpurMi00,punt_ret_td,0,,,,,
player,201010240tam,tam,SpurMi00,punt_ret_long,6,,,,,
player,201010240tam,tam,ParkPr00,kick_ret,1,,,,,
player,201010240tam,tam,ParkPr00,kick_ret_yds,27,,,,,
player,201010240tam,tam,ParkPr00,kick_ret_yds_per_ret,27.0,,,,,
player,201010240tam,tam,ParkPr00,kick_ret_td,0,,,,,
player,201010240tam,tam,ParkPr00,kick_ret_long,27,,,,,
player,201010240tam,tam,ParkPr00,punt_ret,0,,,,,
player,201010240tam,tam,ParkPr00,punt_ret_yds,0,,,,,
player,201010240tam,tam,ParkPr00,punt_ret_yds_per_ret,,,,,,
player,201010240tam,tam,ParkPr00,punt_ret_td,0,,,,,
player,201010240tam,tam,ParkPr00,punt_ret_long,0,,,,,
player,201010240tam,ram,brownjos01,xpm,2,,,,,
player,201010240tam,ram,brownjos01,xpa,2,,,,,
player,201010240tam,ram,brownjos01,fgm,1,,,,,
player,201010240tam,ram,brownjos01,fga,1,,,,,
player,201010240tam,ram,brownjos01,punt,0,,,,,
player,201010240tam,ram,brownjos01,punt_yds,0,,,,,
player,201010240tam,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201010240tam,ram,brownjos01,punt_long,0,,,,,
player,201010240tam,ram,JoneDo21,xpm,,,,,,
player,201010240tam,ram,JoneDo21,xpa,,,,,,
player,201010240tam,ram,JoneDo21,fgm,,,,,,
player,201010240tam,ram,JoneDo21,fga,,,,,,
player,201010240tam,ram,JoneDo21,punt,4,,,,,
player,201010240tam,ram,JoneDo21,punt_yds,144,,,,,
player,201010240tam,ram,JoneDo21,punt_yds_per_punt,36.0,,,,,
player,201010240tam,ram,JoneDo21,punt_long,49,,,,,
player,201010240tam,tam,MaloRo00,xpm,,,,,,
player,201010240tam,tam,MaloRo00,xpa,,,,,,
player,201010240tam,tam,MaloRo00,fgm,,,,,,
player,201010240tam,tam,MaloRo00,fga,,,,,,
player,201010240tam,tam,MaloRo00,punt,4,,,,,
player,201010240tam,tam,MaloRo00,punt_yds,160,,,,,
player,201010240tam,tam,MaloRo00,punt_yds_per_punt,40.0,,,,,
player,201010240tam,tam,MaloRo00,punt_long,55,,,,,
player,201010240tam,tam,barthco01,xpm,,,,,,
player,201010240tam,tam,barthco01,xpa,,,,,,
player,201010240tam,tam,barthco01,fgm,4,,,,,
player,201010240tam,tam,barthco01,fga,4,,,,,
player,201010240tam,tam,barthco01,punt,0,,,,,
player,201010240tam,tam,barthco01,punt_yds,0,,,,,
player,201010240tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201010240tam,tam,barthco01,punt_long,0,,,,,
