game,2010,15,20101216,201012160sdg,sfo,"San Francisco 49ers",7,sdg,"San Diego Chargers",34
player,201012160sdg,sdg,HughDa99,def_int_long,0,,,,,
player,201012160sdg,sdg,HughDa99,pass_defended,0,,,,,
player,201012160sdg,sdg,HughDa99,sacks,0.0,,,,,
player,201012160sdg,sdg,HughDa99,tackles_combined,6,,,,,
player,201012160sdg,sdg,HughDa99,tackles_solo,5,,,,,
player,201012160sdg,sdg,HughDa99,tackles_assists,1,,,,,
player,201012160sdg,sdg,HughDa99,tackles_loss,0,,,,,
player,201012160sdg,sdg,HughDa99,qb_hits,0,,,,,
player,201012160sdg,sdg,HughDa99,fumbles_rec,0,,,,,
player,201012160sdg,sdg,HughDa99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,HughDa99,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,HughDa99,fumbles_forced,0,,,,,
player,201012160sdg,sdg,WeddEr99,def_int,0,,,,,
player,201012160sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201012160sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201012160sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201012160sdg,sdg,WeddEr99,pass_defended,0,,,,,
player,201012160sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201012160sdg,sdg,WeddEr99,tackles_combined,5,,,,,
player,201012160sdg,sdg,WeddEr99,tackles_solo,5,,,,,
player,201012160sdg,sdg,WeddEr99,tackles_assists,0,,,,,
player,201012160sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201012160sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201012160sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201012160sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201012160sdg,sdg,JammQu20,def_int,0,,,,,
player,201012160sdg,sdg,JammQu20,def_int_yds,0,,,,,
player,201012160sdg,sdg,JammQu20,def_int_td,0,,,,,
player,201012160sdg,sdg,JammQu20,def_int_long,0,,,,,
player,201012160sdg,sdg,JammQu20,pass_defended,0,,,,,
player,201012160sdg,sdg,JammQu20,sacks,0.0,,,,,
player,201012160sdg,sdg,JammQu20,tackles_combined,4,,,,,
player,201012160sdg,sdg,JammQu20,tackles_solo,4,,,,,
player,201012160sdg,sdg,JammQu20,tackles_assists,0,,,,,
player,201012160sdg,sdg,JammQu20,tackles_loss,0,,,,,
player,201012160sdg,sdg,JammQu20,qb_hits,0,,,,,
player,201012160sdg,sdg,JammQu20,fumbles_rec,0,,,,,
player,201012160sdg,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,JammQu20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,CasoAn99,def_int,0,,,,,
player,201012160sdg,sdg,CasoAn99,def_int_yds,0,,,,,
player,201012160sdg,sdg,CasoAn99,def_int_td,0,,,,,
player,201012160sdg,sdg,CasoAn99,def_int_long,0,,,,,
player,201012160sdg,sdg,CasoAn99,pass_defended,0,,,,,
player,201012160sdg,sdg,CasoAn99,sacks,0.0,,,,,
player,201012160sdg,sdg,CasoAn99,tackles_combined,3,,,,,
player,201012160sdg,sdg,CasoAn99,tackles_solo,3,,,,,
player,201012160sdg,sdg,CasoAn99,tackles_assists,0,,,,,
player,201012160sdg,sdg,CasoAn99,tackles_loss,0,,,,,
player,201012160sdg,sdg,CasoAn99,qb_hits,0,,,,,
player,201012160sdg,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201012160sdg,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201012160sdg,sdg,CesaJa20,def_int,0,,,,,
player,201012160sdg,sdg,CesaJa20,def_int_yds,0,,,,,
player,201012160sdg,sdg,CesaJa20,def_int_td,0,,,,,
player,201012160sdg,sdg,CesaJa20,def_int_long,0,,,,,
player,201012160sdg,sdg,CesaJa20,pass_defended,0,,,,,
player,201012160sdg,sdg,CesaJa20,sacks,0.0,,,,,
player,201012160sdg,sdg,CesaJa20,tackles_combined,2,,,,,
player,201012160sdg,sdg,CesaJa20,tackles_solo,2,,,,,
player,201012160sdg,sdg,CesaJa20,tackles_assists,0,,,,,
player,201012160sdg,sdg,CesaJa20,tackles_loss,0,,,,,
player,201012160sdg,sdg,CesaJa20,qb_hits,0,,,,,
player,201012160sdg,sdg,CesaJa20,fumbles_rec,0,,,,,
player,201012160sdg,sdg,CesaJa20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,CesaJa20,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,CesaJa20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,OlivPa20,def_int,0,,,,,
player,201012160sdg,sdg,OlivPa20,def_int_yds,0,,,,,
player,201012160sdg,sdg,OlivPa20,def_int_td,0,,,,,
player,201012160sdg,sdg,OlivPa20,def_int_long,0,,,,,
player,201012160sdg,sdg,OlivPa20,pass_defended,0,,,,,
player,201012160sdg,sdg,OlivPa20,sacks,0.0,,,,,
player,201012160sdg,sdg,OlivPa20,tackles_combined,2,,,,,
player,201012160sdg,sdg,OlivPa20,tackles_solo,0,,,,,
player,201012160sdg,sdg,OlivPa20,tackles_assists,2,,,,,
player,201012160sdg,sdg,OlivPa20,tackles_loss,0,,,,,
player,201012160sdg,sdg,OlivPa20,qb_hits,0,,,,,
player,201012160sdg,sdg,OlivPa20,fumbles_rec,0,,,,,
player,201012160sdg,sdg,OlivPa20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,OlivPa20,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,OlivPa20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,SileBr99,def_int,0,,,,,
player,201012160sdg,sdg,SileBr99,def_int_yds,0,,,,,
player,201012160sdg,sdg,SileBr99,def_int_td,0,,,,,
player,201012160sdg,sdg,SileBr99,def_int_long,0,,,,,
player,201012160sdg,sdg,SileBr99,pass_defended,0,,,,,
player,201012160sdg,sdg,SileBr99,sacks,0.0,,,,,
player,201012160sdg,sdg,SileBr99,tackles_combined,2,,,,,
player,201012160sdg,sdg,SileBr99,tackles_solo,2,,,,,
player,201012160sdg,sdg,SileBr99,tackles_assists,0,,,,,
player,201012160sdg,sdg,SileBr99,tackles_loss,1,,,,,
player,201012160sdg,sdg,SileBr99,qb_hits,0,,,,,
player,201012160sdg,sdg,SileBr99,fumbles_rec,0,,,,,
player,201012160sdg,sdg,SileBr99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,SileBr99,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,SileBr99,fumbles_forced,0,,,,,
player,201012160sdg,sdg,TealQu99,def_int,0,,,,,
player,201012160sdg,sdg,TealQu99,def_int_yds,0,,,,,
player,201012160sdg,sdg,TealQu99,def_int_td,0,,,,,
player,201012160sdg,sdg,TealQu99,def_int_long,0,,,,,
player,201012160sdg,sdg,TealQu99,pass_defended,0,,,,,
player,201012160sdg,sdg,TealQu99,sacks,0.0,,,,,
player,201012160sdg,sdg,TealQu99,tackles_combined,2,,,,,
player,201012160sdg,sdg,TealQu99,tackles_solo,2,,,,,
player,201012160sdg,sdg,TealQu99,tackles_assists,0,,,,,
player,201012160sdg,sdg,TealQu99,tackles_loss,0,,,,,
player,201012160sdg,sdg,TealQu99,qb_hits,0,,,,,
player,201012160sdg,sdg,TealQu99,fumbles_rec,0,,,,,
player,201012160sdg,sdg,TealQu99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,TealQu99,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,TealQu99,fumbles_forced,0,,,,,
player,201012160sdg,sdg,ApplAn99,def_int,0,,,,,
player,201012160sdg,sdg,ApplAn99,def_int_yds,0,,,,,
player,201012160sdg,sdg,ApplAn99,def_int_td,0,,,,,
player,201012160sdg,sdg,ApplAn99,def_int_long,0,,,,,
player,201012160sdg,sdg,ApplAn99,pass_defended,1,,,,,
player,201012160sdg,sdg,ApplAn99,sacks,0.0,,,,,
player,201012160sdg,sdg,ApplAn99,tackles_combined,1,,,,,
player,201012160sdg,sdg,ApplAn99,tackles_solo,0,,,,,
player,201012160sdg,sdg,ApplAn99,tackles_assists,1,,,,,
player,201012160sdg,sdg,ApplAn99,tackles_loss,0,,,,,
player,201012160sdg,sdg,ApplAn99,qb_hits,0,,,,,
player,201012160sdg,sdg,ApplAn99,fumbles_rec,0,,,,,
player,201012160sdg,sdg,ApplAn99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,ApplAn99,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,ApplAn99,fumbles_forced,0,,,,,
player,201012160sdg,sdg,BeckDa99,def_int,0,,,,,
player,201012160sdg,sdg,BeckDa99,def_int_yds,0,,,,,
player,201012160sdg,sdg,BeckDa99,def_int_td,0,,,,,
player,201012160sdg,sdg,BeckDa99,def_int_long,0,,,,,
player,201012160sdg,sdg,BeckDa99,pass_defended,0,,,,,
player,201012160sdg,sdg,BeckDa99,sacks,0.0,,,,,
player,201012160sdg,sdg,BeckDa99,tackles_combined,1,,,,,
player,201012160sdg,sdg,BeckDa99,tackles_solo,0,,,,,
player,201012160sdg,sdg,BeckDa99,tackles_assists,1,,,,,
player,201012160sdg,sdg,BeckDa99,tackles_loss,0,,,,,
player,201012160sdg,sdg,BeckDa99,qb_hits,0,,,,,
player,201012160sdg,sdg,BeckDa99,fumbles_rec,0,,,,,
player,201012160sdg,sdg,BeckDa99,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,BeckDa99,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,BeckDa99,fumbles_forced,0,,,,,
player,201012160sdg,sdg,CoopSt20,def_int,0,,,,,
player,201012160sdg,sdg,CoopSt20,def_int_yds,0,,,,,
player,201012160sdg,sdg,CoopSt20,def_int_td,0,,,,,
player,201012160sdg,sdg,CoopSt20,def_int_long,0,,,,,
player,201012160sdg,sdg,CoopSt20,pass_defended,0,,,,,
player,201012160sdg,sdg,CoopSt20,sacks,0.0,,,,,
player,201012160sdg,sdg,CoopSt20,tackles_combined,1,,,,,
player,201012160sdg,sdg,CoopSt20,tackles_solo,0,,,,,
player,201012160sdg,sdg,CoopSt20,tackles_assists,1,,,,,
player,201012160sdg,sdg,CoopSt20,tackles_loss,0,,,,,
player,201012160sdg,sdg,CoopSt20,qb_hits,0,,,,,
player,201012160sdg,sdg,CoopSt20,fumbles_rec,0,,,,,
player,201012160sdg,sdg,CoopSt20,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,CoopSt20,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,CoopSt20,fumbles_forced,0,,,,,
player,201012160sdg,sdg,HestJa00,def_int,0,,,,,
player,201012160sdg,sdg,HestJa00,def_int_yds,0,,,,,
player,201012160sdg,sdg,HestJa00,def_int_td,0,,,,,
player,201012160sdg,sdg,HestJa00,def_int_long,0,,,,,
player,201012160sdg,sdg,HestJa00,pass_defended,0,,,,,
player,201012160sdg,sdg,HestJa00,sacks,0.0,,,,,
player,201012160sdg,sdg,HestJa00,tackles_combined,1,,,,,
player,201012160sdg,sdg,HestJa00,tackles_solo,1,,,,,
player,201012160sdg,sdg,HestJa00,tackles_assists,0,,,,,
player,201012160sdg,sdg,HestJa00,tackles_loss,0,,,,,
player,201012160sdg,sdg,HestJa00,qb_hits,0,,,,,
player,201012160sdg,sdg,HestJa00,fumbles_rec,0,,,,,
player,201012160sdg,sdg,HestJa00,fumbles_rec_yds,0,,,,,
player,201012160sdg,sdg,HestJa00,fumbles_rec_td,0,,,,,
player,201012160sdg,sdg,HestJa00,fumbles_forced,0,,,,,
player,201012160sdg,sfo,GinnTe00,kick_ret,7,,,,,
player,201012160sdg,sfo,GinnTe00,kick_ret_yds,116,,,,,
player,201012160sdg,sfo,GinnTe00,kick_ret_yds_per_ret,16.6,,,,,
player,201012160sdg,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201012160sdg,sfo,GinnTe00,kick_ret_long,22,,,,,
player,201012160sdg,sfo,GinnTe00,punt_ret,2,,,,,
player,201012160sdg,sfo,GinnTe00,punt_ret_yds,24,,,,,
player,201012160sdg,sfo,GinnTe00,punt_ret_yds_per_ret,12.0,,,,,
player,201012160sdg,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201012160sdg,sfo,GinnTe00,punt_ret_long,23,,,,,
player,201012160sdg,sdg,CasoAn99,kick_ret,0,,,,,
player,201012160sdg,sdg,CasoAn99,kick_ret_yds,0,,,,,
player,201012160sdg,sdg,CasoAn99,kick_ret_yds_per_ret,,,,,,
player,201012160sdg,sdg,CasoAn99,kick_ret_td,0,,,,,
player,201012160sdg,sdg,CasoAn99,kick_ret_long,0,,,,,
player,201012160sdg,sdg,CasoAn99,punt_ret,5,,,,,
player,201012160sdg,sdg,CasoAn99,punt_ret_yds,48,,,,,
player,201012160sdg,sdg,CasoAn99,punt_ret_yds_per_ret,9.6,,,,,
player,201012160sdg,sdg,CasoAn99,punt_ret_td,0,,,,,
player,201012160sdg,sdg,CasoAn99,punt_ret_long,22,,,,,
player,201012160sdg,sdg,SproDa00,kick_ret,2,,,,,
player,201012160sdg,sdg,SproDa00,kick_ret_yds,36,,,,,
player,201012160sdg,sdg,SproDa00,kick_ret_yds_per_ret,18.0,,,,,
player,201012160sdg,sdg,SproDa00,kick_ret_td,0,,,,,
player,201012160sdg,sdg,SproDa00,kick_ret_long,23,,,,,
player,201012160sdg,sdg,SproDa00,punt_ret,0,,,,,
player,201012160sdg,sdg,SproDa00,punt_ret_yds,0,,,,,
player,201012160sdg,sdg,SproDa00,punt_ret_yds_per_ret,,,,,,
player,201012160sdg,sdg,SproDa00,punt_ret_td,0,,,,,
player,201012160sdg,sdg,SproDa00,punt_ret_long,0,,,,,
player,201012160sdg,sfo,reedxjef01,xpm,1,,,,,
player,201012160sdg,sfo,reedxjef01,xpa,1,,,,,
player,201012160sdg,sfo,reedxjef01,fgm,,,,,,
player,201012160sdg,sfo,reedxjef01,fga,,,,,,
player,201012160sdg,sfo,reedxjef01,punt,0,,,,,
player,201012160sdg,sfo,reedxjef01,punt_yds,0,,,,,
player,201012160sdg,sfo,reedxjef01,punt_yds_per_punt,,,,,,
player,201012160sdg,sfo,reedxjef01,punt_long,0,,,,,
player,201012160sdg,sfo,LeexAn20,xpm,,,,,,
player,201012160sdg,sfo,LeexAn20,xpa,,,,,,
player,201012160sdg,sfo,LeexAn20,fgm,,,,,,
player,201012160sdg,sfo,LeexAn20,fga,,,,,,
player,201012160sdg,sfo,LeexAn20,punt,6,,,,,
player,201012160sdg,sfo,LeexAn20,punt_yds,282,,,,,
player,201012160sdg,sfo,LeexAn20,punt_yds_per_punt,47.0,,,,,
player,201012160sdg,sfo,LeexAn20,punt_long,54,,,,,
player,201012160sdg,sdg,kaedinat01,xpm,4,,,,,
player,201012160sdg,sdg,kaedinat01,xpa,4,,,,,
player,201012160sdg,sdg,kaedinat01,fgm,2,,,,,
player,201012160sdg,sdg,kaedinat01,fga,2,,,,,
player,201012160sdg,sdg,kaedinat01,punt,0,,,,,
player,201012160sdg,sdg,kaedinat01,punt_yds,0,,,,,
player,201012160sdg,sdg,kaedinat01,punt_yds_per_punt,,,,,,
player,201012160sdg,sdg,kaedinat01,punt_long,0,,,,,
player,201012160sdg,sdg,ScifMi20,xpm,,,,,,
player,201012160sdg,sdg,ScifMi20,xpa,,,,,,
player,201012160sdg,sdg,ScifMi20,fgm,,,,,,
player,201012160sdg,sdg,ScifMi20,fga,,,,,,
player,201012160sdg,sdg,ScifMi20,punt,3,,,,,
player,201012160sdg,sdg,ScifMi20,punt_yds,146,,,,,
player,201012160sdg,sdg,ScifMi20,punt_yds_per_punt,48.7,,,,,
player,201012160sdg,sdg,ScifMi20,punt_long,54,,,,,
