game,2010,5,20101010,201010100htx,nyg,"New York Giants",34,htx,"Houston Texans",10
player,201010100htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201010100htx,htx,DileZa99,def_int,0,,,,,
player,201010100htx,htx,DileZa99,def_int_yds,0,,,,,
player,201010100htx,htx,DileZa99,def_int_td,0,,,,,
player,201010100htx,htx,DileZa99,def_int_long,0,,,,,
player,201010100htx,htx,DileZa99,pass_defended,0,,,,,
player,201010100htx,htx,DileZa99,sacks,0.0,,,,,
player,201010100htx,htx,DileZa99,tackles_combined,4,,,,,
player,201010100htx,htx,DileZa99,tackles_solo,4,,,,,
player,201010100htx,htx,DileZa99,tackles_assists,0,,,,,
player,201010100htx,htx,DileZa99,tackles_loss,2,,,,,
player,201010100htx,htx,DileZa99,qb_hits,0,,,,,
player,201010100htx,htx,DileZa99,fumbles_rec,0,,,,,
player,201010100htx,htx,DileZa99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,DileZa99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,DileZa99,fumbles_forced,0,,,,,
player,201010100htx,htx,CodySh20,def_int,0,,,,,
player,201010100htx,htx,CodySh20,def_int_yds,0,,,,,
player,201010100htx,htx,CodySh20,def_int_td,0,,,,,
player,201010100htx,htx,CodySh20,def_int_long,0,,,,,
player,201010100htx,htx,CodySh20,pass_defended,0,,,,,
player,201010100htx,htx,CodySh20,sacks,0.0,,,,,
player,201010100htx,htx,CodySh20,tackles_combined,3,,,,,
player,201010100htx,htx,CodySh20,tackles_solo,1,,,,,
player,201010100htx,htx,CodySh20,tackles_assists,2,,,,,
player,201010100htx,htx,CodySh20,tackles_loss,0,,,,,
player,201010100htx,htx,CodySh20,qb_hits,0,,,,,
player,201010100htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201010100htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201010100htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201010100htx,htx,OkoyAm99,def_int,0,,,,,
player,201010100htx,htx,OkoyAm99,def_int_yds,0,,,,,
player,201010100htx,htx,OkoyAm99,def_int_td,0,,,,,
player,201010100htx,htx,OkoyAm99,def_int_long,0,,,,,
player,201010100htx,htx,OkoyAm99,pass_defended,0,,,,,
player,201010100htx,htx,OkoyAm99,sacks,0.0,,,,,
player,201010100htx,htx,OkoyAm99,tackles_combined,3,,,,,
player,201010100htx,htx,OkoyAm99,tackles_solo,2,,,,,
player,201010100htx,htx,OkoyAm99,tackles_assists,1,,,,,
player,201010100htx,htx,OkoyAm99,tackles_loss,1,,,,,
player,201010100htx,htx,OkoyAm99,qb_hits,0,,,,,
player,201010100htx,htx,OkoyAm99,fumbles_rec,0,,,,,
player,201010100htx,htx,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,OkoyAm99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,OkoyAm99,fumbles_forced,0,,,,,
player,201010100htx,htx,WeekJo00,def_int,0,,,,,
player,201010100htx,htx,WeekJo00,def_int_yds,0,,,,,
player,201010100htx,htx,WeekJo00,def_int_td,0,,,,,
player,201010100htx,htx,WeekJo00,def_int_long,0,,,,,
player,201010100htx,htx,WeekJo00,pass_defended,0,,,,,
player,201010100htx,htx,WeekJo00,sacks,0.0,,,,,
player,201010100htx,htx,WeekJo00,tackles_combined,3,,,,,
player,201010100htx,htx,WeekJo00,tackles_solo,1,,,,,
player,201010100htx,htx,WeekJo00,tackles_assists,2,,,,,
player,201010100htx,htx,WeekJo00,tackles_loss,0,,,,,
player,201010100htx,htx,WeekJo00,qb_hits,0,,,,,
player,201010100htx,htx,WeekJo00,fumbles_rec,0,,,,,
player,201010100htx,htx,WeekJo00,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,WeekJo00,fumbles_rec_td,0,,,,,
player,201010100htx,htx,WeekJo00,fumbles_forced,0,,,,,
player,201010100htx,htx,WillMa22,def_int,0,,,,,
player,201010100htx,htx,WillMa22,def_int_yds,0,,,,,
player,201010100htx,htx,WillMa22,def_int_td,0,,,,,
player,201010100htx,htx,WillMa22,def_int_long,0,,,,,
player,201010100htx,htx,WillMa22,pass_defended,0,,,,,
player,201010100htx,htx,WillMa22,sacks,0.0,,,,,
player,201010100htx,htx,WillMa22,tackles_combined,3,,,,,
player,201010100htx,htx,WillMa22,tackles_solo,2,,,,,
player,201010100htx,htx,WillMa22,tackles_assists,1,,,,,
player,201010100htx,htx,WillMa22,tackles_loss,0,,,,,
player,201010100htx,htx,WillMa22,qb_hits,0,,,,,
player,201010100htx,htx,WillMa22,fumbles_rec,0,,,,,
player,201010100htx,htx,WillMa22,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,WillMa22,fumbles_rec_td,0,,,,,
player,201010100htx,htx,WillMa22,fumbles_forced,0,,,,,
player,201010100htx,htx,BarbDo99,def_int,0,,,,,
player,201010100htx,htx,BarbDo99,def_int_yds,0,,,,,
player,201010100htx,htx,BarbDo99,def_int_td,0,,,,,
player,201010100htx,htx,BarbDo99,def_int_long,0,,,,,
player,201010100htx,htx,BarbDo99,pass_defended,0,,,,,
player,201010100htx,htx,BarbDo99,sacks,0.0,,,,,
player,201010100htx,htx,BarbDo99,tackles_combined,2,,,,,
player,201010100htx,htx,BarbDo99,tackles_solo,2,,,,,
player,201010100htx,htx,BarbDo99,tackles_assists,0,,,,,
player,201010100htx,htx,BarbDo99,tackles_loss,0,,,,,
player,201010100htx,htx,BarbDo99,qb_hits,0,,,,,
player,201010100htx,htx,BarbDo99,fumbles_rec,0,,,,,
player,201010100htx,htx,BarbDo99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,BarbDo99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,BarbDo99,fumbles_forced,0,,,,,
player,201010100htx,htx,CaseJa00,def_int,0,,,,,
player,201010100htx,htx,CaseJa00,def_int_yds,0,,,,,
player,201010100htx,htx,CaseJa00,def_int_td,0,,,,,
player,201010100htx,htx,CaseJa00,def_int_long,0,,,,,
player,201010100htx,htx,CaseJa00,pass_defended,0,,,,,
player,201010100htx,htx,CaseJa00,sacks,0.0,,,,,
player,201010100htx,htx,CaseJa00,tackles_combined,2,,,,,
player,201010100htx,htx,CaseJa00,tackles_solo,2,,,,,
player,201010100htx,htx,CaseJa00,tackles_assists,0,,,,,
player,201010100htx,htx,CaseJa00,tackles_loss,0,,,,,
player,201010100htx,htx,CaseJa00,qb_hits,0,,,,,
player,201010100htx,htx,CaseJa00,fumbles_rec,0,,,,,
player,201010100htx,htx,CaseJa00,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,CaseJa00,fumbles_rec_td,0,,,,,
player,201010100htx,htx,CaseJa00,fumbles_forced,0,,,,,
player,201010100htx,htx,McCaBr99,def_int,0,,,,,
player,201010100htx,htx,McCaBr99,def_int_yds,0,,,,,
player,201010100htx,htx,McCaBr99,def_int_td,0,,,,,
player,201010100htx,htx,McCaBr99,def_int_long,0,,,,,
player,201010100htx,htx,McCaBr99,pass_defended,0,,,,,
player,201010100htx,htx,McCaBr99,sacks,0.0,,,,,
player,201010100htx,htx,McCaBr99,tackles_combined,2,,,,,
player,201010100htx,htx,McCaBr99,tackles_solo,2,,,,,
player,201010100htx,htx,McCaBr99,tackles_assists,0,,,,,
player,201010100htx,htx,McCaBr99,tackles_loss,0,,,,,
player,201010100htx,htx,McCaBr99,qb_hits,0,,,,,
player,201010100htx,htx,McCaBr99,fumbles_rec,0,,,,,
player,201010100htx,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,McCaBr99,fumbles_forced,0,,,,,
player,201010100htx,htx,SharDa01,def_int,0,,,,,
player,201010100htx,htx,SharDa01,def_int_yds,0,,,,,
player,201010100htx,htx,SharDa01,def_int_td,0,,,,,
player,201010100htx,htx,SharDa01,def_int_long,0,,,,,
player,201010100htx,htx,SharDa01,pass_defended,0,,,,,
player,201010100htx,htx,SharDa01,sacks,0.0,,,,,
player,201010100htx,htx,SharDa01,tackles_combined,2,,,,,
player,201010100htx,htx,SharDa01,tackles_solo,2,,,,,
player,201010100htx,htx,SharDa01,tackles_assists,0,,,,,
player,201010100htx,htx,SharDa01,tackles_loss,0,,,,,
player,201010100htx,htx,SharDa01,qb_hits,0,,,,,
player,201010100htx,htx,SharDa01,fumbles_rec,0,,,,,
player,201010100htx,htx,SharDa01,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,SharDa01,fumbles_rec_td,0,,,,,
player,201010100htx,htx,SharDa01,fumbles_forced,0,,,,,
player,201010100htx,htx,WilsEu20,def_int,0,,,,,
player,201010100htx,htx,WilsEu20,def_int_yds,0,,,,,
player,201010100htx,htx,WilsEu20,def_int_td,0,,,,,
player,201010100htx,htx,WilsEu20,def_int_long,0,,,,,
player,201010100htx,htx,WilsEu20,pass_defended,0,,,,,
player,201010100htx,htx,WilsEu20,sacks,0.0,,,,,
player,201010100htx,htx,WilsEu20,tackles_combined,2,,,,,
player,201010100htx,htx,WilsEu20,tackles_solo,1,,,,,
player,201010100htx,htx,WilsEu20,tackles_assists,1,,,,,
player,201010100htx,htx,WilsEu20,tackles_loss,0,,,,,
player,201010100htx,htx,WilsEu20,qb_hits,0,,,,,
player,201010100htx,htx,WilsEu20,fumbles_rec,0,,,,,
player,201010100htx,htx,WilsEu20,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,WilsEu20,fumbles_rec_td,0,,,,,
player,201010100htx,htx,WilsEu20,fumbles_forced,0,,,,,
player,201010100htx,htx,LeacVo00,def_int,0,,,,,
player,201010100htx,htx,LeacVo00,def_int_yds,0,,,,,
player,201010100htx,htx,LeacVo00,def_int_td,0,,,,,
player,201010100htx,htx,LeacVo00,def_int_long,0,,,,,
player,201010100htx,htx,LeacVo00,pass_defended,0,,,,,
player,201010100htx,htx,LeacVo00,sacks,0.0,,,,,
player,201010100htx,htx,LeacVo00,tackles_combined,1,,,,,
player,201010100htx,htx,LeacVo00,tackles_solo,0,,,,,
player,201010100htx,htx,LeacVo00,tackles_assists,1,,,,,
player,201010100htx,htx,LeacVo00,tackles_loss,0,,,,,
player,201010100htx,htx,LeacVo00,qb_hits,0,,,,,
player,201010100htx,htx,LeacVo00,fumbles_rec,0,,,,,
player,201010100htx,htx,LeacVo00,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,LeacVo00,fumbles_rec_td,0,,,,,
player,201010100htx,htx,LeacVo00,fumbles_forced,0,,,,,
player,201010100htx,htx,MoldAn99,def_int,0,,,,,
player,201010100htx,htx,MoldAn99,def_int_yds,0,,,,,
player,201010100htx,htx,MoldAn99,def_int_td,0,,,,,
player,201010100htx,htx,MoldAn99,def_int_long,0,,,,,
player,201010100htx,htx,MoldAn99,pass_defended,0,,,,,
player,201010100htx,htx,MoldAn99,sacks,0.0,,,,,
player,201010100htx,htx,MoldAn99,tackles_combined,1,,,,,
player,201010100htx,htx,MoldAn99,tackles_solo,1,,,,,
player,201010100htx,htx,MoldAn99,tackles_assists,0,,,,,
player,201010100htx,htx,MoldAn99,tackles_loss,0,,,,,
player,201010100htx,htx,MoldAn99,qb_hits,0,,,,,
player,201010100htx,htx,MoldAn99,fumbles_rec,0,,,,,
player,201010100htx,htx,MoldAn99,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,MoldAn99,fumbles_rec_td,0,,,,,
player,201010100htx,htx,MoldAn99,fumbles_forced,0,,,,,
player,201010100htx,htx,NadiJe00,def_int,0,,,,,
player,201010100htx,htx,NadiJe00,def_int_yds,0,,,,,
player,201010100htx,htx,NadiJe00,def_int_td,0,,,,,
player,201010100htx,htx,NadiJe00,def_int_long,0,,,,,
player,201010100htx,htx,NadiJe00,pass_defended,0,,,,,
player,201010100htx,htx,NadiJe00,sacks,0.0,,,,,
player,201010100htx,htx,NadiJe00,tackles_combined,1,,,,,
player,201010100htx,htx,NadiJe00,tackles_solo,1,,,,,
player,201010100htx,htx,NadiJe00,tackles_assists,0,,,,,
player,201010100htx,htx,NadiJe00,tackles_loss,0,,,,,
player,201010100htx,htx,NadiJe00,qb_hits,0,,,,,
player,201010100htx,htx,NadiJe00,fumbles_rec,0,,,,,
player,201010100htx,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201010100htx,htx,NadiJe00,fumbles_forced,0,,,,,
player,201010100htx,htx,rackenei01,def_int,0,,,,,
player,201010100htx,htx,rackenei01,def_int_yds,0,,,,,
player,201010100htx,htx,rackenei01,def_int_td,0,,,,,
player,201010100htx,htx,rackenei01,def_int_long,0,,,,,
player,201010100htx,htx,rackenei01,pass_defended,0,,,,,
player,201010100htx,htx,rackenei01,sacks,0.0,,,,,
player,201010100htx,htx,rackenei01,tackles_combined,1,,,,,
player,201010100htx,htx,rackenei01,tackles_solo,0,,,,,
player,201010100htx,htx,rackenei01,tackles_assists,1,,,,,
player,201010100htx,htx,rackenei01,tackles_loss,0,,,,,
player,201010100htx,htx,rackenei01,qb_hits,0,,,,,
player,201010100htx,htx,rackenei01,fumbles_rec,0,,,,,
player,201010100htx,htx,rackenei01,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,rackenei01,fumbles_rec_td,0,,,,,
player,201010100htx,htx,rackenei01,fumbles_forced,0,,,,,
player,201010100htx,htx,SmitAn22,def_int,0,,,,,
player,201010100htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201010100htx,htx,SmitAn22,def_int_td,0,,,,,
player,201010100htx,htx,SmitAn22,def_int_long,0,,,,,
player,201010100htx,htx,SmitAn22,pass_defended,0,,,,,
player,201010100htx,htx,SmitAn22,sacks,0.0,,,,,
player,201010100htx,htx,SmitAn22,tackles_combined,1,,,,,
player,201010100htx,htx,SmitAn22,tackles_solo,1,,,,,
player,201010100htx,htx,SmitAn22,tackles_assists,0,,,,,
player,201010100htx,htx,SmitAn22,tackles_loss,1,,,,,
player,201010100htx,htx,SmitAn22,qb_hits,1,,,,,
player,201010100htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201010100htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201010100htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201010100htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201010100htx,nyg,ReynDa00,kick_ret,3,,,,,
player,201010100htx,nyg,ReynDa00,kick_ret_yds,78,,,,,
player,201010100htx,nyg,ReynDa00,kick_ret_yds_per_ret,26.0,,,,,
player,201010100htx,nyg,ReynDa00,kick_ret_td,0,,,,,
player,201010100htx,nyg,ReynDa00,kick_ret_long,30,,,,,
player,201010100htx,nyg,ReynDa00,punt_ret,5,,,,,
player,201010100htx,nyg,ReynDa00,punt_ret_yds,22,,,,,
player,201010100htx,nyg,ReynDa00,punt_ret_yds_per_ret,4.4,,,,,
player,201010100htx,nyg,ReynDa00,punt_ret_td,0,,,,,
player,201010100htx,nyg,ReynDa00,punt_ret_long,11,,,,,
player,201010100htx,htx,AndeDa01,kick_ret,0,,,,,
player,201010100htx,htx,AndeDa01,kick_ret_yds,0,,,,,
player,201010100htx,htx,AndeDa01,kick_ret_yds_per_ret,,,,,,
player,201010100htx,htx,AndeDa01,kick_ret_td,0,,,,,
player,201010100htx,htx,AndeDa01,kick_ret_long,0,,,,,
player,201010100htx,htx,AndeDa01,punt_ret,4,,,,,
player,201010100htx,htx,AndeDa01,punt_ret_yds,26,,,,,
player,201010100htx,htx,AndeDa01,punt_ret_yds_per_ret,6.5,,,,,
player,201010100htx,htx,AndeDa01,punt_ret_td,0,,,,,
player,201010100htx,htx,AndeDa01,punt_ret_long,17,,,,,
player,201010100htx,htx,SlatSt00,kick_ret,6,,,,,
player,201010100htx,htx,SlatSt00,kick_ret_yds,109,,,,,
player,201010100htx,htx,SlatSt00,kick_ret_yds_per_ret,18.2,,,,,
player,201010100htx,htx,SlatSt00,kick_ret_td,0,,,,,
player,201010100htx,htx,SlatSt00,kick_ret_long,25,,,,,
player,201010100htx,htx,SlatSt00,punt_ret,0,,,,,
player,201010100htx,htx,SlatSt00,punt_ret_yds,0,,,,,
player,201010100htx,htx,SlatSt00,punt_ret_yds_per_ret,,,,,,
player,201010100htx,htx,SlatSt00,punt_ret_td,0,,,,,
player,201010100htx,htx,SlatSt00,punt_ret_long,0,,,,,
player,201010100htx,htx,MitcEa99,kick_ret,1,,,,,
player,201010100htx,htx,MitcEa99,kick_ret_yds,0,,,,,
player,201010100htx,htx,MitcEa99,kick_ret_yds_per_ret,0.0,,,,,
player,201010100htx,htx,MitcEa99,kick_ret_td,0,,,,,
player,201010100htx,htx,MitcEa99,kick_ret_long,0,,,,,
player,201010100htx,htx,MitcEa99,punt_ret,0,,,,,
player,201010100htx,htx,MitcEa99,punt_ret_yds,0,,,,,
player,201010100htx,htx,MitcEa99,punt_ret_yds_per_ret,,,,,,
player,201010100htx,htx,MitcEa99,punt_ret_td,0,,,,,
player,201010100htx,htx,MitcEa99,punt_ret_long,0,,,,,
player,201010100htx,nyg,tyneslaw01,xpm,4,,,,,
player,201010100htx,nyg,tyneslaw01,xpa,4,,,,,
player,201010100htx,nyg,tyneslaw01,fgm,2,,,,,
player,201010100htx,nyg,tyneslaw01,fga,2,,,,,
player,201010100htx,nyg,tyneslaw01,punt,0,,,,,
player,201010100htx,nyg,tyneslaw01,punt_yds,0,,,,,
player,201010100htx,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201010100htx,nyg,tyneslaw01,punt_long,0,,,,,
player,201010100htx,nyg,DodgMa99,xpm,,,,,,
player,201010100htx,nyg,DodgMa99,xpa,,,,,,
player,201010100htx,nyg,DodgMa99,fgm,,,,,,
player,201010100htx,nyg,DodgMa99,fga,,,,,,
player,201010100htx,nyg,DodgMa99,punt,4,,,,,
player,201010100htx,nyg,DodgMa99,punt_yds,197,,,,,
player,201010100htx,nyg,DodgMa99,punt_yds_per_punt,49.3,,,,,
player,201010100htx,nyg,DodgMa99,punt_long,51,,,,,
player,201010100htx,htx,rackenei01,xpm,1,,,,,
player,201010100htx,htx,rackenei01,xpa,1,,,,,
player,201010100htx,htx,rackenei01,fgm,1,,,,,
player,201010100htx,htx,rackenei01,fga,1,,,,,
player,201010100htx,htx,rackenei01,punt,0,,,,,
player,201010100htx,htx,rackenei01,punt_yds,0,,,,,
player,201010100htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201010100htx,htx,rackenei01,punt_long,0,,,,,
player,201010100htx,htx,TurkMa20,xpm,,,,,,
player,201010100htx,htx,TurkMa20,xpa,,,,,,
player,201010100htx,htx,TurkMa20,fgm,,,,,,
player,201010100htx,htx,TurkMa20,fga,,,,,,
player,201010100htx,htx,TurkMa20,punt,7,,,,,
player,201010100htx,htx,TurkMa20,punt_yds,312,,,,,
player,201010100htx,htx,TurkMa20,punt_yds_per_punt,44.6,,,,,
player,201010100htx,htx,TurkMa20,punt_long,53,,,,,
