game,2010,12,20101128,201011280rai,mia,"Miami Dolphins",33,rai,"Oakland Raiders",17
player,201011280rai,rai,SeymRi00,tackles_loss,0,,,,,
player,201011280rai,rai,SeymRi00,qb_hits,0,,,,,
player,201011280rai,rai,SeymRi00,fumbles_rec,0,,,,,
player,201011280rai,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201011280rai,rai,SeymRi00,fumbles_forced,0,,,,,
player,201011280rai,rai,ShauMa99,def_int,0,,,,,
player,201011280rai,rai,ShauMa99,def_int_yds,0,,,,,
player,201011280rai,rai,ShauMa99,def_int_td,0,,,,,
player,201011280rai,rai,ShauMa99,def_int_long,0,,,,,
player,201011280rai,rai,ShauMa99,pass_defended,0,,,,,
player,201011280rai,rai,ShauMa99,sacks,0.0,,,,,
player,201011280rai,rai,ShauMa99,tackles_combined,3,,,,,
player,201011280rai,rai,ShauMa99,tackles_solo,3,,,,,
player,201011280rai,rai,ShauMa99,tackles_assists,0,,,,,
player,201011280rai,rai,ShauMa99,tackles_loss,0,,,,,
player,201011280rai,rai,ShauMa99,qb_hits,1,,,,,
player,201011280rai,rai,ShauMa99,fumbles_rec,0,,,,,
player,201011280rai,rai,ShauMa99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,ShauMa99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,ShauMa99,fumbles_forced,1,,,,,
player,201011280rai,rai,GrovQu99,def_int,0,,,,,
player,201011280rai,rai,GrovQu99,def_int_yds,0,,,,,
player,201011280rai,rai,GrovQu99,def_int_td,0,,,,,
player,201011280rai,rai,GrovQu99,def_int_long,0,,,,,
player,201011280rai,rai,GrovQu99,pass_defended,0,,,,,
player,201011280rai,rai,GrovQu99,sacks,0.0,,,,,
player,201011280rai,rai,GrovQu99,tackles_combined,2,,,,,
player,201011280rai,rai,GrovQu99,tackles_solo,0,,,,,
player,201011280rai,rai,GrovQu99,tackles_assists,2,,,,,
player,201011280rai,rai,GrovQu99,tackles_loss,0,,,,,
player,201011280rai,rai,GrovQu99,qb_hits,0,,,,,
player,201011280rai,rai,GrovQu99,fumbles_rec,0,,,,,
player,201011280rai,rai,GrovQu99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,GrovQu99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,GrovQu99,fumbles_forced,0,,,,,
player,201011280rai,rai,HowaTh20,def_int,0,,,,,
player,201011280rai,rai,HowaTh20,def_int_yds,0,,,,,
player,201011280rai,rai,HowaTh20,def_int_td,0,,,,,
player,201011280rai,rai,HowaTh20,def_int_long,0,,,,,
player,201011280rai,rai,HowaTh20,pass_defended,0,,,,,
player,201011280rai,rai,HowaTh20,sacks,0.0,,,,,
player,201011280rai,rai,HowaTh20,tackles_combined,2,,,,,
player,201011280rai,rai,HowaTh20,tackles_solo,1,,,,,
player,201011280rai,rai,HowaTh20,tackles_assists,1,,,,,
player,201011280rai,rai,HowaTh20,tackles_loss,0,,,,,
player,201011280rai,rai,HowaTh20,qb_hits,0,,,,,
player,201011280rai,rai,HowaTh20,fumbles_rec,0,,,,,
player,201011280rai,rai,HowaTh20,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,HowaTh20,fumbles_rec_td,0,,,,,
player,201011280rai,rai,HowaTh20,fumbles_forced,0,,,,,
player,201011280rai,rai,WimbKa20,def_int,0,,,,,
player,201011280rai,rai,WimbKa20,def_int_yds,0,,,,,
player,201011280rai,rai,WimbKa20,def_int_td,0,,,,,
player,201011280rai,rai,WimbKa20,def_int_long,0,,,,,
player,201011280rai,rai,WimbKa20,pass_defended,0,,,,,
player,201011280rai,rai,WimbKa20,sacks,0.0,,,,,
player,201011280rai,rai,WimbKa20,tackles_combined,2,,,,,
player,201011280rai,rai,WimbKa20,tackles_solo,2,,,,,
player,201011280rai,rai,WimbKa20,tackles_assists,0,,,,,
player,201011280rai,rai,WimbKa20,tackles_loss,0,,,,,
player,201011280rai,rai,WimbKa20,qb_hits,0,,,,,
player,201011280rai,rai,WimbKa20,fumbles_rec,0,,,,,
player,201011280rai,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201011280rai,rai,WimbKa20,fumbles_forced,0,,,,,
player,201011280rai,rai,CartRo01,def_int,0,,,,,
player,201011280rai,rai,CartRo01,def_int_yds,0,,,,,
player,201011280rai,rai,CartRo01,def_int_td,0,,,,,
player,201011280rai,rai,CartRo01,def_int_long,0,,,,,
player,201011280rai,rai,CartRo01,pass_defended,0,,,,,
player,201011280rai,rai,CartRo01,sacks,0.0,,,,,
player,201011280rai,rai,CartRo01,tackles_combined,1,,,,,
player,201011280rai,rai,CartRo01,tackles_solo,1,,,,,
player,201011280rai,rai,CartRo01,tackles_assists,0,,,,,
player,201011280rai,rai,CartRo01,tackles_loss,0,,,,,
player,201011280rai,rai,CartRo01,qb_hits,0,,,,,
player,201011280rai,rai,CartRo01,fumbles_rec,0,,,,,
player,201011280rai,rai,CartRo01,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,CartRo01,fumbles_rec_td,0,,,,,
player,201011280rai,rai,CartRo01,fumbles_forced,0,,,,,
player,201011280rai,rai,GoetTr99,def_int,0,,,,,
player,201011280rai,rai,GoetTr99,def_int_yds,0,,,,,
player,201011280rai,rai,GoetTr99,def_int_td,0,,,,,
player,201011280rai,rai,GoetTr99,def_int_long,0,,,,,
player,201011280rai,rai,GoetTr99,pass_defended,0,,,,,
player,201011280rai,rai,GoetTr99,sacks,0.0,,,,,
player,201011280rai,rai,GoetTr99,tackles_combined,1,,,,,
player,201011280rai,rai,GoetTr99,tackles_solo,0,,,,,
player,201011280rai,rai,GoetTr99,tackles_assists,1,,,,,
player,201011280rai,rai,GoetTr99,tackles_loss,0,,,,,
player,201011280rai,rai,GoetTr99,qb_hits,0,,,,,
player,201011280rai,rai,GoetTr99,fumbles_rec,0,,,,,
player,201011280rai,rai,GoetTr99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,GoetTr99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,GoetTr99,fumbles_forced,0,,,,,
player,201011280rai,rai,WillSa22,def_int,0,,,,,
player,201011280rai,rai,WillSa22,def_int_yds,0,,,,,
player,201011280rai,rai,WillSa22,def_int_td,0,,,,,
player,201011280rai,rai,WillSa22,def_int_long,0,,,,,
player,201011280rai,rai,WillSa22,pass_defended,0,,,,,
player,201011280rai,rai,WillSa22,sacks,0.0,,,,,
player,201011280rai,rai,WillSa22,tackles_combined,1,,,,,
player,201011280rai,rai,WillSa22,tackles_solo,1,,,,,
player,201011280rai,rai,WillSa22,tackles_assists,0,,,,,
player,201011280rai,rai,WillSa22,tackles_loss,0,,,,,
player,201011280rai,rai,WillSa22,qb_hits,0,,,,,
player,201011280rai,rai,WillSa22,fumbles_rec,0,,,,,
player,201011280rai,rai,WillSa22,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,WillSa22,fumbles_rec_td,0,,,,,
player,201011280rai,rai,WillSa22,fumbles_forced,0,,,,,
player,201011280rai,rai,BrowSt99,def_int,0,,,,,
player,201011280rai,rai,BrowSt99,def_int_yds,0,,,,,
player,201011280rai,rai,BrowSt99,def_int_td,0,,,,,
player,201011280rai,rai,BrowSt99,def_int_long,0,,,,,
player,201011280rai,rai,BrowSt99,pass_defended,1,,,,,
player,201011280rai,rai,BrowSt99,sacks,0.0,,,,,
player,201011280rai,rai,BrowSt99,tackles_combined,0,,,,,
player,201011280rai,rai,BrowSt99,tackles_solo,0,,,,,
player,201011280rai,rai,BrowSt99,tackles_assists,0,,,,,
player,201011280rai,rai,BrowSt99,tackles_loss,0,,,,,
player,201011280rai,rai,BrowSt99,qb_hits,0,,,,,
player,201011280rai,rai,BrowSt99,fumbles_rec,0,,,,,
player,201011280rai,rai,BrowSt99,fumbles_rec_yds,0,,,,,
player,201011280rai,rai,BrowSt99,fumbles_rec_td,0,,,,,
player,201011280rai,rai,BrowSt99,fumbles_forced,0,,,,,
player,201011280rai,mia,BessDa00,kick_ret,0,,,,,
player,201011280rai,mia,BessDa00,kick_ret_yds,0,,,,,
player,201011280rai,mia,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201011280rai,mia,BessDa00,kick_ret_td,0,,,,,
player,201011280rai,mia,BessDa00,kick_ret_long,0,,,,,
player,201011280rai,mia,BessDa00,punt_ret,3,,,,,
player,201011280rai,mia,BessDa00,punt_ret_yds,60,,,,,
player,201011280rai,mia,BessDa00,punt_ret_yds_per_ret,20.0,,,,,
player,201011280rai,mia,BessDa00,punt_ret_td,0,,,,,
player,201011280rai,mia,BessDa00,punt_ret_long,47,,,,,
player,201011280rai,mia,CobbPa00,kick_ret,1,,,,,
player,201011280rai,mia,CobbPa00,kick_ret_yds,15,,,,,
player,201011280rai,mia,CobbPa00,kick_ret_yds_per_ret,15.0,,,,,
player,201011280rai,mia,CobbPa00,kick_ret_td,0,,,,,
player,201011280rai,mia,CobbPa00,kick_ret_long,15,,,,,
player,201011280rai,mia,CobbPa00,punt_ret,0,,,,,
player,201011280rai,mia,CobbPa00,punt_ret_yds,0,,,,,
player,201011280rai,mia,CobbPa00,punt_ret_yds_per_ret,,,,,,
player,201011280rai,mia,CobbPa00,punt_ret_td,0,,,,,
player,201011280rai,mia,CobbPa00,punt_ret_long,0,,,,,
player,201011280rai,mia,PoliLo00,kick_ret,1,,,,,
player,201011280rai,mia,PoliLo00,kick_ret_yds,0,,,,,
player,201011280rai,mia,PoliLo00,kick_ret_yds_per_ret,0.0,,,,,
player,201011280rai,mia,PoliLo00,kick_ret_td,0,,,,,
player,201011280rai,mia,PoliLo00,kick_ret_long,0,,,,,
player,201011280rai,mia,PoliLo00,punt_ret,0,,,,,
player,201011280rai,mia,PoliLo00,punt_ret_yds,0,,,,,
player,201011280rai,mia,PoliLo00,punt_ret_yds_per_ret,,,,,,
player,201011280rai,mia,PoliLo00,punt_ret_td,0,,,,,
player,201011280rai,mia,PoliLo00,punt_ret_long,0,,,,,
player,201011280rai,rai,HiggJo00,kick_ret,0,,,,,
player,201011280rai,rai,HiggJo00,kick_ret_yds,0,,,,,
player,201011280rai,rai,HiggJo00,kick_ret_yds_per_ret,,,,,,
player,201011280rai,rai,HiggJo00,kick_ret_td,0,,,,,
player,201011280rai,rai,HiggJo00,kick_ret_long,0,,,,,
player,201011280rai,rai,HiggJo00,punt_ret,2,,,,,
player,201011280rai,rai,HiggJo00,punt_ret_yds,19,,,,,
player,201011280rai,rai,HiggJo00,punt_ret_yds_per_ret,9.5,,,,,
player,201011280rai,rai,HiggJo00,punt_ret_td,0,,,,,
player,201011280rai,rai,HiggJo00,punt_ret_long,15,,,,,
player,201011280rai,rai,FordJa01,kick_ret,7,,,,,
player,201011280rai,rai,FordJa01,kick_ret_yds,208,,,,,
player,201011280rai,rai,FordJa01,kick_ret_yds_per_ret,29.7,,,,,
player,201011280rai,rai,FordJa01,kick_ret_td,1,,,,,
player,201011280rai,rai,FordJa01,kick_ret_long,101,,,,,
player,201011280rai,rai,FordJa01,punt_ret,0,,,,,
player,201011280rai,rai,FordJa01,punt_ret_yds,0,,,,,
player,201011280rai,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201011280rai,rai,FordJa01,punt_ret_td,0,,,,,
player,201011280rai,rai,FordJa01,punt_ret_long,0,,,,,
player,201011280rai,rai,ReecMa00,kick_ret,1,,,,,
player,201011280rai,rai,ReecMa00,kick_ret_yds,7,,,,,
player,201011280rai,rai,ReecMa00,kick_ret_yds_per_ret,7.0,,,,,
player,201011280rai,rai,ReecMa00,kick_ret_td,0,,,,,
player,201011280rai,rai,ReecMa00,kick_ret_long,7,,,,,
player,201011280rai,rai,ReecMa00,punt_ret,0,,,,,
player,201011280rai,rai,ReecMa00,punt_ret_yds,0,,,,,
player,201011280rai,rai,ReecMa00,punt_ret_yds_per_ret,,,,,,
player,201011280rai,rai,ReecMa00,punt_ret_td,0,,,,,
player,201011280rai,rai,ReecMa00,punt_ret_long,0,,,,,
player,201011280rai,mia,CarpDa44,xpm,3,,,,,
player,201011280rai,mia,CarpDa44,xpa,3,,,,,
player,201011280rai,mia,CarpDa44,fgm,4,,,,,
player,201011280rai,mia,CarpDa44,fga,6,,,,,
player,201011280rai,mia,CarpDa44,punt,0,,,,,
player,201011280rai,mia,CarpDa44,punt_yds,0,,,,,
player,201011280rai,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201011280rai,mia,CarpDa44,punt_long,0,,,,,
player,201011280rai,mia,FielBr20,xpm,,,,,,
player,201011280rai,mia,FielBr20,xpa,,,,,,
player,201011280rai,mia,FielBr20,fgm,,,,,,
player,201011280rai,mia,FielBr20,fga,,,,,,
player,201011280rai,mia,FielBr20,punt,2,,,,,
player,201011280rai,mia,FielBr20,punt_yds,93,,,,,
player,201011280rai,mia,FielBr20,punt_yds_per_punt,46.5,,,,,
player,201011280rai,mia,FielBr20,punt_long,52,,,,,
player,201011280rai,rai,janikseb01,xpm,2,,,,,
player,201011280rai,rai,janikseb01,xpa,2,,,,,
player,201011280rai,rai,janikseb01,fgm,1,,,,,
player,201011280rai,rai,janikseb01,fga,1,,,,,
player,201011280rai,rai,janikseb01,punt,0,,,,,
player,201011280rai,rai,janikseb01,punt_yds,0,,,,,
player,201011280rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201011280rai,rai,janikseb01,punt_long,0,,,,,
player,201011280rai,rai,LechSh20,xpm,,,,,,
player,201011280rai,rai,LechSh20,xpa,,,,,,
player,201011280rai,rai,LechSh20,fgm,,,,,,
player,201011280rai,rai,LechSh20,fga,,,,,,
player,201011280rai,rai,LechSh20,punt,4,,,,,
player,201011280rai,rai,LechSh20,punt_yds,167,,,,,
player,201011280rai,rai,LechSh20,punt_yds_per_punt,41.8,,,,,
player,201011280rai,rai,LechSh20,punt_long,48,,,,,
